A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-76.12	-4.95124e-35	119.346	347.899	-4.98312e-35	-1.50482	-7.08492	-5.01562e-35	-6.21981e-05	0.0523435	0.000280212
-76.11	-5.00132e-35	119.331	347.828	-5.03353e-35	-1.50482	-7.0844	-5.06636e-35	-6.22141e-05	0.0523464	0.000295377
-76.1	-5.05191e-35	119.316	347.757	-5.08445e-35	-1.50482	-7.08387	-5.11762e-35	-6.22302e-05	0.0523493	0.000307652
-76.09	-5.10301e-35	119.301	347.686	-5.13588e-35	-1.50482	-7.08335	-5.16939e-35	-6.22463e-05	0.0523522	0.000306738
-76.08	-5.15463e-35	119.286	347.616	-5.18784e-35	-1.50482	-7.08283	-5.22169e-35	-6.22624e-05	0.0523551	0.000300237
-76.07	-5.20677e-35	119.271	347.545	-5.24032e-35	-1.50482	-7.0823	-5.27452e-35	-6.22785e-05	0.052358	0.000285442
-76.06	-5.25944e-35	119.256	347.474	-5.29333e-35	-1.50483	-7.08178	-5.32788e-35	-6.22946e-05	0.0523608	0.000269408
-76.05	-5.31264e-35	119.241	347.403	-5.34688e-35	-1.50483	-7.08126	-5.38178e-35	-6.23107e-05	0.0523637	0.000250486
-76.04	-5.36638e-35	119.226	347.332	-5.40097e-35	-1.50483	-7.08073	-5.43623e-35	-6.23268e-05	0.0523666	0.000236196
-76.03	-5.42066e-35	119.211	347.262	-5.45561e-35	-1.50483	-7.08021	-5.49123e-35	-6.2343e-05	0.0523695	0.000240729
-76.02	-5.47549e-35	119.196	347.191	-5.51079e-35	-1.50483	-7.07968	-5.54678e-35	-6.23591e-05	0.0523724	0.000247573
-76.01	-5.53088e-35	119.18	347.12	-5.56654e-35	-1.50483	-7.07916	-5.6029e-35	-6.23752e-05	0.0523753	0.000259774
-76	-5.58682e-35	119.165	347.049	-5.62285e-35	-1.50483	-7.07864	-5.65958e-35	-6.23914e-05	0.0523782	0.000274331
-75.99	-5.64334e-35	119.15	346.978	-5.67974e-35	-1.50483	-7.07811	-5.71684e-35	-6.24075e-05	0.0523811	0.000290486
-75.98	-5.70042e-35	119.135	346.908	-5.73719e-35	-1.50483	-7.07759	-5.77468e-35	-6.24237e-05	0.052384	0.000299151
-75.97	-5.75808e-35	119.12	346.837	-5.79523e-35	-1.50483	-7.07707	-5.8331e-35	-6.24398e-05	0.0523869	0.000307375
-75.96	-5.81633e-35	119.105	346.766	-5.85386e-35	-1.50483	-7.07654	-5.89212e-35	-6.2456e-05	0.0523898	0.000302511
-75.95	-5.87516e-35	119.09	346.695	-5.91308e-35	-1.50483	-7.07602	-5.95173e-35	-6.24722e-05	0.0523927	0.000295379
-75.94	-5.93459e-35	119.075	346.625	-5.97289e-35	-1.50483	-7.07549	-6.01194e-35	-6.24884e-05	0.0523956	0.000279315
-75.93	-5.99462e-35	119.06	346.554	-6.03332e-35	-1.50483	-7.07497	-6.07276e-35	-6.25045e-05	0.0523985	0.00025974
-75.92	-6.05526e-35	119.045	346.483	-6.09435e-35	-1.50483	-7.07445	-6.1342e-35	-6.25207e-05	0.0524014	0.000243955
-75.91	-6.11651e-35	119.03	346.412	-6.156e-35	-1.50483	-7.07392	-6.19626e-35	-6.25369e-05	0.0524043	0.000237776
-75.9	-6.17838e-35	119.015	346.342	-6.21828e-35	-1.50484	-7.0734	-6.25895e-35	-6.25532e-05	0.0524072	0.000244293
-75.89	-6.24088e-35	119	346.271	-6.28118e-35	-1.50484	-7.07287	-6.32227e-35	-6.25694e-05	0.0524101	0.000251695
-75.88	-6.30401e-35	118.985	346.2	-6.34473e-35	-1.50484	-7.07235	-6.38624e-35	-6.25856e-05	0.052413	0.000267128
-75.87	-6.36777e-35	118.97	346.129	-6.40891e-35	-1.50484	-7.07183	-6.45085e-35	-6.26018e-05	0.0524159	0.000285429
-75.86	-6.43219e-35	118.955	346.059	-6.47375e-35	-1.50484	-7.0713	-6.51611e-35	-6.2618e-05	0.0524188	0.000297552
-75.85	-6.49725e-35	118.94	345.988	-6.53924e-35	-1.50484	-7.07078	-6.58204e-35	-6.26343e-05	0.0524217	0.000307096
-75.84	-6.56297e-35	118.925	345.917	-6.60539e-35	-1.50484	-7.07025	-6.64863e-35	-6.26505e-05	0.0524246	0.000308038
-75.83	-6.62936e-35	118.91	345.847	-6.67221e-35	-1.50484	-7.06973	-6.71589e-35	-6.26668e-05	0.0524275	0.000301263
-75.82	-6.69642e-35	118.895	345.776	-6.73971e-35	-1.50484	-7.0692	-6.78384e-35	-6.2683e-05	0.0524304	0.000288143
-75.81	-6.76416e-35	118.88	345.705	-6.80789e-35	-1.50484	-7.06868	-6.85247e-35	-6.26993e-05	0.0524333	0.000271464
-75.8	-6.83258e-35	118.864	345.634	-6.87676e-35	-1.50484	-7.06816	-6.9218e-35	-6.27156e-05	0.0524362	0.000252896
-75.79	-6.90169e-35	118.849	345.564	-6.94633e-35	-1.50484	-7.06763	-6.99183e-35	-6.27318e-05	0.0524391	0.000242664
-75.78	-6.97151e-35	118.834	345.493	-7.0166e-35	-1.50484	-7.06711	-7.06257e-35	-6.27481e-05	0.052442	0.000245007
-75.77	-7.04203e-35	118.819	345.422	-7.08758e-35	-1.50484	-7.06658	-7.13402e-35	-6.27644e-05	0.0524449	0.000252217
-75.76	-7.11326e-35	118.804	345.352	-7.15928e-35	-1.50484	-7.06606	-7.2062e-35	-6.27807e-05	0.0524478	0.000263225
-75.75	-7.18522e-35	118.789	345.281	-7.23171e-35	-1.50484	-7.06553	-7.2791e-35	-6.2797e-05	0.0524507	0.000276482
-75.74	-7.2579e-35	118.774	345.211	-7.30487e-35	-1.50485	-7.06501	-7.35275e-35	-6.28133e-05	0.0524536	0.000292179
-75.73	-7.33132e-35	118.759	345.14	-7.37877e-35	-1.50485	-7.06448	-7.42714e-35	-6.28296e-05	0.0524565	0.000303454
-75.72	-7.40548e-35	118.744	345.069	-7.45341e-35	-1.50485	-7.06396	-7.50228e-35	-6.2846e-05	0.0524594	0.000307867
-75.71	-7.48039e-35	118.729	344.999	-7.52881e-35	-1.50485	-7.06343	-7.57818e-35	-6.28623e-05	0.0524623	0.000305612
-75.7	-7.55606e-35	118.714	344.928	-7.60498e-35	-1.50485	-7.06291	-7.65485e-35	-6.28786e-05	0.0524652	0.000295437
-75.69	-7.63249e-35	118.699	344.857	-7.68191e-35	-1.50485	-7.06239	-7.7323e-35	-6.2895e-05	0.0524682	0.000277719
-75.68	-7.7097e-35	118.684	344.787	-7.75963e-35	-1.50485	-7.06186	-7.81053e-35	-6.29113e-05	0.0524711	0.000261655
-75.67	-7.78769e-35	118.669	344.716	-7.83813e-35	-1.50485	-7.06134	-7.88955e-35	-6.29277e-05	0.052474	0.000245197
-75.66	-7.86646e-35	118.654	344.645	-7.91742e-35	-1.50485	-7.06081	-7.96937e-35	-6.2944e-05	0.0524769	0.000240453
-75.65	-7.94604e-35	118.639	344.575	-7.99752e-35	-1.50485	-7.06029	-8.05e-35	-6.29604e-05	0.0524798	0.000248472
-75.64	-8.02642e-35	118.624	344.504	-8.07842e-35	-1.50485	-7.05976	-8.13144e-35	-6.29768e-05	0.0524827	0.000257635
-75.63	-8.10761e-35	118.609	344.434	-8.16015e-35	-1.50485	-7.05924	-8.21371e-35	-6.29931e-05	0.0524856	0.00027076
-75.62	-8.18962e-35	118.594	344.363	-8.2427e-35	-1.50485	-7.05871	-8.29681e-35	-6.30095e-05	0.0524885	0.000286892
-75.61	-8.27246e-35	118.579	344.292	-8.32609e-35	-1.50485	-7.05819	-8.38075e-35	-6.30259e-05	0.0524914	0.000297796
-75.6	-8.35615e-35	118.564	344.222	-8.41032e-35	-1.50485	-7.05766	-8.46555e-35	-6.30423e-05	0.0524944	0.000304862
-75.59	-8.44067e-35	118.548	344.151	-8.4954e-35	-1.50485	-7.05714	-8.5512e-35	-6.30587e-05	0.0524973	0.000309497
-75.58	-8.52606e-35	118.533	344.081	-8.58134e-35	-1.50486	-7.05661	-8.63771e-35	-6.30751e-05	0.0525002	0.00030054
-75.57	-8.6123e-35	118.518	344.01	-8.66816e-35	-1.50486	-7.05609	-8.7251e-35	-6.30915e-05	0.0525031	0.000288048
-75.56	-8.69942e-35	118.503	343.94	-8.75585e-35	-1.50486	-7.05556	-8.81338e-35	-6.3108e-05	0.052506	0.000251884
-75.55	-8.78742e-35	118.488	343.869	-8.84443e-35	-1.50486	-7.05504	-8.90255e-35	-6.31244e-05	0.052509	0.00024417
-75.54	-8.87631e-35	118.473	343.799	-8.9339e-35	-1.50486	-7.05451	-8.99262e-35	-6.31408e-05	0.0525119	0.000304381
-75.53	-8.9661e-35	118.458	343.728	-9.02428e-35	-1.50486	-7.05399	-9.0836e-35	-6.31573e-05	0.0525148	0.000301032
-75.52	-9.0568e-35	118.443	343.657	-9.11558e-35	-1.50486	-7.05346	-9.1755e-35	-6.31737e-05	0.0525177	0.000250662
-75.51	-9.14842e-35	118.428	343.587	-9.2078e-35	-1.50486	-7.05294	-9.26833e-35	-6.31902e-05	0.0525206	0.000248586
-75.5	-9.24096e-35	118.413	343.516	-9.30095e-35	-1.50486	-7.05241	-9.36211e-35	-6.32066e-05	0.0525235	0.000308184
-75.49	-9.33444e-35	118.398	343.446	-9.39504e-35	-1.50486	-7.05189	-9.45683e-35	-6.32231e-05	0.0525265	0.00029486
-75.48	-9.42887e-35	118.383	343.375	-9.49009e-35	-1.50486	-7.05136	-9.55251e-35	-6.32396e-05	0.0525294	0.000244762
-75.47	-9.52425e-35	118.368	343.305	-9.5861e-35	-1.50486	-7.05084	-9.64915e-35	-6.32561e-05	0.0525323	0.000255692
-75.46	-9.62059e-35	118.353	343.234	-9.68307e-35	-1.50486	-7.05031	-9.74678e-35	-6.32725e-05	0.0525352	0.000312309
-75.45	-9.71791e-35	118.338	343.164	-9.78103e-35	-1.50486	-7.04978	-9.84539e-35	-6.3289e-05	0.0525382	0.000289396
-75.44	-9.81621e-35	118.323	343.093	-9.87999e-35	-1.50486	-7.04926	-9.945e-35	-6.33055e-05	0.0525411	0.000239971
-75.43	-9.91551e-35	118.308	343.023	-9.97994e-35	-1.50487	-7.04873	-1.00456e-34	-6.3322e-05	0.052544	0.00026269
-75.42	-1.00158e-34	118.293	342.952	-1.00809e-34	-1.50487	-7.04821	-1.01473e-34	-6.33386e-05	0.0525469	0.000311239
-75.41	-1.01171e-34	118.278	342.882	-1.01829e-34	-1.50487	-7.04768	-1.02499e-34	-6.33551e-05	0.0525499	0.00028406
-75.4	-1.02195e-34	118.263	342.811	-1.02859e-34	-1.50487	-7.04716	-1.03536e-34	-6.33716e-05	0.0525528	0.000239894
-75.39	-1.03229e-34	118.247	342.741	-1.039e-34	-1.50487	-7.04663	-1.04584e-34	-6.33881e-05	0.0525557	0.000269543
-75.38	-1.04273e-34	118.232	342.671	-1.04951e-34	-1.50487	-7.04611	-1.05642e-34	-6.34047e-05	0.0525586	0.000309011
-75.37	-1.05328e-34	118.217	342.6	-1.06012e-34	-1.50487	-7.04558	-1.06711e-34	-6.34212e-05	0.0525616	0.000276346
