j	t1(j)	t2(j)	t3(j)	t4(j)
2.61	1.59936	2.43556	3.14452	3.84323
2.62	1.60213	2.44025	3.14988	3.8482
2.63	1.60484	2.44488	3.15522	3.85316
2.64	1.60748	2.44944	3.16055	3.85813
2.65	1.61006	2.45393	3.16585	3.86311
2.66	1.61257	2.45837	3.17114	3.86808
2.67	1.61503	2.46273	3.1764	3.87306
2.68	1.61742	2.46704	3.18163	3.87804
2.69	1.61976	2.47128	3.18684	3.88302
2.7	1.62204	2.47546	3.19203	3.88801
2.71	1.62427	2.47957	3.19719	3.893
2.72	1.62644	2.48362	3.20232	3.89799
2.73	1.62856	2.48761	3.20742	3.90299
2.74	1.63063	2.49153	3.21249	3.90798
2.75	1.63265	2.4954	3.21753	3.91299
2.76	1.63462	2.4992	3.22254	3.91799
2.77	1.63655	2.50294	3.22751	3.92299
2.78	1.63842	2.50662	3.23245	3.928
2.79	1.64026	2.51025	3.23735	3.93301
2.8	1.64204	2.51381	3.24222	3.93802
2.81	1.64379	2.51732	3.24705	3.94302
2.82	1.64549	2.52077	3.25184	3.94803
2.83	1.64715	2.52416	3.25659	3.95304
2.84	1.64878	2.5275	3.2613	3.95805
2.85	1.65036	2.53078	3.26598	3.96306
2.86	1.65191	2.53401	3.27061	3.96806
2.87	1.65341	2.53718	3.27519	3.97306
2.88	1.65488	2.5403	3.27974	3.97806
2.89	1.65632	2.54336	3.28424	3.98305
2.9	1.65772	2.54638	3.2887	3.98803
2.91	1.65909	2.54935	3.29312	3.99301
2.92	1.66043	2.55226	3.29749	3.99799
2.93	1.66173	2.55512	3.30181	4.00295
2.94	1.663	2.55794	3.30609	4.00791
2.95	1.66424	2.56071	3.31033	4.01286
2.96	1.66545	2.56343	3.31452	4.0178
2.97	1.66663	2.56611	3.31866	4.02273
2.98	1.66778	2.56874	3.32276	4.02764
2.99	1.6689	2.57132	3.32681	4.03254
3	1.67	2.57386	3.33081	4.03743
3.01	1.67107	2.57636	3.33476	4.04231
3.02	1.67211	2.57881	3.33867	4.04717
3.03	1.67313	2.58123	3.34254	4.05201
3.04	1.67412	2.5836	3.34635	4.05683
3.05	1.67509	2.58593	3.35012	4.06164
3.06	1.67603	2.58822	3.35384	4.06643
3.07	1.67695	2.59047	3.35752	4.07119
3.08	1.67784	2.59269	3.36115	4.07594
3.09	1.67872	2.59486	3.36473	4.08066
3.1	1.67957	2.597	3.36826	4.08536
3.11	1.6804	2.5991	3.37175	4.09004
3.12	1.6812	2.60117	3.3752	4.0947
3.13	1.68199	2.6032	3.3786	4.09933
3.14	1.68276	2.6052	3.38195	4.10393
3.15	1.68351	2.60716	3.38526	4.10851
3.16	1.68423	2.60909	3.38853	4.11305
3.17	1.68494	2.61099	3.39175	4.11757
3.18	1.68563	2.61285	3.39492	4.12207
3.19	1.6863	2.61469	3.39806	4.12653
3.2	1.68696	2.61649	3.40115	4.13096
3.21	1.68759	2.61826	3.40419	4.13536
3.22	1.68821	2.62001	3.4072	4.13973
3.23	1.68881	2.62172	3.41016	4.14407
3.24	1.6894	2.6234	3.41308	4.14838
3.25	1.68997	2.62506	3.41596	4.15265
3.26	1.69052	2.62669	3.4188	4.15689
