j	t1(j)	t2(j)	t3(j)	t4(j)
1.39	1.07106	2.30963	3.63385	5.04992
1.4	1.08211	2.3258	3.65593	5.07779
1.41	1.09313	2.34197	3.67798	5.10564
1.42	1.10412	2.35811	3.70002	5.13345
1.43	1.11508	2.37424	3.72203	5.16123
1.44	1.12601	2.39036	3.74402	5.18897
1.45	1.13692	2.40646	3.76599	5.21668
1.46	1.1478	2.42255	3.78795	5.24436
1.47	1.15865	2.43862	3.80988	5.27201
1.48	1.16948	2.45468	3.83179	5.29963
1.49	1.18028	2.47073	3.85368	5.32721
1.5	1.19106	2.48676	3.87555	5.35477
1.51	1.20182	2.50278	3.8974	5.38229
1.52	1.21256	2.51879	3.91924	5.40978
1.53	1.22327	2.53479	3.94105	5.43725
1.54	1.23397	2.55077	3.96285	5.46468
1.55	1.24465	2.56675	3.98463	5.49208
1.56	1.25531	2.58271	4.00639	5.51945
1.57	1.26595	2.59866	4.02813	5.5468
1.58	1.27658	2.6146	4.04985	5.57411
1.59	1.28719	2.63054	4.07156	5.6014
1.6	1.29778	2.64646	4.09324	5.62866
1.61	1.30836	2.66237	4.11491	5.65589
1.62	1.31893	2.67828	4.13657	5.68309
1.63	1.32948	2.69417	4.15821	5.71026
1.64	1.34002	2.71006	4.17983	5.73741
1.65	1.35055	2.72594	4.20143	5.76453
1.66	1.36107	2.74181	4.22302	5.79162
1.67	1.37157	2.75767	4.24459	5.81869
1.68	1.38207	2.77353	4.26614	5.84572
1.69	1.39255	2.78937	4.28768	5.87274
1.7	1.40303	2.80521	4.30921	5.89973
1.71	1.4135	2.82105	4.33072	5.92669
1.72	1.42396	2.83688	4.35221	5.95362
1.73	1.43441	2.8527	4.37369	5.98053
1.74	1.44486	2.86851	4.39516	6.00742
1.75	1.4553	2.88432	4.41661	6.03428
1.76	1.46573	2.90013	4.43804	6.06112
1.77	1.47615	2.91592	4.45946	6.08793
1.78	1.48658	2.93172	4.48087	6.11472
1.79	1.49699	2.9475	4.50226	6.14149
1.8	1.5074	2.96329	4.52365	6.16823
1.81	1.51781	2.97907	4.54501	6.19495
1.82	1.52822	2.99484	4.56637	6.22164
1.83	1.53862	3.01061	4.58771	6.24831
1.84	1.54902	3.02638	4.60903	6.27496
1.85	1.55941	3.04214	4.63035	6.30159
1.86	1.56981	3.0579	4.65165	6.3282
1.87	1.5802	3.07365	4.67294	6.35478
1.88	1.59059	3.0894	4.69422	6.38134
1.89	1.60098	3.10515	4.71549	6.40788
1.9	1.61137	3.1209	4.73674	6.4344
1.91	1.62176	3.13664	4.75798	6.4609
1.92	1.63215	3.15238	4.77922	6.48738
1.93	1.64254	3.16812	4.80044	6.51383
1.94	1.65293	3.18386	4.82165	6.54027
1.95	1.66333	3.19959	4.84284	6.56669
1.96	1.67372	3.21532	4.86403	6.59308
1.97	1.68412	3.23105	4.88521	6.61946
1.98	1.69451	3.24678	4.90637	6.64581
1.99	1.70491	3.26251	4.92753	6.67215
2	1.71531	3.27824	4.94868	6.69847
2.01	1.72572	3.29396	4.96981	6.72477
2.02	1.73613	3.30969	4.99094	6.75105
2.03	1.74654	3.32541	5.01205	6.77731
2.04	1.75695	3.34113	5.03316	6.80356
2.05	1.76737	3.35686	5.05426	6.82978
2.06	1.77779	3.37258	5.07535	6.85599
