A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-75.5	-9.23801e-35	118.652	298.991	-9.29794e-35	-1.50486	-5.20409	-9.35903e-35	-6.31256e-05	0.0225118	0.000198553
-75.49	-9.33146e-35	118.637	298.939	-9.392e-35	-1.50486	-5.20387	-9.45372e-35	-6.3142e-05	0.0225137	0.000179703
-75.48	-9.42585e-35	118.622	298.887	-9.48701e-35	-1.50486	-5.20364	-9.54937e-35	-6.31584e-05	0.0225157	0.000198776
-75.47	-9.5212e-35	118.607	298.835	-9.58299e-35	-1.50486	-5.20342	-9.64599e-35	-6.31749e-05	0.0225176	0.000179714
-75.46	-9.61751e-35	118.592	298.783	-9.67994e-35	-1.50486	-5.20319	-9.74358e-35	-6.31913e-05	0.0225195	0.000177116
-75.45	-9.7148e-35	118.577	298.731	-9.77786e-35	-1.50486	-5.20297	-9.84216e-35	-6.32078e-05	0.0225215	0.000185354
-75.44	-9.81307e-35	118.562	298.679	-9.87678e-35	-1.50486	-5.20274	-9.94174e-35	-6.32243e-05	0.0225234	0.000200339
-75.43	-9.91234e-35	118.547	298.627	-9.9767e-35	-1.50486	-5.20252	-1.00423e-34	-6.32407e-05	0.0225254	0.000185831
-75.42	-1.00126e-34	118.532	298.575	-1.00776e-34	-1.50486	-5.20229	-1.01439e-34	-6.32572e-05	0.0225273	0.000179767
-75.41	-1.01139e-34	118.517	298.523	-1.01796e-34	-1.50486	-5.20207	-1.02466e-34	-6.32737e-05	0.0225293	0.000197474
-75.4	-1.02162e-34	118.502	298.471	-1.02826e-34	-1.50486	-5.20184	-1.03502e-34	-6.32902e-05	0.0225312	0.000195319
-75.39	-1.03196e-34	118.487	298.419	-1.03866e-34	-1.50486	-5.20162	-1.04549e-34	-6.33067e-05	0.0225332	0.000177558
-75.38	-1.04239e-34	118.472	298.367	-1.04917e-34	-1.50487	-5.20139	-1.05607e-34	-6.33232e-05	0.0225351	0.000190016
-75.37	-1.05294e-34	118.457	298.315	-1.05978e-34	-1.50487	-5.20117	-1.06676e-34	-6.33397e-05	0.0225371	0.000200298
-75.36	-1.06359e-34	118.442	298.263	-1.0705e-34	-1.50487	-5.20094	-1.07755e-34	-6.33563e-05	0.022539	0.000181981
-75.35	-1.07435e-34	118.427	298.211	-1.08133e-34	-1.50487	-5.20072	-1.08845e-34	-6.33728e-05	0.022541	0.000182489
-75.34	-1.08522e-34	118.412	298.159	-1.09227e-34	-1.50487	-5.20049	-1.09946e-34	-6.33893e-05	0.0225429	0.000198973
-75.33	-1.09619e-34	118.397	298.107	-1.10332e-34	-1.50487	-5.20027	-1.11059e-34	-6.34059e-05	0.0225448	0.000191736
-75.32	-1.10728e-34	118.381	298.055	-1.11448e-34	-1.50487	-5.20004	-1.12182e-34	-6.34224e-05	0.0225468	0.000178852
-75.31	-1.11849e-34	118.366	298.003	-1.12576e-34	-1.50487	-5.19981	-1.13317e-34	-6.3439e-05	0.0225487	0.00019387
-75.3	-1.1298e-34	118.351	297.951	-1.13715e-34	-1.50487	-5.19959	-1.14464e-34	-6.34555e-05	0.0225507	0.000198819
-75.29	-1.14123e-34	118.336	297.899	-1.14865e-34	-1.50487	-5.19936	-1.15622e-34	-6.34721e-05	0.0225527	0.00017912
-75.28	-1.15277e-34	118.321	297.847	-1.16027e-34	-1.50487	-5.19914	-1.16792e-34	-6.34886e-05	0.0225546	0.000187014
-75.27	-1.16443e-34	118.306	297.795	-1.17201e-34	-1.50487	-5.19891	-1.17974e-34	-6.35052e-05	0.0225565	0.000200425
-75.26	-1.17621e-34	118.291	297.743	-1.18387e-34	-1.50487	-5.19869	-1.19167e-34	-6.35218e-05	0.0225585	0.000186321
-75.25	-1.18811e-34	118.276	297.691	-1.19584e-34	-1.50487	-5.19846	-1.20373e-34	-6.35384e-05	0.0225605	0.000179944
-75.24	-1.20013e-34	118.261	297.639	-1.20794e-34	-1.50487	-5.19824	-1.21591e-34	-6.3555e-05	0.0225624	0.000196744
-75.23	-1.21227e-34	118.246	297.587	-1.22016e-34	-1.50487	-5.19801	-1.22821e-34	-6.35716e-05	0.0225644	0.000196198
-75.22	-1.22453e-34	118.231	297.535	-1.23251e-34	-1.50488	-5.19778	-1.24064e-34	-6.35882e-05	0.0225663	0.000178216
-75.21	-1.23692e-34	118.216	297.483	-1.24498e-34	-1.50488	-5.19756	-1.25319e-34	-6.36048e-05	0.0225683	0.000190731
-75.2	-1.24943e-34	118.201	297.431	-1.25757e-34	-1.50488	-5.19733	-1.26587e-34	-6.36215e-05	0.0225702	0.000201141
-75.19	-1.26207e-34	118.186	297.379	-1.27029e-34	-1.50488	-5.19711	-1.27868e-34	-6.36381e-05	0.0225722	0.000182919
-75.18	-1.27484e-34	118.171	297.327	-1.28315e-34	-1.50488	-5.19688	-1.29161e-34	-6.36547e-05	0.0225741	0.000183448
-75.17	-1.28774e-34	118.156	297.275	-1.29613e-34	-1.50488	-5.19666	-1.30468e-34	-6.36714e-05	0.0225761	0.000199862
-75.16	-1.30076e-34	118.141	297.223	-1.30924e-34	-1.50488	-5.19643	-1.31788e-34	-6.3688e-05	0.022578	0.000192448
-75.15	-1.31392e-34	118.126	297.171	-1.32248e-34	-1.50488	-5.1962	-1.33122e-34	-6.37047e-05	0.02258	0.000179021
-75.14	-1.32721e-34	118.111	297.119	-1.33586e-34	-1.50488	-5.19598	-1.34468e-34	-6.37213e-05	0.022582	0.00019459
-75.13	-1.34064e-34	118.096	297.067	-1.34938e-34	-1.50488	-5.19575	-1.35829e-34	-6.3738e-05	0.0225839	0.000199069
-75.12	-1.3542e-34	118.08	297.015	-1.36303e-34	-1.50488	-5.19553	-1.37203e-34	-6.37547e-05	0.0225859	0.000180547
-75.11	-1.3679e-34	118.065	296.963	-1.37682e-34	-1.50488	-5.1953	-1.38591e-34	-6.37714e-05	0.0225878	0.000187045
-75.1	-1.38174e-34	118.05	296.911	-1.39075e-34	-1.50488	-5.19507	-1.39994e-34	-6.37881e-05	0.0225898	0.00020124
-75.09	-1.39572e-34	118.035	296.859	-1.40482e-34	-1.50488	-5.19485	-1.4141e-34	-6.38048e-05	0.0225917	0.000188264
-75.08	-1.40984e-34	118.02	296.807	-1.41903e-34	-1.50488	-5.19462	-1.42841e-34	-6.38215e-05	0.0225937	0.000181642
-75.07	-1.4241e-34	118.005	296.755	-1.43339e-34	-1.50488	-5.1944	-1.44286e-34	-6.38382e-05	0.0225957	0.000197408
-75.06	-1.4385e-34	117.99	296.703	-1.44789e-34	-1.50489	-5.19417	-1.45746e-34	-6.38549e-05	0.0225976	0.000197255
-75.05	-1.45306e-34	117.975	296.651	-1.46254e-34	-1.50489	-5.19394	-1.47221e-34	-6.38716e-05	0.0225996	0.000179488
-75.04	-1.46776e-34	117.96	296.599	-1.47733e-34	-1.50489	-5.19372	-1.4871e-34	-6.38883e-05	0.0226016	0.000190947
-75.03	-1.4826e-34	117.945	296.547	-1.49228e-34	-1.50489	-5.19349	-1.50215e-34	-6.39051e-05	0.0226035	0.000201666
-75.02	-1.4976e-34	117.93	296.496	-1.50738e-34	-1.50489	-5.19327	-1.51735e-34	-6.39218e-05	0.0226055	0.000183511
-75.01	-1.51275e-34	117.915	296.444	-1.52263e-34	-1.50489	-5.19304	-1.5327e-34	-6.39386e-05	0.0226074	0.000183299
-75	-1.52805e-34	117.9	296.392	-1.53803e-34	-1.50489	-5.19281	-1.54821e-34	-6.39553e-05	0.0226094	0.000200367
-74.99	-1.54351e-34	117.885	296.34	-1.55359e-34	-1.50489	-5.19259	-1.56387e-34	-6.39721e-05	0.0226114	0.00019361
-74.98	-1.55913e-34	117.87	296.288	-1.56931e-34	-1.50489	-5.19236	-1.57969e-34	-6.39888e-05	0.0226133	0.000180202
-74.97	-1.5749e-34	117.855	296.236	-1.58519e-34	-1.50489	-5.19214	-1.59568e-34	-6.40056e-05	0.0226153	0.000195691
-74.96	-1.59083e-34	117.84	296.184	-1.60122e-34	-1.50489	-5.19191	-1.61182e-34	-6.40224e-05	0.0226173	0.000200414
-74.95	-1.60692e-34	117.825	296.132	-1.61742e-34	-1.50489	-5.19168	-1.62813e-34	-6.40392e-05	0.0226192	0.000181298
-74.94	-1.62318e-34	117.81	296.08	-1.63379e-34	-1.50489	-5.19146	-1.6446e-34	-6.4056e-05	0.0226212	0.000187772
-74.93	-1.6396e-34	117.795	296.028	-1.65032e-34	-1.50489	-5.19123	-1.66124e-34	-6.40728e-05	0.0226231	0.000201127
-74.92	-1.65619e-34	117.78	295.976	-1.66701e-34	-1.50489	-5.19101	-1.67805e-34	-6.40896e-05	0.0226251	0.000189672
-74.91	-1.67294e-34	117.764	295.924	-1.68388e-34	-1.5049	-5.19078	-1.69503e-34	-6.41064e-05	0.0226271	0.000182226
-74.9	-1.68987e-34	117.749	295.873	-1.70091e-34	-1.5049	-5.19055	-1.71218e-34	-6.41232e-05	0.0226291	0.000198047
-74.89	-1.70696e-34	117.734	295.821	-1.71812e-34	-1.5049	-5.19033	-1.7295e-34	-6.41401e-05	0.022631	0.000199061
-74.88	-1.72423e-34	117.719	295.769	-1.7355e-34	-1.5049	-5.1901	-1.747e-34	-6.41569e-05	0.022633	0.000180981
-74.87	-1.74167e-34	117.704	295.717	-1.75306e-34	-1.5049	-5.18987	-1.76468e-34	-6.41737e-05	0.022635	0.000190783
-74.86	-1.75929e-34	117.689	295.665	-1.7708e-34	-1.5049	-5.18965	-1.78253e-34	-6.41906e-05	0.0226369	0.000203436
-74.85	-1.77709e-34	117.674	295.613	-1.78871e-34	-1.5049	-5.18942	-1.80057e-34	-6.42074e-05	0.0226389	0.000185358
-74.84	-1.79506e-34	117.659	295.561	-1.80681e-34	-1.5049	-5.18919	-1.81879e-34	-6.42243e-05	0.0226409	0.000185278
-74.83	-1.81322e-34	117.644	295.509	-1.82509e-34	-1.5049	-5.18897	-1.83719e-34	-6.42412e-05	0.0226428	0.000200386
-74.82	-1.83157e-34	117.629	295.457	-1.84356e-34	-1.5049	-5.18874	-1.85578e-34	-6.4258e-05	0.0226448	0.000195443
-74.81	-1.8501e-34	117.614	295.405	-1.86221e-34	-1.5049	-5.18852	-1.87456e-34	-6.42749e-05	0.0226468	0.000181407
-74.8	-1.86881e-34	117.599	295.354	-1.88105e-34	-1.5049	-5.18829	-1.89352e-34	-6.42918e-05	0.0226487	0.000194594
-74.79	-1.88772e-34	117.584	295.302	-1.90008e-34	-1.5049	-5.18806	-1.91268e-34	-6.43087e-05	0.0226507	0.000201698
-74.78	-1.90681e-34	117.569	295.25	-1.9193e-34	-1.5049	-5.18784	-1.93203e-34	-6.43256e-05	0.0226527	0.000182858
-74.77	-1.9261e-34	117.554	295.198	-1.93872e-34	-1.5049	-5.18761	-1.95158e-34	-6.43425e-05	0.0226547	0.000188118
-74.76	-1.94559e-34	117.539	295.146	-1.95833e-34	-1.5049	-5.18738	-1.97133e-34	-6.43594e-05	0.0226566	0.000202547
-74.75	-1.96527e-34	117.524	295.094	-1.97815e-34	-1.50491	-5.18716	-1.99127e-34	-6.43764e-05	0.0226586	0.000190366
-74.74	-1.98515e-34	117.509	295.042	-1.99816e-34	-1.50491	-5.18693	-2.01142e-34	-6.43933e-05	0.0226606	0.000183134
-74.73	-2.00524e-34	117.494	294.99	-2.01838e-34	-1.50491	-5.1867	-2.03177e-34	-6.44102e-05	0.0226626	0.000198938
-74.72	-2.02552e-34	117.479	294.939	-2.0388e-34	-1.50491	-5.18648	-2.05233e-34	-6.44272e-05	0.0226645	0.000198835
-74.71	-2.04601e-34	117.463	294.887	-2.05942e-34	-1.50491	-5.18625	-2.0731e-34	-6.44441e-05	0.0226665	0.000181617
-74.7	-2.06671e-34	117.448	294.835	-2.08026e-34	-1.50491	-5.18602	-2.09407e-34	-6.44611e-05	0.0226685	0.000192037
-74.69	-2.08762e-34	117.433	294.783	-2.1013e-34	-1.50491	-5.1858	-2.11526e-34	-6.4478e-05	0.0226705	0.000202596
-74.68	-2.10874e-34	117.418	294.731	-2.12256e-34	-1.50491	-5.18557	-2.13666e-34	-6.4495e-05	0.0226724	0.000188009
-74.67	-2.13007e-34	117.403	294.679	-2.14404e-34	-1.50491	-5.18534	-2.15828e-34	-6.4512e-05	0.0226744	0.000185048
-74.66	-2.15162e-34	117.388	294.627	-2.16573e-34	-1.50491	-5.18512	-2.18012e-34	-6.45289e-05	0.0226764	0.000200953
-74.65	-2.17339e-34	117.373	294.576	-2.18764e-34	-1.50491	-5.18489	-2.20218e-34	-6.45459e-05	0.0226784	0.000196089
-74.64	-2.19537e-34	117.358	294.524	-2.20978e-34	-1.50491	-5.18466	-2.22446e-34	-6.45629e-05	0.0226804	0.000182137
-74.63	-2.21758e-34	117.343	294.472	-2.23213e-34	-1.50491	-5.18444	-2.24697e-34	-6.45799e-05	0.0226823	0.000195375
-74.62	-2.24002e-34	117.328	294.42	-2.25472e-34	-1.50491	-5.18421	-2.26971e-34	-6.45969e-05	0.0226843	0.000201119
-74.61	-2.26268e-34	117.313	294.368	-2.27753e-34	-1.50491	-5.18398	-2.29267e-34	-6.4614e-05	0.0226863	0.000183883
-74.6	-2.28557e-34	117.298	294.316	-2.30057e-34	-1.50492	-5.18376	-2.31587e-34	-6.4631e-05	0.0226883	0.000189483
-74.59	-2.30869e-34	117.283	294.265	-2.32385e-34	-1.50492	-5.18353	-2.3393e-34	-6.4648e-05	0.0226902	0.000203124
-74.58	-2.33204e-34	117.268	294.213	-2.34736e-34	-1.50492	-5.1833	-2.36297e-34	-6.4665e-05	0.0226922	0.000192682
-74.57	-2.35564e-34	117.253	294.161	-2.37111e-34	-1.50492	-5.18307	-2.38688e-34	-6.46821e-05	0.0226942	0.000183338
-74.56	-2.37947e-34	117.238	294.109	-2.39509e-34	-1.50492	-5.18285	-2.41103e-34	-6.46991e-05	0.0226962	0.000198403
-74.55	-2.40354e-34	117.223	294.057	-2.41933e-34	-1.50492	-5.18262	-2.43543e-34	-6.47162e-05	0.0226982	0.000200735
-74.54	-2.42785e-34	117.208	294.005	-2.4438e-34	-1.50492	-5.18239	-2.46007e-34	-6.47332e-05	0.0227002	0.000182553
-74.53	-2.45242e-34	117.193	293.954	-2.46853e-34	-1.50492	-5.18217	-2.48496e-34	-6.47503e-05	0.0227021	0.00019255
-74.52	-2.47723e-34	117.178	293.902	-2.4935e-34	-1.50492	-5.18194	-2.5101e-34	-6.47674e-05	0.0227041	0.000202922
-74.51	-2.50229e-34	117.162	293.85	-2.51873e-34	-1.50492	-5.18171	-2.5355e-34	-6.47845e-05	0.0227061	0.000189359
-74.5	-2.5276e-34	117.147	293.798	-2.54421e-34	-1.50492	-5.18149	-2.56116e-34	-6.48016e-05	0.0227081	0.000186502
