A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-76.6	-3.06225e-35	119.722	8.51249	-3.08195e-35	-1.50482	-0.0684964	-3.10203e-35	-6.20767e-05	-0.000337438	-0.0644695
-76.59	-3.09323e-35	119.707	8.51181	-3.11313e-35	-1.50482	-0.0684998	-3.13342e-35	-6.20928e-05	-0.000337499	-0.0645669
-76.58	-3.12452e-35	119.692	8.51112	-3.14462e-35	-1.50482	-0.0685032	-3.16512e-35	-6.21088e-05	-0.00033756	-0.0646645
-76.57	-3.15612e-35	119.677	8.51044	-3.17643e-35	-1.50482	-0.0685066	-3.19714e-35	-6.21248e-05	-0.000337621	-0.0647622
-76.56	-3.18805e-35	119.662	8.50975	-3.20857e-35	-1.50482	-0.0685099	-3.22948e-35	-6.21409e-05	-0.000337681	-0.06486
-76.55	-3.22029e-35	119.647	8.50907	-3.24102e-35	-1.50482	-0.0685133	-3.26216e-35	-6.21569e-05	-0.000337742	-0.064958
-76.54	-3.25287e-35	119.632	8.50838	-3.27381e-35	-1.50482	-0.0685167	-3.29516e-35	-6.2173e-05	-0.000337803	-0.065056
-76.53	-3.28577e-35	119.617	8.5077	-3.30693e-35	-1.50482	-0.0685201	-3.32849e-35	-6.21891e-05	-0.000337864	-0.0651542
-76.52	-3.31901e-35	119.601	8.50701	-3.34038e-35	-1.50482	-0.0685234	-3.36217e-35	-6.22051e-05	-0.000337925	-0.0652525
-76.51	-3.35258e-35	119.586	8.50633	-3.37417e-35	-1.50482	-0.0685268	-3.39618e-35	-6.22212e-05	-0.000337986	-0.0653509
-76.5	-3.38649e-35	119.571	8.50564	-3.40831e-35	-1.50482	-0.0685302	-3.43054e-35	-6.22373e-05	-0.000338047	-0.0654494
-76.49	-3.42075e-35	119.556	8.50496	-3.44278e-35	-1.50482	-0.0685336	-3.46525e-35	-6.22534e-05	-0.000338108	-0.0655481
-76.48	-3.45535e-35	119.541	8.50427	-3.47761e-35	-1.50482	-0.068537	-3.50031e-35	-6.22695e-05	-0.000338169	-0.0656469
-76.47	-3.4903e-35	119.526	8.50359	-3.51279e-35	-1.50483	-0.0685403	-3.53572e-35	-6.22856e-05	-0.00033823	-0.0657458
-76.46	-3.52561e-35	119.511	8.5029	-3.54833e-35	-1.50483	-0.0685437	-3.57149e-35	-6.23017e-05	-0.000338291	-0.0658448
-76.45	-3.56127e-35	119.496	8.50221	-3.58422e-35	-1.50483	-0.0685471	-3.60762e-35	-6.23178e-05	-0.000338352	-0.0659439
-76.44	-3.59729e-35	119.481	8.50153	-3.62048e-35	-1.50483	-0.0685505	-3.64412e-35	-6.23339e-05	-0.000338413	-0.0660432
-76.43	-3.63368e-35	119.466	8.50084	-3.65711e-35	-1.50483	-0.0685539	-3.68099e-35	-6.23501e-05	-0.000338474	-0.0661426
-76.42	-3.67044e-35	119.451	8.50016	-3.6941e-35	-1.50483	-0.0685573	-3.71823e-35	-6.23662e-05	-0.000338535	-0.0662421
-76.41	-3.70756e-35	119.436	8.49947	-3.73147e-35	-1.50483	-0.0685606	-3.75585e-35	-6.23823e-05	-0.000338596	-0.0663417
-76.4	-3.74507e-35	119.421	8.49879	-3.76922e-35	-1.50483	-0.068564	-3.79384e-35	-6.23985e-05	-0.000338657	-0.0664415
-76.39	-3.78295e-35	119.406	8.4981	-3.80735e-35	-1.50483	-0.0685674	-3.83223e-35	-6.24146e-05	-0.000338718	-0.0665413
-76.38	-3.82121e-35	119.391	8.49742	-3.84587e-35	-1.50483	-0.0685708	-3.871e-35	-6.24308e-05	-0.00033878	-0.0666413
-76.37	-3.85987e-35	119.376	8.49673	-3.88477e-35	-1.50483	-0.0685742	-3.91016e-35	-6.2447e-05	-0.000338841	-0.0667415
-76.36	-3.89891e-35	119.361	8.49604	-3.92407e-35	-1.50483	-0.0685776	-3.94972e-35	-6.24631e-05	-0.000338902	-0.0668417
-76.35	-3.93835e-35	119.346	8.49536	-3.96377e-35	-1.50483	-0.068581	-3.98968e-35	-6.24793e-05	-0.000338963	-0.0669421
-76.34	-3.97819e-35	119.331	8.49467	-4.00387e-35	-1.50483	-0.0685844	-4.03004e-35	-6.24955e-05	-0.000339025	-0.0670426
-76.33	-4.01843e-35	119.316	8.49399	-4.04437e-35	-1.50483	-0.0685878	-4.07081e-35	-6.25117e-05	-0.000339086	-0.0671432
-76.32	-4.05908e-35	119.301	8.4933	-4.08528e-35	-1.50483	-0.0685911	-4.112e-35	-6.25279e-05	-0.000339147	-0.0672439
-76.31	-4.10014e-35	119.285	8.49261	-4.12661e-35	-1.50484	-0.0685945	-4.1536e-35	-6.25441e-05	-0.000339208	-0.0673447
-76.3	-4.14161e-35	119.27	8.49193	-4.16836e-35	-1.50484	-0.0685979	-4.19562e-35	-6.25603e-05	-0.00033927	-0.0674457
-76.29	-4.1835e-35	119.255	8.49124	-4.21053e-35	-1.50484	-0.0686013	-4.23807e-35	-6.25765e-05	-0.000339331	-0.0675468
-76.28	-4.22582e-35	119.24	8.49056	-4.25312e-35	-1.50484	-0.0686047	-4.28095e-35	-6.25927e-05	-0.000339392	-0.067648
-76.27	-4.26857e-35	119.225	8.48987	-4.29615e-35	-1.50484	-0.0686081	-4.32426e-35	-6.2609e-05	-0.000339454	-0.0677494
-76.26	-4.31175e-35	119.21	8.48918	-4.33961e-35	-1.50484	-0.0686115	-4.36801e-35	-6.26252e-05	-0.000339515	-0.0678509
-76.25	-4.35536e-35	119.195	8.4885	-4.38351e-35	-1.50484	-0.0686149	-4.4122e-35	-6.26414e-05	-0.000339577	-0.0679524
-76.24	-4.39942e-35	119.18	8.48781	-4.42785e-35	-1.50484	-0.0686183	-4.45684e-35	-6.26577e-05	-0.000339638	-0.0680542
-76.23	-4.44392e-35	119.165	8.48713	-4.47265e-35	-1.50484	-0.0686217	-4.50193e-35	-6.26739e-05	-0.0003397	-0.068156
-76.22	-4.48887e-35	119.15	8.48644	-4.51789e-35	-1.50484	-0.0686251	-4.54748e-35	-6.26902e-05	-0.000339761	-0.068258
-76.21	-4.53428e-35	119.135	8.48575	-4.5636e-35	-1.50484	-0.0686285	-4.59348e-35	-6.27065e-05	-0.000339823	-0.0683601
-76.2	-4.58015e-35	119.12	8.48507	-4.60976e-35	-1.50484	-0.0686319	-4.63996e-35	-6.27227e-05	-0.000339884	-0.0684623
-76.19	-4.62648e-35	119.105	8.48438	-4.6564e-35	-1.50484	-0.0686353	-4.6869e-35	-6.2739e-05	-0.000339946	-0.0685646
-76.18	-4.67328e-35	119.09	8.48369	-4.7035e-35	-1.50484	-0.0686387	-4.73432e-35	-6.27553e-05	-0.000340007	-0.0686671
-76.17	-4.72055e-35	119.075	8.48301	-4.75109e-35	-1.50484	-0.0686421	-4.78222e-35	-6.27716e-05	-0.000340069	-0.0687696
-76.16	-4.7683e-35	119.06	8.48232	-4.79915e-35	-1.50484	-0.0686455	-4.8306e-35	-6.27879e-05	-0.00034013	-0.0688723
-76.15	-4.81653e-35	119.045	8.48164	-4.8477e-35	-1.50485	-0.0686489	-4.87947e-35	-6.28042e-05	-0.000340192	-0.0689752
-76.14	-4.86525e-35	119.03	8.48095	-4.89674e-35	-1.50485	-0.0686523	-4.92884e-35	-6.28205e-05	-0.000340254	-0.0690781
-76.13	-4.91447e-35	119.015	8.48026	-4.94628e-35	-1.50485	-0.0686557	-4.9787e-35	-6.28368e-05	-0.000340315	-0.0691812
-76.12	-4.96418e-35	119	8.47958	-4.99632e-35	-1.50485	-0.0686591	-5.02908e-35	-6.28532e-05	-0.000340377	-0.0692844
-76.11	-5.0144e-35	118.984	8.47889	-5.04686e-35	-1.50485	-0.0686625	-5.07996e-35	-6.28695e-05	-0.000340439	-0.0693877
-76.1	-5.06512e-35	118.969	8.4782	-5.09792e-35	-1.50485	-0.0686659	-5.13135e-35	-6.28858e-05	-0.0003405	-0.0694912
-76.09	-5.11636e-35	118.954	8.47752	-5.14949e-35	-1.50485	-0.0686693	-5.18327e-35	-6.29022e-05	-0.000340562	-0.0695948
-76.08	-5.16811e-35	118.939	8.47683	-5.20158e-35	-1.50485	-0.0686727	-5.23571e-35	-6.29185e-05	-0.000340624	-0.0696985
-76.07	-5.22039e-35	118.924	8.47614	-5.25421e-35	-1.50485	-0.0686761	-5.28868e-35	-6.29349e-05	-0.000340686	-0.0698023
-76.06	-5.2732e-35	118.909	8.47546	-5.30736e-35	-1.50485	-0.0686795	-5.34219e-35	-6.29512e-05	-0.000340747	-0.0699063
-76.05	-5.32654e-35	118.894	8.47477	-5.36105e-35	-1.50485	-0.0686829	-5.39623e-35	-6.29676e-05	-0.000340809	-0.0700103
-76.04	-5.38042e-35	118.879	8.47408	-5.41529e-35	-1.50485	-0.0686864	-5.45083e-35	-6.2984e-05	-0.000340871	-0.0701146
-76.03	-5.43485e-35	118.864	8.47339	-5.47007e-35	-1.50485	-0.0686898	-5.50598e-35	-6.30004e-05	-0.000340933	-0.0702189
-76.02	-5.48982e-35	118.849	8.47271	-5.52541e-35	-1.50485	-0.0686932	-5.56168e-35	-6.30167e-05	-0.000340995	-0.0703233
-76.01	-5.54536e-35	118.834	8.47202	-5.5813e-35	-1.50485	-0.0686966	-5.61795e-35	-6.30331e-05	-0.000341057	-0.0704279
-76	-5.60145e-35	118.819	8.47133	-5.63777e-35	-1.50485	-0.0687	-5.67479e-35	-6.30495e-05	-0.000341119	-0.0705326
-75.99	-5.65811e-35	118.804	8.47065	-5.6948e-35	-1.50486	-0.0687034	-5.73221e-35	-6.30659e-05	-0.00034118	-0.0706375
-75.98	-5.71535e-35	118.789	8.46996	-5.75241e-35	-1.50486	-0.0687068	-5.7902e-35	-6.30824e-05	-0.000341242	-0.0707424
-75.97	-5.77316e-35	118.774	8.46927	-5.81061e-35	-1.50486	-0.0687102	-5.84878e-35	-6.30988e-05	-0.000341304	-0.0708475
-75.96	-5.83156e-35	118.759	8.46859	-5.86939e-35	-1.50486	-0.0687136	-5.90796e-35	-6.31152e-05	-0.000341366	-0.0709527
-75.95	-5.89055e-35	118.744	8.4679	-5.92877e-35	-1.50486	-0.0687171	-5.96773e-35	-6.31316e-05	-0.000341428	-0.0710581
-75.94	-5.95014e-35	118.729	8.46721	-5.98875e-35	-1.50486	-0.0687205	-6.02811e-35	-6.31481e-05	-0.00034149	-0.0711635
-75.93	-6.01033e-35	118.714	8.46652	-6.04933e-35	-1.50486	-0.0687239	-6.0891e-35	-6.31645e-05	-0.000341552	-0.0712691
-75.92	-6.07113e-35	118.699	8.46584	-6.11053e-35	-1.50486	-0.0687273	-6.1507e-35	-6.3181e-05	-0.000341614	-0.0713748
-75.91	-6.13254e-35	118.684	8.46515	-6.17235e-35	-1.50486	-0.0687307	-6.21293e-35	-6.31974e-05	-0.000341677	-0.0714807
-75.9	-6.19458e-35	118.668	8.46446	-6.23479e-35	-1.50486	-0.0687341	-6.27579e-35	-6.32139e-05	-0.000341739	-0.0715866
-75.89	-6.25724e-35	118.653	8.46378	-6.29787e-35	-1.50486	-0.0687376	-6.33929e-35	-6.32304e-05	-0.000341801	-0.0716927
-75.88	-6.32054e-35	118.638	8.46309	-6.36158e-35	-1.50486	-0.068741	-6.40342e-35	-6.32468e-05	-0.000341863	-0.071799
-75.87	-6.38448e-35	118.623	8.4624	-6.42594e-35	-1.50486	-0.0687444	-6.46821e-35	-6.32633e-05	-0.000341925	-0.0719053
-75.86	-6.44906e-35	118.608	8.46171	-6.49095e-35	-1.50486	-0.0687478	-6.53365e-35	-6.32798e-05	-0.000341987	-0.0720118
-75.85	-6.5143e-35	118.593	8.46103	-6.55661e-35	-1.50486	-0.0687512	-6.59976e-35	-6.32963e-05	-0.000342049	-0.0721184
-75.84	-6.58019e-35	118.578	8.46034	-6.62294e-35	-1.50486	-0.0687546	-6.66653e-35	-6.33128e-05	-0.000342112	-0.0722251
-75.83	-6.64676e-35	118.563	8.45965	-6.68995e-35	-1.50487	-0.0687581	-6.73398e-35	-6.33293e-05	-0.000342174	-0.072332
-75.82	-6.714e-35	118.548	8.45896	-6.75763e-35	-1.50487	-0.0687615	-6.80211e-35	-6.33458e-05	-0.000342236	-0.072439
-75.81	-6.78191e-35	118.533	8.45827	-6.82599e-35	-1.50487	-0.0687649	-6.87093e-35	-6.33624e-05	-0.000342298	-0.0725461
-75.8	-6.85052e-35	118.518	8.45759	-6.89505e-35	-1.50487	-0.0687683	-6.94045e-35	-6.33789e-05	-0.000342361	-0.0726533
-75.79	-6.91982e-35	118.503	8.4569	-6.9648e-35	-1.50487	-0.0687718	-7.01067e-35	-6.33954e-05	-0.000342423	-0.0727607
-75.78	-6.98982e-35	118.488	8.45621	-7.03526e-35	-1.50487	-0.0687752	-7.0816e-35	-6.3412e-05	-0.000342485	-0.0728682
-75.77	-7.06052e-35	118.473	8.45552	-7.10644e-35	-1.50487	-0.0687786	-7.15325e-35	-6.34285e-05	-0.000342548	-0.0729758
-75.76	-7.13195e-35	118.458	8.45484	-7.17833e-35	-1.50487	-0.068782	-7.22562e-35	-6.34451e-05	-0.00034261	-0.0730836
-75.75	-7.20409e-35	118.443	8.45415	-7.25095e-35	-1.50487	-0.0687855	-7.29873e-35	-6.34616e-05	-0.000342673	-0.0731914
-75.74	-7.27697e-35	118.428	8.45346	-7.32431e-35	-1.50487	-0.0687889	-7.37257e-35	-6.34782e-05	-0.000342735	-0.0732994
-75.73	-7.35058e-35	118.413	8.45277	-7.39841e-35	-1.50487	-0.0687923	-7.44717e-35	-6.34948e-05	-0.000342797	-0.0734076
-75.72	-7.42494e-35	118.398	8.45208	-7.47325e-35	-1.50487	-0.0687957	-7.52251e-35	-6.35114e-05	-0.00034286	-0.0735158
-75.71	-7.50005e-35	118.383	8.4514	-7.54886e-35	-1.50487	-0.0687992	-7.59862e-35	-6.35279e-05	-0.000342922	-0.0736242
-75.7	-7.57592e-35	118.368	8.45071	-7.62523e-35	-1.50487	-0.0688026	-7.6755e-35	-6.35445e-05	-0.000342985	-0.0737328
-75.69	-7.65256e-35	118.352	8.45002	-7.70237e-35	-1.50487	-0.068806	-7.75316e-35	-6.35611e-05	-0.000343047	-0.0738414
-75.68	-7.72997e-35	118.337	8.44933	-7.78029e-35	-1.50487	-0.0688095	-7.8316e-35	-6.35778e-05	-0.00034311	-0.0739502
-75.67	-7.80816e-35	118.322	8.44864	-7.85901e-35	-1.50488	-0.0688129	-7.91084e-35	-6.35944e-05	-0.000343172	-0.0740591
-75.66	-7.88715e-35	118.307	8.44796	-7.93851e-35	-1.50488	-0.0688163	-7.99088e-35	-6.3611e-05	-0.000343235	-0.0741681
-75.65	-7.96694e-35	118.292	8.44727	-8.01883e-35	-1.50488	-0.0688198	-8.07173e-35	-6.36276e-05	-0.000343298	-0.0742773
-75.64	-8.04753e-35	118.277	8.44658	-8.09995e-35	-1.50488	-0.0688232	-8.1534e-35	-6.36442e-05	-0.00034336	-0.0743866
-75.63	-8.12894e-35	118.262	8.44589	-8.1819e-35	-1.50488	-0.0688266	-8.23589e-35	-6.36609e-05	-0.000343423	-0.074496
-75.62	-8.21117e-35	118.247	8.4452	-8.26467e-35	-1.50488	-0.0688301	-8.31922e-35	-6.36775e-05	-0.000343485	-0.0746056
-75.61	-8.29424e-35	118.232	8.44452	-8.34828e-35	-1.50488	-0.0688335	-8.40339e-35	-6.36942e-05	-0.000343548	-0.0747153
-75.6	-8.37814e-35	118.217	8.44383	-8.43274e-35	-1.50488	-0.0688369	-8.48841e-35	-6.37108e-05	-0.000343611	-0.0748251
-75.59	-8.46289e-35	118.202	8.44314	-8.51806e-35	-1.50488	-0.0688404	-8.5743e-35	-6.37275e-05	-0.000343674	-0.074935
-75.58	-8.5485e-35	118.187	8.44245	-8.60423e-35	-1.50488	-0.0688438	-8.66105e-35	-6.37442e-05	-0.000343736	-0.0750451
-75.57	-8.63498e-35	118.172	8.44176	-8.69128e-35	-1.50488	-0.0688472	-8.74868e-35	-6.37609e-05	-0.000343799	-0.0751553
-75.56	-8.72233e-35	118.157	8.44107	-8.77921e-35	-1.50488	-0.0688507	-8.8372e-35	-6.37775e-05	-0.000343862	-0.0752656
-75.55	-8.81057e-35	118.142	8.44038	-8.86803e-35	-1.50488	-0.0688541	-8.92661e-35	-6.37942e-05	-0.000343925	-0.0753761
-75.54	-8.8997e-35	118.127	8.4397	-8.95774e-35	-1.50488	-0.0688576	-9.01693e-35	-6.38109e-05	-0.000343987	-0.0754867
-75.53	-8.98973e-35	118.112	8.43901	-9.04837e-35	-1.50488	-0.068861	-9.10816e-35	-6.38276e-05	-0.00034405	-0.0755974
-75.52	-9.08067e-35	118.097	8.43832	-9.13991e-35	-1.50489	-0.0688644	-9.20031e-35	-6.38443e-05	-0.000344113	-0.0757082
-75.51	-9.17253e-35	118.082	8.43763	-9.23238e-35	-1.50489	-0.0688679	-9.2934e-35	-6.38611e-05	-0.000344176	-0.0758192
-75.5	-9.26532e-35	118.067	8.43694	-9.32578e-35	-1.50489	-0.0688713	-9.38743e-35	-6.38778e-05	-0.000344239	-0.0759303
-75.49	-9.35905e-35	118.051	8.43625	-9.42013e-35	-1.50489	-0.0688748	-9.48241e-35	-6.38945e-05	-0.000344302	-0.0760416
-75.48	-9.45372e-35	118.036	8.43556	-9.51543e-35	-1.50489	-0.0688782	-9.57835e-35	-6.39113e-05	-0.000344365	-0.0761529
-75.47	-9.54936e-35	118.021	8.43488	-9.6117e-35	-1.50489	-0.0688817	-9.67526e-35	-6.3928e-05	-0.000344428	-0.0762644
-75.46	-9.64596e-35	118.006	8.43419	-9.70894e-35	-1.50489	-0.0688851	-9.77316e-35	-6.39448e-05	-0.000344491	-0.0763761
-75.45	-9.74354e-35	117.991	8.4335	-9.80717e-35	-1.50489	-0.0688885	-9.87204e-35	-6.39615e-05	-0.000344554	-0.0764878
-75.44	-9.84211e-35	117.976	8.43281	-9.90638e-35	-1.50489	-0.068892	-9.97192e-35	-6.39783e-05	-0.000344617	-0.0765997
-75.43	-9.94167e-35	117.961	8.43212	-1.00066e-34	-1.50489	-0.0688954	-1.00728e-34	-6.39951e-05	-0.00034468	-0.0767118
-75.42	-1.00422e-34	117.946	8.43143	-1.01078e-34	-1.50489	-0.0688989	-1.01747e-34	-6.40118e-05	-0.000344743	-0.0768239
-75.41	-1.01438e-34	117.931	8.43074	-1.02101e-34	-1.50489	-0.0689023	-1.02777e-34	-6.40286e-05	-0.000344806	-0.0769362
-75.4	-1.02464e-34	117.916	8.43005	-1.03134e-34	-1.50489	-0.0689058	-1.03817e-34	-6.40454e-05	-0.000344869	-0.0770486
-75.39	-1.03501e-34	117.901	8.42936	-1.04177e-34	-1.50489	-0.0689092	-1.04867e-34	-6.40622e-05	-0.000344932	-0.0771612
-75.38	-1.04548e-34	117.886	8.42867	-1.05231e-34	-1.50489	-0.0689127	-1.05928e-34	-6.4079e-05	-0.000344995	-0.0772738
-75.37	-1.05606e-34	117.871	8.42799	-1.06296e-34	-1.50489	-0.0689161	-1.07e-34	-6.40958e-05	-0.000345058	-0.0773867
-75.36	-1.06674e-34	117.856	8.4273	-1.07371e-34	-1.5049	-0.0689196	-1.08083e-34	-6.41126e-05	-0.000345121	-0.0774996
-75.35	-1.07753e-34	117.841	8.42661	-1.08458e-34	-1.5049	-0.068923	-1.09176e-34	-6.41295e-05	-0.000345185	-0.0776127
-75.34	-1.08843e-34	117.826	8.42592	-1.09555e-34	-1.5049	-0.0689265	-1.10281e-34	-6.41463e-05	-0.000345248	-0.0777259
-75.33	-1.09944e-34	117.811	8.42523	-1.10663e-34	-1.5049	-0.0689299	-1.11397e-34	-6.41631e-05	-0.000345311	-0.0778392
-75.32	-1.11057e-34	117.796	8.42454	-1.11783e-34	-1.5049	-0.0689334	-1.12524e-34	-6.418e-05	-0.000345374	-0.0779527
-75.31	-1.1218e-34	117.781	8.42385	-1.12914e-34	-1.5049	-0.0689368	-1.13662e-34	-6.41968e-05	-0.000345437	-0.0780663
-75.3	-1.13315e-34	117.766	8.42316	-1.14056e-34	-1.5049	-0.0689403	-1.14812e-34	-6.42137e-05	-0.000345501	-0.07818
-75.29	-1.14461e-34	117.751	8.42247	-1.1521e-34	-1.5049	-0.0689438	-1.15974e-34	-6.42305e-05	-0.000345564	-0.0782939
-75.28	-1.15619e-34	117.735	8.42178	-1.16376e-34	-1.5049	-0.0689472	-1.17147e-34	-6.42474e-05	-0.000345627	-0.0784079
-75.27	-1.16789e-34	117.72	8.42109	-1.17553e-34	-1.5049	-0.0689507	-1.18333e-34	-6.42643e-05	-0.000345691	-0.078522
-75.26	-1.1797e-34	117.705	8.4204	-1.18742e-34	-1.5049	-0.0689541	-1.1953e-34	-6.42812e-05	-0.000345754	-0.0786363
-75.25	-1.19164e-34	117.69	8.41971	-1.19944e-34	-1.5049	-0.0689576	-1.20739e-34	-6.42981e-05	-0.000345817	-0.0787507
-75.24	-1.20369e-34	117.675	8.41902	-1.21157e-34	-1.5049	-0.068961	-1.21961e-34	-6.4315e-05	-0.000345881	-0.0788652
-75.23	-1.21587e-34	117.66	8.41833	-1.22383e-34	-1.5049	-0.0689645	-1.23195e-34	-6.43319e-05	-0.000345944	-0.0789799
-75.22	-1.22817e-34	117.645	8.41764	-1.23621e-34	-1.5049	-0.068968	-1.24441e-34	-6.43488e-05	-0.000346008	-0.0790947
-75.21	-1.24059e-34	117.63	8.41695	-1.24872e-34	-1.5049	-0.0689714	-1.25701e-34	-6.43657e-05	-0.000346071	-0.0792096
-75.2	-1.25314e-34	117.615	8.41626	-1.26135e-34	-1.50491	-0.0689749	-1.26972e-34	-6.43826e-05	-0.000346135	-0.0793247
-75.19	-1.26582e-34	117.6	8.41557	-1.27411e-34	-1.50491	-0.0689783	-1.28257e-34	-6.43995e-05	-0.000346198	-0.0794399
-75.18	-1.27863e-34	117.585	8.41488	-1.287e-34	-1.50491	-0.0689818	-1.29555e-34	-6.44165e-05	-0.000346262	-0.0795552
-75.17	-1.29156e-34	117.57	8.41419	-1.30003e-34	-1.50491	-0.0689853	-1.30866e-34	-6.44334e-05	-0.000346325	-0.0796707
-75.16	-1.30463e-34	117.555	8.41351	-1.31318e-34	-1.50491	-0.0689887	-1.3219e-34	-6.44504e-05	-0.000346389	-0.0797863
-75.15	-1.31782e-34	117.54	8.41282	-1.32646e-34	-1.50491	-0.0689922	-1.33527e-34	-6.44673e-05	-0.000346452	-0.079902
-75.14	-1.33116e-34	117.525	8.41213	-1.33988e-34	-1.50491	-0.0689957	-1.34878e-34	-6.44843e-05	-0.000346516	-0.0800179
-75.13	-1.34462e-34	117.51	8.41144	-1.35344e-34	-1.50491	-0.0689991	-1.36243e-34	-6.45013e-05	-0.00034658	-0.0801339
-75.12	-1.35823e-34	117.495	8.41075	-1.36713e-34	-1.50491	-0.0690026	-1.37622e-34	-6.45182e-05	-0.000346643	-0.08025
-75.11	-1.37197e-34	117.48	8.41006	-1.38096e-34	-1.50491	-0.0690061	-1.39014e-34	-6.45352e-05	-0.000346707	-0.0803663
-75.1	-1.38585e-34	117.465	8.40937	-1.39494e-34	-1.50491	-0.0690095	-1.40421e-34	-6.45522e-05	-0.000346771	-0.0804826
-75.09	-1.39986e-34	117.45	8.40868	-1.40905e-34	-1.50491	-0.069013	-1.41842e-34	-6.45692e-05	-0.000346834	-0.0805992
-75.08	-1.41403e-34	117.434	8.40798	-1.42331e-34	-1.50491	-0.0690165	-1.43277e-34	-6.45862e-05	-0.000346898	-0.0807158
-75.07	-1.42833e-34	117.419	8.40729	-1.43771e-34	-1.50491	-0.0690199	-1.44726e-34	-6.46032e-05	-0.000346962	-0.0808326
-75.06	-1.44278e-34	117.404	8.4066	-1.45225e-34	-1.50491	-0.0690234	-1.46191e-34	-6.46202e-05	-0.000347026	-0.0809496
-75.05	-1.45738e-34	117.389	8.40591	-1.46694e-34	-1.50492	-0.0690269	-1.4767e-34	-6.46373e-05	-0.000347089	-0.0810666
-75.04	-1.47212e-34	117.374	8.40522	-1.48179e-34	-1.50492	-0.0690303	-1.49164e-34	-6.46543e-05	-0.000347153	-0.0811839
-75.03	-1.48701e-34	117.359	8.40453	-1.49678e-34	-1.50492	-0.0690338	-1.50673e-34	-6.46713e-05	-0.000347217	-0.0813012
-75.02	-1.50206e-34	117.344	8.40384	-1.51192e-34	-1.50492	-0.0690373	-1.52198e-34	-6.46884e-05	-0.000347281	-0.0814187
-75.01	-1.51725e-34	117.329	8.40315	-1.52722e-34	-1.50492	-0.0690408	-1.53738e-34	-6.47054e-05	-0.000347345	-0.0815363
-75	-1.5326e-34	117.314	8.40246	-1.54267e-34	-1.50492	-0.0690442	-1.55293e-34	-6.47225e-05	-0.000347409	-0.081654
-74.99	-1.54811e-34	117.299	8.40177	-1.55828e-34	-1.50492	-0.0690477	-1.56865e-34	-6.47396e-05	-0.000347473	-0.0817719
