A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-4.70626	-0.00179416	11.6446	7.49515	-0.00191879	-1.55123	-2.57968	-0.0020611	-0.00364456	0.385383	0.040357
-4.69626	-0.00181345	11.6291	7.46937	-0.00193951	-1.55126	-2.57583	-0.00208344	-0.00363817	0.385787	0.0405271
-4.68626	-0.00183295	11.6136	7.44363	-0.00196046	-1.5513	-2.57197	-0.00210602	-0.00363172	0.386193	0.0406975
-4.67626	-0.00185266	11.5981	7.41793	-0.00198163	-1.55133	-2.5681	-0.00212885	-0.0036252	0.386601	0.040868
-4.66626	-0.00187258	11.5826	7.39227	-0.00200304	-1.55137	-2.56423	-0.00215193	-0.00361862	0.38701	0.0410388
-4.65626	-0.00189272	11.567	7.36665	-0.00202467	-1.55141	-2.56036	-0.00217526	-0.00361197	0.387422	0.0412098
-4.64626	-0.00191307	11.5515	7.34106	-0.00204654	-1.55144	-2.55649	-0.00219884	-0.00360525	0.387835	0.0413809
-4.63626	-0.00193365	11.536	7.31552	-0.00206865	-1.55148	-2.55261	-0.00222267	-0.00359847	0.388249	0.0415522
-4.62626	-0.00195445	11.5205	7.29001	-0.002091	-1.55151	-2.54872	-0.00224677	-0.00359162	0.388666	0.0417237
-4.61626	-0.00197547	11.505	7.26454	-0.00211359	-1.55155	-2.54483	-0.00227113	-0.00358471	0.389084	0.0418953
-4.60626	-0.00199672	11.4895	7.23911	-0.00213642	-1.55159	-2.54094	-0.00229575	-0.00357773	0.389504	0.0420671
-4.59626	-0.0020182	11.4739	7.21372	-0.0021595	-1.55162	-2.53704	-0.00232064	-0.00357069	0.389925	0.042239
-4.58626	-0.00203991	11.4584	7.18837	-0.00218283	-1.55166	-2.53314	-0.0023458	-0.00356358	0.390348	0.042411
-4.57626	-0.00206186	11.4429	7.16306	-0.00220642	-1.55169	-2.52923	-0.00237123	-0.0035564	0.390773	0.0425831
-4.56626	-0.00208404	11.4274	7.13779	-0.00223026	-1.55173	-2.52533	-0.00239694	-0.00354916	0.3912	0.0427553
