z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.55465	15.3395	8002.82	9272.65	9276.37	8002.29	9272.65
2.5531	15.3171	7981.69	9249.34	9253.06	7981.15	9249.34
2.55154	15.2947	7960.59	9226.07	9229.79	7960.05	9226.07
2.54999	15.2723	7939.53	9202.84	9206.55	7938.98	9202.84
2.54844	15.2499	7918.5	9179.64	9183.35	7917.95	9179.64
2.54688	15.2275	7897.5	9156.48	9160.19	7896.95	9156.48
2.54533	15.2051	7876.54	9133.35	9137.06	7875.99	9133.35
2.54377	15.1828	7855.61	9110.26	9113.96	7855.06	9110.26
2.54221	15.1604	7834.72	9087.2	9090.91	7834.17	9087.2
2.54066	15.138	7813.87	9064.18	9067.88	7813.31	9064.18
2.5391	15.1157	7793.04	9041.2	9044.9	7792.49	9041.2
2.53754	15.0933	7772.25	9018.25	9021.94	7771.7	9018.25
2.53598	15.071	7751.5	8995.33	8999.03	7750.94	8995.33
2.53442	15.0487	7730.78	8972.45	8976.15	7730.22	8972.45
2.53286	15.0264	7710.1	8949.61	8953.3	7709.53	8949.61
2.53129	15.004	7689.45	8926.8	8930.49	7688.88	8926.8
2.52973	14.9817	7668.83	8904.03	8907.71	7668.26	8904.03
2.52817	14.9594	7648.25	8881.29	8884.98	7647.68	8881.29
2.5266	14.9371	7627.7	8858.59	8862.27	7627.13	8858.59
2.52504	14.9148	7607.19	8835.92	8839.6	7606.61	8835.92
2.52347	14.8926	7586.71	8813.29	8816.97	7586.13	8813.29
2.5219	14.8703	7566.27	8790.69	8794.37	7565.69	8790.69
2.52034	14.848	7545.86	8768.13	8771.8	7545.27	8768.13
2.51877	14.8257	7525.48	8745.6	8749.28	7524.9	8745.6
2.5172	14.8035	7505.14	8723.11	8726.78	7504.55	8723.11
2.51563	14.7812	7484.83	8700.65	8704.32	7484.24	8700.65
2.51406	14.759	7464.56	8678.23	8681.9	7463.97	8678.23
2.51249	14.7368	7444.32	8655.85	8659.51	7443.72	8655.85
2.51092	14.7145	7424.11	8633.49	8637.16	7423.52	8633.49
2.50934	14.6923	7403.94	8611.18	8614.84	7403.34	8611.18
2.50777	14.6701	7383.8	8588.9	8592.56	7383.2	8588.9
2.50619	14.6479	7363.7	8566.65	8570.31	7363.1	8566.65
2.50462	14.6257	7343.63	8544.44	8548.1	7343.03	8544.44
2.50304	14.6035	7323.59	8522.26	8525.92	7322.99	8522.26
2.50147	14.5813	7303.59	8500.12	8503.77	7302.98	8500.12
2.49989	14.5592	7283.62	8478.02	8481.66	7283.01	8478.02
2.49831	14.537	7263.69	8455.94	8459.59	7263.08	8455.94
2.49673	14.5148	7243.79	8433.91	8437.55	7243.18	8433.91
2.49515	14.4927	7223.92	8411.9	8415.55	7223.31	8411.9
2.49357	14.4705	7204.09	8389.94	8393.58	7203.47	8389.94
2.49199	14.4484	7184.29	8368	8371.64	7183.67	8368
2.4904	14.4262	7164.53	8346.11	8349.74	7163.9	8346.11
2.48882	14.4041	7144.8	8324.24	8327.88	7144.17	8324.24
2.48724	14.382	7125.1	8302.41	8306.05	7124.47	8302.41
2.48565	14.3599	7105.44	8280.62	8284.25	7104.81	8280.62
2.48407	14.3378	7085.8	8258.86	8262.49	7085.17	8258.86
2.48248	14.3157	7066.21	8237.13	8240.76	7065.57	8237.13
2.48089	14.2936	7046.65	8215.44	8219.07	7046.01	8215.44
2.4793	14.2715	7027.12	8193.79	8197.41	7026.48	8193.79
2.47772	14.2494	7007.62	8172.17	8175.79	7006.98	8172.17
2.47613	14.2273	6988.16	8150.58	8154.2	6987.51	8150.58
2.47454	14.2053	6968.73	8129.03	8132.64	6968.08	8129.03
2.47294	14.1832	6949.33	8107.51	8111.12	6948.68	8107.51
2.47135	14.1612	6929.97	8086.03	8089.64	6929.32	8086.03
2.46976	14.1391	6910.64	8064.58	8068.18	6909.99	8064.58
2.46817	14.1171	6891.35	8043.16	8046.77	6890.69	8043.16
2.46657	14.0951	6872.08	8021.78	8025.38	6871.43	8021.78
2.46498	14.0731	6852.86	8000.43	8004.04	6852.2	8000.43
2.46338	14.051	6833.66	7979.12	7982.72	6833	7979.12
2.46178	14.029	6814.5	7957.84	7961.44	6813.84	7957.84
2.46018	14.007	6795.37	7936.6	7940.2	6794.7	7936.6
2.45859	13.985	6776.27	7915.39	7918.98	6775.61	7915.39
2.45699	13.9631	6757.21	7894.22	7897.81	6756.54	7894.22
2.45539	13.9411	6738.18	7873.08	7876.66	6737.51	7873.08
2.45379	13.9191	6719.19	7851.97	7855.56	6718.51	7851.97
2.45218	13.8971	6700.22	7830.9	7834.48	6699.55	7830.9
2.45058	13.8752	6681.29	7809.86	7813.44	6680.61	7809.86
2.44898	13.8532	6662.4	7788.85	7792.43	6661.72	7788.85
2.44737	13.8313	6643.53	7767.88	7771.46	6642.85	7767.88
2.44577	13.8094	6624.7	7746.95	7750.52	6624.02	7746.95
2.44416	13.7874	6605.91	7726.04	7729.62	6605.22	7726.04
2.44256	13.7655	6587.14	7705.17	7708.74	6586.45	7705.17
2.44095	13.7436	6568.41	7684.34	7687.91	6567.72	7684.34
2.43934	13.7217	6549.71	7663.54	7667.1	6549.02	7663.54
