z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.27692	45.013	88783.8	105601	105605	88783.8	105601
8.27636	45.0037	88745.4	105557	105561	88745.4	105557
8.27581	44.9944	88707	105514	105518	88707.1	105514
8.27525	44.9851	88668.7	105470	105474	88668.7	105470
8.27469	44.9759	88630.3	105427	105431	88630.3	105427
8.27414	44.9666	88592	105383	105387	88592	105383
8.27358	44.9573	88553.6	105340	105344	88553.6	105340
8.27302	44.948	88515.3	105296	105300	88515.3	105296
8.27246	44.9388	88477	105253	105257	88477	105253
8.27191	44.9295	88438.7	105209	105213	88438.7	105209
8.27135	44.9202	88400.4	105166	105170	88400.4	105166
8.27079	44.9109	88362.1	105122	105127	88362.1	105122
8.27024	44.9017	88323.9	105079	105083	88323.9	105079
8.26968	44.8924	88285.6	105036	105040	88285.6	105036
8.26912	44.8831	88247.4	104992	104996	88247.4	104992
8.26856	44.8739	88209.1	104949	104953	88209.1	104949
8.26801	44.8646	88170.9	104906	104910	88170.9	104906
8.26745	44.8553	88132.7	104862	104866	88132.7	104862
8.26689	44.8461	88094.5	104819	104823	88094.5	104819
8.26634	44.8368	88056.3	104776	104780	88056.3	104776
8.26578	44.8275	88018.2	104732	104736	88018.2	104732
8.26522	44.8183	87980	104689	104693	87980	104689
8.26466	44.809	87941.9	104646	104650	87941.9	104646
8.26411	44.7997	87903.7	104602	104606	87903.7	104602
8.26355	44.7905	87865.6	104559	104563	87865.6	104559
8.26299	44.7812	87827.5	104516	104520	87827.5	104516
8.26243	44.772	87789.4	104473	104477	87789.4	104473
8.26187	44.7627	87751.3	104429	104433	87751.3	104429
8.26132	44.7534	87713.2	104386	104390	87713.2	104386
8.26076	44.7442	87675.2	104343	104347	87675.2	104343
8.2602	44.7349	87637.1	104300	104304	87637.1	104300
8.25964	44.7257	87599.1	104257	104261	87599.1	104257
8.25909	44.7164	87561	104214	104218	87561	104214
8.25853	44.7072	87523	104170	104174	87523	104170
8.25797	44.6979	87485	104127	104131	87485	104127
8.25741	44.6887	87447	104084	104088	87447	104084
8.25685	44.6794	87409	104041	104045	87409	104041
8.2563	44.6702	87371.1	103998	104002	87371.1	103998
8.25574	44.6609	87333.1	103955	103959	87333.1	103955
8.25518	44.6517	87295.1	103912	103916	87295.2	103912
8.25462	44.6424	87257.2	103869	103873	87257.2	103869
8.25406	44.6332	87219.3	103826	103830	87219.3	103826
8.25351	44.6239	87181.4	103783	103787	87181.4	103783
8.25295	44.6147	87143.5	103740	103744	87143.5	103740
8.25239	44.6054	87105.6	103697	103701	87105.6	103697
8.25183	44.5962	87067.7	103654	103658	87067.7	103654
8.25127	44.587	87029.8	103611	103615	87029.9	103611
8.25071	44.5777	86992	103568	103572	86992	103568
8.25016	44.5685	86954.1	103525	103529	86954.2	103525
8.2496	44.5592	86916.3	103482	103486	86916.3	103482
8.24904	44.55	86878.5	103439	103443	86878.5	103439
8.24848	44.5408	86840.7	103396	103400	86840.7	103396
8.24792	44.5315	86802.9	103353	103357	86802.9	103353
8.24736	44.5223	86765.1	103310	103314	86765.1	103310
8.2468	44.5131	86727.3	103267	103271	86727.3	103267
8.24625	44.5038	86689.6	103224	103228	86689.6	103224
8.24569	44.4946	86651.8	103182	103186	86651.8	103182
8.24513	44.4854	86614.1	103139	103143	86614.1	103139
8.24457	44.4761	86576.4	103096	103100	86576.4	103096
8.24401	44.4669	86538.7	103053	103057	86538.7	103053
8.24345	44.4577	86501	103010	103014	86501	103010
8.24289	44.4484	86463.3	102967	102972	86463.3	102967
8.24233	44.4392	86425.6	102925	102929	86425.6	102925
8.24178	44.43	86387.9	102882	102886	86387.9	102882
8.24122	44.4208	86350.3	102839	102843	86350.3	102839
8.24066	44.4115	86312.6	102796	102800	86312.6	102796
8.2401	44.4023	86275	102754	102758	86275	102754
8.23954	44.3931	86237.4	102711	102715	86237.4	102711
8.23898	44.3839	86199.8	102668	102672	86199.8	102668
8.23842	44.3746	86162.2	102626	102630	86162.2	102626
8.23786	44.3654	86124.6	102583	102587	86124.6	102583
8.2373	44.3562	86087	102540	102544	86087	102540
8.23674	44.347	86049.5	102498	102502	86049.5	102498
8.23618	44.3378	86011.9	102455	102459	86011.9	102455
8.23562	44.3285	85974.4	102412	102416	85974.4	102412
