A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-79.5733	-1.53153e-36	124.906	989.954	-1.54095e-36	-1.50461	-23.0419	-1.55055e-36	-5.67982e-05	0.250615	5.78848e-05
-79.5633	-1.54702e-36	124.891	989.724	-1.55654e-36	-1.50461	-23.0394	-1.56624e-36	-5.68123e-05	0.250619	-0.00199588
-79.5533	-1.56266e-36	124.876	989.493	-1.57228e-36	-1.50461	-23.0369	-1.58208e-36	-5.68263e-05	0.250623	-0.00223436
-79.5433	-1.57846e-36	124.861	989.263	-1.58818e-36	-1.50461	-23.0344	-1.59808e-36	-5.68403e-05	0.250627	-0.00459113
-79.5333	-1.59443e-36	124.846	989.033	-1.60424e-36	-1.50461	-23.0318	-1.61424e-36	-5.68544e-05	0.25063	-0.0048455
-79.5233	-1.61055e-36	124.831	988.802	-1.62047e-36	-1.50461	-23.0293	-1.63057e-36	-5.68684e-05	0.250634	-0.00667736
-79.5133	-1.62684e-36	124.816	988.572	-1.63685e-36	-1.50461	-23.0268	-1.64706e-36	-5.68825e-05	0.250638	-0.00923328
-79.5033	-1.64329e-36	124.8	988.342	-1.65341e-36	-1.50461	-23.0243	-1.66372e-36	-5.68965e-05	0.250642	-0.00869049
-79.4933	-1.6599e-36	124.785	988.111	-1.67013e-36	-1.50461	-23.0218	-1.68054e-36	-5.69106e-05	0.250645	-0.00857964
-79.4833	-1.67669e-36	124.77	987.881	-1.68702e-36	-1.50461	-23.0193	-1.69754e-36	-5.69247e-05	0.250649	-0.0124638
-79.4733	-1.69365e-36	124.755	987.651	-1.70408e-36	-1.50461	-23.0168	-1.71471e-36	-5.69387e-05	0.250653	-0.0124328
-79.4633	-1.71077e-36	124.74	987.421	-1.72131e-36	-1.50461	-23.0143	-1.73205e-36	-5.69528e-05	0.250656	-0.014207
-79.4533	-1.72807e-36	124.725	987.191	-1.73872e-36	-1.50461	-23.0118	-1.74957e-36	-5.69669e-05	0.25066	-0.0140555
-79.4433	-1.74555e-36	124.71	986.961	-1.75631e-36	-1.50462	-23.0093	-1.76726e-36	-5.6981e-05	0.250663	0.0121959
-79.4333	-1.7632e-36	124.695	986.731	-1.77407e-36	-1.50462	-23.0068	-1.78514e-36	-5.69951e-05	0.250667	0.0101115
-79.4233	-1.78103e-36	124.68	986.501	-1.79201e-36	-1.50462	-23.0043	-1.80319e-36	-5.70092e-05	0.250671	0.00246239
-79.4133	-1.79904e-36	124.665	986.271	-1.81013e-36	-1.50462	-23.0018	-1.82143e-36	-5.70233e-05	0.250675	-0.00908177
-79.4033	-1.81723e-36	124.65	986.041	-1.82844e-36	-1.50462	-22.9993	-1.83985e-36	-5.70374e-05	0.250679	-0.0197638
-79.3933	-1.83561e-36	124.635	985.811	-1.84693e-36	-1.50462	-22.9968	-1.85846e-36	-5.70515e-05	0.250683	-0.0239744
-79.3833	-1.85417e-36	124.62	985.581	-1.86561e-36	-1.50462	-22.9943	-1.87726e-36	-5.70656e-05	0.250686	-0.0205342
-79.3733	-1.87292e-36	124.605	985.351	-1.88448e-36	-1.50462	-22.9917	-1.89624e-36	-5.70798e-05	0.25069	-0.01309
-79.3633	-1.89186e-36	124.59	985.121	-1.90353e-36	-1.50462	-22.9892	-1.91542e-36	-5.70939e-05	0.250693	-0.00373814
-79.3533	-1.91099e-36	124.575	984.891	-1.92278e-36	-1.50462	-22.9867	-1.93479e-36	-5.7108e-05	0.250697	0.00486496
-79.3433	-1.93032e-36	124.56	984.661	-1.94223e-36	-1.50462	-22.9842	-1.95436e-36	-5.71222e-05	0.250701	0.0104546
-79.3333	-1.94984e-36	124.545	984.431	-1.96187e-36	-1.50462	-22.9817	-1.97413e-36	-5.71363e-05	0.250704	0.0115308
-79.3233	-1.96956e-36	124.53	984.201	-1.98171e-36	-1.50462	-22.9792	-1.9941e-36	-5.71505e-05	0.250708	0.00626268
-79.3133	-1.98947e-36	124.515	983.972	-2.00176e-36	-1.50462	-22.9767	-2.01426e-36	-5.71646e-05	0.250712	-0.00361694
-79.3033	-2.00959e-36	124.5	983.742	-2.022e-36	-1.50462	-22.9742	-2.03464e-36	-5.71788e-05	0.250716	-0.0157575
