A	Vg	Vf	k	w
-52.79	1.38749e+49	5.07801e-164	1.11418e-47	5.30945e-46
-52.78	1.35976e+49	6.26826e-164	1.13669e-47	5.41619e-46
-52.77	1.33259e+49	7.73703e-164	1.15965e-47	5.52508e-46
-52.76	1.30596e+49	9.54937e-164	1.18308e-47	5.63615e-46
-52.75	1.27986e+49	1.17855e-163	1.20698e-47	5.74945e-46
-52.74	1.25429e+49	1.45444e-163	1.23136e-47	5.86504e-46
-52.73	1.22922e+49	1.79479e-163	1.25624e-47	5.98294e-46
-52.72	1.20466e+49	2.21466e-163	1.28161e-47	6.10322e-46
-52.71	1.18058e+49	2.73258e-163	1.3075e-47	6.22591e-46
-52.7	1.15699e+49	3.37141e-163	1.33392e-47	6.35107e-46
-52.69	1.13387e+49	4.15933e-163	1.36087e-47	6.47875e-46
-52.68	1.11121e+49	5.13108e-163	1.38836e-47	6.60899e-46
-52.67	1.08901e+49	6.32947e-163	1.41641e-47	6.74185e-46
-52.66	1.06724e+49	7.80726e-163	1.44502e-47	6.87739e-46
-52.65	1.04592e+49	9.6295e-163	1.47421e-47	7.01564e-46
-52.64	1.02501e+49	1.18763e-162	1.50399e-47	7.15668e-46
-52.63	1.00453e+49	1.46464e-162	1.53438e-47	7.30055e-46
-52.62	9.84456e+48	1.80616e-162	1.56537e-47	7.44731e-46
-52.61	9.64782e+48	2.22717e-162	1.597e-47	7.59703e-46
-52.6	9.45502e+48	2.74615e-162	1.62926e-47	7.74975e-46
-52.59	9.26607e+48	3.38585e-162	1.66217e-47	7.90554e-46
-52.58	9.0809e+48	4.17431e-162	1.69575e-47	8.06447e-46
-52.57	8.89943e+48	5.14605e-162	1.73001e-47	8.22658e-46
-52.56	8.72158e+48	6.34362e-162	1.76496e-47	8.39196e-46
-52.55	8.54728e+48	7.8194e-162	1.80061e-47	8.56067e-46
-52.54	8.37647e+48	9.63791e-162	1.83699e-47	8.73276e-46
-52.53	8.20908e+48	1.18786e-161	1.8741e-47	8.90831e-46
-52.52	8.04502e+48	1.46393e-161	1.91196e-47	9.08739e-46
-52.51	7.88425e+48	1.80406e-161	1.95058e-47	9.27008e-46
-52.5	7.72669e+48	2.22306e-161	1.98999e-47	9.45643e-46
-52.49	7.57228e+48	2.73922e-161	2.03019e-47	9.64653e-46
-52.48	7.42095e+48	3.37501e-161	2.0712e-47	9.84045e-46
-52.47	7.27264e+48	4.15812e-161	2.11304e-47	1.00383e-45
-52.46	7.1273e+48	5.12261e-161	2.15573e-47	1.02401e-45
-52.45	6.98487e+48	6.31044e-161	2.19928e-47	1.04459e-45
-52.44	6.84528e+48	7.77321e-161	2.24371e-47	1.06559e-45
-52.43	6.70848e+48	9.57447e-161	2.28904e-47	1.08701e-45
-52.42	6.57441e+48	1.17924e-160	2.33528e-47	1.10886e-45
-52.41	6.44303e+48	1.45232e-160	2.38245e-47	1.13116e-45
-52.4	6.31426e+48	1.78853e-160	2.43058e-47	1.15389e-45
-52.39	6.18808e+48	2.20244e-160	2.47969e-47	1.17709e-45
-52.38	6.06441e+48	2.71196e-160	2.52978e-47	1.20075e-45
-52.37	5.94321e+48	3.33916e-160	2.58089e-47	1.22489e-45
-52.36	5.82444e+48	4.11116e-160	2.63302e-47	1.24952e-45
-52.35	5.70804e+48	5.06132e-160	2.68622e-47	1.27463e-45
-52.34	5.59396e+48	6.2307e-160	2.74048e-47	1.30026e-45
-52.33	5.48217e+48	7.66978e-160	2.79584e-47	1.3264e-45
-52.32	5.37261e+48	9.44066e-160	2.85233e-47	1.35306e-45
-52.31	5.26524e+48	1.16197e-159	2.90995e-47	1.38026e-45
-52.3	5.16001e+48	1.43008e-159	2.96873e-47	1.40801e-45
-52.29	5.05689e+48	1.75995e-159	3.02871e-47	1.43631e-45
-52.28	4.95582e+48	2.16577e-159	3.08989e-47	1.46518e-45
-52.27	4.85678e+48	2.665e-159	3.15231e-47	1.49464e-45
-52.26	4.75972e+48	3.27911e-159	3.216e-47	1.52468e-45
-52.25	4.66459e+48	4.03448e-159	3.28096e-47	1.55533e-45
-52.24	4.57137e+48	4.96355e-159	3.34725e-47	1.5866e-45
-52.23	4.48001e+48	6.1062e-159	3.41487e-47	1.61849e-45
-52.22	4.39048e+48	7.51143e-159	3.48385e-47	1.65103e-45
-52.21	4.30273e+48	9.23947e-159	3.55423e-47	1.68422e-45
-52.2	4.21674e+48	1.13644e-158	3.62603e-47	1.71807e-45
-52.19	4.13247e+48	1.39771e-158	3.69928e-47	1.75261e-45
-52.18	4.04988e+48	1.71894e-158	3.77402e-47	1.78784e-45
-52.17	3.96894e+48	2.11387e-158	3.85026e-47	1.82378e-45
-52.16	3.88962e+48	2.59938e-158	3.92804e-47	1.86044e-45
-52.15	3.81188e+48	3.1962e-158	4.00739e-47	1.89784e-45
-52.14	3.7357e+48	3.9298e-158	4.08835e-47	1.93599e-45
-52.13	3.66104e+48	4.83149e-158	4.17094e-47	1.97491e-45
-52.12	3.58787e+48	5.93971e-158	4.2552e-47	2.01461e-45
-52.11	3.51616e+48	7.30167e-158	4.34116e-47	2.05511e-45
-52.1	3.44589e+48	8.97537e-158	4.42886e-47	2.09642e-45
-52.09	3.37702e+48	1.1032e-157	4.51833e-47	2.13856e-45
-52.08	3.30953e+48	1.35592e-157	4.60961e-47	2.18155e-45
-52.07	3.24339e+48	1.66641e-157	4.70273e-47	2.2254e-45
-52.06	3.17856e+48	2.04789e-157	4.79774e-47	2.27014e-45
-52.05	3.11504e+48	2.51653e-157	4.89466e-47	2.31577e-45
-52.04	3.05278e+48	3.09224e-157	4.99354e-47	2.36232e-45
-52.03	2.99177e+48	3.79941e-157	5.09442e-47	2.40981e-45
-52.02	2.93197e+48	4.66801e-157	5.19733e-47	2.45825e-45
-52.01	2.87338e+48	5.73485e-157	5.30233e-47	2.50767e-45
-52	2.81595e+48	7.04506e-157	5.40945e-47	2.55808e-45
-51.99	2.75967e+48	8.65408e-157	5.51873e-47	2.6095e-45
-51.98	2.70451e+48	1.06299e-156	5.63021e-47	2.66195e-45
-51.97	2.65046e+48	1.30561e-156	5.74395e-47	2.71546e-45
-51.96	2.59749e+48	1.6035e-156	5.85999e-47	2.77005e-45
-51.95	2.54557e+48	1.96924e-156	5.97837e-47	2.82573e-45
-51.94	2.4947e+48	2.41825e-156	6.09915e-47	2.88253e-45
-51.93	2.44484e+48	2.96945e-156	6.22236e-47	2.94048e-45
-51.92	2.39597e+48	3.64607e-156	6.34806e-47	2.99959e-45
-51.91	2.34809e+48	4.47659e-156	6.4763e-47	3.05988e-45
-51.9	2.30116e+48	5.49596e-156	6.60714e-47	3.12139e-45
-51.89	2.25517e+48	6.74702e-156	6.74061e-47	3.18414e-45
-51.88	2.21009e+48	8.28236e-156	6.87678e-47	3.24814e-45
-51.87	2.16592e+48	1.01665e-155	7.01571e-47	3.31344e-45
-51.86	2.12263e+48	1.24784e-155	7.15744e-47	3.38004e-45
-51.85	2.08021e+48	1.53151e-155	7.30203e-47	3.44798e-45
-51.84	2.03863e+48	1.87956e-155	7.44954e-47	3.51729e-45
-51.83	1.99789e+48	2.30656e-155	7.60004e-47	3.588e-45
-51.82	1.95795e+48	2.83039e-155	7.75357e-47	3.66012e-45
-51.81	1.91882e+48	3.47298e-155	7.9102e-47	3.73369e-45
-51.8	1.88047e+48	4.26118e-155	8.07e-47	3.80875e-45
-51.79	1.84289e+48	5.22796e-155	8.23303e-47	3.88531e-45
-51.78	1.80605e+48	6.41368e-155	8.39935e-47	3.96341e-45
-51.77	1.76995e+48	7.86784e-155	8.56903e-47	4.04308e-45
-51.76	1.73458e+48	9.65111e-155	8.74214e-47	4.12435e-45
-51.75	1.69991e+48	1.18378e-154	8.91875e-47	4.20725e-45
-51.74	1.66593e+48	1.45191e-154	9.09892e-47	4.29183e-45
-51.73	1.63264e+48	1.78067e-154	9.28274e-47	4.3781e-45
-51.72	1.6e+48	2.18372e-154	9.47027e-47	4.4661e-45
-51.71	1.56803e+48	2.67785e-154	9.66158e-47	4.55588e-45
-51.7	1.53669e+48	3.28358e-154	9.85676e-47	4.64746e-45
