A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-79.3233	-1.96952e-36	124.53	984.202	-1.98168e-36	-1.50462	-22.9792	-1.99406e-36	-5.71504e-05	0.250708	-0.00425918
-79.3133	-1.98944e-36	124.515	983.972	-2.00172e-36	-1.50462	-22.9767	-2.01423e-36	-5.71646e-05	0.250712	-0.0168442
-79.3033	-2.00955e-36	124.5	983.742	-2.02196e-36	-1.50462	-22.9742	-2.0346e-36	-5.71788e-05	0.250716	-0.0236292
-79.2933	-2.02988e-36	124.485	983.513	-2.04241e-36	-1.50462	-22.9717	-2.05518e-36	-5.71929e-05	0.25072	-0.0185433
-79.2833	-2.0504e-36	124.469	983.283	-2.06307e-36	-1.50462	-22.9692	-2.07596e-36	-5.72071e-05	0.250723	-0.00309639
-79.2733	-2.07114e-36	124.454	983.053	-2.08393e-36	-1.50463	-22.9667	-2.09696e-36	-5.72213e-05	0.250727	0.00958306
-79.2633	-2.09208e-36	124.439	982.824	-2.10501e-36	-1.50463	-22.9642	-2.11817e-36	-5.72355e-05	0.25073	0.0111092
-79.2533	-2.11324e-36	124.424	982.594	-2.12629e-36	-1.50463	-22.9617	-2.13959e-36	-5.72496e-05	0.250734	0.0041445
-79.2433	-2.13461e-36	124.409	982.364	-2.1478e-36	-1.50463	-22.9592	-2.16123e-36	-5.72638e-05	0.250738	-0.00911136
-79.2333	-2.1562e-36	124.394	982.135	-2.16952e-36	-1.50463	-22.9566	-2.18309e-36	-5.7278e-05	0.250742	-0.02024
-79.2233	-2.178e-36	124.379	981.905	-2.19146e-36	-1.50463	-22.9541	-2.20517e-36	-5.72922e-05	0.250746	-0.0230817
-79.2133	-2.20003e-36	124.364	981.676	-2.21362e-36	-1.50463	-22.9516	-2.22748e-36	-5.73065e-05	0.250749	-0.0109345
-79.2033	-2.22227e-36	124.349	981.446	-2.23601e-36	-1.50463	-22.9491	-2.25e-36	-5.73207e-05	0.250753	0.00350104
-79.1933	-2.24475e-36	124.334	981.217	-2.25863e-36	-1.50463	-22.9466	-2.27276e-36	-5.73349e-05	0.250756	0.0110969
-79.1833	-2.26745e-36	124.319	980.987	-2.28147e-36	-1.50463	-22.9441	-2.29575e-36	-5.73491e-05	0.25076	0.00800849
-79.1733	-2.29038e-36	124.304	980.758	-2.30454e-36	-1.50463	-22.9416	-2.31897e-36	-5.73633e-05	0.250764	-0.00208701
-79.1633	-2.31354e-36	124.289	980.528	-2.32785e-36	-1.50463	-22.9391	-2.34242e-36	-5.73776e-05	0.250768	-0.0150993
