A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-9.57	-1.05445e-05	19.0089	33.2441	-1.10292e-05	-1.53409	-3.82932	-1.15783e-05	-0.00292429	0.0424483	-0.000667218
-9.56	-1.06553e-05	18.9935	33.2058	-1.11456e-05	-1.53412	-3.8289	-1.1701e-05	-0.00292848	0.0424416	-0.000673085
-9.55	-1.07674e-05	18.9782	33.1675	-1.12632e-05	-1.53415	-3.82847	-1.1825e-05	-0.00293267	0.0424348	-0.000678935
-9.54	-1.08806e-05	18.9629	33.1292	-1.13821e-05	-1.53418	-3.82805	-1.19503e-05	-0.00293687	0.042428	-0.000684759
-9.53	-1.0995e-05	18.9475	33.0909	-1.15022e-05	-1.53421	-3.82763	-1.20769e-05	-0.00294107	0.0424211	-0.000690562
-9.52	-1.11107e-05	18.9322	33.0527	-1.16236e-05	-1.53424	-3.8272	-1.22049e-05	-0.00294528	0.0424142	-0.000696343
-9.51	-1.12275e-05	18.9168	33.0144	-1.17463e-05	-1.53427	-3.82678	-1.23343e-05	-0.0029495	0.0424072	-0.000702167
-9.5	-1.13456e-05	18.9015	32.9761	-1.18703e-05	-1.5343	-3.82635	-1.24651e-05	-0.00295372	0.0424002	-0.000707824
-9.49	-1.14649e-05	18.8861	32.9379	-1.19956e-05	-1.53433	-3.82593	-1.25972e-05	-0.00295795	0.042393	-0.000713624
-9.48	-1.15855e-05	18.8708	32.8996	-1.21223e-05	-1.53436	-3.82551	-1.27307e-05	-0.00296218	0.0423859	-0.000719234
-9.47	-1.17074e-05	18.8555	32.8614	-1.22503e-05	-1.53439	-3.82508	-1.28657e-05	-0.00296642	0.0423787	-0.000724903
-9.46	-1.18305e-05	18.8401	32.8231	-1.23796e-05	-1.53442	-3.82466	-1.30021e-05	-0.00297066	0.0423714	-0.00073059
-9.45	-1.1955e-05	18.8248	32.7849	-1.25103e-05	-1.53444	-3.82423	-1.314e-05	-0.00297491	0.042364	-0.000736093
-9.44	-1.20807e-05	18.8094	32.7466	-1.26424e-05	-1.53447	-3.82381	-1.32793e-05	-0.00297916	0.0423567	-0.000741751
-9.43	-1.22078e-05	18.7941	32.7084	-1.27759e-05	-1.5345	-3.82339	-1.34201e-05	-0.00298342	0.0423492	-0.000747257
-9.42	-1.23362e-05	18.7787	32.6702	-1.29108e-05	-1.53453	-3.82296	-1.35624e-05	-0.00298769	0.0423417	-0.000752752
-9.41	-1.2466e-05	18.7634	32.6319	-1.30472e-05	-1.53456	-3.82254	-1.37062e-05	-0.00299196	0.0423342	-0.000758314
-9.4	-1.25972e-05	18.748	32.5937	-1.31849e-05	-1.53459	-3.82212	-1.38516e-05	-0.00299624	0.0423266	-0.000763674
-9.39	-1.27297e-05	18.7327	32.5555	-1.33242e-05	-1.53462	-3.82169	-1.39985e-05	-0.00300052	0.0423189	-0.000769163
-9.38	-1.28637e-05	18.7174	32.5173	-1.34649e-05	-1.53465	-3.82127	-1.4147e-05	-0.00300481	0.0423112	-0.000774552
-9.37	-1.2999e-05	18.702	32.4791	-1.36071e-05	-1.53468	-3.82085	-1.4297e-05	-0.0030091	0.0423034	-0.000779862
-9.36	-1.31358e-05	18.6867	32.4409	-1.37509e-05	-1.53471	-3.82042	-1.44487e-05	-0.0030134	0.0422956	-0.000785274
-9.35	-1.32741e-05	18.6713	32.4027	-1.38961e-05	-1.53474	-3.82	-1.4602e-05	-0.00301771	0.0422877	-0.000790489
-9.34	-1.34138e-05	18.656	32.3645	-1.40429e-05	-1.53477	-3.81958	-1.47569e-05	-0.00302202	0.0422798	-0.000795787
-9.33	-1.35549e-05	18.6406	32.3263	-1.41913e-05	-1.5348	-3.81916	-1.49134e-05	-0.00302633	0.0422718	-0.000801044
-9.32	-1.36976e-05	18.6253	32.2881	-1.43412e-05	-1.53484	-3.81873	-1.50717e-05	-0.00303066	0.0422637	-0.000806157
-9.31	-1.38418e-05	18.6099	32.2499	-1.44927e-05	-1.53487	-3.81831	-1.52316e-05	-0.00303498	0.0422557	-0.000811397
-9.3	-1.39874e-05	18.5946	32.2117	-1.46458e-05	-1.5349	-3.81789	-1.53932e-05	-0.00303931	0.0422475	-0.000816456
-9.29	-1.41347e-05	18.5792	32.1735	-1.48006e-05	-1.53493	-3.81747	-1.55565e-05	-0.00304365	0.0422393	-0.000821547
-9.28	-1.42835e-05	18.5639	32.1354	-1.4957e-05	-1.53496	-3.81704	-1.57216e-05	-0.003048	0.0422311	-0.000826646
-9.27	-1.44338e-05	18.5485	32.0972	-1.5115e-05	-1.53499	-3.81662	-1.58885e-05	-0.00305234	0.0422228	-0.000831562
-9.26	-1.45858e-05	18.5332	32.059	-1.52747e-05	-1.53502	-3.8162	-1.60571e-05	-0.0030567	0.0422145	-0.0008366
-9.25	-1.47393e-05	18.5178	32.0209	-1.54362e-05	-1.53505	-3.81578	-1.62275e-05	-0.00306106	0.0422061	-0.000841497
-9.24	-1.48945e-05	18.5025	31.9827	-1.55993e-05	-1.53508	-3.81536	-1.63997e-05	-0.00306542	0.0421976	-0.000846359
-9.23	-1.50513e-05	18.4871	31.9446	-1.57642e-05	-1.53511	-3.81493	-1.65738e-05	-0.00306979	0.0421891	-0.000851274
-9.22	-1.52098e-05	18.4718	31.9064	-1.59308e-05	-1.53514	-3.81451	-1.67497e-05	-0.00307417	0.0421806	-0.000855989
-9.21	-1.53699e-05	18.4564	31.8683	-1.60992e-05	-1.53517	-3.81409	-1.69275e-05	-0.00307855	0.042172	-0.000860804
-9.2	-1.55318e-05	18.4411	31.8301	-1.62693e-05	-1.5352	-3.81367	-1.71072e-05	-0.00308294	0.0421634	-0.000865522
-9.19	-1.56953e-05	18.4257	31.792	-1.64413e-05	-1.53523	-3.81325	-1.72889e-05	-0.00308733	0.0421547	-0.000870141
-9.18	-1.58606e-05	18.4104	31.7539	-1.66151e-05	-1.53526	-3.81282	-1.74724e-05	-0.00309173	0.042146	-0.000874843
-9.17	-1.60276e-05	18.395	31.7157	-1.67908e-05	-1.53529	-3.8124	-1.76579e-05	-0.00309613	0.0421372	-0.000879355
-9.16	-1.61964e-05	18.3797	31.6776	-1.69683e-05	-1.53533	-3.81198	-1.78454e-05	-0.00310054	0.0421284	-0.000883919
-9.15	-1.6367e-05	18.3643	31.6395	-1.71477e-05	-1.53536	-3.81156	-1.80349e-05	-0.00310495	0.0421195	-0.000888437
-9.14	-1.65394e-05	18.3489	31.6014	-1.7329e-05	-1.53539	-3.81114	-1.82265e-05	-0.00310937	0.0421106	-0.000892804
-9.13	-1.67136e-05	18.3336	31.5633	-1.75122e-05	-1.53542	-3.81072	-1.842e-05	-0.0031138	0.0421017	-0.000897267
-9.12	-1.68896e-05	18.3182	31.5252	-1.76974e-05	-1.53545	-3.8103	-1.86156e-05	-0.00311823	0.0420927	-0.000901559
-9.11	-1.70675e-05	18.3029	31.4871	-1.78845e-05	-1.53548	-3.80988	-1.88134e-05	-0.00312266	0.0420836	-0.000905852
-9.1	-1.72473e-05	18.2875	31.449	-1.80737e-05	-1.53551	-3.80946	-1.90132e-05	-0.0031271	0.0420746	-0.000910143
-9.09	-1.7429e-05	18.2722	31.4109	-1.82648e-05	-1.53554	-3.80904	-1.92152e-05	-0.00313155	0.0420654	-0.000914252
-9.08	-1.76126e-05	18.2568	31.3728	-1.8458e-05	-1.53558	-3.80861	-1.94193e-05	-0.003136	0.0420563	-0.000918445
-9.07	-1.77982e-05	18.2415	31.3347	-1.86532e-05	-1.53561	-3.80819	-1.96256e-05	-0.00314045	0.0420471	-0.000922505
-9.06	-1.79857e-05	18.2261	31.2966	-1.88505e-05	-1.53564	-3.80777	-1.98341e-05	-0.00314491	0.0420378	-0.000926581
-9.05	-1.81752e-05	18.2107	31.2586	-1.90499e-05	-1.53567	-3.80735	-2.00448e-05	-0.00314938	0.0420285	-0.000930529
-9.04	-1.83667e-05	18.1954	31.2205	-1.92514e-05	-1.5357	-3.80693	-2.02578e-05	-0.00315385	0.0420192	-0.000934391
-9.03	-1.85602e-05	18.18	31.1824	-1.9455e-05	-1.53573	-3.80651	-2.0473e-05	-0.00315833	0.0420099	-0.000938234
-9.02	-1.87558e-05	18.1647	31.1443	-1.96609e-05	-1.53576	-3.80609	-2.06906e-05	-0.00316281	0.0420005	-0.000942094
-9.01	-1.89535e-05	18.1493	31.1063	-1.98689e-05	-1.5358	-3.80567	-2.09104e-05	-0.0031673	0.041991	-0.00094586
-9	-1.91532e-05	18.134	31.0682	-2.00791e-05	-1.53583	-3.80525	-2.11326e-05	-0.00317179	0.0419815	-0.000949504
-8.99	-1.93551e-05	18.1186	31.0302	-2.02915e-05	-1.53586	-3.80483	-2.13572e-05	-0.00317628	0.041972	-0.00095308
-8.98	-1.9559e-05	18.1032	30.9921	-2.05062e-05	-1.53589	-3.80441	-2.15842e-05	-0.00318079	0.0419625	-0.000956651
-8.97	-1.97652e-05	18.0879	30.9541	-2.07232e-05	-1.53592	-3.80399	-2.18136e-05	-0.00318529	0.0419529	-0.000960211
-8.96	-1.99735e-05	18.0725	30.9161	-2.09425e-05	-1.53595	-3.80357	-2.20455e-05	-0.00318981	0.0419433	-0.000963643
-8.95	-2.0184e-05	18.0572	30.878	-2.11641e-05	-1.53599	-3.80316	-2.22798e-05	-0.00319432	0.0419336	-0.000966965
-8.94	-2.03968e-05	18.0418	30.84	-2.13881e-05	-1.53602	-3.80274	-2.25167e-05	-0.00319885	0.0419239	-0.00097024
-8.93	-2.06118e-05	18.0264	30.802	-2.16145e-05	-1.53605	-3.80232	-2.27561e-05	-0.00320337	0.0419142	-0.000973512
-8.92	-2.08291e-05	18.0111	30.7639	-2.18432e-05	-1.53608	-3.8019	-2.2998e-05	-0.00320791	0.0419045	-0.000976734
-8.91	-2.10487e-05	17.9957	30.7259	-2.20744e-05	-1.53611	-3.80148	-2.32425e-05	-0.00321244	0.0418947	-0.000979816
-8.9	-2.12706e-05	17.9804	30.6879	-2.23081e-05	-1.53615	-3.80106	-2.34897e-05	-0.00321699	0.0418849	-0.000982802
-8.89	-2.14949e-05	17.965	30.6499	-2.25443e-05	-1.53618	-3.80064	-2.37394e-05	-0.00322153	0.041875	-0.000985754
-8.88	-2.17215e-05	17.9496	30.6119	-2.27829e-05	-1.53621	-3.80022	-2.39919e-05	-0.00322608	0.0418652	-0.000988698
-8.87	-2.19505e-05	17.9343	30.5739	-2.30241e-05	-1.53624	-3.7998	-2.4247e-05	-0.00323064	0.0418553	-0.000991546
-8.86	-2.2182e-05	17.9189	30.5359	-2.32679e-05	-1.53628	-3.79939	-2.45049e-05	-0.0032352	0.0418453	-0.00099426
-8.85	-2.24159e-05	17.9036	30.4979	-2.35142e-05	-1.53631	-3.79897	-2.47655e-05	-0.00323977	0.0418354	-0.000996892
-8.84	-2.26523e-05	17.8882	30.4599	-2.37632e-05	-1.53634	-3.79855	-2.50289e-05	-0.00324434	0.0418254	-0.000999503
-8.83	-2.28912e-05	17.8728	30.4219	-2.40148e-05	-1.53637	-3.79813	-2.52951e-05	-0.00324892	0.0418154	-0.00100208
-8.82	-2.31326e-05	17.8575	30.384	-2.42691e-05	-1.53641	-3.79771	-2.55642e-05	-0.0032535	0.0418054	-0.00100453
-8.81	-2.33766e-05	17.8421	30.346	-2.45261e-05	-1.53644	-3.79729	-2.58362e-05	-0.00325809	0.0417953	-0.00100685
-8.8	-2.36231e-05	17.8267	30.308	-2.47858e-05	-1.53647	-3.79688	-2.6111e-05	-0.00326268	0.0417852	-0.00100912
-8.79	-2.38723e-05	17.8114	30.2701	-2.50483e-05	-1.5365	-3.79646	-2.63888e-05	-0.00326727	0.0417751	-0.00101135
-8.78	-2.41241e-05	17.796	30.2321	-2.53136e-05	-1.53654	-3.79604	-2.66696e-05	-0.00327187	0.041765	-0.00101353
-8.77	-2.43786e-05	17.7806	30.1941	-2.55817e-05	-1.53657	-3.79562	-2.69533e-05	-0.00327648	0.0417548	-0.00101555
-8.76	-2.46357e-05	17.7653	30.1562	-2.58527e-05	-1.5366	-3.79521	-2.72401e-05	-0.00328109	0.0417447	-0.00101747
-8.75	-2.48956e-05	17.7499	30.1182	-2.61265e-05	-1.53663	-3.79479	-2.753e-05	-0.0032857	0.0417345	-0.00101934
