A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-79.13	-2.39784e-36	124.617	61.0026	-2.41275e-36	-1.50465	-0.90511	-2.42793e-36	-5.79446e-05	0.00215433	2.15131e-05
-79.12	-2.42209e-36	124.602	60.9935	-2.43715e-36	-1.50465	-0.905089	-2.45248e-36	-5.79591e-05	0.00215454	2.15185e-05
-79.11	-2.44659e-36	124.587	60.9845	-2.4618e-36	-1.50466	-0.905067	-2.47729e-36	-5.79735e-05	0.00215476	2.15236e-05
-79.1	-2.47133e-36	124.572	60.9754	-2.48669e-36	-1.50466	-0.905045	-2.50235e-36	-5.7988e-05	0.00215497	2.15278e-05
-79.09	-2.49632e-36	124.557	60.9664	-2.51184e-36	-1.50466	-0.905024	-2.52766e-36	-5.80025e-05	0.00215519	2.15328e-05
-79.08	-2.52157e-36	124.542	60.9573	-2.53725e-36	-1.50466	-0.905002	-2.55322e-36	-5.80169e-05	0.0021554	2.15383e-05
-79.07	-2.54707e-36	124.527	60.9483	-2.56291e-36	-1.50466	-0.904981	-2.57905e-36	-5.80314e-05	0.00215562	2.1542e-05
-79.06	-2.57282e-36	124.512	60.9392	-2.58883e-36	-1.50466	-0.904959	-2.60513e-36	-5.80459e-05	0.00215583	2.15478e-05
-79.05	-2.59884e-36	124.497	60.9302	-2.61501e-36	-1.50466	-0.904938	-2.63148e-36	-5.80604e-05	0.00215605	2.15523e-05
-79.04	-2.62513e-36	124.481	60.9211	-2.64146e-36	-1.50466	-0.904916	-2.6581e-36	-5.80749e-05	0.00215626	2.15569e-05
-79.03	-2.65167e-36	124.466	60.9121	-2.66818e-36	-1.50466	-0.904895	-2.68499e-36	-5.80894e-05	0.00215648	2.15626e-05
-79.02	-2.67849e-36	124.451	60.903	-2.69516e-36	-1.50466	-0.904873	-2.71214e-36	-5.81039e-05	0.00215669	2.15664e-05
-79.01	-2.70558e-36	124.436	60.894	-2.72242e-36	-1.50466	-0.904851	-2.73958e-36	-5.81184e-05	0.00215691	2.1572e-05
-79	-2.73294e-36	124.421	60.8849	-2.74995e-36	-1.50466	-0.90483	-2.76729e-36	-5.81329e-05	0.00215713	2.15768e-05
-78.99	-2.76058e-36	124.406	60.8759	-2.77777e-36	-1.50466	-0.904808	-2.79528e-36	-5.81475e-05	0.00215734	2.15811e-05
-78.98	-2.7885e-36	124.391	60.8669	-2.80586e-36	-1.50466	-0.904787	-2.82355e-36	-5.8162e-05	0.00215756	2.15869e-05
-78.97	-2.8167e-36	124.376	60.8578	-2.83424e-36	-1.50466	-0.904765	-2.85211e-36	-5.81765e-05	0.00215777	2.15908e-05
-78.96	-2.84518e-36	124.361	60.8488	-2.8629e-36	-1.50466	-0.904744	-2.88096e-36	-5.81911e-05	0.00215799	2.15962e-05
-78.95	-2.87396e-36	124.346	60.8397	-2.89186e-36	-1.50466	-0.904722	-2.9101e-36	-5.82056e-05	0.00215821	2.16014e-05
-78.94	-2.90302e-36	124.331	60.8307	-2.92111e-36	-1.50467	-0.9047	-2.93953e-36	-5.82202e-05	0.00215842	2.16055e-05
-78.93	-2.93238e-36	124.316	60.8216	-2.95065e-36	-1.50467	-0.904679	-2.96926e-36	-5.82347e-05	0.00215864	2.16113e-05
-78.92	-2.96203e-36	124.301	60.8126	-2.98049e-36	-1.50467	-0.904657	-2.9993e-36	-5.82493e-05	0.00215885	2.16155e-05
-78.91	-2.99199e-36	124.286	60.8035	-3.01064e-36	-1.50467	-0.904636	-3.02963e-36	-5.82638e-05	0.00215907	2.16205e-05
-78.9	-3.02225e-36	124.271	60.7945	-3.04109e-36	-1.50467	-0.904614	-3.06028e-36	-5.82784e-05	0.00215929	2.1626e-05
-78.89	-3.05281e-36	124.256	60.7854	-3.07184e-36	-1.50467	-0.904592	-3.09123e-36	-5.8293e-05	0.0021595	2.16299e-05
-78.88	-3.08369e-36	124.241	60.7764	-3.10291e-36	-1.50467	-0.904571	-3.1225e-36	-5.83076e-05	0.00215972	2.16357e-05
-78.87	-3.11487e-36	124.226	60.7673	-3.13429e-36	-1.50467	-0.904549	-3.15408e-36	-5.83222e-05	0.00215994	2.16402e-05
-78.86	-3.14637e-36	124.211	60.7583	-3.16599e-36	-1.50467	-0.904528	-3.18598e-36	-5.83368e-05	0.00216015	2.16448e-05
-78.85	-3.17819e-36	124.196	60.7492	-3.19801e-36	-1.50467	-0.904506	-3.21821e-36	-5.83514e-05	0.00216037	2.16506e-05
-78.84	-3.21033e-36	124.181	60.7402	-3.23036e-36	-1.50467	-0.904484	-3.25076e-36	-5.8366e-05	0.00216058	2.16544e-05
-78.83	-3.2428e-36	124.166	60.7312	-3.26303e-36	-1.50467	-0.904463	-3.28364e-36	-5.83806e-05	0.0021608	2.166e-05
-78.82	-3.2756e-36	124.15	60.7221	-3.29603e-36	-1.50467	-0.904441	-3.31685e-36	-5.83952e-05	0.00216102	2.1665e-05
-78.81	-3.30872e-36	124.135	60.7131	-3.32937e-36	-1.50467	-0.90442	-3.3504e-36	-5.84098e-05	0.00216123	2.16693e-05
-78.8	-3.34218e-36	124.12	60.704	-3.36304e-36	-1.50467	-0.904398	-3.38429e-36	-5.84244e-05	0.00216145	2.16751e-05
-78.79	-3.37598e-36	124.105	60.695	-3.39706e-36	-1.50467	-0.904376	-3.41852e-36	-5.84391e-05	0.00216167	2.16791e-05
-78.78	-3.41013e-36	124.09	60.6859	-3.43141e-36	-1.50467	-0.904355	-3.4531e-36	-5.84537e-05	0.00216188	2.16844e-05
