A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-9.57	-1.06147e-05	18.8089	30.927	-1.11108e-05	-1.53465	-3.50795	-1.16745e-05	-0.00307209	0.0217398	-0.00347547
-9.56	-1.07264e-05	18.7936	30.8919	-1.12281e-05	-1.53468	-3.50773	-1.17983e-05	-0.00307688	0.021705	-0.00348984
-9.55	-1.08393e-05	18.7782	30.8569	-1.13467e-05	-1.53471	-3.50752	-1.19235e-05	-0.00308167	0.02167	-0.00350437
-9.54	-1.09533e-05	18.7629	30.8218	-1.14666e-05	-1.53474	-3.5073	-1.205e-05	-0.00308648	0.0216349	-0.00351871
-9.53	-1.10686e-05	18.7475	30.7867	-1.15877e-05	-1.53477	-3.50708	-1.21779e-05	-0.00309129	0.0215996	-0.00353328
-9.52	-1.11851e-05	18.7322	30.7516	-1.17102e-05	-1.5348	-3.50687	-1.23071e-05	-0.00309612	0.0215642	-0.0035476
-9.51	-1.13028e-05	18.7168	30.7166	-1.18339e-05	-1.53484	-3.50665	-1.24377e-05	-0.00310095	0.0215287	-0.0035622
-9.5	-1.14218e-05	18.7015	30.6815	-1.19589e-05	-1.53487	-3.50644	-1.25697e-05	-0.00310579	0.021493	-0.00357651
-9.49	-1.1542e-05	18.6861	30.6464	-1.20853e-05	-1.5349	-3.50622	-1.27031e-05	-0.00311064	0.0214571	-0.00359111
-9.48	-1.16635e-05	18.6708	30.6114	-1.2213e-05	-1.53493	-3.50601	-1.2838e-05	-0.0031155	0.0214212	-0.00360543
-9.47	-1.17863e-05	18.6554	30.5763	-1.2342e-05	-1.53496	-3.50579	-1.29742e-05	-0.00312037	0.021385	-0.00362004
-9.46	-1.19103e-05	18.6401	30.5413	-1.24725e-05	-1.53499	-3.50558	-1.31119e-05	-0.00312524	0.0213488	-0.00363436
-9.45	-1.20357e-05	18.6247	30.5062	-1.26043e-05	-1.53502	-3.50537	-1.32511e-05	-0.00313013	0.0213123	-0.00364896
-9.44	-1.21624e-05	18.6094	30.4712	-1.27375e-05	-1.53505	-3.50515	-1.33918e-05	-0.00313502	0.0212758	-0.00366331
-9.43	-1.22905e-05	18.594	30.4361	-1.28721e-05	-1.53508	-3.50494	-1.3534e-05	-0.00313992	0.0212391	-0.00367788
-9.42	-1.24199e-05	18.5787	30.4011	-1.30082e-05	-1.53512	-3.50473	-1.36777e-05	-0.00314484	0.0212022	-0.00369224
