A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
2.2856	-0.919805	2.12047	0.00487001	-0.0542095	-0.364052	-0.0109662	0.0419239	0.151085	0.027257	-0.0699888
2.2878	-0.919924	2.11967	0.00484597	-0.0541175	-0.36372	-0.0109064	0.0418079	0.15078	0.0271036	-0.0695989
2.29	-0.920043	2.11887	0.00482204	-0.0540256	-0.363389	-0.010847	0.0416922	0.150477	0.0269509	-0.0692108
2.2922	-0.920162	2.11807	0.00479822	-0.0539339	-0.363058	-0.0107878	0.0415768	0.150174	0.0267989	-0.0688244
2.2944	-0.920281	2.11727	0.00477451	-0.0538424	-0.362727	-0.0107289	0.0414617	0.149871	0.0266476	-0.0684396
2.29661	-0.9204	2.11647	0.0047509	-0.0537511	-0.362397	-0.0106703	0.0413469	0.149569	0.0264971	-0.0680566
2.29882	-0.920518	2.11567	0.0047274	-0.0536599	-0.362067	-0.0106119	0.0412324	0.149268	0.0263472	-0.0676752
2.30103	-0.920637	2.11487	0.00470401	-0.0535689	-0.361737	-0.0105538	0.0411182	0.148967	0.026198	-0.0672954
2.30324	-0.920755	2.11407	0.00468072	-0.053478	-0.361408	-0.010496	0.0410044	0.148667	0.0260495	-0.0669174
2.30545	-0.920873	2.11327	0.00465753	-0.0533873	-0.361079	-0.0104385	0.0408908	0.148367	0.0259017	-0.066541
2.30767	-0.920992	2.11247	0.00463445	-0.0532968	-0.36075	-0.0103812	0.0407776	0.148068	0.0257546	-0.0661663
2.30989	-0.92111	2.11167	0.00461148	-0.0532064	-0.360422	-0.0103242	0.0406647	0.14777	0.0256081	-0.0657932
2.31211	-0.921228	2.11087	0.00458861	-0.0531162	-0.360094	-0.0102675	0.0405521	0.147472	0.0254624	-0.0654218
2.31434	-0.921346	2.11007	0.00456584	-0.0530261	-0.359767	-0.0102111	0.0404397	0.147174	0.0253173	-0.065052
2.31656	-0.921464	2.10927	0.00454317	-0.0529362	-0.359439	-0.0101549	0.0403277	0.146877	0.025173	-0.0646839
2.31879	-0.921582	2.10847	0.00452061	-0.0528465	-0.359112	-0.0100989	0.040216	0.146581	0.0250292	-0.0643173
2.32102	-0.9217	2.10767	0.00449815	-0.0527569	-0.358786	-0.0100433	0.0401046	0.146285	0.0248862	-0.0639525
2.32325	-0.921817	2.10687	0.00447579	-0.0526675	-0.35846	-0.00998788	0.0399935	0.14599	0.0247438	-0.0635892
2.32549	-0.921935	2.10607	0.00445353	-0.0525783	-0.358134	-0.00993274	0.0398828	0.145696	0.0246021	-0.0632276
2.32772	-0.922052	2.10527	0.00443137	-0.0524892	-0.357808	-0.00987787	0.0397723	0.145402	0.0244611	-0.0628676
2.32996	-0.92217	2.10447	0.00440932	-0.0524003	-0.357483	-0.00982325	0.0396621	0.145108	0.0243207	-0.0625092
2.33221	-0.922287	2.10366	0.00438736	-0.0523115	-0.357158	-0.0097689	0.0395522	0.144815	0.024181	-0.0621524
2.33445	-0.922404	2.10286	0.0043655	-0.0522229	-0.356833	-0.0097148	0.0394426	0.144523	0.024042	-0.0617972
2.33669	-0.922522	2.10206	0.00434375	-0.0521344	-0.356509	-0.00966096	0.0393333	0.144231	0.0239036	-0.0614436
2.33894	-0.922639	2.10126	0.00432209	-0.0520461	-0.356185	-0.00960738	0.0392243	0.14394	0.0237659	-0.0610916
2.34119	-0.922756	2.10046	0.00430053	-0.051958	-0.355862	-0.00955406	0.0391156	0.143649	0.0236288	-0.0607411
2.34345	-0.922873	2.09966	0.00427907	-0.05187	-0.355538	-0.00950099	0.0390072	0.143359	0.0234924	-0.0603923
2.3457	-0.922989	2.09886	0.00425771	-0.0517822	-0.355215	-0.00944817	0.0388991	0.14307	0.0233566	-0.060045
2.34796	-0.923106	2.09806	0.00423644	-0.0516945	-0.354893	-0.0093956	0.0387913	0.142781	0.0232215	-0.0596994
2.35022	-0.923223	2.09726	0.00421527	-0.051607	-0.354571	-0.00934329	0.0386838	0.142492	0.023087	-0.0593552
2.35248	-0.92334	2.09645	0.0041942	-0.0515196	-0.354249	-0.00929123	0.0385766	0.142204	0.0229531	-0.0590127
2.35474	-0.923456	2.09565	0.00417322	-0.0514324	-0.353927	-0.00923942	0.0384696	0.141917	0.0228199	-0.0586717
2.35701	-0.923573	2.09485	0.00415234	-0.0513453	-0.353606	-0.00918786	0.038363	0.14163	0.0226873	-0.0583323
2.35928	-0.923689	2.09405	0.00413156	-0.0512584	-0.353285	-0.00913654	0.0382567	0.141344	0.0225554	-0.0579944
2.36155	-0.923805	2.09325	0.00411087	-0.0511717	-0.352964	-0.00908547	0.0381506	0.141058	0.0224241	-0.057658
2.36382	-0.923921	2.09244	0.00409028	-0.0510851	-0.352644	-0.00903465	0.0380448	0.140773	0.0222934	-0.0573232
2.3661	-0.924038	2.09164	0.00406978	-0.0509986	-0.352324	-0.00898408	0.0379394	0.140488	0.0221634	-0.0569899
2.36837	-0.924154	2.09084	0.00404937	-0.0509123	-0.352004	-0.00893374	0.0378342	0.140204	0.0220339	-0.0566582
2.37065	-0.92427	2.09004	0.00402906	-0.0508262	-0.351685	-0.00888365	0.0377293	0.139921	0.0219051	-0.056328
2.37294	-0.924386	2.08924	0.00400885	-0.0507402	-0.351366	-0.00883381	0.0376246	0.139638	0.021777	-0.0559993
2.37522	-0.924501	2.08843	0.00398872	-0.0506544	-0.351047	-0.0087842	0.0375203	0.139355	0.0216494	-0.0556721
2.37751	-0.924617	2.08763	0.00396869	-0.0505687	-0.350729	-0.00873484	0.0374163	0.139073	0.0215225	-0.0553465
2.3798	-0.924733	2.08683	0.00394875	-0.0504832	-0.350411	-0.00868571	0.0373125	0.138792	0.0213961	-0.0550223
2.38209	-0.924848	2.08603	0.0039289	-0.0503978	-0.350093	-0.00863683	0.037209	0.138511	0.0212704	-0.0546996
2.38438	-0.924964	2.08522	0.00390915	-0.0503125	-0.349776	-0.00858818	0.0371058	0.138231	0.0211453	-0.0543785
2.38668	-0.925079	2.08442	0.00388948	-0.0502274	-0.349459	-0.00853976	0.0370029	0.137951	0.0210208	-0.0540588
2.38898	-0.925195	2.08362	0.00386991	-0.0501425	-0.349142	-0.00849159	0.0369003	0.137672	0.0208969	-0.0537406
2.39128	-0.92531	2.08281	0.00385042	-0.0500577	-0.348825	-0.00844365	0.0367979	0.137393	0.0207736	-0.053424
2.39358	-0.925425	2.08201	0.00383103	-0.0499731	-0.348509	-0.00839594	0.0366958	0.137115	0.0206509	-0.0531087
2.39589	-0.92554	2.08121	0.00381172	-0.0498886	-0.348193	-0.00834847	0.036594	0.136838	0.0205288	-0.052795
2.39819	-0.925655	2.08041	0.00379251	-0.0498042	-0.347878	-0.00830122	0.0364925	0.13656	0.0204073	-0.0524827
2.40051	-0.92577	2.0796	0.00377338	-0.04972	-0.347563	-0.00825421	0.0363913	0.136284	0.0202864	-0.0521719
2.40282	-0.925885	2.0788	0.00375435	-0.049636	-0.347248	-0.00820743	0.0362903	0.136008	0.0201661	-0.0518626
2.40513	-0.926	2.07799	0.0037354	-0.0495521	-0.346933	-0.00816088	0.0361896	0.135733	0.0200464	-0.0515547
2.40745	-0.926115	2.07719	0.00371654	-0.0494683	-0.346619	-0.00811456	0.0360892	0.135458	0.0199273	-0.0512483
2.40977	-0.926229	2.07639	0.00369777	-0.0493847	-0.346305	-0.00806847	0.035989	0.135183	0.0198087	-0.0509433
2.41209	-0.926344	2.07558	0.00367908	-0.0493013	-0.345991	-0.0080226	0.0358892	0.134909	0.0196908	-0.0506397
2.41442	-0.926459	2.07478	0.00366048	-0.0492179	-0.345678	-0.00797696	0.0357896	0.134636	0.0195734	-0.0503376
2.41675	-0.926573	2.07398	0.00364197	-0.0491348	-0.345365	-0.00793154	0.0356902	0.134363	0.0194566	-0.0500369
2.41908	-0.926687	2.07317	0.00362355	-0.0490517	-0.345052	-0.00788635	0.0355912	0.134091	0.0193404	-0.0497377
2.42141	-0.926802	2.07237	0.00360521	-0.0489688	-0.34474	-0.00784138	0.0354924	0.133819	0.0192247	-0.0494399
2.42374	-0.926916	2.07156	0.00358695	-0.0488861	-0.344428	-0.00779663	0.0353939	0.133548	0.0191097	-0.0491435
2.42608	-0.92703	2.07076	0.00356878	-0.0488035	-0.344116	-0.0077521	0.0352957	0.133277	0.0189951	-0.0488485
2.42842	-0.927144	2.06995	0.0035507	-0.048721	-0.343805	-0.0077078	0.0351977	0.133007	0.0188812	-0.0485549
2.43076	-0.927258	2.06915	0.0035327	-0.0486387	-0.343493	-0.00766371	0.0351	0.132738	0.0187678	-0.0482627
2.4331	-0.927372	2.06834	0.00351479	-0.0485565	-0.343182	-0.00761985	0.0350025	0.132468	0.018655	-0.0479719
2.43545	-0.927486	2.06754	0.00349695	-0.0484745	-0.342872	-0.0075762	0.0349054	0.1322	0.0185428	-0.0476825
2.4378	-0.9276	2.06673	0.00347921	-0.0483926	-0.342562	-0.00753277	0.0348084	0.131932	0.0184311	-0.0473945
2.44015	-0.927713	2.06593	0.00346154	-0.0483109	-0.342252	-0.00748955	0.0347118	0.131664	0.01832	-0.0471079
2.44251	-0.927827	2.06512	0.00344396	-0.0482293	-0.341942	-0.00744655	0.0346154	0.131397	0.0182094	-0.0468227
2.44486	-0.927941	2.06432	0.00342646	-0.0481478	-0.341633	-0.00740377	0.0345193	0.131131	0.0180994	-0.0465389
2.44722	-0.928054	2.06351	0.00340904	-0.0480665	-0.341324	-0.0073612	0.0344234	0.130865	0.0179899	-0.0462564
2.44958	-0.928168	2.06271	0.00339171	-0.0479853	-0.341015	-0.00731884	0.0343279	0.130599	0.017881	-0.0459753
2.45195	-0.928281	2.0619	0.00337446	-0.0479042	-0.340706	-0.00727669	0.0342325	0.130334	0.0177727	-0.0456955
2.45432	-0.928394	2.06109	0.00335728	-0.0478233	-0.340398	-0.00723475	0.0341374	0.13007	0.0176648	-0.0454171
2.45668	-0.928507	2.06029	0.00334019	-0.0477426	-0.34009	-0.00719303	0.0340426	0.129806	0.0175576	-0.0451401
2.45906	-0.92862	2.05948	0.00332318	-0.0476619	-0.339783	-0.00715151	0.0339481	0.129542	0.0174508	-0.0448644
2.46143	-0.928734	2.05867	0.00330625	-0.0475814	-0.339476	-0.0071102	0.0338538	0.12928	0.0173446	-0.0445901
2.46381	-0.928847	2.05787	0.0032894	-0.0475011	-0.339169	-0.0070691	0.0337597	0.129017	0.017239	-0.0443171
2.46619	-0.928959	2.05706	0.00327263	-0.0474209	-0.338862	-0.00702821	0.033666	0.128755	0.0171338	-0.0440454
2.46857	-0.929072	2.05625	0.00325593	-0.0473408	-0.338556	-0.00698752	0.0335724	0.128494	0.0170293	-0.0437751
2.47095	-0.929185	2.05545	0.00323932	-0.0472608	-0.338249	-0.00694704	0.0334792	0.128233	0.0169252	-0.0435061
2.47334	-0.929298	2.05464	0.00322279	-0.047181	-0.337944	-0.00690676	0.0333862	0.127973	0.0168217	-0.0432384
2.47573	-0.929411	2.05383	0.00320633	-0.0471014	-0.337638	-0.00686669	0.0332934	0.127713	0.0167187	-0.0429721
2.47812	-0.929523	2.05303	0.00318995	-0.0470218	-0.337333	-0.00682682	0.0332009	0.127453	0.0166162	-0.042707
2.48052	-0.929636	2.05222	0.00317365	-0.0469424	-0.337028	-0.00678715	0.0331086	0.127195	0.0165142	-0.0424433
2.48291	-0.929748	2.05141	0.00315743	-0.0468632	-0.336723	-0.00674768	0.0330166	0.126936	0.0164128	-0.0421808
2.48531	-0.92986	2.0506	0.00314128	-0.046784	-0.336419	-0.00670841	0.0329249	0.126679	0.0163119	-0.0419197
2.48772	-0.929973	2.0498	0.00312521	-0.0467051	-0.336115	-0.00666934	0.0328334	0.126421	0.0162115	-0.0416598
2.49012	-0.930085	2.04899	0.00310921	-0.0466262	-0.335811	-0.00663047	0.0327421	0.126164	0.0161116	-0.0414013
2.49253	-0.930197	2.04818	0.0030933	-0.0465475	-0.335508	-0.0065918	0.0326511	0.125908	0.0160122	-0.041144
2.49494	-0.930309	2.04737	0.00307745	-0.0464689	-0.335205	-0.00655332	0.0325604	0.125652	0.0159133	-0.040888
2.49735	-0.930421	2.04656	0.00306169	-0.0463904	-0.334902	-0.00651504	0.0324699	0.125397	0.015815	-0.0406333
2.49977	-0.930533	2.04575	0.003046	-0.0463121	-0.334599	-0.00647696	0.0323796	0.125142	0.0157171	-0.0403799
2.50219	-0.930645	2.04495	0.00303038	-0.0462339	-0.334297	-0.00643907	0.0322896	0.124888	0.0156198	-0.0401277
2.50461	-0.930757	2.04414	0.00301484	-0.0461558	-0.333995	-0.00640137	0.0321998	0.124634	0.015523	-0.0398768
2.50703	-0.930869	2.04333	0.00299937	-0.0460779	-0.333693	-0.00636387	0.0321103	0.124381	0.0154266	-0.0396272
2.50946	-0.93098	2.04252	0.00298397	-0.0460001	-0.333392	-0.00632656	0.032021	0.124128	0.0153308	-0.0393788
2.51189	-0.931092	2.04171	0.00296865	-0.0459225	-0.33309	-0.00628944	0.031932	0.123876	0.0152354	-0.0391317
2.51432	-0.931204	2.0409	0.0029534	-0.0458449	-0.33279	-0.00625251	0.0318432	0.123624	0.0151406	-0.0388858
2.51675	-0.931315	2.04009	0.00293823	-0.0457675	-0.332489	-0.00621577	0.0317547	0.123372	0.0150462	-0.0386411
2.51919	-0.931427	2.03928	0.00292313	-0.0456902	-0.332189	-0.00617922	0.0316664	0.123122	0.0149524	-0.0383977
2.52163	-0.931538	2.03847	0.0029081	-0.0456131	-0.331889	-0.00614285	0.0315783	0.122871	0.014859	-0.0381555
2.52407	-0.931649	2.03766	0.00289314	-0.0455361	-0.331589	-0.00610668	0.0314905	0.122621	0.0147661	-0.0379146
2.52652	-0.93176	2.03685	0.00287825	-0.0454592	-0.331289	-0.00607069	0.0314029	0.122372	0.0146737	-0.0376748
2.52896	-0.931872	2.03604	0.00286344	-0.0453824	-0.33099	-0.00603489	0.0313155	0.122123	0.0145818	-0.0374363
2.53141	-0.931983	2.03523	0.00284869	-0.0453058	-0.330691	-0.00599927	0.0312284	0.121875	0.0144903	-0.037199
2.53387	-0.932094	2.03442	0.00283402	-0.0452293	-0.330392	-0.00596384	0.0311416	0.121627	0.0143994	-0.0369629
2.53632	-0.932205	2.03361	0.00281942	-0.045153	-0.330094	-0.00592859	0.0310549	0.121379	0.0143089	-0.0367281
2.53878	-0.932316	2.03279	0.00280489	-0.0450767	-0.329796	-0.00589352	0.0309685	0.121133	0.0142189	-0.0364944
2.54124	-0.932427	2.03198	0.00279042	-0.0450006	-0.329498	-0.00585863	0.0308824	0.120886	0.0141293	-0.0362619
2.54371	-0.932537	2.03117	0.00277603	-0.0449246	-0.329201	-0.00582393	0.0307964	0.12064	0.0140403	-0.0360306
2.54617	-0.932648	2.03036	0.00276171	-0.0448487	-0.328903	-0.0057894	0.0307108	0.120395	0.0139517	-0.0358005
2.54864	-0.932759	2.02955	0.00274745	-0.044773	-0.328606	-0.00575506	0.0306253	0.12015	0.0138636	-0.0355716
2.55111	-0.932869	2.02874	0.00273327	-0.0446974	-0.32831	-0.00572089	0.0305401	0.119905	0.0137759	-0.0353439
2.55359	-0.93298	2.02792	0.00271915	-0.0446219	-0.328013	-0.00568691	0.0304551	0.119661	0.0136887	-0.0351173
2.55607	-0.93309	2.02711	0.0027051	-0.0445466	-0.327717	-0.0056531	0.0303703	0.119418	0.013602	-0.0348919
2.55855	-0.933201	2.0263	0.00269112	-0.0444713	-0.327421	-0.00561946	0.0302858	0.119175	0.0135157	-0.0346677
2.56103	-0.933311	2.02549	0.00267721	-0.0443962	-0.327125	-0.00558601	0.0302015	0.118932	0.0134299	-0.0344446
2.56352	-0.933421	2.02467	0.00266336	-0.0443213	-0.32683	-0.00555272	0.0301174	0.11869	0.0133445	-0.0342227
