A	Vg	Vf	k	w
-76.39	6.30984e+69	2.85115e+84	3.1378e-68	2.1177e-66
-76.38	6.1841e+69	2.77741e+84	3.20119e-68	2.16034e-66
-76.37	6.06086e+69	2.70559e+84	3.26586e-68	2.20384e-66
-76.36	5.94009e+69	2.63562e+84	3.33183e-68	2.24822e-66
-76.35	5.82172e+69	2.56746e+84	3.39914e-68	2.29348e-66
-76.34	5.7057e+69	2.50106e+84	3.4678e-68	2.33966e-66
-76.33	5.592e+69	2.43638e+84	3.53786e-68	2.38677e-66
-76.32	5.48057e+69	2.37337e+84	3.60933e-68	2.43483e-66
-76.31	5.37136e+69	2.31199e+84	3.68224e-68	2.48386e-66
-76.3	5.26432e+69	2.25221e+84	3.75663e-68	2.53387e-66
-76.29	5.15941e+69	2.19396e+84	3.83252e-68	2.58489e-66
-76.28	5.0566e+69	2.13723e+84	3.90994e-68	2.63694e-66
-76.27	4.95583e+69	2.08196e+84	3.98892e-68	2.69003e-66
-76.26	4.85708e+69	2.02812e+84	4.0695e-68	2.74419e-66
-76.25	4.76029e+69	1.97567e+84	4.15171e-68	2.79945e-66
-76.24	4.66543e+69	1.92458e+84	4.23558e-68	2.85582e-66
-76.23	4.57245e+69	1.87481e+84	4.32115e-68	2.91332e-66
-76.22	4.48134e+69	1.82633e+84	4.40844e-68	2.97198e-66
-76.21	4.39203e+69	1.7791e+84	4.4975e-68	3.03182e-66
-76.2	4.30451e+69	1.7331e+84	4.58835e-68	3.09286e-66
-76.19	4.21873e+69	1.68828e+84	4.68104e-68	3.15514e-66
-76.18	4.13466e+69	1.64462e+84	4.77561e-68	3.21867e-66
-76.17	4.05227e+69	1.60209e+84	4.87208e-68	3.28348e-66
-76.16	3.97152e+69	1.56067e+84	4.9705e-68	3.34959e-66
-76.15	3.89237e+69	1.52031e+84	5.07091e-68	3.41703e-66
-76.14	3.81481e+69	1.481e+84	5.17335e-68	3.48583e-66
-76.13	3.73879e+69	1.4427e+84	5.27786e-68	3.55602e-66
-76.12	3.66428e+69	1.4054e+84	5.38448e-68	3.62762e-66
-76.11	3.59126e+69	1.36905e+84	5.49325e-68	3.70066e-66
-76.1	3.51969e+69	1.33365e+84	5.60422e-68	3.77518e-66
-76.09	3.44955e+69	1.29917e+84	5.71743e-68	3.85119e-66
-76.08	3.38081e+69	1.26557e+84	5.83293e-68	3.92873e-66
-76.07	3.31344e+69	1.23285e+84	5.95077e-68	4.00784e-66
-76.06	3.24741e+69	1.20097e+84	6.07098e-68	4.08853e-66
-76.05	3.18269e+69	1.16992e+84	6.19362e-68	4.17086e-66
-76.04	3.11927e+69	1.13967e+84	6.31874e-68	4.25484e-66
-76.03	3.05711e+69	1.1102e+84	6.44639e-68	4.34051e-66
-76.02	2.99619e+69	1.08149e+84	6.57661e-68	4.4279e-66
-76.01	2.93648e+69	1.05353e+84	6.70947e-68	4.51706e-66
-76	2.87796e+69	1.02629e+84	6.84501e-68	4.60801e-66
-75.99	2.82061e+69	9.99752e+83	6.98329e-68	4.70079e-66
-75.98	2.7644e+69	9.73902e+83	7.12436e-68	4.79544e-66
-75.97	2.70931e+69	9.48721e+83	7.26828e-68	4.89199e-66
-75.96	2.65532e+69	9.2419e+83	7.41511e-68	4.99049e-66
-75.95	2.6024e+69	9.00295e+83	7.5649e-68	5.09097e-66
-75.94	2.55054e+69	8.77017e+83	7.71772e-68	5.19348e-66
-75.93	2.49972e+69	8.54341e+83	7.87363e-68	5.29805e-66
-75.92	2.4499e+69	8.32251e+83	8.03269e-68	5.40472e-66
-75.91	2.40108e+69	8.10733e+83	8.19496e-68	5.51355e-66
-75.9	2.35323e+69	7.89771e+83	8.36051e-68	5.62456e-66
-75.89	2.30633e+69	7.69352e+83	8.5294e-68	5.73781e-66
-75.88	2.26037e+69	7.4946e+83	8.70171e-68	5.85334e-66
-75.87	2.21533e+69	7.30083e+83	8.87749e-68	5.97119e-66
-75.86	2.17118e+69	7.11207e+83	9.05683e-68	6.09142e-66
-75.85	2.12791e+69	6.92819e+83	9.23979e-68	6.21407e-66
-75.84	2.08551e+69	6.74906e+83	9.42644e-68	6.33919e-66
-75.83	2.04395e+69	6.57457e+83	9.61687e-68	6.46683e-66
-75.82	2.00321e+69	6.40459e+83	9.81114e-68	6.59704e-66
-75.81	1.96329e+69	6.239e+83	1.00093e-67	6.72986e-66
-75.8	1.92417e+69	6.0777e+83	1.02115e-67	6.86537e-66
-75.79	1.88582e+69	5.92057e+83	1.04178e-67	7.0036e-66
-75.78	1.84824e+69	5.7675e+83	1.06283e-67	7.14461e-66
-75.77	1.81141e+69	5.61839e+83	1.0843e-67	7.28847e-66
-75.76	1.77531e+69	5.47313e+83	1.1062e-67	7.43522e-66
