A	Vg	Vf	k	w
-79.0033	1.21599e+72	0	3.54082e-70	2.68134e-69
-78.9933	1.19176e+72	0	3.61234e-70	2.73533e-69
-78.9833	1.16802e+72	0	3.68532e-70	2.79042e-69
-78.9733	1.14475e+72	0	3.75976e-70	2.84661e-69
-78.9633	1.12194e+72	0	3.83571e-70	2.90393e-69
-78.9533	1.09959e+72	0	3.9132e-70	2.96241e-69
-78.9433	1.07768e+72	0	3.99225e-70	3.02206e-69
-78.9333	1.05621e+72	0	4.0729e-70	3.08292e-69
-78.9233	1.03517e+72	0	4.15517e-70	3.145e-69
-78.9133	1.01454e+72	0	4.23911e-70	3.20833e-69
-78.9033	9.94331e+71	0	4.32475e-70	3.27294e-69
-78.8933	9.7452e+71	0	4.41211e-70	3.33884e-69
-78.8833	9.55105e+71	0	4.50124e-70	3.40608e-69
-78.8733	9.36076e+71	0	4.59217e-70	3.47467e-69
-78.8633	9.17426e+71	0	4.68493e-70	3.54464e-69
-78.8533	8.99148e+71	0	4.77958e-70	3.61601e-69
-78.8433	8.81234e+71	0	4.87613e-70	3.68883e-69
-78.8333	8.63677e+71	0	4.97463e-70	3.76311e-69
-78.8233	8.4647e+71	0	5.07512e-70	3.83889e-69
-78.8133	8.29605e+71	0	5.17764e-70	3.91619e-69
-78.8033	8.13077e+71	0	5.28224e-70	3.99505e-69
-78.7933	7.96877e+71	0	5.38894e-70	4.0755e-69
-78.7833	7.81001e+71	0	5.49781e-70	4.15757e-69
-78.7733	7.65441e+71	0	5.60887e-70	4.24129e-69
-78.7633	7.50191e+71	0	5.72217e-70	4.3267e-69
-78.7533	7.35244e+71	0	5.83777e-70	4.41382e-69
-78.7433	7.20596e+71	0	5.95569e-70	4.50271e-69
-78.7333	7.06239e+71	0	6.076e-70	4.59338e-69
-78.7233	6.92168e+71	0	6.19875e-70	4.68587e-69
-78.7133	6.78378e+71	0	6.32397e-70	4.78023e-69
-78.7033	6.64862e+71	0	6.45172e-70	4.87649e-69
-78.6933	6.51616e+71	0	6.58205e-70	4.97469e-69
-78.6833	6.38633e+71	0	6.71501e-70	5.07486e-69
-78.6733	6.25909e+71	0	6.85066e-70	5.17705e-69
-78.6633	6.13439e+71	0	6.98905e-70	5.2813e-69
-78.6533	6.01217e+71	0	7.13024e-70	5.38765e-69
-78.6433	5.89239e+71	0	7.27428e-70	5.49614e-69
-78.6333	5.77499e+71	0	7.42122e-70	5.60682e-69
-78.6233	5.65993e+71	0	7.57114e-70	5.71972e-69
-78.6133	5.54716e+71	0	7.72408e-70	5.8349e-69
-78.6033	5.43664e+71	0	7.88012e-70	5.9524e-69
-78.5933	5.32833e+71	0	8.0393e-70	6.07226e-69
-78.5833	5.22217e+71	0	8.2017e-70	6.19454e-69
-78.5733	5.11812e+71	0	8.36739e-70	6.31927e-69
-78.5633	5.01615e+71	0	8.53642e-70	6.44652e-69
-78.5533	4.91621e+71	0	8.70886e-70	6.57634e-69
-78.5433	4.81826e+71	0	8.88479e-70	6.70876e-69
-78.5333	4.72226e+71	0	9.06427e-70	6.84385e-69
-78.5233	4.62818e+71	0	9.24738e-70	6.98167e-69
-78.5133	4.53596e+71	0	9.43418e-70	7.12226e-69
-78.5033	4.44559e+71	0	9.62476e-70	7.26568e-69
-78.4933	4.35702e+71	0	9.81919e-70	7.41198e-69
-78.4833	4.27021e+71	0	1.00175e-69	7.56124e-69
-78.4733	4.18513e+71	0	1.02199e-69	7.71349e-69
-78.4633	4.10175e+71	0	1.04264e-69	7.86882e-69
-78.4533	4.02002e+71	0	1.0637e-69	8.02727e-69
-78.4433	3.93993e+71	0	1.08519e-69	8.18891e-69
-78.4333	3.86143e+71	0	1.10711e-69	8.35381e-69
-78.4233	3.7845e+71	0	1.12947e-69	8.52203e-69
-78.4133	3.70909e+71	0	1.15229e-69	8.69363e-69
-78.4033	3.63519e+71	0	1.17557e-69	8.8687e-69
-78.3933	3.56277e+71	0	1.19931e-69	9.04728e-69
-78.3833	3.49178e+71	0	1.22354e-69	9.22946e-69
-78.3733	3.42221e+71	0	1.24826e-69	9.41531e-69
-78.3633	3.35403e+71	0	1.27347e-69	9.60491e-69
-78.3533	3.2872e+71	0	1.2992e-69	9.79832e-69
-78.3433	3.22171e+71	0	1.32545e-69	9.99562e-69
-78.3333	3.15752e+71	0	1.35222e-69	1.01969e-68
-78.3233	3.09461e+71	0	1.37954e-69	1.04022e-68
-78.3133	3.03295e+71	0	1.4074e-69	1.06117e-68
-78.3033	2.97252e+71	0	1.43584e-69	1.08254e-68
-78.2933	2.9133e+71	0	1.46484e-69	1.10434e-68
-78.2833	2.85525e+71	0	1.49443e-69	1.12657e-68
-78.2733	2.79836e+71	0	1.52462e-69	1.14926e-68
-78.2633	2.74261e+71	0	1.55542e-69	1.1724e-68
-78.2533	2.68796e+71	0	1.58684e-69	1.19601e-68
-78.2433	2.63441e+71	0	1.6189e-69	1.22009e-68
-78.2333	2.58192e+71	0	1.6516e-69	1.24466e-68
-78.2233	2.53048e+71	0	1.68496e-69	1.26972e-68
-78.2133	2.48006e+71	0	1.719e-69	1.29529e-68
-78.2033	2.43064e+71	0	1.75373e-69	1.32138e-68
-78.1933	2.38222e+71	0	1.78915e-69	1.34798e-68
-78.1833	2.33475e+71	0	1.8253e-69	1.37513e-68
-78.1733	2.28823e+71	0	1.86217e-69	1.40282e-68
-78.1633	2.24264e+71	0	1.89979e-69	1.43107e-68
-78.1533	2.19796e+71	0	1.93816e-69	1.45988e-68
-78.1433	2.15417e+71	0	1.97732e-69	1.48928e-68
-78.1333	2.11125e+71	0	2.01726e-69	1.51927e-68
-78.1233	2.06918e+71	0	2.05801e-69	1.54986e-68
-78.1133	2.02795e+71	0	2.09959e-69	1.58107e-68
-78.1033	1.98755e+71	0	2.142e-69	1.61291e-68
-78.0933	1.94795e+71	0	2.18527e-69	1.64538e-68
-78.0833	1.90913e+71	0	2.22941e-69	1.67852e-68
-78.0733	1.8711e+71	0	2.27445e-69	1.71232e-68
-78.0633	1.83382e+71	0	2.3204e-69	1.7468e-68
-78.0533	1.79728e+71	0	2.36727e-69	1.78197e-68
-78.0433	1.76147e+71	0	2.41509e-69	1.81785e-68
-78.0333	1.72637e+71	0	2.46388e-69	1.85446e-68
-78.0233	1.69197e+71	0	2.51365e-69	1.8918e-68
-78.0133	1.65826e+71	0	2.56443e-69	1.92989e-68
-78.0033	1.62522e+71	0	2.61623e-69	1.96875e-68
-77.9933	1.59284e+71	0	2.66908e-69	2.0084e-68
-77.9833	1.5611e+71	0	2.723e-69	2.04884e-68
-77.9733	1.53e+71	0	2.77801e-69	2.09009e-68
-77.9633	1.49951e+71	0	2.83413e-69	2.13218e-68
-77.9533	1.46964e+71	0	2.89138e-69	2.17512e-68
-77.9433	1.44035e+71	0	2.94979e-69	2.21891e-68
-77.9333	1.41166e+71	0	3.00938e-69	2.2636e-68
-77.9233	1.38353e+71	0	3.07017e-69	2.30918e-68
-77.9133	1.35596e+71	0	3.13219e-69	2.35567e-68
-77.9033	1.32895e+71	0	3.19546e-69	2.40311e-68
-77.8933	1.30247e+71	0	3.26002e-69	2.4515e-68
-77.8833	1.27652e+71	0	3.32587e-69	2.50086e-68
-77.8733	1.25108e+71	0	3.39306e-69	2.55122e-68
-77.8633	1.22615e+71	0	3.4616e-69	2.60259e-68
-77.8533	1.20172e+71	0	3.53153e-69	2.655e-68
-77.8433	1.17778e+71	0	3.60287e-69	2.70846e-68
-77.8333	1.15431e+71	0	3.67565e-69	2.763e-68
-77.8233	1.13131e+71	0	3.7499e-69	2.81863e-68
-77.8133	1.10877e+71	0	3.82565e-69	2.87539e-68
-77.8033	1.08668e+71	0	3.90293e-69	2.93329e-68
-77.7933	1.06503e+71	0	3.98178e-69	2.99236e-68
-77.7833	1.04381e+71	0	4.06221e-69	3.05261e-68
-77.7733	1.02301e+71	0	4.14427e-69	3.11408e-68
-77.7633	1.00262e+71	0	4.22799e-69	3.17678e-68
-77.7533	9.82647e+70	0	4.3134e-69	3.24075e-68
-77.7433	9.63068e+70	0	4.40054e-69	3.30601e-68
-77.7333	9.43879e+70	0	4.48943e-69	3.37258e-68
-77.7233	9.25072e+70	0	4.58012e-69	3.44049e-68
-77.7133	9.0664e+70	0	4.67265e-69	3.50977e-68
-77.7033	8.88575e+70	0	4.76704e-69	3.58044e-68
-77.6933	8.7087e+70	0	4.86334e-69	3.65254e-68
-77.6833	8.53518e+70	0	4.96158e-69	3.72608e-68
-77.6733	8.36512e+70	0	5.06181e-69	3.80111e-68
-77.6633	8.19844e+70	0	5.16406e-69	3.87765e-68
-77.6533	8.03509e+70	0	5.26838e-69	3.95573e-68
-77.6433	7.87499e+70	0	5.37481e-69	4.03538e-68
-77.6333	7.71808e+70	0	5.48338e-69	4.11664e-68
-77.6233	7.56429e+70	0	5.59415e-69	4.19953e-68
-77.6133	7.41357e+70	0	5.70716e-69	4.2841e-68
-77.6033	7.26585e+70	0	5.82245e-69	4.37036e-68
-77.5933	7.12108e+70	0	5.94007e-69	4.45836e-68
-77.5833	6.97919e+70	0	6.06007e-69	4.54814e-68
-77.5733	6.84013e+70	0	6.18249e-69	4.63972e-68
-77.5633	6.70384e+70	0	6.30738e-69	4.73314e-68
-77.5533	6.57026e+70	0	6.43479e-69	4.82845e-68
-77.5433	6.43935e+70	0	6.56478e-69	4.92567e-68
-77.5333	6.31104e+70	0	6.6974e-69	5.02486e-68
-77.5233	6.18529e+70	0	6.83269e-69	5.12604e-68
-77.5133	6.06205e+70	0	6.97072e-69	5.22925e-68
-77.5033	5.94126e+70	0	7.11153e-69	5.33455e-68
-77.4933	5.82288e+70	0	7.25519e-69	5.44197e-68
-77.4833	5.70685e+70	0	7.40175e-69	5.55155e-68
-77.4733	5.59314e+70	0	7.55128e-69	5.66333e-68
-77.4633	5.4817e+70	0	7.70382e-69	5.77737e-68
-77.4533	5.37247e+70	0	7.85944e-69	5.8937e-68
-77.4433	5.26542e+70	0	8.01821e-69	6.01237e-68
-77.4333	5.16051e+70	0	8.18019e-69	6.13344e-68
-77.4233	5.05768e+70	0	8.34544e-69	6.25694e-68
-77.4133	4.9569e+70	0	8.51402e-69	6.38293e-68
-77.4033	4.85814e+70	0	8.68601e-69	6.51146e-68
-77.3933	4.76133e+70	0	8.86148e-69	6.64257e-68
-77.3833	4.66646e+70	0	9.04049e-69	6.77632e-68
-77.3733	4.57348e+70	0	9.22312e-69	6.91277e-68
-77.3633	4.48235e+70	0	9.40943e-69	7.05196e-68
-77.3533	4.39304e+70	0	9.59951e-69	7.19396e-68
-77.3433	4.3055e+70	0	9.79343e-69	7.33882e-68
-77.3333	4.21971e+70	0	9.99127e-69	7.48659e-68
-77.3233	4.13563e+70	0	1.01931e-68	7.63734e-68
-77.3133	4.05323e+70	0	1.0399e-68	7.79112e-68
-77.3033	3.97246e+70	0	1.06091e-68	7.948e-68
-77.2933	3.89331e+70	0	1.08234e-68	8.10804e-68
-77.2833	3.81573e+70	0	1.1042e-68	8.2713e-68
-77.2733	3.7397e+70	0	1.12651e-68	8.43785e-68
-77.2633	3.66519e+70	0	1.14927e-68	8.60775e-68
-77.2533	3.59215e+70	0	1.17248e-68	8.78108e-68
-77.2433	3.52058e+70	0	1.19617e-68	8.95789e-68
-77.2333	3.45043e+70	0	1.22033e-68	9.13826e-68
-77.2233	3.38167e+70	0	1.24498e-68	9.32227e-68
-77.2133	3.31429e+70	0	1.27013e-68	9.50998e-68
-77.2033	3.24825e+70	0	1.29579e-68	9.70147e-68
-77.1933	3.18353e+70	0	1.32197e-68	9.89681e-68
-77.1833	3.12009e+70	0	1.34867e-68	1.00961e-67
-77.1733	3.05792e+70	0	1.37592e-68	1.02994e-67
-77.1633	2.99699e+70	0	1.40371e-68	1.05068e-67
-77.1533	2.93727e+70	0	1.43207e-68	1.07183e-67
-77.1433	2.87874e+70	0	1.461e-68	1.09341e-67
-77.1333	2.82138e+70	0	1.49051e-68	1.11543e-67
-77.1233	2.76516e+70	0	1.52062e-68	1.13789e-67
-77.1133	2.71007e+70	0	1.55134e-68	1.1608e-67
-77.1033	2.65606e+70	0	1.58268e-68	1.18418e-67
-77.0933	2.60314e+70	0	1.61465e-68	1.20802e-67
-77.0833	2.55127e+70	0	1.64727e-68	1.23235e-67
-77.0733	2.50043e+70	0	1.68054e-68	1.25716e-67
-77.0633	2.45061e+70	0	1.71449e-68	1.28247e-67
-77.0533	2.40178e+70	0	1.74913e-68	1.3083e-67
-77.0433	2.35392e+70	0	1.78446e-68	1.33464e-67
-77.0333	2.30702e+70	0	1.82051e-68	1.36151e-67
-77.0233	2.26105e+70	0	1.85728e-68	1.38893e-67
-77.0133	2.21599e+70	0	1.8948e-68	1.41689e-67
-77.0033	2.17184e+70	0	1.93308e-68	1.44542e-67
-76.9933	2.12856e+70	0	1.97213e-68	1.47453e-67
-76.9833	2.08615e+70	0	2.01197e-68	1.50422e-67
-76.9733	2.04458e+70	0	2.05261e-68	1.53451e-67
-76.9633	2.00384e+70	0	2.09408e-68	1.56541e-67
-76.9533	1.96391e+70	0	2.13638e-68	1.59693e-67
-76.9433	1.92477e+70	0	2.17954e-68	1.62908e-67
-76.9333	1.88642e+70	0	2.22356e-68	1.66188e-67
-76.9233	1.84883e+70	0	2.26848e-68	1.69535e-67
-76.9133	1.81199e+70	0	2.31431e-68	1.72948e-67
-76.9033	1.77588e+70	0	2.36106e-68	1.76431e-67
-76.8933	1.7405e+70	0	2.40876e-68	1.79983e-67
-76.8833	1.70582e+70	0	2.45741e-68	1.83607e-67
-76.8733	1.67182e+70	0	2.50706e-68	1.87304e-67
-76.8633	1.63851e+70	0	2.5577e-68	1.91076e-67
-76.8533	1.60586e+70	0	2.60937e-68	1.94923e-67
-76.8433	1.57386e+70	0	2.66208e-68	1.98848e-67
-76.8333	1.5425e+70	0	2.71586e-68	2.02852e-67
-76.8233	1.51176e+70	0	2.77072e-68	2.06936e-67
-76.8133	1.48164e+70	0	2.82669e-68	2.11103e-67
-76.8033	1.45212e+70	0	2.88379e-68	2.15353e-67
