A	Vg	Vf	k	w
-76.55	8.7052e+69	0	5.11874e-68	6.41125e-67
-76.54	8.53173e+69	0	5.22214e-68	6.54033e-67
-76.53	8.36172e+69	0	5.32764e-68	6.67202e-67
-76.52	8.19509e+69	0	5.43526e-68	6.80635e-67
-76.51	8.03179e+69	0	5.54506e-68	6.94339e-67
-76.5	7.87173e+69	0	5.65707e-68	7.08319e-67
-76.49	7.71487e+69	0	5.77135e-68	7.2258e-67
-76.48	7.56114e+69	0	5.88794e-68	7.37129e-67
-76.47	7.41046e+69	0	6.00688e-68	7.5197e-67
-76.46	7.26279e+69	0	6.12823e-68	7.6711e-67
-76.45	7.11807e+69	0	6.25202e-68	7.82556e-67
-76.44	6.97622e+69	0	6.37832e-68	7.98311e-67
-76.43	6.8372e+69	0	6.50717e-68	8.14385e-67
-76.42	6.70096e+69	0	6.63862e-68	8.30782e-67
-76.41	6.56743e+69	0	6.77273e-68	8.47508e-67
-76.4	6.43655e+69	0	6.90954e-68	8.64572e-67
-76.39	6.30829e+69	0	7.04912e-68	8.81979e-67
-76.38	6.18258e+69	0	7.19152e-68	8.99737e-67
-76.37	6.05938e+69	0	7.3368e-68	9.17852e-67
-76.36	5.93863e+69	0	7.48501e-68	9.36332e-67
-76.35	5.82029e+69	0	7.63621e-68	9.55185e-67
-76.34	5.70431e+69	0	7.79047e-68	9.74416e-67
-76.33	5.59063e+69	0	7.94785e-68	9.94035e-67
-76.32	5.47923e+69	0	8.1084e-68	1.01405e-66
-76.31	5.37004e+69	0	8.2722e-68	1.03447e-66
-76.3	5.26303e+69	0	8.4393e-68	1.05529e-66
-76.29	5.15815e+69	0	8.60979e-68	1.07654e-66
-76.28	5.05536e+69	0	8.78371e-68	1.09822e-66
-76.27	4.95462e+69	0	8.96115e-68	1.12033e-66
-76.26	4.85588e+69	0	9.14218e-68	1.14288e-66
-76.25	4.75912e+69	0	9.32686e-68	1.16589e-66
-76.24	4.66428e+69	0	9.51527e-68	1.18937e-66
-76.23	4.57133e+69	0	9.70749e-68	1.21331e-66
-76.22	4.48024e+69	0	9.90359e-68	1.23774e-66
-76.21	4.39096e+69	0	1.01036e-67	1.26266e-66
-76.2	4.30345e+69	0	1.03078e-67	1.28809e-66
-76.19	4.2177e+69	0	1.0516e-67	1.31402e-66
-76.18	4.13365e+69	0	1.07284e-67	1.34048e-66
-76.17	4.05127e+69	0	1.09451e-67	1.36746e-66
-76.16	3.97054e+69	0	1.11662e-67	1.395e-66
-76.15	3.89142e+69	0	1.13918e-67	1.42308e-66
-76.14	3.81387e+69	0	1.16219e-67	1.45174e-66
-76.13	3.73787e+69	0	1.18567e-67	1.48096e-66
-76.12	3.66338e+69	0	1.20962e-67	1.51078e-66
-76.11	3.59038e+69	0	1.23406e-67	1.5412e-66
-76.1	3.51883e+69	0	1.25899e-67	1.57223e-66
-76.09	3.4487e+69	0	1.28442e-67	1.60388e-66
-76.08	3.37998e+69	0	1.31037e-67	1.63618e-66
-76.07	3.31262e+69	0	1.33684e-67	1.66912e-66
-76.06	3.24661e+69	0	1.36384e-67	1.70272e-66
-76.05	3.18191e+69	0	1.39139e-67	1.73701e-66
-76.04	3.1185e+69	0	1.4195e-67	1.77198e-66
-76.03	3.05636e+69	0	1.44818e-67	1.80765e-66
-76.02	2.99545e+69	0	1.47743e-67	1.84405e-66
-76.01	2.93576e+69	0	1.50728e-67	1.88118e-66
-76	2.87725e+69	0	1.53773e-67	1.91905e-66
-75.99	2.81991e+69	0	1.56879e-67	1.95769e-66
-75.98	2.76372e+69	0	1.60048e-67	1.9971e-66
-75.97	2.70864e+69	0	1.63281e-67	2.03731e-66
-75.96	2.65467e+69	0	1.6658e-67	2.07833e-66
-75.95	2.60176e+69	0	1.69945e-67	2.12018e-66
-75.94	2.54992e+69	0	1.73378e-67	2.16286e-66
-75.93	2.4991e+69	0	1.7688e-67	2.20641e-66
-75.92	2.4493e+69	0	1.80453e-67	2.25083e-66
-75.91	2.40049e+69	0	1.84099e-67	2.29615e-66
-75.9	2.35265e+69	0	1.87818e-67	2.34238e-66
-75.89	2.30577e+69	0	1.91612e-67	2.38954e-66
-75.88	2.25982e+69	0	1.95482e-67	2.43765e-66
-75.87	2.21478e+69	0	1.99431e-67	2.48673e-66
-75.86	2.17065e+69	0	2.0346e-67	2.53679e-66
-75.85	2.12739e+69	0	2.0757e-67	2.58787e-66
-75.84	2.08499e+69	0	2.11763e-67	2.63997e-66
-75.83	2.04344e+69	0	2.16041e-67	2.69312e-66
-75.82	2.00272e+69	0	2.20405e-67	2.74734e-66
-75.81	1.96281e+69	0	2.24858e-67	2.80266e-66
-75.8	1.92369e+69	0	2.294e-67	2.85909e-66
-75.79	1.88536e+69	0	2.34034e-67	2.91665e-66
-75.78	1.84779e+69	0	2.38762e-67	2.97537e-66
-75.77	1.81096e+69	0	2.43585e-67	3.03528e-66
-75.76	1.77487e+69	0	2.48506e-67	3.09639e-66
-75.75	1.7395e+69	0	2.53526e-67	3.15873e-66
-75.74	1.70484e+69	0	2.58647e-67	3.22232e-66
-75.73	1.67086e+69	0	2.63872e-67	3.2872e-66
-75.72	1.63756e+69	0	2.69203e-67	3.35338e-66
-75.71	1.60493e+69	0	2.74641e-67	3.4209e-66
-75.7	1.57295e+69	0	2.80189e-67	3.48977e-66
-75.69	1.5416e+69	0	2.85849e-67	3.56003e-66
-75.68	1.51088e+69	0	2.91623e-67	3.63171e-66
-75.67	1.48077e+69	0	2.97514e-67	3.70482e-66
-75.66	1.45126e+69	0	3.03524e-67	3.77941e-66
-75.65	1.42234e+69	0	3.09656e-67	3.85551e-66
-75.64	1.39399e+69	0	3.15911e-67	3.93313e-66
-75.63	1.36621e+69	0	3.22293e-67	4.01232e-66
-75.62	1.33898e+69	0	3.28804e-67	4.0931e-66
-75.61	1.3123e+69	0	3.35446e-67	4.17551e-66
-75.6	1.28615e+69	0	3.42222e-67	4.25957e-66
-75.59	1.26052e+69	0	3.49135e-67	4.34533e-66
-75.58	1.2354e+69	0	3.56188e-67	4.43282e-66
-75.57	1.21078e+69	0	3.63384e-67	4.52206e-66
-75.56	1.18665e+69	0	3.70724e-67	4.61311e-66
-75.55	1.163e+69	0	3.78213e-67	4.70598e-66
-75.54	1.13982e+69	0	3.85854e-67	4.80073e-66
-75.53	1.11711e+69	0	3.93648e-67	4.89739e-66
-75.52	1.09484e+69	0	4.016e-67	4.99599e-66
-75.51	1.07302e+69	0	4.09713e-67	5.09657e-66
-75.5	1.05164e+69	0	4.1799e-67	5.19918e-66
-75.49	1.03068e+69	0	4.26433e-67	5.30386e-66
-75.48	1.01014e+69	0	4.35048e-67	5.41064e-66
-75.47	9.90011e+68	0	4.43836e-67	5.51957e-66
-75.46	9.70282e+68	0	4.52802e-67	5.6307e-66
-75.45	9.50945e+68	0	4.61949e-67	5.74406e-66
-75.44	9.31994e+68	0	4.71281e-67	5.85971e-66
-75.43	9.1342e+68	0	4.80801e-67	5.97768e-66
-75.42	8.95216e+68	0	4.90514e-67	6.09803e-66
-75.41	8.77376e+68	0	5.00423e-67	6.2208e-66
-75.4	8.5989e+68	0	5.10532e-67	6.34605e-66
-75.39	8.42754e+68	0	5.20845e-67	6.47381e-66
-75.38	8.25958e+68	0	5.31367e-67	6.60415e-66
-75.37	8.09498e+68	0	5.42101e-67	6.73711e-66
-75.36	7.93365e+68	0	5.53052e-67	6.87275e-66
-75.35	7.77554e+68	0	5.64224e-67	7.01112e-66
-75.34	7.62058e+68	0	5.75622e-67	7.15228e-66
-75.33	7.46871e+68	0	5.8725e-67	7.29627e-66
-75.32	7.31987e+68	0	5.99113e-67	7.44317e-66
