z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.70715	16.5092	7066.98	7283.73	7287.57	7066.56	7283.73
2.70559	16.4879	7050.65	7267.11	7270.95	7050.23	7267.11
2.70403	16.4666	7034.34	7250.51	7254.35	7033.92	7250.51
2.70247	16.4454	7018.05	7233.93	7237.76	7017.63	7233.93
2.7009	16.4241	7001.78	7217.37	7221.21	7001.36	7217.37
2.69934	16.4028	6985.53	7200.83	7204.67	6985.11	7200.83
2.69778	16.3816	6969.31	7184.32	7188.15	6968.88	7184.32
2.69621	16.3603	6953.11	7167.82	7171.66	6952.68	7167.82
2.69465	16.3391	6936.92	7151.35	7155.18	6936.49	7151.35
2.69308	16.3178	6920.76	7134.9	7138.73	6920.33	7134.9
2.69152	16.2966	6904.63	7118.47	7122.3	6904.19	7118.47
2.68995	16.2753	6888.51	7102.06	7105.89	6888.07	7102.06
2.68838	16.2541	6872.41	7085.68	7089.5	6871.97	7085.68
2.68682	16.2328	6856.34	7069.31	7073.13	6855.9	7069.31
2.68525	16.2116	6840.28	7052.97	7056.79	6839.84	7052.97
2.68368	16.1903	6824.25	7036.65	7040.47	6823.81	7036.65
2.68211	16.1691	6808.24	7020.35	7024.16	6807.79	7020.35
2.68053	16.1479	6792.25	7004.07	7007.88	6791.8	7004.07
2.67896	16.1267	6776.28	6987.81	6991.62	6775.83	6987.81
2.67739	16.1054	6760.33	6971.57	6975.38	6759.88	6971.57
2.67581	16.0842	6744.41	6955.35	6959.16	6743.96	6955.35
2.67424	16.063	6728.5	6939.16	6942.97	6728.05	6939.16
2.67266	16.0418	6712.62	6922.99	6926.79	6712.16	6922.99
2.67109	16.0206	6696.76	6906.83	6910.64	6696.3	6906.83
2.66951	15.9993	6680.92	6890.7	6894.51	6680.46	6890.7
2.66793	15.9781	6665.1	6874.59	6878.4	6664.64	6874.59
2.66635	15.9569	6649.3	6858.51	6862.31	6648.84	6858.51
2.66478	15.9357	6633.52	6842.44	6846.24	6633.06	6842.44
2.66319	15.9145	6617.77	6826.39	6830.19	6617.3	6826.39
2.66161	15.8933	6602.03	6810.37	6814.16	6601.56	6810.37
2.66003	15.8721	6586.32	6794.37	6798.16	6585.85	6794.37
2.65845	15.8509	6570.63	6778.38	6782.18	6570.15	6778.38
2.65687	15.8298	6554.95	6762.42	6766.21	6554.48	6762.42
2.65528	15.8086	6539.3	6746.48	6750.27	6538.83	6746.48
2.6537	15.7874	6523.68	6730.56	6734.35	6523.2	6730.56
2.65211	15.7662	6508.07	6714.67	6718.45	6507.59	6714.67
2.65052	15.745	6492.48	6698.79	6702.57	6492	6698.79
2.64894	15.7239	6476.92	6682.94	6686.72	6476.44	6682.94
2.64735	15.7027	6461.37	6667.1	6670.88	6460.89	6667.1
2.64576	15.6815	6445.85	6651.29	6655.07	6445.36	6651.29
2.64417	15.6604	6430.35	6635.5	6639.28	6429.86	6635.5
2.64258	15.6392	6414.87	6619.73	6623.5	6414.38	6619.73
2.64099	15.618	6399.41	6603.98	6607.75	6398.92	6603.98
2.6394	15.5969	6383.97	6588.25	6592.02	6383.48	6588.25
2.6378	15.5757	6368.55	6572.54	6576.31	6368.06	6572.54
2.63621	15.5546	6353.15	6556.86	6560.63	6352.66	6556.86
2.63461	15.5334	6337.78	6541.19	6544.96	6337.28	6541.19
2.63302	15.5123	6322.43	6525.55	6529.31	6321.93	6525.55
2.63142	15.4911	6307.09	6509.93	6513.69	6306.59	6509.93
