z	u	VVM	VAVM	VPSM	VSM	VSAVM
6.63549	7.54525	282.723	288.952	294.124	4.4244e+10	4.97306e+101
6.63485	7.54454	282.677	288.906	294.079	4.39841e+10	4.75062e+101
6.6342	7.54383	282.631	288.86	294.033	4.37258e+10	4.53813e+101
6.63356	7.54312	282.585	288.815	293.987	4.3469e+10	4.33515e+101
6.63292	7.54241	282.539	288.769	293.941	4.32138e+10	4.14124e+101
6.63227	7.54171	282.492	288.723	293.895	4.296e+10	3.95601e+101
6.63163	7.541	282.446	288.677	293.849	4.27078e+10	3.77906e+101
6.63098	7.54029	282.4	288.631	293.804	4.2457e+10	3.61003e+101
6.63034	7.53958	282.354	288.585	293.758	4.22077e+10	3.44856e+101
6.62969	7.53887	282.308	288.54	293.712	4.19599e+10	3.29432e+101
6.62905	7.53816	282.262	288.494	293.666	4.17135e+10	3.14697e+101
6.62841	7.53745	282.215	288.448	293.62	4.14686e+10	3.00621e+101
6.62776	7.53674	282.169	288.402	293.575	4.12252e+10	2.87175e+101
6.62712	7.53603	282.123	288.356	293.529	4.09832e+10	2.74331e+101
6.62647	7.53532	282.077	288.31	293.483	4.07426e+10	2.62061e+101
6.62583	7.53462	282.031	288.265	293.437	4.05034e+10	2.5034e+101
6.62518	7.53391	281.984	288.219	293.391	4.02656e+10	2.39143e+101
6.62454	7.5332	281.938	288.173	293.346	4.00293e+10	2.28447e+101
6.62389	7.53249	281.892	288.127	293.3	3.97943e+10	2.1823e+101
6.62325	7.53178	281.846	288.081	293.254	3.95607e+10	2.08469e+101
6.6226	7.53107	281.8	288.035	293.208	3.93285e+10	1.99145e+101
6.62196	7.53036	281.754	287.99	293.162	3.90977e+10	1.90238e+101
6.62131	7.52965	281.707	287.944	293.116	3.88682e+10	1.8173e+101
6.62067	7.52894	281.661	287.898	293.071	3.86401e+10	1.73602e+101
6.62002	7.52823	281.615	287.852	293.025	3.84134e+10	1.65838e+101
6.61938	7.52752	281.569	287.806	292.979	3.81879e+10	1.58421e+101
6.61873	7.52681	281.523	287.76	292.933	3.79638e+10	1.51336e+101
6.61809	7.5261	281.477	287.715	292.887	3.77411e+10	1.44567e+101
6.61744	7.52539	281.43	287.669	292.842	3.75196e+10	1.38102e+101
6.6168	7.52468	281.384	287.623	292.796	3.72994e+10	1.31925e+101
6.61615	7.52397	281.338	287.577	292.75	3.70806e+10	1.26025e+101
6.61551	7.52326	281.292	287.531	292.704	3.6863e+10	1.20389e+101
6.61486	7.52255	281.246	287.485	292.658	3.66467e+10	1.15005e+101
6.61422	7.52184	281.199	287.44	292.612	3.64317e+10	1.09861e+101
6.61357	7.52113	281.153	287.394	292.567	3.6218e+10	1.04948e+101
6.61293	7.52041	281.107	287.348	292.521	3.60055e+10	1.00254e+101
6.61228	7.5197	281.061	287.302	292.475	3.57943e+10	9.57708e+100
6.61163	7.51899	281.015	287.256	292.429	3.55843e+10	9.14878e+100
6.61099	7.51828	280.969	287.21	292.383	3.53756e+10	8.73963e+100
6.61034	7.51757	280.922	287.165	292.338	3.5168e+10	8.34877e+100
6.6097	7.51686	280.876	287.119	292.292	3.49618e+10	7.97541e+100
6.60905	7.51615	280.83	287.073	292.246	3.47567e+10	7.61873e+100
6.6084	7.51544	280.784	287.027	292.2	3.45528e+10	7.27802e+100
6.60776	7.51473	280.738	286.981	292.154	3.43502e+10	6.95254e+100
6.60711	7.51402	280.691	286.935	292.108	3.41487e+10	6.64161e+100
6.60647	7.51331	280.645	286.89	292.063	3.39484e+10	6.3446e+100
6.60582	7.51259	280.599	286.844	292.017	3.37493e+10	6.06087e+100
6.60517	7.51188	280.553	286.798	291.971	3.35514e+10	5.78982e+100
6.60453	7.51117	280.507	286.752	291.925	3.33547e+10	5.5309e+100
6.60388	7.51046	280.46	286.706	291.879	3.31591e+10	5.28356e+100
6.60323	7.50975	280.414	286.66	291.833	3.29646e+10	5.04729e+100
6.60259	7.50904	280.368	286.615	291.788	3.27713e+10	4.82157e+100
6.60194	7.50833	280.322	286.569	291.742	3.25792e+10	4.60596e+100
6.6013	7.50761	280.276	286.523	291.696	3.23881e+10	4.39998e+100
6.60065	7.5069	280.23	286.477	291.65	3.21982e+10	4.20322e+100
6.6	7.50619	280.183	286.431	291.604	3.20095e+10	4.01526e+100
6.59935	7.50548	280.137	286.385	291.559	3.18218e+10	3.83571e+100
6.59871	7.50477	280.091	286.339	291.513	3.16352e+10	3.66418e+100
6.59806	7.50405	280.045	286.294	291.467	3.14498e+10	3.50033e+100
6.59741	7.50334	279.999	286.248	291.421	3.12654e+10	3.3438e+100
6.59677	7.50263	279.952	286.202	291.375	3.10821e+10	3.19427e+100
6.59612	7.50192	279.906	286.156	291.329	3.08999e+10	3.05143e+100
6.59547	7.5012	279.86	286.11	291.284	3.07188e+10	2.91498e+100
6.59483	7.50049	279.814	286.064	291.238	3.05387e+10	2.78463e+100
6.59418	7.49978	279.768	286.019	291.192	3.03597e+10	2.66012e+100
6.59353	7.49907	279.721	285.973	291.146	3.01818e+10	2.54116e+100
6.59288	7.49835	279.675	285.927	291.1	3.00049e+10	2.42753e+100
6.59224	7.49764	279.629	285.881	291.054	2.98291e+10	2.31898e+100
6.59159	7.49693	279.583	285.835	291.009	2.96542e+10	2.21529e+100
6.59094	7.49622	279.537	285.789	290.963	2.94805e+10	2.11623e+100
6.59029	7.4955	279.49	285.743	290.917	2.93077e+10	2.0216e+100
6.58965	7.49479	279.444	285.698	290.871	2.91359e+10	1.93121e+100
6.589	7.49408	279.398	285.652	290.825	2.89652e+10	1.84485e+100
6.58835	7.49337	279.352	285.606	290.779	2.87955e+10	1.76236e+100
6.5877	7.49265	279.306	285.56	290.734	2.86268e+10	1.68356e+100
6.58706	7.49194	279.259	285.514	290.688	2.8459e+10	1.60828e+100
6.58641	7.49123	279.213	285.468	290.642	2.82923e+10	1.53636e+100
6.58576	7.49051	279.167	285.423	290.596	2.81265e+10	1.46767e+100
6.58511	7.4898	279.121	285.377	290.55	2.79617e+10	1.40204e+100
6.58446	7.48909	279.075	285.331	290.504	2.77979e+10	1.33935e+100
6.58382	7.48837	279.028	285.285	290.459	2.76351e+10	1.27947e+100
6.58317	7.48766	278.982	285.239	290.413	2.74732e+10	1.22226e+100
6.58252	7.48695	278.936	285.193	290.367	2.73122e+10	1.16761e+100
6.58187	7.48623	278.89	285.147	290.321	2.71522e+10	1.1154e+100
6.58122	7.48552	278.844	285.102	290.275	2.69932e+10	1.06553e+100
6.58058	7.4848	278.797	285.056	290.229	2.68351e+10	1.01788e+100
6.57993	7.48409	278.751	285.01	290.184	2.66779e+10	9.72372e+99
6.57928	7.48338	278.705	284.964	290.138	2.65216e+10	9.28896e+99
6.57863	7.48266	278.659	284.918	290.092	2.63663e+10	8.87363e+99
6.57798	7.48195	278.613	284.872	290.046	2.62119e+10	8.47688e+99
6.57733	7.48123	278.566	284.827	290	2.60584e+10	8.09787e+99
6.57668	7.48052	278.52	284.781	289.954	2.59058e+10	7.7358e+99
6.57604	7.47981	278.474	284.735	289.909	2.57541e+10	7.38993e+99
6.57539	7.47909	278.428	284.689	289.863	2.56032e+10	7.05952e+99
6.57474	7.47838	278.382	284.643	289.817	2.54533e+10	6.74388e+99
6.57409	7.47766	278.335	284.597	289.771	2.53043e+10	6.44236e+99
6.57344	7.47695	278.289	284.551	289.725	2.51561e+10	6.15432e+99
6.57279	7.47623	278.243	284.506	289.679	2.50088e+10	5.87916e+99
6.57214	7.47552	278.197	284.46	289.634	2.48624e+10	5.61631e+99
6.57149	7.47481	278.151	284.414	289.588	2.47168e+10	5.36521e+99
6.57084	7.47409	278.104	284.368	289.542	2.45721e+10	5.12533e+99
6.57019	7.47338	278.058	284.322	289.496	2.44282e+10	4.89618e+99
6.56954	7.47266	278.012	284.276	289.45	2.42852e+10	4.67728e+99
6.5689	7.47195	277.966	284.23	289.404	2.41431e+10	4.46817e+99
6.56825	7.47123	277.92	284.185	289.359	2.40017e+10	4.2684e+99
6.5676	7.47052	277.873	284.139	289.313	2.38612e+10	4.07757e+99
6.56695	7.4698	277.827	284.093	289.267	2.37216e+10	3.89527e+99
6.5663	7.46909	277.781	284.047	289.221	2.35827e+10	3.72112e+99
