z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.27708	44.5001	86240.6	102547	102551	86240.6	102547
8.27652	44.491	86203.4	102505	102509	86203.4	102505
8.27596	44.4818	86166.2	102463	102467	86166.2	102463
8.27541	44.4727	86129	102421	102425	86129	102421
8.27485	44.4635	86091.8	102378	102382	86091.8	102378
8.27429	44.4544	86054.7	102336	102340	86054.7	102336
8.27373	44.4452	86017.5	102294	102298	86017.5	102294
8.27318	44.4361	85980.4	102252	102256	85980.4	102252
8.27262	44.427	85943.3	102210	102214	85943.3	102210
8.27206	44.4178	85906.2	102168	102172	85906.2	102168
8.27151	44.4087	85869.1	102126	102130	85869.1	102126
8.27095	44.3996	85832	102084	102088	85832	102084
8.27039	44.3904	85794.9	102042	102046	85794.9	102042
8.26984	44.3813	85757.8	102000	102004	85757.8	102000
8.26928	44.3721	85720.8	101958	101962	85720.8	101958
8.26872	44.363	85683.7	101916	101920	85683.7	101916
8.26816	44.3539	85646.7	101874	101878	85646.7	101874
8.26761	44.3447	85609.7	101832	101836	85609.7	101832
8.26705	44.3356	85572.7	101790	101794	85572.7	101790
8.26649	44.3265	85535.7	101748	101752	85535.7	101748
8.26593	44.3174	85498.7	101706	101710	85498.7	101706
8.26538	44.3082	85461.7	101664	101668	85461.7	101664
8.26482	44.2991	85424.8	101622	101626	85424.8	101622
8.26426	44.29	85387.8	101580	101584	85387.8	101580
8.2637	44.2809	85350.9	101538	101542	85350.9	101538
8.26315	44.2717	85313.9	101496	101500	85314	101496
8.26259	44.2626	85277	101454	101458	85277	101454
8.26203	44.2535	85240.1	101412	101416	85240.1	101412
8.26147	44.2444	85203.2	101371	101375	85203.2	101371
8.26092	44.2352	85166.4	101329	101333	85166.4	101329
8.26036	44.2261	85129.5	101287	101291	85129.5	101287
8.2598	44.217	85092.6	101245	101249	85092.6	101245
8.25924	44.2079	85055.8	101203	101207	85055.8	101203
8.25868	44.1988	85018.9	101161	101166	85018.9	101161
8.25813	44.1896	84982.1	101120	101124	84982.1	101120
8.25757	44.1805	84945.3	101078	101082	84945.3	101078
8.25701	44.1714	84908.5	101036	101040	84908.5	101036
8.25645	44.1623	84871.7	100994	100998	84871.7	100994
8.2559	44.1532	84834.9	100953	100957	84834.9	100953
8.25534	44.1441	84798.2	100911	100915	84798.2	100911
8.25478	44.135	84761.4	100869	100873	84761.4	100869
8.25422	44.1258	84724.6	100828	100832	84724.7	100828
8.25366	44.1167	84687.9	100786	100790	84687.9	100786
8.2531	44.1076	84651.2	100744	100748	84651.2	100744
8.25255	44.0985	84614.5	100703	100707	84614.5	100703
8.25199	44.0894	84577.8	100661	100665	84577.8	100661
8.25143	44.0803	84541.1	100619	100623	84541.1	100619
8.25087	44.0712	84504.4	100578	100582	84504.4	100578
