A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-54.57	-1.33145e-25	87.7646	19.1516	-1.34333e-25	-1.50668	-0.116521	-1.35553e-25	-0.000119427	-0.00134782	1.49339e+07
-54.56	-1.34495e-25	87.7496	19.1504	-1.35695e-25	-1.50668	-0.116534	-1.36928e-25	-0.000119469	-0.00134822	1.48512e+07
-54.55	-1.35859e-25	87.7345	19.1492	-1.37071e-25	-1.50668	-0.116547	-1.38317e-25	-0.000119512	-0.00134862	1.4769e+07
-54.54	-1.37236e-25	87.7194	19.1481	-1.38462e-25	-1.50668	-0.116561	-1.3972e-25	-0.000119555	-0.00134902	1.46872e+07
-54.53	-1.38628e-25	87.7044	19.1469	-1.39866e-25	-1.50668	-0.116574	-1.41137e-25	-0.000119598	-0.00134941	1.46059e+07
-54.52	-1.40034e-25	87.6893	19.1457	-1.41284e-25	-1.50668	-0.116588	-1.42569e-25	-0.000119641	-0.00134981	1.4525e+07
-54.51	-1.41454e-25	87.6742	19.1446	-1.42717e-25	-1.50668	-0.116601	-1.44015e-25	-0.000119684	-0.00135021	1.44446e+07
-54.5	-1.42888e-25	87.6592	19.1434	-1.44165e-25	-1.50669	-0.116615	-1.45476e-25	-0.000119727	-0.00135061	1.43646e+07
-54.49	-1.44337e-25	87.6441	19.1422	-1.45627e-25	-1.50669	-0.116628	-1.46951e-25	-0.00011977	-0.00135101	1.42851e+07
-54.48	-1.45801e-25	87.629	19.1411	-1.47104e-25	-1.50669	-0.116642	-1.48442e-25	-0.000119813	-0.00135141	1.4206e+07
-54.47	-1.47279e-25	87.614	19.1399	-1.48596e-25	-1.50669	-0.116656	-1.49948e-25	-0.000119856	-0.00135181	1.41273e+07
-54.46	-1.48773e-25	87.5989	19.1387	-1.50103e-25	-1.50669	-0.116669	-1.51469e-25	-0.000119899	-0.00135221	1.40491e+07
-54.45	-1.50281e-25	87.5838	19.1376	-1.51625e-25	-1.50669	-0.116683	-1.53005e-25	-0.000119942	-0.00135261	1.39714e+07
-54.44	-1.51805e-25	87.5688	19.1364	-1.53163e-25	-1.50669	-0.116696	-1.54557e-25	-0.000119985	-0.00135301	1.3894e+07
-54.43	-1.53345e-25	87.5537	19.1352	-1.54716e-25	-1.50669	-0.11671	-1.56125e-25	-0.000120028	-0.00135341	1.38171e+07
-54.42	-1.549e-25	87.5386	19.1341	-1.56286e-25	-1.5067	-0.116723	-1.57709e-25	-0.000120071	-0.00135381	1.37406e+07
-54.41	-1.5647e-25	87.5236	19.1329	-1.57871e-25	-1.5067	-0.116737	-1.59308e-25	-0.000120115	-0.00135421	1.36646e+07
-54.4	-1.58057e-25	87.5085	19.1317	-1.59472e-25	-1.5067	-0.11675	-1.60924e-25	-0.000120158	-0.00135461	1.3589e+07
-54.39	-1.5966e-25	87.4934	19.1306	-1.61089e-25	-1.5067	-0.116764	-1.62557e-25	-0.000120201	-0.00135501	1.35138e+07
-54.38	-1.61279e-25	87.4784	19.1294	-1.62723e-25	-1.5067	-0.116777	-1.64206e-25	-0.000120244	-0.00135542	1.3439e+07
-54.37	-1.62914e-25	87.4633	19.1282	-1.64373e-25	-1.5067	-0.116791	-1.65872e-25	-0.000120288	-0.00135582	1.33646e+07
-54.36	-1.64566e-25	87.4482	19.1271	-1.6604e-25	-1.5067	-0.116804	-1.67554e-25	-0.000120331	-0.00135622	1.32907e+07
