A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-9.03	-1.87031e-05	17.9259	45.7716	-1.96235e-05	-1.53646	-5.25482	-2.06755e-05	-0.00337837	0.0056316	-0.00747343
-9.02	-1.89004e-05	17.9105	45.719	-1.98314e-05	-1.5365	-5.25476	-2.08956e-05	-0.00338382	0.00555674	-0.00749714
-9.01	-1.90998e-05	17.8952	45.6665	-2.00414e-05	-1.53653	-5.25471	-2.1118e-05	-0.00338929	0.00548165	-0.00752084
-9	-1.93012e-05	17.8798	45.6139	-2.02537e-05	-1.53657	-5.25465	-2.13428e-05	-0.00339477	0.00540633	-0.00754453
-8.99	-1.95048e-05	17.8644	45.5614	-2.04683e-05	-1.5366	-5.2546	-2.15699e-05	-0.00340026	0.00533076	-0.0075682
-8.98	-1.97106e-05	17.8491	45.5089	-2.06852e-05	-1.53663	-5.25454	-2.17996e-05	-0.00340576	0.00525496	-0.00759187
-8.97	-1.99186e-05	17.8337	45.4563	-2.09043e-05	-1.53667	-5.25449	-2.20317e-05	-0.00341127	0.00517893	-0.00761551
-8.96	-2.01287e-05	17.8183	45.4038	-2.11258e-05	-1.5367	-5.25444	-2.22662e-05	-0.00341679	0.00510266	-0.00763914
-8.95	-2.03411e-05	17.803	45.3512	-2.13496e-05	-1.53674	-5.25439	-2.25033e-05	-0.00342232	0.00502615	-0.00766275
-8.94	-2.05557e-05	17.7876	45.2987	-2.15759e-05	-1.53677	-5.25434	-2.27429e-05	-0.00342786	0.0049494	-0.00768634
-8.93	-2.07726e-05	17.7722	45.2461	-2.18045e-05	-1.53681	-5.25429	-2.29851e-05	-0.00343341	0.00487242	-0.00770992
-8.92	-2.09918e-05	17.7569	45.1936	-2.20356e-05	-1.53684	-5.25424	-2.32299e-05	-0.00343897	0.0047952	-0.00773346
-8.91	-2.12133e-05	17.7415	45.141	-2.22691e-05	-1.53687	-5.2542	-2.34773e-05	-0.00344455	0.00471775	-0.00775699
-8.9	-2.14372e-05	17.7261	45.0885	-2.25051e-05	-1.53691	-5.25415	-2.37273e-05	-0.00345013	0.00464007	-0.00778049
-8.89	-2.16634e-05	17.7108	45.036	-2.27437e-05	-1.53694	-5.2541	-2.398e-05	-0.00345572	0.00456215	-0.00780398
-8.88	-2.18921e-05	17.6954	44.9834	-2.29847e-05	-1.53698	-5.25406	-2.42355e-05	-0.00346132	0.00448399	-0.00782742
-8.87	-2.21231e-05	17.68	44.9309	-2.32284e-05	-1.53701	-5.25401	-2.44936e-05	-0.00346694	0.0044056	-0.00785085
-8.86	-2.23567e-05	17.6646	44.8783	-2.34746e-05	-1.53705	-5.25397	-2.47546e-05	-0.00347256	0.00432697	-0.00787424
-8.85	-2.25926e-05	17.6493	44.8258	-2.37235e-05	-1.53708	-5.25393	-2.50183e-05	-0.0034782	0.00424812	-0.00789761
-8.84	-2.28311e-05	17.6339	44.7733	-2.3975e-05	-1.53712	-5.25388	-2.52849e-05	-0.00348384	0.00416902	-0.00792094
-8.83	-2.30722e-05	17.6185	44.7207	-2.42292e-05	-1.53715	-5.25384	-2.55543e-05	-0.0034895	0.0040897	-0.00794425
-8.82	-2.33157e-05	17.6032	44.6682	-2.44861e-05	-1.53719	-5.2538	-2.58266e-05	-0.00349517	0.00401014	-0.00796752
-8.81	-2.35619e-05	17.5878	44.6157	-2.47457e-05	-1.53722	-5.25376	-2.61018e-05	-0.00350085	0.00393035	-0.00799076
-8.8	-2.38107e-05	17.5724	44.5631	-2.50081e-05	-1.53726	-5.25372	-2.638e-05	-0.00350653	0.00385033	-0.00801395
-8.79	-2.40621e-05	17.557	44.5106	-2.52733e-05	-1.53729	-5.25369	-2.66611e-05	-0.00351223	0.00377007	-0.00803712
-8.78	-2.43161e-05	17.5417	44.458	-2.55414e-05	-1.53733	-5.25365	-2.69453e-05	-0.00351794	0.00368959	-0.00806025
-8.77	-2.45729e-05	17.5263	44.4055	-2.58123e-05	-1.53736	-5.25361	-2.72325e-05	-0.00352366	0.00360887	-0.00808334
-8.76	-2.48324e-05	17.5109	44.353	-2.6086e-05	-1.5374	-5.25358	-2.75228e-05	-0.00352939	0.00352792	-0.00810638
-8.75	-2.50946e-05	17.4955	44.3004	-2.63627e-05	-1.53743	-5.25354	-2.78161e-05	-0.00353513	0.00344674	-0.00812939
-8.74	-2.53596e-05	17.4802	44.2479	-2.66424e-05	-1.53747	-5.25351	-2.81127e-05	-0.00354089	0.00336533	-0.00815236
-8.73	-2.56275e-05	17.4648	44.1954	-2.6925e-05	-1.5375	-5.25347	-2.84124e-05	-0.00354665	0.00328369	-0.00817528
-8.72	-2.58982e-05	17.4494	44.1428	-2.72106e-05	-1.53754	-5.25344	-2.87154e-05	-0.00355242	0.00320183	-0.00819815
-8.71	-2.61717e-05	17.434	44.0903	-2.74993e-05	-1.53757	-5.25341	-2.90215e-05	-0.00355821	0.00311973	-0.00822098
-8.7	-2.64482e-05	17.4187	44.0378	-2.77911e-05	-1.53761	-5.25338	-2.9331e-05	-0.003564	0.00303741	-0.00824376
-8.69	-2.67275e-05	17.4033	43.9852	-2.80859e-05	-1.53765	-5.25335	-2.96438e-05	-0.00356981	0.00295486	-0.00826649
-8.68	-2.70099e-05	17.3879	43.9327	-2.8384e-05	-1.53768	-5.25332	-2.99599e-05	-0.00357562	0.00287208	-0.00828918
-8.67	-2.72952e-05	17.3725	43.8802	-2.86852e-05	-1.53772	-5.25329	-3.02795e-05	-0.00358145	0.00278907	-0.00831181
-8.66	-2.75836e-05	17.3572	43.8276	-2.89896e-05	-1.53775	-5.25326	-3.06024e-05	-0.00358729	0.00270584	-0.00833438
-8.65	-2.7875e-05	17.3418	43.7751	-2.92972e-05	-1.53779	-5.25324	-3.09289e-05	-0.00359314	0.00262239	-0.0083569
-8.64	-2.81696e-05	17.3264	43.7226	-2.96081e-05	-1.53782	-5.25321	-3.12588e-05	-0.003599	0.0025387	-0.00837937
-8.63	-2.84672e-05	17.311	43.67	-2.99224e-05	-1.53786	-5.25319	-3.15923e-05	-0.00360487	0.0024548	-0.00840178
-8.62	-2.8768e-05	17.2957	43.6175	-3.024e-05	-1.5379	-5.25316	-3.19293e-05	-0.00361075	0.00237067	-0.00842413
-8.61	-2.9072e-05	17.2803	43.565	-3.0561e-05	-1.53793	-5.25314	-3.227e-05	-0.00361664	0.00228632	-0.00844641
-8.6	-2.93792e-05	17.2649	43.5124	-3.08854e-05	-1.53797	-5.25312	-3.26143e-05	-0.00362255	0.00220174	-0.00846864
-8.59	-2.96897e-05	17.2495	43.4599	-3.12133e-05	-1.53801	-5.2531	-3.29623e-05	-0.00362846	0.00211694	-0.00849083
-8.58	-3.00035e-05	17.2341	43.4074	-3.15447e-05	-1.53804	-5.25307	-3.33141e-05	-0.00363439	0.00203192	-0.00851292
-8.57	-3.03206e-05	17.2188	43.3548	-3.18796e-05	-1.53808	-5.25305	-3.36696e-05	-0.00364032	0.00194669	-0.00853503
-8.56	-3.06411e-05	17.2034	43.3023	-3.22181e-05	-1.53811	-5.25304	-3.40289e-05	-0.00364627	0.00186123	-0.00855689
-8.55	-3.0965e-05	17.188	43.2498	-3.25602e-05	-1.53815	-5.25302	-3.43922e-05	-0.00365223	0.00177555	-0.00857885
-8.54	-3.12923e-05	17.1726	43.1973	-3.29059e-05	-1.53819	-5.253	-3.47593e-05	-0.0036582	0.00168965	-0.00860065
-8.53	-3.16231e-05	17.1572	43.1447	-3.32554e-05	-1.53822	-5.25298	-3.51303e-05	-0.00366418	0.00160354	-0.00862235
-8.52	-3.19575e-05	17.1418	43.0922	-3.36086e-05	-1.53826	-5.25297	-3.55053e-05	-0.00367017	0.0015172	-0.0086441
-8.51	-3.22953e-05	17.1265	43.0397	-3.39655e-05	-1.5383	-5.25295	-3.58844e-05	-0.00367617	0.00143065	-0.00866559
-8.5	-3.26368e-05	17.1111	42.9871	-3.43263e-05	-1.53833	-5.25294	-3.62675e-05	-0.00368219	0.00134389	-0.00868715
-8.49	-3.29819e-05	17.0957	42.9346	-3.46909e-05	-1.53837	-5.25293	-3.66548e-05	-0.00368821	0.00125691	-0.0087086
-8.48	-3.33306e-05	17.0803	42.8821	-3.50594e-05	-1.53841	-5.25291	-3.70462e-05	-0.00369425	0.00116972	-0.00872987
-8.47	-3.36831e-05	17.0649	42.8295	-3.54318e-05	-1.53845	-5.2529	-3.74418e-05	-0.00370029	0.00108232	-0.00875122
-8.46	-3.40393e-05	17.0495	42.777	-3.58082e-05	-1.53848	-5.25289	-3.78416e-05	-0.00370635	0.000994698	-0.00877232
-8.45	-3.43992e-05	17.0342	42.7245	-3.61886e-05	-1.53852	-5.25288	-3.82458e-05	-0.00371242	0.000906869	-0.00879344
-8.44	-3.4763e-05	17.0188	42.672	-3.65731e-05	-1.53856	-5.25287	-3.86543e-05	-0.0037185	0.000818831	-0.00881447
-8.43	-3.51307e-05	17.0034	42.6194	-3.69617e-05	-1.53859	-5.25287	-3.90672e-05	-0.00372459	0.000730581	-0.00883529
-8.42	-3.55023e-05	16.988	42.5669	-3.73545e-05	-1.53863	-5.25286	-3.94845e-05	-0.00373069	0.000642125	-0.00885619
-8.41	-3.58778e-05	16.9726	42.5144	-3.77515e-05	-1.53867	-5.25285	-3.99063e-05	-0.00373681	0.00055346	-0.00887685
-8.4	-3.62573e-05	16.9572	42.4618	-3.81526e-05	-1.53871	-5.25285	-4.03326e-05	-0.00374293	0.000464588	-0.00889746
-8.39	-3.66409e-05	16.9418	42.4093	-3.85581e-05	-1.53874	-5.25284	-4.07636e-05	-0.00374907	0.000375511	-0.00891804
-8.38	-3.70285e-05	16.9265	42.3568	-3.89679e-05	-1.53878	-5.25284	-4.11991e-05	-0.00375521	0.000286229	-0.00893837
-8.37	-3.74203e-05	16.9111	42.3043	-3.93821e-05	-1.53882	-5.25284	-4.16394e-05	-0.00376137	0.000196744	-0.00895875
-8.36	-3.78162e-05	16.8957	42.2517	-3.98007e-05	-1.53886	-5.25284	-4.20843e-05	-0.00376754	0.000107055	-0.00897893
-8.35	-3.82163e-05	16.8803	42.1992	-4.02238e-05	-1.53889	-5.25284	-4.25341e-05	-0.00377372	1.71657e-05	-0.00899901
-8.34	-3.86207e-05	16.8649	42.1467	-4.06514e-05	-1.53893	-5.25284	-4.29887e-05	-0.00377991	-7.29241e-05	-0.00901907
-8.33	-3.90293e-05	16.8495	42.0941	-4.10836e-05	-1.53897	-5.25284	-4.34482e-05	-0.00378612	-0.000163214	-0.00903886
-8.32	-3.94424e-05	16.8341	42.0416	-4.15204e-05	-1.53901	-5.25284	-4.39126e-05	-0.00379233	-0.000253701	-0.00905868
-8.31	-3.98598e-05	16.8187	41.9891	-4.19619e-05	-1.53905	-5.25284	-4.4382e-05	-0.00379856	-0.000344386	-0.00907833
-8.3	-4.02816e-05	16.8033	41.9366	-4.24081e-05	-1.53908	-5.25285	-4.48565e-05	-0.00380479	-0.000435267	-0.00909781
-8.29	-4.07079e-05	16.7879	41.884	-4.2859e-05	-1.53912	-5.25285	-4.5336e-05	-0.00381104	-0.000526342	-0.0091173
-8.28	-4.11388e-05	16.7726	41.8315	-4.33148e-05	-1.53916	-5.25286	-4.58208e-05	-0.0038173	-0.000617611	-0.00913651
-8.27	-4.15742e-05	16.7572	41.779	-4.37755e-05	-1.5392	-5.25286	-4.63107e-05	-0.00382357	-0.000709072	-0.00915572
-8.26	-4.20143e-05	16.7418	41.7264	-4.4241e-05	-1.53924	-5.25287	-4.68059e-05	-0.00382985	-0.000800724	-0.00917478
-8.25	-4.24591e-05	16.7264	41.6739	-4.47116e-05	-1.53927	-5.25288	-4.73065e-05	-0.00383615	-0.000892567	-0.00919362
-8.24	-4.29086e-05	16.711	41.6214	-4.51872e-05	-1.53931	-5.25289	-4.78124e-05	-0.00384245	-0.000984597	-0.00921248
-8.23	-4.33628e-05	16.6956	41.5689	-4.56679e-05	-1.53935	-5.2529	-4.83238e-05	-0.00384877	-0.00107681	-0.00923106
-8.22	-4.3822e-05	16.6802	41.5163	-4.61537e-05	-1.53939	-5.25291	-4.88406e-05	-0.0038551	-0.00116922	-0.00924959
-8.21	-4.42859e-05	16.6648	41.4638	-4.66447e-05	-1.53943	-5.25292	-4.93631e-05	-0.00386144	-0.00126181	-0.00926801
-8.2	-4.47549e-05	16.6494	41.4113	-4.7141e-05	-1.53947	-5.25294	-4.98911e-05	-0.00386779	-0.00135458	-0.00928616
-8.19	-4.52288e-05	16.634	41.3587	-4.76425e-05	-1.53951	-5.25295	-5.04249e-05	-0.00387415	-0.00144753	-0.00930432
-8.18	-4.57077e-05	16.6186	41.3062	-4.81495e-05	-1.53954	-5.25297	-5.09644e-05	-0.00388052	-0.00154066	-0.00932222
-8.17	-4.61918e-05	16.6032	41.2537	-4.86618e-05	-1.53958	-5.25298	-5.15097e-05	-0.00388691	-0.00163397	-0.00934001
-8.16	-4.6681e-05	16.5878	41.2012	-4.91797e-05	-1.53962	-5.253	-5.20609e-05	-0.00389331	-0.00172746	-0.00935771
-8.15	-4.71754e-05	16.5724	41.1486	-4.97031e-05	-1.53966	-5.25302	-5.2618e-05	-0.00389972	-0.00182112	-0.00937513
-8.14	-4.76751e-05	16.557	41.0961	-5.02321e-05	-1.5397	-5.25303	-5.31811e-05	-0.00390614	-0.00191496	-0.00939252
-8.13	-4.81801e-05	16.5416	41.0436	-5.07667e-05	-1.53974	-5.25305	-5.37503e-05	-0.00391257	-0.00200897	-0.00940969
