j	t1(j)	t2(j)	t3(j)	t4(j)
2.11	2.01745	3.38296	4.74625	6.13915
2.12	2.03041	3.39929	4.76486	6.15944
2.13	2.04337	3.41563	4.78348	6.17972
2.14	2.05635	3.43198	4.8021	6.20002
2.15	2.06933	3.44835	4.82074	6.22032
2.16	2.08232	3.46472	4.83939	6.24063
2.17	2.09532	3.48111	4.85805	6.26095
2.18	2.10833	3.49751	4.87671	6.28127
2.19	2.12134	3.51392	4.89539	6.3016
2.2	2.13437	3.53034	4.91408	6.32194
2.21	2.1474	3.54677	4.93278	6.34228
2.22	2.16044	3.56321	4.95148	6.36263
2.23	2.1735	3.57967	4.9702	6.38299
2.24	2.18656	3.59613	4.98893	6.40335
2.25	2.19963	3.61261	5.00766	6.42372
2.26	2.21271	3.62909	5.02641	6.4441
2.27	2.22579	3.64559	5.04516	6.46449
2.28	2.23889	3.6621	5.06393	6.48488
2.29	2.252	3.67862	5.0827	6.50528
2.3	2.26511	3.69515	5.10149	6.52568
2.31	2.27824	3.71169	5.12028	6.54609
2.32	2.29137	3.72824	5.13908	6.56651
2.33	2.30452	3.74481	5.1579	6.58694
2.34	2.31767	3.76138	5.17672	6.60737
2.35	2.33084	3.77797	5.19555	6.62781
2.36	2.34401	3.79456	5.21439	6.64825
2.37	2.35719	3.81117	5.23324	6.6687
2.38	2.37039	3.82778	5.2521	6.68916
2.39	2.38359	3.84441	5.27097	6.70963
2.4	2.3968	3.86104	5.28985	6.7301
2.41	2.41003	3.87769	5.30873	6.75058
2.42	2.42326	3.89435	5.32763	6.77107
2.43	2.4365	3.91102	5.34654	6.79156
2.44	2.44976	3.9277	5.36545	6.81206
2.45	2.46302	3.94439	5.38437	6.83256
2.46	2.47629	3.96109	5.40331	6.85307
2.47	2.48958	3.9778	5.42225	6.87359
2.48	2.50287	3.99452	5.4412	6.89412
2.49	2.51618	4.01125	5.46016	6.91465
2.5	2.52949	4.02799	5.47913	6.93519
2.51	2.54282	4.04474	5.49811	6.95573
2.52	2.55616	4.0615	5.5171	6.97628
2.53	2.5695	4.07827	5.53609	6.99684
2.54	2.58286	4.09505	5.5551	7.01741
2.55	2.59623	4.11184	5.57411	7.03798
2.56	2.60961	4.12864	5.59313	7.05856
2.57	2.623	4.14545	5.61217	7.07914
2.58	2.6364	4.16227	5.63121	7.09973
2.59	2.64981	4.17911	5.65026	7.12033
2.6	2.66323	4.19595	5.66931	7.14093
2.61	2.67666	4.2128	5.68838	7.16154
2.62	2.6901	4.22966	5.70746	7.18216
2.63	2.70356	4.24653	5.72654	7.20278
2.64	2.71702	4.26341	5.74563	7.22341
2.65	2.7305	4.2803	5.76474	7.24405
2.66	2.74399	4.2972	5.78385	7.26469
2.67	2.75749	4.31411	5.80297	7.28534
