j	t1(j)	t2(j)	t3(j)	t4(j)
1.74	1.87636	2.46438	3.20551	3.94272
1.75	1.85348	2.45115	3.18983	3.92586
1.76	1.83035	2.43771	3.17418	3.909
1.77	1.80697	2.42408	3.15856	3.89214
1.78	1.78335	2.41024	3.14296	3.87529
1.79	1.75949	2.39622	3.12737	3.85844
1.8	1.73541	2.38201	3.1118	3.8416
1.81	1.71112	2.36762	3.09624	3.82476
1.82	1.68661	2.35304	3.08069	3.80793
1.83	1.6619	2.3383	3.06513	3.7911
1.84	1.63699	2.32338	3.04958	3.77428
1.85	1.61189	2.30831	3.03401	3.75747
1.86	1.5866	2.29307	3.01844	3.74066
1.87	1.56113	2.27769	3.00285	3.72386
1.88	1.53547	2.26216	2.98724	3.70706
1.89	1.50964	2.24648	2.97161	3.69027
1.9	1.48364	2.23068	2.95596	3.67348
1.91	1.45747	2.21474	2.94028	3.6567
1.92	1.43114	2.19868	2.92458	3.63992
1.93	1.40464	2.1825	2.90884	3.62314
1.94	1.37799	2.16621	2.89306	3.60636
1.95	1.35118	2.14981	2.87725	3.58959
1.96	1.32421	2.13331	2.8614	3.57281
1.97	1.2971	2.1167	2.84551	3.55603
1.98	1.26984	2.10001	2.82958	3.53924
1.99	1.24243	2.08322	2.8136	3.52246
2	1.21488	2.06636	2.79758	3.50566
2.01	1.18719	2.04941	2.78151	3.48887
2.02	1.15936	2.03238	2.7654	3.47206
2.03	1.1314	2.01528	2.74923	3.45525
2.04	1.1033	1.99811	2.73302	3.43842
2.05	1.07506	1.98088	2.71675	3.42159
2.06	1.0467	1.96359	2.70044	3.40474
2.07	1.01821	1.94623	2.68407	3.38788
2.08	0.989596	1.92883	2.66766	3.37101
2.09	0.960855	1.91137	2.65119	3.35413
2.1	0.931991	1.89385	2.63467	3.33722
2.11	0.903006	1.8763	2.6181	3.3203
2.12	0.873903	1.8587	2.60147	3.30337
2.13	0.844682	1.84105	2.5848	3.28641
2.14	0.815345	1.82337	2.56807	3.26944
2.15	0.785894	1.80565	2.55129	3.25244
2.16	0.756331	1.7879	2.53447	3.23543
2.17	0.726657	1.77011	2.51759	3.21839
2.18	0.696874	1.75229	2.50066	3.20133
2.19	0.666983	1.73444	2.48368	3.18425
2.2	0.636986	1.71656	2.46666	3.16714
2.21	0.606885	1.69866	2.44959	3.15001
2.22	0.57668	1.68074	2.43246	3.13285
2.23	0.546374	1.66279	2.41529	3.11567
2.24	0.515968	1.64481	2.39808	3.09846
2.25	0.485463	1.62682	2.38082	3.08122
2.26	0.454861	1.60881	2.36351	3.06396
2.27	0.424162	1.59078	2.34616	3.04667
2.28	0.393369	1.57274	2.32877	3.02935
2.29	0.362483	1.55467	2.31133	3.01201
2.3	0.331504	1.5366	2.29385	2.99463
2.31	0.300436	1.51851	2.27633	2.97723
2.32	0.269277	1.5004	2.25877	2.95979
2.33	0.238031	1.48228	2.24117	2.94233
2.34	0.206697	1.46416	2.22353	2.92484
2.35	0.175278	1.44602	2.20585	2.90731
2.36	0.143775	1.42787	2.18814	2.88976
2.37	0.112188	1.40971	2.17038	2.87218
2.38	0.080519	1.39154	2.15259	2.85457
2.39	0.0487691	1.37336	2.13477	2.83693
2.4	0.0169394	1.35518	2.11691	2.81925
2.41	-0.0149691	1.33699	2.09901	2.80155
2.42	-0.0469552	1.31879	2.08108	2.78382
2.43	-0.0790178	1.30058	2.06312	2.76606
2.44	-0.111156	1.28237	2.04513	2.74826
2.45	-0.143368	1.26415	2.02711	2.73044
2.46	-0.175654	1.24593	2.00905	2.71259
2.47	-0.208013	1.2277	1.99096	2.69471
2.48	-0.240443	1.20947	1.97285	2.6768
2.49	-0.272943	1.19123	1.95471	2.65886
2.5	-0.305512	1.17299	1.93653	2.64089
2.51	-0.338151	1.15474	1.91833	2.62289
2.52	-0.370856	1.13649	1.90011	2.60486
2.53	-0.403629	1.11824	1.88185	2.58681
2.54	-0.436467	1.09998	1.86357	2.56872
2.55	-0.46937	1.08172	1.84527	2.55061
2.56	-0.502336	1.06346	1.82694	2.53247
2.57	-0.535366	1.04519	1.80858	2.5143
2.58	-0.568459	1.02693	1.7902	2.49611
2.59	-0.601612	1.00866	1.7718	2.47789
2.6	-0.634826	0.990382	1.75338	2.45964
2.61	-0.6681	0.972106	1.73493	2.44136
2.62	-0.701433	0.953828	1.71646	2.42306
2.63	-0.734825	0.935547	1.69797	2.40473
2.64	-0.768273	0.917265	1.67945	2.38637
2.65	-0.801778	0.89898	1.66092	2.36799
2.66	-0.83534	0.880693	1.64237	2.34959
2.67	-0.868956	0.862404	1.62379	2.33116
2.68	-0.902627	0.844114	1.6052	2.3127
2.69	-0.936351	0.825821	1.58659	2.29422
2.7	-0.970129	0.807526	1.56796	2.27572
2.71	-1.00396	0.78923	1.54931	2.25719
2.72	-1.03784	0.770932	1.53064	2.23864
2.73	-1.07177	0.752632	1.51196	2.22007
2.74	-1.10576	0.73433	1.49325	2.20147
2.75	-1.13979	0.716026	1.47453	2.18285
2.76	-1.17387	0.697721	1.4558	2.16421
2.77	-1.208	0.679413	1.43705	2.14554
2.78	-1.24218	0.661104	1.41828	2.12686
2.79	-1.2764	0.642793	1.39949	2.10815
2.8	-1.31068	0.624479	1.38069	2.08942
2.81	-1.34499	0.606164	1.36188	2.07067
2.82	-1.37936	0.587847	1.34305	2.0519
2.83	-1.41377	0.569529	1.3242	2.03311
2.84	-1.44822	0.551208	1.30534	2.0143
2.85	-1.48271	0.532884	1.28647	1.99547
2.86	-1.51725	0.514559	1.26758	1.97662
2.87	-1.55184	0.496232	1.24868	1.95775
2.88	-1.58646	0.477902	1.22976	1.93886
2.89	-1.62113	0.459571	1.21083	1.91995
2.9	-1.65583	0.441237	1.19189	1.90103
2.91	-1.69058	0.4229	1.17293	1.88208
2.92	-1.72537	0.404561	1.15397	1.86312
2.93	-1.7602	0.38622	1.13499	1.84414
2.94	-1.79506	0.367876	1.11599	1.82515
2.95	-1.82997	0.34953	1.09699	1.80613
2.96	-1.86491	0.33118	1.07797	1.7871
2.97	-1.89989	0.312829	1.05894	1.76806
2.98	-1.93491	0.294474	1.0399	1.74899
2.99	-1.96997	0.276116	1.02085	1.72992
3	-2.00506	0.257756	1.00179	1.71082
3.01	-2.04019	0.239393	0.982716	1.69171
3.02	-2.07535	0.221026	0.963631	1.67258
3.03	-2.11055	0.202656	0.944536	1.65344
3.04	-2.14578	0.184283	0.925429	1.63429
3.05	-2.18105	0.165907	0.906312	1.61512
3.06	-2.21635	0.147528	0.887185	1.59593
3.07	-2.25169	0.129144	0.868047	1.57673
3.08	-2.28706	0.110758	0.848899	1.55752
