j	t1(j)	t2(j)	t3(j)	t4(j)
3.69	0.720952	2.17957	3.5662	4.9378
3.7	0.720624	2.18028	3.56762	4.93966
3.71	0.720294	2.18099	3.56903	4.94151
3.72	0.71996	2.18169	3.57043	4.94336
3.73	0.719623	2.18238	3.57184	4.9452
3.74	0.719284	2.18307	3.57323	4.94703
3.75	0.718942	2.18376	3.57462	4.94886
3.76	0.718596	2.18443	3.57601	4.95069
3.77	0.718248	2.18511	3.57739	4.95251
3.78	0.717898	2.18578	3.57876	4.95432
3.79	0.717544	2.18644	3.58013	4.95613
3.8	0.717188	2.1871	3.58149	4.95793
3.81	0.716829	2.18775	3.58285	4.95972
3.82	0.716467	2.1884	3.5842	4.96151
3.83	0.716103	2.18904	3.58554	4.9633
3.84	0.715736	2.18968	3.58688	4.96508
3.85	0.715366	2.19031	3.58822	4.96685
3.86	0.714993	2.19094	3.58955	4.96862
3.87	0.714618	2.19156	3.59087	4.97038
3.88	0.71424	2.19218	3.59219	4.97213
3.89	0.71386	2.19279	3.5935	4.97389
3.9	0.713477	2.1934	3.59481	4.97563
3.91	0.713092	2.19401	3.59611	4.97737
3.92	0.712704	2.1946	3.59741	4.97911
3.93	0.712313	2.1952	3.5987	4.98083
3.94	0.71192	2.19579	3.59999	4.98256
3.95	0.711524	2.19637	3.60127	4.98428
3.96	0.711126	2.19695	3.60254	4.98599
3.97	0.710726	2.19752	3.60381	4.9877
3.98	0.710323	2.19809	3.60508	4.9894
3.99	0.709917	2.19866	3.60634	4.9911
4	0.70951	2.19922	3.60759	4.99279
4.01	0.709099	2.19977	3.60884	4.99447
4.02	0.708687	2.20032	3.61009	4.99616
4.03	0.708271	2.20087	3.61133	4.99783
4.04	0.707854	2.20141	3.61256	4.9995
4.05	0.707434	2.20195	3.61379	5.00117
4.06	0.707012	2.20248	3.61501	5.00283
4.07	0.706588	2.203	3.61623	5.00448
4.08	0.706161	2.20353	3.61744	5.00613
4.09	0.705732	2.20404	3.61865	5.00778
4.1	0.705301	2.20456	3.61986	5.00942
