j	t1(j)	t2(j)	t3(j)	t4(j)
2.17	1.41311	2.55007	3.78309	5.06253
2.18	1.41901	2.55667	3.78992	5.06987
2.19	1.42489	2.56326	3.79674	5.07718
2.2	1.43075	2.56984	3.80354	5.08448
2.21	1.43659	2.57642	3.81032	5.09176
2.22	1.44242	2.58299	3.81709	5.09902
2.23	1.44822	2.58956	3.82385	5.10627
2.24	1.45401	2.59612	3.83059	5.11349
2.25	1.45978	2.60268	3.83732	5.12069
2.26	1.46554	2.60923	3.84404	5.12788
2.27	1.47127	2.61578	3.85074	5.13504
2.28	1.47699	2.62231	3.85743	5.14219
2.29	1.48269	2.62885	3.86411	5.14932
2.3	1.48837	2.63538	3.87077	5.15643
2.31	1.49403	2.6419	3.87742	5.16353
2.32	1.49968	2.64842	3.88406	5.1706
2.33	1.5053	2.65493	3.89069	5.17766
2.34	1.51091	2.66144	3.89731	5.18471
2.35	1.5165	2.66795	3.90391	5.19173
2.36	1.52208	2.67444	3.9105	5.19874
2.37	1.52763	2.68094	3.91708	5.20573
2.38	1.53317	2.68743	3.92365	5.21271
2.39	1.53869	2.69391	3.93021	5.21967
2.4	1.54419	2.70039	3.93676	5.22662
2.41	1.54968	2.70686	3.9433	5.23355
2.42	1.55514	2.71333	3.94982	5.24046
2.43	1.56059	2.71979	3.95634	5.24736
2.44	1.56602	2.72625	3.96284	5.25424
2.45	1.57144	2.7327	3.96934	5.26111
2.46	1.57683	2.73915	3.97582	5.26796
2.47	1.58221	2.7456	3.9823	5.2748
2.48	1.58757	2.75204	3.98877	5.28162
2.49	1.59291	2.75847	3.99522	5.28843
2.5	1.59824	2.7649	4.00167	5.29523
2.51	1.60354	2.77133	4.00811	5.30201
2.52	1.60883	2.77775	4.01453	5.30878
2.53	1.61411	2.78416	4.02095	5.31553
2.54	1.61936	2.79057	4.02736	5.32227
2.55	1.6246	2.79698	4.03377	5.329
2.56	1.62982	2.80338	4.04016	5.33571
2.57	1.63502	2.80977	4.04654	5.34241
2.58	1.64021	2.81617	4.05292	5.34909
2.59	1.64537	2.82255	4.05929	5.35577
2.6	1.65053	2.82893	4.06564	5.36243
2.61	1.65566	2.83531	4.072	5.36908
2.62	1.66077	2.84168	4.07834	5.37571
2.63	1.66587	2.84805	4.08467	5.38233
2.64	1.67096	2.85441	4.091	5.38894
2.65	1.67602	2.86076	4.09732	5.39554
2.66	1.68107	2.86711	4.10364	5.40213
2.67	1.6861	2.87346	4.10994	5.4087
2.68	1.69111	2.8798	4.11624	5.41527
2.69	1.69611	2.88614	4.12253	5.42182
2.7	1.70109	2.89247	4.12881	5.42836
2.71	1.70605	2.89879	4.13509	5.43488
2.72	1.711	2.90511	4.14136	5.4414
2.73	1.71593	2.91143	4.14763	5.44791
2.74	1.72084	2.91774	4.15388	5.4544
2.75	1.72574	2.92404	4.16013	5.46088
2.76	1.73061	2.93034	4.16638	5.46735
2.77	1.73548	2.93664	4.17262	5.47382
2.78	1.74032	2.94292	4.17885	5.48027
2.79	1.74515	2.94921	4.18507	5.48671
2.8	1.74997	2.95548	4.19129	5.49314
2.81	1.75476	2.96175	4.1975	5.49956
2.82	1.75954	2.96802	4.20371	5.50596
2.83	1.76431	2.97428	4.20991	5.51236
2.84	1.76905	2.98053	4.21611	5.51875
2.85	1.77379	2.98678	4.2223	5.52513
2.86	1.7785	2.99302	4.22849	5.5315
2.87	1.7832	2.99926	4.23467	5.53786
2.88	1.78788	3.00549	4.24084	5.54421
2.89	1.79255	3.01172	4.24701	5.55055
2.9	1.7972	3.01793	4.25317	5.55688
2.91	1.80184	3.02415	4.25933	5.5632
2.92	1.80646	3.03035	4.26549	5.56951
2.93	1.81106	3.03655	4.27163	5.57581
2.94	1.81565	3.04274	4.27778	5.58211
2.95	1.82022	3.04893	4.28392	5.58839
2.96	1.82478	3.05511	4.29005	5.59467
2.97	1.82932	3.06129	4.29618	5.60093
2.98	1.83385	3.06745	4.30231	5.60719
2.99	1.83836	3.07361	4.30843	5.61344
3	1.84285	3.07977	4.31455	5.61968
