j	t1(j)	t2(j)	t3(j)	t4(j)
3.07	1.85092	3.32113	4.66448	5.91979
3.08	1.85699	3.33156	4.67959	5.93953
3.09	1.86307	3.34197	4.69468	5.95923
3.1	1.86915	3.35238	4.70975	5.9789
3.11	1.87523	3.36277	4.72479	5.99853
3.12	1.88132	3.37316	4.73982	6.01813
3.13	1.88741	3.38354	4.75481	6.0377
3.14	1.89351	3.39392	4.76979	6.05724
3.15	1.89961	3.40428	4.78474	6.07674
3.16	1.90572	3.41464	4.79967	6.09621
3.17	1.91183	3.42499	4.81458	6.11565
3.18	1.91794	3.43533	4.82947	6.13506
3.19	1.92406	3.44566	4.84434	6.15443
3.2	1.93019	3.45599	4.85919	6.17378
3.21	1.93632	3.46631	4.87402	6.19309
3.22	1.94245	3.47662	4.88882	6.21237
3.23	1.94859	3.48692	4.90361	6.23163
3.24	1.95473	3.49722	4.91838	6.25085
3.25	1.96088	3.50752	4.93313	6.27005
3.26	1.96703	3.5178	4.94786	6.28921
3.27	1.97319	3.52808	4.96257	6.30835
3.28	1.97935	3.53836	4.97726	6.32746
3.29	1.98552	3.54862	4.99193	6.34653
3.3	1.99169	3.55888	5.00659	6.36559
3.31	1.99787	3.56914	5.02123	6.38461
3.32	2.00405	3.57939	5.03585	6.4036
3.33	2.01023	3.58964	5.05045	6.42257
3.34	2.01642	3.59988	5.06503	6.44151
3.35	2.02262	3.61011	5.0796	6.46043
3.36	2.02882	3.62034	5.09415	6.47932
3.37	2.03502	3.63056	5.10869	6.49818
3.38	2.04123	3.64078	5.12321	6.51701
3.39	2.04744	3.651	5.13771	6.53582
3.4	2.05366	3.66121	5.15219	6.55461
3.41	2.05989	3.67141	5.16667	6.57337
3.42	2.06611	3.68161	5.18112	6.5921
3.43	2.07235	3.69181	5.19556	6.61081
3.44	2.07859	3.702	5.20998	6.62949
3.45	2.08483	3.71219	5.22439	6.64815
3.46	2.09108	3.72237	5.23879	6.66679
3.47	2.09733	3.73255	5.25317	6.6854
3.48	2.10359	3.74273	5.26753	6.70399
3.49	2.10985	3.7529	5.28189	6.72255
3.5	2.11612	3.76307	5.29622	6.74109
3.51	2.12239	3.77324	5.31055	6.75961
3.52	2.12867	3.7834	5.32486	6.77811
3.53	2.13495	3.79356	5.33915	6.79658
3.54	2.14123	3.80371	5.35343	6.81503
3.55	2.14753	3.81386	5.3677	6.83346
3.56	2.15382	3.82401	5.38196	6.85186
3.57	2.16012	3.83416	5.3962	6.87025
3.58	2.16643	3.8443	5.41043	6.88861
3.59	2.17274	3.85444	5.42465	6.90695
3.6	2.17906	3.86457	5.43886	6.92527
3.61	2.18538	3.87471	5.45305	6.94357
3.62	2.1917	3.88484	5.46723	6.96185
3.63	2.19804	3.89497	5.4814	6.9801
3.64	2.20437	3.90509	5.49556	6.99834
3.65	2.21071	3.91522	5.5097	7.01656
3.66	2.21706	3.92534	5.52384	7.03475
3.67	2.22341	3.93545	5.53796	7.05293
3.68	2.22976	3.94557	5.55207	7.07109
3.69	2.23612	3.95568	5.56617	7.08922
3.7	2.24249	3.9658	5.58026	7.10734
3.71	2.24886	3.97591	5.59434	7.12544
3.72	2.25524	3.98601	5.60841	7.14352
3.73	2.26162	3.99612	5.62246	7.16158
3.74	2.268	4.00622	5.63651	7.17962
3.75	2.27439	4.01633	5.65055	7.19764
3.76	2.28079	4.02643	5.66457	7.21565
3.77	2.28719	4.03652	5.67859	7.23363
3.78	2.29359	4.04662	5.69259	7.2516
3.79	2.3	4.05672	5.70659	7.26955
3.8	2.30642	4.06681	5.72057	7.28749
3.81	2.31284	4.0769	5.73455	7.3054
3.82	2.31926	4.08699	5.74852	7.3233
3.83	2.32569	4.09708	5.76247	7.34118
3.84	2.33212	4.10717	5.77642	7.35904
3.85	2.33856	4.11726	5.79036	7.37689
3.86	2.34501	4.12734	5.80429	7.39472
3.87	2.35146	4.13743	5.81821	7.41253
3.88	2.35791	4.14751	5.83212	7.43033
3.89	2.36437	4.15759	5.84603	7.44811
3.9	2.37084	4.16768	5.85992	7.46588
3.91	2.37731	4.17776	5.87381	7.48362
3.92	2.38378	4.18783	5.88768	7.50136
3.93	2.39026	4.19791	5.90155	7.51907
3.94	2.39674	4.20799	5.91541	7.53677
3.95	2.40323	4.21807	5.92926	7.55446
3.96	2.40973	4.22814	5.94311	7.57213
3.97	2.41622	4.23822	5.95695	7.58978
3.98	2.42273	4.24829	5.97077	7.60742
3.99	2.42924	4.25837	5.98459	7.62505
4	2.43575	4.26844	5.99841	7.64266
4.01	2.44227	4.27851	6.01221	7.66025
4.02	2.44879	4.28859	6.02601	7.67783
4.03	2.45532	4.29866	6.0398	7.6954
4.04	2.46186	4.30873	6.05358	7.71295
4.05	2.46839	4.3188	6.06736	7.73048
4.06	2.47494	4.32887	6.08113	7.74801
4.07	2.48149	4.33894	6.09489	7.76552
4.08	2.48804	4.34901	6.10864	7.78301
4.09	2.4946	4.35908	6.12239	7.80049
4.1	2.50116	4.36915	6.13613	7.81796
