A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-9.43	-1.22471e-05	18.5718	14.6233	-1.28231e-05	-1.53487	-2.28173	-1.34783e-05	-0.0031156	0.122714	0.00512654
-9.42	-1.2376e-05	18.5565	14.6004	-1.29586e-05	-1.5349	-2.2805	-1.36213e-05	-0.00312052	0.122766	0.00513534
-9.41	-1.25062e-05	18.5411	14.5776	-1.30955e-05	-1.53493	-2.27927	-1.37659e-05	-0.00312545	0.122817	0.00514416
-9.4	-1.26379e-05	18.5258	14.5549	-1.32339e-05	-1.53496	-2.27804	-1.3912e-05	-0.00313038	0.122868	0.00515302
-9.39	-1.27709e-05	18.5104	14.5321	-1.33738e-05	-1.53499	-2.27682	-1.40597e-05	-0.00313533	0.12292	0.00516191
-9.38	-1.29054e-05	18.4951	14.5093	-1.35151e-05	-1.53503	-2.27559	-1.4209e-05	-0.00314029	0.122972	0.00517083
-9.37	-1.30412e-05	18.4797	14.4866	-1.3658e-05	-1.53506	-2.27436	-1.43598e-05	-0.00314525	0.123023	0.00517979
-9.36	-1.31785e-05	18.4644	14.4638	-1.38023e-05	-1.53509	-2.27313	-1.45123e-05	-0.00315023	0.123075	0.00518878
-9.35	-1.33173e-05	18.449	14.4411	-1.39482e-05	-1.53512	-2.27189	-1.46663e-05	-0.00315521	0.123127	0.00519781
-9.34	-1.34575e-05	18.4337	14.4184	-1.40956e-05	-1.53515	-2.27066	-1.48221e-05	-0.0031602	0.123179	0.00520687
-9.33	-1.35992e-05	18.4183	14.3957	-1.42446e-05	-1.53518	-2.26943	-1.49795e-05	-0.0031652	0.123231	0.00521597
-9.32	-1.37424e-05	18.403	14.373	-1.43952e-05	-1.53522	-2.2682	-1.51385e-05	-0.00317021	0.123284	0.0052251
-9.31	-1.38871e-05	18.3876	14.3503	-1.45474e-05	-1.53525	-2.26696	-1.52993e-05	-0.00317524	0.123336	0.00523427
-9.3	-1.40334e-05	18.3722	14.3277	-1.47012e-05	-1.53528	-2.26573	-1.54618e-05	-0.00318027	0.123388	0.00524348
-9.29	-1.41811e-05	18.3569	14.305	-1.48567e-05	-1.53531	-2.2645	-1.5626e-05	-0.00318531	0.123441	0.00525271
-9.28	-1.43305e-05	18.3415	14.2824	-1.50138e-05	-1.53534	-2.26326	-1.5792e-05	-0.00319035	0.123493	0.00526199
-9.27	-1.44814e-05	18.3262	14.2597	-1.51725e-05	-1.53537	-2.26203	-1.59597e-05	-0.00319541	0.123546	0.0052713
-9.26	-1.4634e-05	18.3108	14.2371	-1.5333e-05	-1.53541	-2.26079	-1.61293e-05	-0.00320048	0.123599	0.00528065
-9.25	-1.47881e-05	18.2955	14.2145	-1.54951e-05	-1.53544	-2.25956	-1.63006e-05	-0.00320556	0.123652	0.00529003
-9.24	-1.49439e-05	18.2801	14.1919	-1.5659e-05	-1.53547	-2.25832	-1.64738e-05	-0.00321064	0.123705	0.00529945
