z	u	VVM	VAVM	VPSM	VSM	VSAVM
1.50452	1.94657	61.417	105.186	111.039	62.3982	105.186
1.50408	1.94558	61.3133	105.044	110.9	62.2961	105.044
1.50364	1.94458	61.2097	104.902	110.76	62.1941	104.902
1.5032	1.94358	61.1063	104.761	110.621	62.0923	104.761
1.50276	1.94259	61.0031	104.62	110.483	61.9907	104.62
1.50232	1.9416	60.9	104.479	110.344	61.8892	104.479
1.50188	1.9406	60.7971	104.338	110.206	61.788	104.338
1.50144	1.93961	60.6943	104.197	110.068	61.6868	104.197
1.501	1.93862	60.5917	104.057	109.93	61.5859	104.057
1.50056	1.93763	60.4893	103.917	109.792	61.4851	103.917
1.50012	1.93664	60.387	103.777	109.655	61.3844	103.777
1.49969	1.93565	60.2849	103.637	109.517	61.284	103.637
1.49925	1.93466	60.183	103.497	109.38	61.1837	103.497
1.49881	1.93368	60.0812	103.358	109.243	61.0835	103.358
1.49837	1.93269	59.9796	103.219	109.107	60.9836	103.219
1.49794	1.93171	59.8782	103.08	108.97	60.8838	103.08
1.4975	1.93072	59.7769	102.941	108.834	60.7842	102.941
1.49706	1.92974	59.6758	102.802	108.698	60.6847	102.802
1.49662	1.92876	59.5749	102.664	108.562	60.5854	102.664
1.49619	1.92778	59.4741	102.526	108.427	60.4863	102.526
1.49575	1.9268	59.3735	102.388	108.291	60.3874	102.388
1.49532	1.92582	59.2731	102.251	108.156	60.2886	102.251
1.49488	1.92484	59.1728	102.113	108.021	60.1901	102.113
1.49444	1.92386	59.0727	101.976	107.887	60.0917	101.976
1.49401	1.92289	58.9728	101.839	107.752	59.9934	101.839
1.49357	1.92191	58.8731	101.702	107.618	59.8954	101.702
1.49314	1.92094	58.7735	101.566	107.484	59.7975	101.566
1.4927	1.91996	58.6741	101.43	107.35	59.6998	101.43
1.49227	1.91899	58.5749	101.293	107.217	59.6022	101.293
1.49184	1.91802	58.4759	101.158	107.083	59.5049	101.158
1.4914	1.91705	58.377	101.022	106.95	59.4077	101.022
1.49097	1.91608	58.2783	100.887	106.817	59.3107	100.887
1.49054	1.91511	58.1798	100.751	106.685	59.2139	100.751
1.4901	1.91415	58.0815	100.617	106.552	59.1173	100.617
1.48967	1.91318	57.9834	100.482	106.42	59.0209	100.482
1.48924	1.91221	57.8854	100.347	106.288	58.9246	100.347
1.48881	1.91125	57.7876	100.213	106.157	58.8285	100.213
1.48837	1.91029	57.69	100.079	106.025	58.7326	100.079
1.48794	1.90933	57.5926	99.9454	105.894	58.6369	99.9454
1.48751	1.90837	57.4953	99.8119	105.763	58.5414	99.8119
1.48708	1.90741	57.3983	99.6786	105.632	58.4461	99.6786
1.48665	1.90645	57.3014	99.5456	105.502	58.3509	99.5456
1.48622	1.90549	57.2047	99.4128	105.372	58.256	99.4128
1.48579	1.90454	57.1082	99.2803	105.242	58.1612	99.2802
1.48536	1.90358	57.0119	99.1479	105.112	58.0666	99.1479
1.48493	1.90263	56.9158	99.0159	104.982	57.9722	99.0159
1.4845	1.90168	56.8199	98.8841	104.853	57.878	98.8841
1.48407	1.90073	56.7241	98.7525	104.724	57.784	98.7525
1.48365	1.89978	56.6286	98.6212	104.595	57.6902	98.6212
1.48322	1.89883	56.5332	98.4901	104.467	57.5966	98.4901
1.48279	1.89788	56.438	98.3593	104.339	57.5031	98.3593
1.48236	1.89694	56.3431	98.2287	104.211	57.4099	98.2287
1.48194	1.89599	56.2483	98.0984	104.083	57.3169	98.0984
1.48151	1.89505	56.1537	97.9683	103.955	57.224	97.9683
1.48109	1.89411	56.0593	97.8385	103.828	57.1314	97.8385
1.48066	1.89317	55.9651	97.7089	103.701	57.0389	97.7089
1.48024	1.89223	55.8711	97.5796	103.574	56.9467	97.5796
1.47981	1.89129	55.7773	97.4506	103.448	56.8546	97.4506
1.47939	1.89035	55.6837	97.3218	103.322	56.7628	97.3218
1.47896	1.88942	55.5903	97.1933	103.196	56.6711	97.1933
1.47854	1.88848	55.4971	97.065	103.07	56.5797	97.065
1.47812	1.88755	55.4041	96.937	102.945	56.4885	96.937
