Q2:	9000

u	fQ	dfQ/du	fQ^2 + (dfQ/du)^2/Q2
0.000650891	0.970621	-65.792	1.42306
0.000666552	0.969865	-65.7369	1.42079
0.000682439	0.969098	-65.681	1.41848
0.000698552	0.968321	-65.6244	1.41615
0.00071489	0.967534	-65.567	1.41379
0.000731452	0.966736	-65.5088	1.4114
0.000748239	0.965928	-65.4499	1.40898
0.000765248	0.96511	-65.3902	1.40654
0.000782479	0.964281	-65.3298	1.40406
0.000799931	0.963443	-65.2687	1.40156
0.000817605	0.962594	-65.2068	1.39902
0.000835498	0.961735	-65.1442	1.39646
0.000853611	0.960866	-65.0808	1.39388
0.000871942	0.959987	-65.0168	1.39126
0.000890492	0.959099	-64.952	1.38862
0.000909259	0.9582	-64.8865	1.38595
0.000928244	0.957292	-64.8203	1.38326
0.000947445	0.956373	-64.7534	1.38054
0.000966862	0.955445	-64.6857	1.37779
0.000986495	0.954508	-64.6174	1.37502
0.00100634	0.95356	-64.5484	1.37222
0.00102641	0.952604	-64.4786	1.3694
0.00104668	0.951637	-64.4082	1.36655
0.00106718	0.950661	-64.3371	1.36367
0.00108788	0.949676	-64.2653	1.36078
0.0011088	0.948681	-64.1928	1.35785
0.00112993	0.947676	-64.1196	1.3549
0.00115128	0.946662	-64.0457	1.35193
0.00117283	0.945639	-63.9712	1.34893
0.0011946	0.944607	-63.896	1.34591
0.00121659	0.943565	-63.8201	1.34287
0.00123878	0.942514	-63.7435	1.3398
0.00126119	0.941453	-63.6663	1.33671
0.0012838	0.940384	-63.5884	1.3336
0.00130663	0.939305	-63.5098	1.33046
0.00132967	0.938218	-63.4306	1.3273
0.00135292	0.937121	-63.3507	1.32412
0.00137638	0.936015	-63.2701	1.32091
0.00140006	0.9349	-63.1889	1.31769
0.00142394	0.933776	-63.1071	1.31444
0.00144803	0.932643	-63.0246	1.31117
0.00147234	0.931501	-62.9414	1.30787
0.00149685	0.93035	-62.8576	1.30456
0.00152157	0.92919	-62.7732	1.30122
0.00154651	0.928021	-62.6881	1.29787
0.00157165	0.926844	-62.6024	1.29449
0.00159701	0.925657	-62.516	1.29109
0.00162257	0.924462	-62.429	1.28767
0.00164834	0.923258	-62.3414	1.28423
0.00167433	0.922046	-62.2531	1.28077
0.00170052	0.920824	-62.1642	1.27729
0.00172692	0.919594	-62.0747	1.27379
0.00175353	0.918356	-61.9845	1.27028
0.00178035	0.917108	-61.8938	1.26674
0.00180739	0.915852	-61.8024	1.26318
0.00183463	0.914588	-61.7104	1.2596
0.00186208	0.913315	-61.6178	1.25601
0.00188973	0.912034	-61.5245	1.25239
0.0019176	0.910744	-61.4307	1.24876
0.00194568	0.909445	-61.3362	1.2451
0.00197397	0.908138	-61.2411	1.24143
0.00200246	0.906823	-61.1455	1.23775
0.00203117	0.905499	-61.0492	1.23404
0.00206008	0.904168	-60.9523	1.23032
0.00208921	0.902827	-60.8548	1.22658
0.00211854	0.901479	-60.7567	1.22282
0.00214808	0.900122	-60.6581	1.21904
0.00217783	0.898757	-60.5588	1.21525
0.00220779	0.897384	-60.459	1.21144
0.00223796	0.896002	-60.3585	1.20761
0.00226834	0.894613	-60.2575	1.20377
0.00229893	0.893215	-60.1559	1.19991
0.00232972	0.891809	-60.0537	1.19604
0.00236073	0.890396	-59.9509	1.19215
0.00239195	0.888974	-59.8476	1.18824
0.00242337	0.887544	-59.7436	1.18432
0.002455	0.886106	-59.6391	1.18039
0.00248684	0.884661	-59.5341	1.17644
0.0025189	0.883207	-59.4284	1.17247
0.00255116	0.881745	-59.3222	1.16849
0.00258363	0.880276	-59.2155	1.16449
0.0026163	0.878799	-59.1081	1.16048
0.00264919	0.877314	-59.0003	1.15646
0.00268229	0.875821	-58.8918	1.15242
0.00271559	0.874321	-58.7828	1.14837
0.00274911	0.872813	-58.6733	1.14431
0.00278283	0.871297	-58.5632	1.14023
0.00281677	0.869774	-58.4525	1.13614
0.00285091	0.868243	-58.3414	1.13204
0.00288526	0.866704	-58.2296	1.12792
0.00291982	0.865158	-58.1174	1.12379
0.00295459	0.863605	-58.0046	1.11965
0.00298957	0.862044	-57.8912	1.1155
0.00302476	0.860475	-57.7774	1.11133
0.00306016	0.8589	-57.663	1.10715
0.00309576	0.857316	-57.548	1.10297
0.00313158	0.855726	-57.4326	1.09877
0.0031676	0.854128	-57.3166	1.09456
0.00320384	0.852523	-57.2001	1.09033
0.00324028	0.85091	-57.0831	1.0861
0.00327694	0.849291	-56.9656	1.08186
0.0033138	0.847664	-56.8475	1.07761
0.00335087	0.84603	-56.729	1.07334
0.00338815	0.844389	-56.6099	1.06907
0.00342564	0.842741	-56.4904	1.06479
0.00346334	0.841086	-56.3703	1.06049
0.00350125	0.839424	-56.2497	1.05619
0.00353937	0.837754	-56.1287	1.05188
0.00357769	0.836078	-56.0071	1.04756
0.00361623	0.834395	-55.8851	1.04323
0.00365497	0.832705	-55.7626	1.03889
0.00369393	0.831009	-55.6395	1.03455
0.00373309	0.829305	-55.516	1.0302
0.00377247	0.827595	-55.3921	1.02583
0.00381205	0.825878	-55.2676	1.02146
0.00385185	0.824154	-55.1427	1.01709
0.00389185	0.822424	-55.0172	1.0127
0.00393206	0.820687	-54.8914	1.00831
0.00397248	0.818943	-54.765	1.00391
0.00401311	0.817193	-54.6382	0.999509
0.00405395	0.815437	-54.5109	0.995097
0.004095	0.813673	-54.3832	0.990679
0.00413626	0.811904	-54.255	0.986255
0.00417773	0.810128	-54.1264	0.981825
0.00421941	0.808346	-53.9973	0.97739
0.0042613	0.806557	-53.8677	0.972949
0.00430339	0.804762	-53.7378	0.968502
0.0043457	0.802961	-53.6073	0.964051
0.00438822	0.801153	-53.4765	0.959594
0.00443094	0.799339	-53.3452	0.955133
0.00447388	0.79752	-53.2134	0.950667
0.00451703	0.795694	-53.0812	0.946197
0.00456038	0.793862	-52.9486	0.941723
0.00460395	0.792023	-52.8156	0.937244
0.00464772	0.790179	-52.6822	0.932762
0.0046917	0.788329	-52.5483	0.928277
0.0047359	0.786473	-52.414	0.923788
0.0047803	0.784611	-52.2793	0.919296
0.00482492	0.782744	-52.1442	0.914801
0.00486974	0.78087	-52.0087	0.910303
0.00491477	0.778991	-51.8728	0.905803
0.00496001	0.777106	-51.7365	0.9013
0.00500547	0.775215	-51.5997	0.896795
0.00505113	0.773319	-51.4626	0.892289
0.005097	0.771417	-51.3251	0.88778
0.00514308	0.769509	-51.1872	0.88327
0.00518937	0.767596	-51.0489	0.878758
0.00523587	0.765677	-50.9103	0.874245
0.00528259	0.763753	-50.7712	0.869731
0.00532951	0.761823	-50.6318	0.865217
0.00537664	0.759888	-50.492	0.860701
0.00542398	0.757948	-50.3518	0.856186
0.00547153	0.756003	-50.2112	0.85167
0.00551929	0.754052	-50.0703	0.847154
0.00556726	0.752096	-49.9291	0.842638
0.00561544	0.750134	-49.7874	0.838122
0.00566383	0.748168	-49.6454	0.833607
0.00571243	0.746196	-49.5031	0.829093
0.00576124	0.74422	-49.3604	0.824579
0.00581026	0.742238	-49.2173	0.820067
0.0058595	0.740251	-49.0739	0.815556
0.00590894	0.73826	-48.9302	0.811046
0.00595859	0.736263	-48.7861	0.806538
0.00600845	0.734262	-48.6417	0.802032
0.00605852	0.732256	-48.497	0.797528
0.0061088	0.730245	-48.3519	0.793026
0.00615929	0.728229	-48.2066	0.788526
0.00620999	0.726209	-48.0608	0.784029
0.0062609	0.724184	-47.9148	0.779535
0.00631202	0.722154	-47.7685	0.775043
0.00636335	0.72012	-47.6218	0.770555
0.0064149	0.718082	-47.4748	0.76607
0.00646665	0.716038	-47.3275	0.761588
0.00651861	0.713991	-47.18	0.75711
0.00657078	0.711939	-47.0321	0.752636
0.00662316	0.709882	-46.8839	0.748166
0.00667576	0.707821	-46.7354	0.7437
0.00672856	0.705756	-46.5867	0.739238
0.00678157	0.703687	-46.4376	0.734781
0.0068348	0.701614	-46.2883	0.730329
0.00688823	0.699536	-46.1387	0.725881
0.00694187	0.697454	-45.9888	0.721439
0.00699573	0.695369	-45.8386	0.717002
0.00704979	0.693279	-45.6882	0.71257
0.00710407	0.691185	-45.5375	0.708143
0.00715855	0.689087	-45.3865	0.703723
0.00721325	0.686986	-45.2352	0.699308
0.00726815	0.68488	-45.0838	0.694899
0.00732327	0.682771	-44.932	0.690497
0.0073786	0.680658	-44.78	0.686101
0.00743413	0.678541	-44.6278	0.681711
0.00748988	0.676421	-44.4753	0.677328
0.00754584	0.674296	-44.3225	0.672952
0.00760201	0.672169	-44.1696	0.668583
0.00765839	0.670038	-44.0164	0.664222
0.00771498	0.667903	-43.8629	0.659867
0.00777178	0.665765	-43.7093	0.65552
0.00782879	0.663623	-43.5554	0.651181
0.00788601	0.661478	-43.4013	0.64685
0.00794344	0.65933	-43.2469	0.642527
0.00800108	0.657178	-43.0924	0.638212
0.00805893	0.655023	-42.9376	0.633905
0.008117	0.652865	-42.7827	0.629606
0.00817527	0.650704	-42.6275	0.625317
0.00823375	0.64854	-42.4721	0.621036
0.00829245	0.646373	-42.3166	0.616763
0.00835136	0.644202	-42.1608	0.6125
0.00841047	0.642029	-42.0049	0.608247
0.0084698	0.639853	-41.8487	0.604002
0.00852934	0.637674	-41.6924	0.599767
0.00858908	0.635492	-41.5359	0.595542
0.00864904	0.633307	-41.3792	0.591326
0.00870921	0.631119	-41.2223	0.587121
0.00876959	0.628929	-41.0653	0.582925
0.00883018	0.626736	-40.9081	0.57874
0.00889099	0.624541	-40.7507	0.574565
0.008952	0.622343	-40.5932	0.5704
0.00901322	0.620142	-40.4355	0.566246
0.00907465	0.617939	-40.2777	0.562103
0.0091363	0.615733	-40.1197	0.557971
0.00919816	0.613526	-39.9616	0.55385
0.00926022	0.611315	-39.8033	0.54974
0.0093225	0.609103	-39.6449	0.545642
0.00938499	0.606888	-39.4864	0.541554
0.00944769	0.604671	-39.3277	0.537479
0.0095106	0.602452	-39.1689	0.533415
0.00957372	0.60023	-39.0099	0.529363
0.00963705	0.598007	-38.8509	0.525322
0.00970059	0.595782	-38.6917	0.521294
0.00976434	0.593554	-38.5324	0.517278
0.00982831	0.591325	-38.373	0.513275
0.00989248	0.589094	-38.2134	0.509283
0.00995687	0.586861	-38.0538	0.505305
0.0100215	0.584626	-37.8941	0.501339
0.0100863	0.582389	-37.7343	0.497386
0.0101513	0.580151	-37.5743	0.493445
0.0102165	0.577911	-37.4143	0.489518
0.010282	0.575669	-37.2542	0.485604
0.0103476	0.573426	-37.094	0.481703
0.0104135	0.571182	-36.9338	0.477815
0.0104796	0.568935	-36.7734	0.473941
0.0105458	0.566688	-36.613	0.470081
0.0106123	0.564439	-36.4525	0.466234
0.010679	0.562188	-36.292	0.462401
0.010746	0.559937	-36.1313	0.458582
0.0108131	0.557684	-35.9707	0.454777
0.0108804	0.55543	-35.8099	0.450986
0.010948	0.553175	-35.6491	0.447209
0.0110158	0.550918	-35.4883	0.443446
0.0110837	0.548661	-35.3274	0.439698
0.0111519	0.546402	-35.1665	0.435965
0.0112203	0.544143	-35.0055	0.432246
0.0112889	0.541883	-34.8445	0.428541
0.0113577	0.539622	-34.6834	0.424852
0.0114268	0.537359	-34.5224	0.421177
0.011496	0.535097	-34.3613	0.417517
0.0115655	0.532833	-34.2002	0.413872
0.0116351	0.530569	-34.039	0.410243
0.011705	0.528304	-33.8779	0.406628
0.0117751	0.526038	-33.7167	0.403029
0.0118454	0.523772	-33.5555	0.399446
0.0119159	0.521506	-33.3944	0.395878
0.0119866	0.519239	-33.2332	0.392325
0.0120576	0.516971	-33.072	0.388788
0.0121287	0.514703	-32.9109	0.385267
0.0122001	0.512435	-32.7497	0.381761
0.0122716	0.510167	-32.5886	0.378272
0.0123434	0.507898	-32.4274	0.374798
0.0124154	0.505629	-32.2663	0.37134
0.0124876	0.50336	-32.1052	0.367899
0.01256	0.501091	-31.9442	0.364473
0.0126326	0.498822	-31.7831	0.361064
0.0127055	0.496553	-31.6221	0.357671
0.0127785	0.494283	-31.4612	0.354294
0.0128518	0.492014	-31.3003	0.350934
0.0129253	0.489745	-31.1394	0.347591
0.0129989	0.487477	-30.9786	0.344264
0.0130728	0.485208	-30.8178	0.340953
0.0131469	0.48294	-30.6571	0.337659
0.0132213	0.480672	-30.4964	0.334382
0.0132958	0.478404	-30.3358	0.331122
0.0133705	0.476137	-30.1752	0.327878
0.0134455	0.473871	-30.0148	0.324652
0.0135207	0.471604	-29.8544	0.321442
0.013596	0.469339	-29.6941	0.31825
0.0136716	0.467074	-29.5338	0.315074
0.0137474	0.464809	-29.3736	0.311916
0.0138234	0.462546	-29.2136	0.308774
0.0138997	0.460282	-29.0536	0.30565
0.0139761	0.45802	-28.8937	0.302543
0.0140527	0.455759	-28.7339	0.299453
0.0141296	0.453498	-28.5742	0.296381
0.0142067	0.451239	-28.4146	0.293326
0.0142839	0.44898	-28.2551	0.290289
0.0143614	0.446722	-28.0957	0.287268
0.0144391	0.444466	-27.9364	0.284266
0.0145171	0.44221	-27.7773	0.281281
0.0145952	0.439956	-27.6182	0.278313
0.0146735	0.437703	-27.4593	0.275363
0.0147521	0.435451	-27.3005	0.27243
0.0148309	0.4332	-27.1419	0.269516
0.0149098	0.430951	-26.9834	0.266619
0.014989	0.428703	-26.825	0.263739
0.0150684	0.426456	-26.6667	0.260877
0.015148	0.424211	-26.5086	0.258033
0.0152279	0.421967	-26.3507	0.255207
0.0153079	0.419725	-26.1929	0.252399
0.0153881	0.417485	-26.0352	0.249608
0.0154686	0.415246	-25.8777	0.246835
0.0155493	0.413008	-25.7204	0.24408
0.0156302	0.410773	-25.5632	0.241343
0.0157113	0.408539	-25.4062	0.238624
0.0157926	0.406307	-25.2494	0.235922
0.0158741	0.404077	-25.0927	0.233239
0.0159558	0.401849	-24.9362	0.230573
0.0160378	0.399623	-24.7799	0.227926
0.0161199	0.397399	-24.6238	0.225296
0.0162023	0.395177	-24.4679	0.222684
0.0162849	0.392957	-24.3121	0.22009
0.0163677	0.390739	-24.1566	0.217515
0.0164507	0.388523	-24.0012	0.214957
0.0165339	0.38631	-23.8461	0.212417
0.0166173	0.384098	-23.6911	0.209895
0.016701	0.381889	-23.5364	0.207391
0.0167848	0.379683	-23.3818	0.204904
0.0168689	0.377478	-23.2275	0.202436
0.0169532	0.375277	-23.0734	0.199986
0.0170377	0.373077	-22.9195	0.197554
0.0171224	0.37088	-22.7659	0.195139
0.0172073	0.368686	-22.6124	0.192743
0.0172924	0.366495	-22.4592	0.190365
0.0173778	0.364306	-22.3063	0.188004
0.0174633	0.362119	-22.1535	0.185661
0.0175491	0.359936	-22.001	0.183336
0.0176351	0.357755	-21.8488	0.181029
0.0177213	0.355577	-21.6967	0.17874
0.0178077	0.353402	-21.545	0.176469
0.0178943	0.35123	-21.3935	0.174216
0.0179811	0.34906	-21.2422	0.17198
0.0180682	0.346894	-21.0912	0.169762
0.0181554	0.344731	-20.9405	0.167562
0.0182429	0.342571	-20.79	0.16538
0.0183306	0.340414	-20.6398	0.163215
0.0184185	0.33826	-20.4899	0.161068
0.0185066	0.336109	-20.3402	0.158939
0.0185949	0.333962	-20.1908	0.156827
0.0186834	0.331818	-20.0417	0.154733
0.0187722	0.329677	-19.8929	0.152657
0.0188611	0.32754	-19.7444	0.150598
0.0189503	0.325406	-19.5961	0.148557
0.0190397	0.323275	-19.4482	0.146533
0.0191293	0.321148	-19.3005	0.144526
0.0192191	0.319025	-19.1532	0.142537
0.0193091	0.316905	-19.0061	0.140566
0.0193994	0.314789	-18.8594	0.138612
0.0194898	0.312676	-18.7129	0.136675
0.0195805	0.310567	-18.5668	0.134755
0.0196713	0.308462	-18.421	0.132853
0.0197624	0.306361	-18.2755	0.130967
0.0198537	0.304263	-18.1303	0.129099
0.0199452	0.30217	-17.9855	0.127248
0.020037	0.30008	-17.8409	0.125414
0.0201289	0.297994	-17.6967	0.123598
0.020221	0.295912	-17.5528	0.121798
0.0203134	0.293835	-17.4093	0.120015
0.020406	0.291761	-17.2661	0.118249
0.0204988	0.289691	-17.1233	0.116499
0.0205918	0.287626	-16.9807	0.114767
0.020685	0.285565	-16.8386	0.113051
0.0207784	0.283508	-16.6967	0.111352
0.0208721	0.281455	-16.5553	0.10967
0.0209659	0.279406	-16.4142	0.108004
0.02106	0.277362	-16.2734	0.106355
0.0211543	0.275322	-16.133	0.104722
0.0212488	0.273287	-15.993	0.103105
0.0213435	0.271256	-15.8533	0.101505
0.0214384	0.26923	-15.714	0.0999215
0.0215335	0.267208	-15.5751	0.0983539
0.0216289	0.265191	-15.4366	0.0968026
0.0217244	0.263178	-15.2984	0.0952673
0.0218202	0.26117	-15.1606	0.0937481
0.0219162	0.259167	-15.0232	0.0922449
0.0220124	0.257168	-14.8862	0.0907576
0.0221088	0.255175	-14.7495	0.0892862
0.0222054	0.253186	-14.6133	0.0878306
0.0223023	0.251202	-14.4775	0.0863908
0.0223993	0.249222	-14.342	0.0849666
0.0224966	0.247248	-14.207	0.083558
0.022594	0.245279	-14.0723	0.0821649
0.0226917	0.243314	-13.9381	0.0807873
0.0227896	0.241355	-13.8042	0.0794251
0.0228878	0.239401	-13.6708	0.0780783
0.0229861	0.237451	-13.5378	0.0767467
0.0230846	0.235507	-13.4052	0.0754302
0.0231834	0.233568	-13.273	0.0741289
0.0232824	0.231635	-13.1413	0.0728427
0.0233816	0.229706	-13.0099	0.0715714
0.023481	0.227783	-12.879	0.070315
0.0235806	0.225865	-12.7485	0.0690734
0.0236804	0.223953	-12.6185	0.0678466
0.0237805	0.222045	-12.4889	0.0666344
0.0238807	0.220144	-12.3597	0.0654368
0.0239812	0.218247	-12.231	0.0642537
0.0240819	0.216357	-12.1027	0.0630851
0.0241828	0.214471	-11.9748	0.0619308
0.0242839	0.212592	-11.8474	0.0607908
0.0243852	0.210718	-11.7204	0.059665
0.0244867	0.208849	-11.5939	0.0585534
0.0245885	0.206986	-11.4679	0.0574557
0.0246904	0.205129	-11.3423	0.056372
0.0247926	0.203278	-11.2171	0.0553022
0.024895	0.201432	-11.0924	0.0542462
0.0249976	0.199592	-10.9682	0.0532039
0.0251004	0.197758	-10.8445	0.0521752
0.0252035	0.19593	-10.7212	0.05116
0.0253067	0.194108	-10.5983	0.0501583
0.0254102	0.192291	-10.476	0.04917
0.0255139	0.190481	-10.3541	0.0481949
0.0256177	0.188676	-10.2327	0.0472331
0.0257218	0.186878	-10.1118	0.0462843
0.0258262	0.185086	-9.99139	0.0453486
0.0259307	0.183299	-9.87144	0.0444259
0.0260354	0.181519	-9.75198	0.0435159
0.0261404	0.179745	-9.633	0.0426188
0.0262456	0.177977	-9.51452	0.0417343
0.026351	0.176215	-9.39652	0.0408624
0.0264566	0.17446	-9.27903	0.040003
0.0265624	0.172711	-9.16202	0.039156
0.0266684	0.170968	-9.04552	0.0383213
0.0267746	0.169231	-8.92952	0.0374989
0.0268811	0.167501	-8.81402	0.0366885
0.0269878	0.165777	-8.69903	0.0358903
0.0270947	0.16406	-8.58454	0.035104
0.0272018	0.162349	-8.47057	0.0343295
0.0273091	0.160645	-8.3571	0.0335668
0.0274166	0.158947	-8.24415	0.0328158
0.0275244	0.157255	-8.13171	0.0320764
0.0276323	0.15557	-8.01979	0.0313484
0.0277405	0.153892	-7.90839	0.0306319
0.0278489	0.15222	-7.79752	0.0299267
0.0279575	0.150555	-7.68716	0.0292327
0.0280663	0.148897	-7.57733	0.0285498
0.0281753	0.147245	-7.46803	0.027878
0.0282846	0.1456	-7.35925	0.027217
0.028394	0.143962	-7.25101	0.026567
0.0285037	0.142331	-7.1433	0.0259276
0.0286136	0.140706	-7.03613	0.0252989
0.0287237	0.139088	-6.92949	0.0246808
0.028834	0.137477	-6.82339	0.0240731
0.0289445	0.135873	-6.71783	0.0234759
0.0290553	0.134276	-6.61281	0.0228888
0.0291662	0.132686	-6.50833	0.022312
0.0292774	0.131102	-6.4044	0.0217452
0.0293888	0.129526	-6.30102	0.0211885
0.0295004	0.127957	-6.19819	0.0206416
0.0296122	0.126395	-6.0959	0.0201045
0.0297242	0.12484	-5.99417	0.0195771
0.0298365	0.123291	-5.893	0.0190594
0.029949	0.12175	-5.79237	0.0185511
0.0300616	0.120217	-5.69231	0.0180523
0.0301745	0.11869	-5.5928	0.0175628
0.0302876	0.11717	-5.49386	0.0170825
0.030401	0.115658	-5.39547	0.0166114
0.0305145	0.114153	-5.29765	0.0161492
0.0306282	0.112655	-5.2004	0.0156961
0.0307422	0.111165	-5.10371	0.0152518
0.0308564	0.109681	-5.00759	0.0148162
0.0309708	0.108205	-4.91203	0.0143893
0.0310854	0.106737	-4.81705	0.0139709
0.0312002	0.105275	-4.72264	0.013561
0.0313153	0.103821	-4.62881	0.0131595
0.0314305	0.102375	-4.53555	0.0127663
0.031546	0.100936	-4.44286	0.0123813
0.0316617	0.0995041	-4.35076	0.0120043
0.0317776	0.0980799	-4.25923	0.0116353
0.0318937	0.0966632	-4.16829	0.0112743
0.03201	0.095254	-4.07792	0.010921
0.0321266	0.0938523	-3.98814	0.0105755
0.0322433	0.0924581	-3.89894	0.0102376
0.0323603	0.0910715	-3.81033	0.0099072
0.0324775	0.0896925	-3.72231	0.00958425
0.0325949	0.0883211	-3.63487	0.00926864
0.0327125	0.0869572	-3.54803	0.00896028
0.0328303	0.0856011	-3.46177	0.00865908
0.0329484	0.0842525	-3.37611	0.00836494
0.0330667	0.0829117	-3.29103	0.00807778
0.0331852	0.0815785	-3.20656	0.00779749
0.0333038	0.080253	-3.12267	0.007524
0.0334228	0.0789353	-3.03939	0.0072572
0.0335419	0.0776252	-2.9567	0.00699702
0.0336612	0.076323	-2.8746	0.00674335
0.0337808	0.0750285	-2.79311	0.0064961
0.0339006	0.0737418	-2.71222	0.0062552
0.0340206	0.0724629	-2.63193	0.00602054
0.0341408	0.0711918	-2.55224	0.00579204
0.0342612	0.0699285	-2.47315	0.00556961
0.0343818	0.0686731	-2.39467	0.00535315
0.0345027	0.0674256	-2.31679	0.0051426
0.0346237	0.0661859	-2.23952	0.00493784
0.034745	0.0649541	-2.16285	0.0047388
0.0348665	0.0637302	-2.0868	0.0045454
0.0349882	0.0625143	-2.01135	0.00435753
0.0351102	0.0613062	-1.93651	0.00417513
0.0352323	0.0601061	-1.86227	0.00399809
0.0353547	0.058914	-1.78865	0.00382634
0.0354772	0.0577299	-1.71564	0.00365978
0.0356	0.0565537	-1.64325	0.00349835
0.035723	0.0553855	-1.57146	0.00334194
0.0358463	0.0542253	-1.50029	0.00319048
0.0359697	0.0530732	-1.42973	0.00304389
0.0360934	0.0519291	-1.35979	0.00290208
0.0362172	0.050793	-1.29046	0.00276496
0.0363413	0.049665	-1.22175	0.00263246
0.0364656	0.048545	-1.15366	0.0025045
0.0365901	0.0474331	-1.08618	0.00238099
0.0367149	0.0463293	-1.01932	0.00226185
0.0368398	0.0452336	-0.953073	0.002147
0.036965	0.044146	-0.887448	0.00203637
0.0370904	0.0430665	-0.822442	0.00192988
0.037216	0.0419951	-0.758055	0.00182744
0.0373418	0.0409318	-0.694288	0.00172897
0.0374678	0.0398767	-0.631141	0.00163441
0.0375941	0.0388297	-0.568614	0.00154367
0.0377205	0.0377909	-0.506709	0.00145668
0.0378472	0.0367603	-0.445424	0.00137336
0.0379741	0.0357378	-0.384761	0.00129364
0.0381012	0.0347235	-0.324719	0.00121744
0.0382285	0.0337174	-0.2653	0.00114468
0.0383561	0.0327194	-0.206502	0.0010753
0.0384838	0.0317297	-0.148328	0.00100922
0.0386118	0.0307482	-0.0907754	0.000946365
0.03874	0.0297748	-0.0338459	0.000886668
0.0388684	0.0288097	0.0224606	0.000830055
0.038997	0.0278528	0.0781439	0.000776458
0.0391259	0.0269041	0.133204	0.000725804
0.0392549	0.0259637	0.187641	0.000678025
0.0393842	0.0250315	0.241455	0.000633052
0.0395137	0.0241075	0.294645	0.000590817
0.0396434	0.0231918	0.347212	0.000551252
0.0397733	0.0222843	0.399155	0.000514291
0.0399035	0.021385	0.450475	0.000479866
