Q2:	10

u	fQ	dfQ/du	fQ^2 + (dfQ/du)^2/Q2
0.00688823	0.998985	-0.253632	1.0044
0.00694187	0.998972	-0.254944	1.00444
0.00699573	0.998958	-0.256257	1.00448
0.00704979	0.998944	-0.25757	1.00452
0.00710407	0.99893	-0.258883	1.00456
0.00715855	0.998916	-0.260197	1.0046
0.00721325	0.998901	-0.261511	1.00464
0.00726815	0.998887	-0.262825	1.00468
0.00732327	0.998872	-0.26414	1.00472
0.0073786	0.998858	-0.265455	1.00476
0.00743413	0.998843	-0.266771	1.0048
0.00748988	0.998828	-0.268087	1.00484
0.00754584	0.998813	-0.269403	1.00488
0.00760201	0.998798	-0.27072	1.00493
0.00765839	0.998782	-0.272038	1.00497
0.00771498	0.998767	-0.273356	1.00501
0.00777178	0.998751	-0.274674	1.00505
0.00782879	0.998735	-0.275993	1.00509
0.00788601	0.99872	-0.277312	1.00513
0.00794344	0.998703	-0.278632	1.00517
0.00800108	0.998687	-0.279953	1.00521
0.00805893	0.998671	-0.281274	1.00526
0.008117	0.998655	-0.282595	1.0053
0.00817527	0.998638	-0.283917	1.00534
0.00823375	0.998621	-0.28524	1.00538
0.00829245	0.998605	-0.286563	1.00542
0.00835136	0.998588	-0.287887	1.00547
0.00841047	0.998571	-0.289212	1.00551
0.0084698	0.998553	-0.290537	1.00555
0.00852934	0.998536	-0.291862	1.00559
0.00858908	0.998518	-0.293189	1.00564
0.00864904	0.998501	-0.294516	1.00568
0.00870921	0.998483	-0.295843	1.00572
0.00876959	0.998465	-0.297172	1.00576
0.00883018	0.998447	-0.298501	1.00581
0.00889099	0.998429	-0.29983	1.00585
0.008952	0.998411	-0.30116	1.00589
0.00901322	0.998392	-0.302491	1.00594
0.00907465	0.998373	-0.303823	1.00598
0.0091363	0.998355	-0.305155	1.00602
0.00919816	0.998336	-0.306487	1.00607
0.00926022	0.998317	-0.307821	1.00611
0.0093225	0.998297	-0.309155	1.00616
0.00938499	0.998278	-0.310489	1.0062
0.00944769	0.998259	-0.311825	1.00624
0.0095106	0.998239	-0.313161	1.00629
0.00957372	0.998219	-0.314497	1.00633
0.00963705	0.998199	-0.315834	1.00638
0.00970059	0.998179	-0.317172	1.00642
0.00976434	0.998159	-0.31851	1.00647
0.00982831	0.998139	-0.319848	1.00651
0.00989248	0.998118	-0.321187	1.00656
0.00995687	0.998097	-0.322527	1.0066
0.0100215	0.998076	-0.323867	1.00665
0.0100863	0.998055	-0.325208	1.00669
0.0101513	0.998034	-0.326548	1.00674
0.0102165	0.998013	-0.32789	1.00678
0.010282	0.997992	-0.329231	1.00683
0.0103476	0.99797	-0.330573	1.00687
0.0104135	0.997948	-0.331915	1.00692
0.0104796	0.997926	-0.333257	1.00696
0.0105458	0.997904	-0.3346	1.00701
0.0106123	0.997882	-0.335942	1.00705
0.010679	0.99786	-0.337285	1.0071
0.010746	0.997837	-0.338628	1.00715
0.0108131	0.997814	-0.33997	1.00719
0.0108804	0.997791	-0.341313	1.00724
0.010948	0.997768	-0.342655	1.00728
0.0110158	0.997745	-0.343997	1.00733
0.0110837	0.997722	-0.345339	1.00737
0.0111519	0.997698	-0.346681	1.00742
0.0112203	0.997675	-0.348021	1.00747
0.0112889	0.997651	-0.349362	1.00751
0.0113577	0.997627	-0.350702	1.00756
0.0114268	0.997603	-0.352041	1.0076
0.011496	0.997578	-0.353379	1.00765
0.0115655	0.997554	-0.354717	1.0077
0.0116351	0.997529	-0.356053	1.00774
0.011705	0.997504	-0.357388	1.00779
0.0117751	0.997479	-0.358723	1.00783
0.0118454	0.997454	-0.360055	1.00788
0.0119159	0.997429	-0.361387	1.00792
0.0119866	0.997403	-0.362717	1.00797
0.0120576	0.997377	-0.364045	1.00801
0.0121287	0.997352	-0.365371	1.00806
0.0122001	0.997325	-0.366696	1.0081
0.0122716	0.997299	-0.368018	1.00815
0.0123434	0.997273	-0.369338	1.00819
0.0124154	0.997246	-0.370656	1.00824
0.0124876	0.997219	-0.371971	1.00828
0.01256	0.997192	-0.373284	1.00833
0.0126326	0.997165	-0.374593	1.00837
0.0127055	0.997138	-0.3759	1.00841
0.0127785	0.997111	-0.377203	1.00846
0.0128518	0.997083	-0.378503	1.0085
0.0129253	0.997055	-0.3798	1.00854
0.0129989	0.997027	-0.381092	1.00859
0.0130728	0.996999	-0.382381	1.00863
0.0131469	0.99697	-0.383665	1.00867
0.0132213	0.996942	-0.384945	1.00871
0.0132958	0.996913	-0.38622	1.00875
0.0133705	0.996884	-0.387491	1.00879
0.0134455	0.996854	-0.388756	1.00883
0.0135207	0.996825	-0.390016	1.00887
0.013596	0.996795	-0.39127	1.00891
0.0136716	0.996766	-0.39253	1.00895
0.0137474	0.996736	-0.393819	1.00899
0.0138234	0.996706	-0.395108	1.00903
0.0138997	0.996676	-0.396395	1.00908
0.0139761	0.996645	-0.397682	1.00912
0.0140527	0.996615	-0.398967	1.00916
0.0141296	0.996584	-0.400252	1.0092
0.0142067	0.996553	-0.401535	1.00924
0.0142839	0.996522	-0.402818	1.00928
0.0143614	0.996491	-0.404099	1.00932
0.0144391	0.996459	-0.40538	1.00936
0.0145171	0.996428	-0.406659	1.00941
0.0145952	0.996396	-0.407937	1.00945
0.0146735	0.996364	-0.409214	1.00949
0.0147521	0.996332	-0.41049	1.00953
0.0148309	0.996299	-0.411765	1.00957
0.0149098	0.996267	-0.413039	1.00961
0.014989	0.996234	-0.414311	1.00965
0.0150684	0.996201	-0.415583	1.00969
0.015148	0.996168	-0.416853	1.00973
0.0152279	0.996135	-0.418122	1.00977
0.0153079	0.996101	-0.41939	1.00981
0.0153881	0.996067	-0.420656	1.00985
0.0154686	0.996033	-0.421922	1.00988
0.0155493	0.995999	-0.423186	1.00992
0.0156302	0.995965	-0.424448	1.00996
0.0157113	0.995931	-0.42571	1.01
0.0157926	0.995896	-0.42697	1.01004
0.0158741	0.995861	-0.428229	1.01008
0.0159558	0.995826	-0.429487	1.01012
0.0160378	0.995791	-0.430744	1.01015
0.0161199	0.995755	-0.431999	1.01019
0.0162023	0.99572	-0.433253	1.01023
0.0162849	0.995684	-0.434505	1.01027
0.0163677	0.995648	-0.435756	1.0103
0.0164507	0.995612	-0.437006	1.01034
0.0165339	0.995575	-0.438254	1.01038
0.0166173	0.995539	-0.439501	1.01041
0.016701	0.995502	-0.440747	1.01045
0.0167848	0.995465	-0.441991	1.01049
0.0168689	0.995428	-0.443234	1.01052
0.0169532	0.99539	-0.444476	1.01056
0.0170377	0.995353	-0.445716	1.01059
0.0171224	0.995315	-0.446954	1.01063
0.0172073	0.995277	-0.448192	1.01066
0.0172924	0.995239	-0.449427	1.0107
0.0173778	0.9952	-0.450662	1.01073
0.0174633	0.995162	-0.451894	1.01077
0.0175491	0.995123	-0.453126	1.0108
0.0176351	0.995084	-0.454356	1.01084
0.0177213	0.995045	-0.455584	1.01087
0.0178077	0.995005	-0.456811	1.0109
0.0178943	0.994965	-0.458036	1.01094
0.0179811	0.994926	-0.45926	1.01097
0.0180682	0.994886	-0.460483	1.011
0.0181554	0.994845	-0.461704	1.01103
0.0182429	0.994805	-0.462923	1.01107
0.0183306	0.994764	-0.464141	1.0111
0.0184185	0.994723	-0.465357	1.01113
0.0185066	0.994682	-0.466572	1.01116
0.0185949	0.994641	-0.467785	1.01119
0.0186834	0.9946	-0.468997	1.01122
0.0187722	0.994558	-0.470207	1.01126
0.0188611	0.994516	-0.471415	1.01129
0.0189503	0.994474	-0.472622	1.01132
0.0190397	0.994432	-0.473828	1.01135
0.0191293	0.994389	-0.475032	1.01138
0.0192191	0.994347	-0.476234	1.0114
0.0193091	0.994304	-0.477434	1.01143
0.0193994	0.99426	-0.478633	1.01146
0.0194898	0.994217	-0.479831	1.01149
0.0195805	0.994174	-0.481026	1.01152
0.0196713	0.99413	-0.482221	1.01155
0.0197624	0.994086	-0.483413	1.01158
0.0198537	0.994042	-0.484604	1.0116
0.0199452	0.993997	-0.485793	1.01163
0.020037	0.993953	-0.486981	1.01166
0.0201289	0.993908	-0.488167	1.01168
0.020221	0.993863	-0.489351	1.01171
0.0203134	0.993817	-0.490534	1.01174
0.020406	0.993772	-0.491715	1.01176
0.0204988	0.993726	-0.492894	1.01179
0.0205918	0.99368	-0.494072	1.01181
0.020685	0.993634	-0.495248	1.01184
0.0207784	0.993588	-0.496423	1.01186
0.0208721	0.993541	-0.497595	1.01188
0.0209659	0.993495	-0.498766	1.01191
0.02106	0.993448	-0.499936	1.01193
0.0211543	0.9934	-0.501103	1.01195
0.0212488	0.993353	-0.502269	1.01198
0.0213435	0.993305	-0.503433	1.012
0.0214384	0.993258	-0.504596	1.01202
0.0215335	0.99321	-0.505757	1.01204
0.0216289	0.993161	-0.506916	1.01207
0.0217244	0.993113	-0.508073	1.01209
0.0218202	0.993064	-0.509229	1.01211
0.0219162	0.993015	-0.510383	1.01213
0.0220124	0.992966	-0.511535	1.01215
0.0221088	0.992917	-0.512685	1.01217
0.0222054	0.992867	-0.513834	1.01219
0.0223023	0.992817	-0.514981	1.01221
0.0223993	0.992767	-0.516126	1.01223
0.0224966	0.992717	-0.51727	1.01224
0.022594	0.992666	-0.518412	1.01226
0.0226917	0.992616	-0.519552	1.01228
0.0227896	0.992565	-0.52069	1.0123
0.0228878	0.992514	-0.521826	1.01231
0.0229861	0.992462	-0.522961	1.01233
0.0230846	0.992411	-0.524094	1.01235
0.0231834	0.992359	-0.525225	1.01236
0.0232824	0.992307	-0.526354	1.01238
0.0233816	0.992255	-0.527482	1.01239
0.023481	0.992202	-0.528607	1.01241
0.0235806	0.992149	-0.529731	1.01242
0.0236804	0.992096	-0.530853	1.01244
0.0237805	0.992043	-0.531974	1.01245
0.0238807	0.99199	-0.533092	1.01246
0.0239812	0.991936	-0.534209	1.01248
0.0240819	0.991882	-0.535324	1.01249
0.0241828	0.991828	-0.536437	1.0125
0.0242839	0.991774	-0.537548	1.01251
0.0243852	0.99172	-0.538657	1.01252
0.0244867	0.991665	-0.539765	1.01253
0.0245885	0.99161	-0.54087	1.01254
0.0246904	0.991555	-0.541974	1.01255
0.0247926	0.991499	-0.543076	1.01256
0.024895	0.991444	-0.544176	1.01257
0.0249976	0.991388	-0.545274	1.01258
0.0251004	0.991332	-0.546371	1.01259
0.0252035	0.991275	-0.547465	1.0126
0.0253067	0.991219	-0.548557	1.01261
0.0254102	0.991162	-0.549648	1.01261
0.0255139	0.991105	-0.550737	1.01262
0.0256177	0.991047	-0.551823	1.01263
0.0257218	0.99099	-0.552908	1.01263
0.0258262	0.990932	-0.553991	1.01264
0.0259307	0.990874	-0.555072	1.01264
0.0260354	0.990816	-0.556151	1.01265
0.0261404	0.990758	-0.557228	1.01265
0.0262456	0.990699	-0.558303	1.01265
0.026351	0.99064	-0.559376	1.01266
0.0264566	0.990581	-0.560447	1.01266
0.0265624	0.990522	-0.561517	1.01266
0.0266684	0.990462	-0.562584	1.01267
0.0267746	0.990402	-0.563649	1.01267
0.0268811	0.990342	-0.564712	1.01267
0.0269878	0.990282	-0.565773	1.01267
0.0270947	0.990221	-0.566832	1.01267
0.0272018	0.990161	-0.567889	1.01267
0.0273091	0.9901	-0.568944	1.01267
0.0274166	0.990038	-0.569997	1.01267
0.0275244	0.989977	-0.571049	1.01266
0.0276323	0.989915	-0.572098	1.01266
0.0277405	0.989853	-0.573146	1.01266
0.0278489	0.989791	-0.574192	1.01266
0.0279575	0.989729	-0.575236	1.01265
0.0280663	0.989666	-0.576277	1.01265
0.0281753	0.989603	-0.577317	1.01264
0.0282846	0.98954	-0.578355	1.01264
0.028394	0.989477	-0.579391	1.01263
0.0285037	0.989413	-0.580425	1.01263
0.0286136	0.989349	-0.581457	1.01262
0.0287237	0.989285	-0.582487	1.01261
0.028834	0.989221	-0.583515	1.01261
0.0289445	0.989156	-0.584541	1.0126
0.0290553	0.989091	-0.585565	1.01259
0.0291662	0.989026	-0.586587	1.01258
0.0292774	0.988961	-0.587607	1.01257
0.0293888	0.988896	-0.588625	1.01256
0.0295004	0.98883	-0.589641	1.01255
0.0296122	0.988764	-0.590655	1.01254
0.0297242	0.988698	-0.591667	1.01253
0.0298365	0.988631	-0.592677	1.01252
0.029949	0.988564	-0.593685	1.01251
0.0300616	0.988497	-0.594691	1.01249
0.0301745	0.98843	-0.595695	1.01248
0.0302876	0.988363	-0.596697	1.01247
0.030401	0.988295	-0.597697	1.01245
0.0305145	0.988227	-0.598694	1.01244
0.0306282	0.988159	-0.59969	1.01242
0.0307422	0.988091	-0.600684	1.01241
0.0308564	0.988022	-0.601676	1.01239
0.0309708	0.987953	-0.602665	1.01237
0.0310854	0.987884	-0.603653	1.01235
0.0312002	0.987815	-0.604639	1.01234
0.0313153	0.987745	-0.605622	1.01232
0.0314305	0.987675	-0.606604	1.0123
0.031546	0.987605	-0.607583	1.01228
0.0316617	0.987535	-0.608561	1.01226
0.0317776	0.987464	-0.609536	1.01224
0.0318937	0.987393	-0.610509	1.01222
0.03201	0.987322	-0.611481	1.0122
0.0321266	0.987251	-0.61245	1.01217
0.0322433	0.987179	-0.613417	1.01215
0.0323603	0.987108	-0.614382	1.01213
0.0324775	0.987036	-0.615345	1.0121
0.0325949	0.986963	-0.616306	1.01208
0.0327125	0.986891	-0.617265	1.01205
0.0328303	0.986818	-0.618222	1.01203
0.0329484	0.986745	-0.619177	1.012
0.0330667	0.986672	-0.620129	1.01198
0.0331852	0.986598	-0.62108	1.01195
0.0333038	0.986524	-0.622029	1.01192
0.0334228	0.98645	-0.622975	1.01189
0.0335419	0.986376	-0.623919	1.01187
0.0336612	0.986301	-0.624862	1.01184
0.0337808	0.986227	-0.625802	1.01181
0.0339006	0.986152	-0.62674	1.01178
0.0340206	0.986076	-0.627676	1.01174
0.0341408	0.986001	-0.62861	1.01171
0.0342612	0.985925	-0.629542	1.01168
0.0343818	0.985849	-0.630472	1.01165
0.0345027	0.985773	-0.6314	1.01161
0.0346237	0.985696	-0.632326	1.01158
0.034745	0.98562	-0.63325	1.01155
0.0348665	0.985543	-0.634171	1.01151
0.0349882	0.985465	-0.635091	1.01148
0.0351102	0.985388	-0.636008	1.01144
0.0352323	0.98531	-0.636923	1.0114
0.0353547	0.985232	-0.637837	1.01137
0.0354772	0.985154	-0.638748	1.01133
0.0356	0.985075	-0.639657	1.01129
0.035723	0.984997	-0.640564	1.01125
0.0358463	0.984918	-0.641469	1.01121
0.0359697	0.984838	-0.642372	1.01117
0.0360934	0.984759	-0.643272	1.01113
0.0362172	0.984679	-0.644171	1.01109
0.0363413	0.984599	-0.645068	1.01105
0.0364656	0.984519	-0.645962	1.011
0.0365901	0.984439	-0.646855	1.01096
0.0367149	0.984358	-0.647745	1.01092
0.0368398	0.984277	-0.648633	1.01087
0.036965	0.984196	-0.649519	1.01083
0.0370904	0.984114	-0.650404	1.01078
0.037216	0.984032	-0.651286	1.01074
0.0373418	0.98395	-0.652165	1.01069
0.0374678	0.983868	-0.653043	1.01064
0.0375941	0.983786	-0.653919	1.0106
0.0377205	0.983703	-0.654793	1.01055
0.0378472	0.98362	-0.655664	1.0105
0.0379741	0.983537	-0.656534	1.01045
0.0381012	0.983453	-0.657401	1.0104
0.0382285	0.983369	-0.658266	1.01035
0.0383561	0.983285	-0.65913	1.0103
0.0384838	0.983201	-0.659991	1.01024
0.0386118	0.983116	-0.66085	1.01019
0.03874	0.983032	-0.661707	1.01014
0.0388684	0.982947	-0.662562	1.01008
0.038997	0.982861	-0.663414	1.01003
0.0391259	0.982776	-0.664265	1.00997
0.0392549	0.98269	-0.665114	1.00992
0.0393842	0.982604	-0.66596	1.00986
0.0395137	0.982518	-0.666805	1.0098
0.0396434	0.982431	-0.667647	1.00975
0.0397733	0.982344	-0.668487	1.00969
0.0399035	0.982257	-0.669325	1.00963
0.0400338	0.98217	-0.670161	1.00957
0.0401644	0.982083	-0.670995	1.00951
0.0402952	0.981995	-0.671827	1.00945
0.0404262	0.981907	-0.672657	1.00939
