Q2:	1.65477

z	fQ	dfQ/dz	fQ^2 + (dfQ/dz)^2/Q2
0.872772	0.789215	-0.272884	0.654539
0.873259	0.789082	-0.272734	0.65427
0.873745	0.78895	-0.272584	0.654002
0.874232	0.788817	-0.272433	0.653734
0.874718	0.788684	-0.272283	0.653467
0.875205	0.788552	-0.272133	0.653199
0.875691	0.78842	-0.271983	0.652932
0.876178	0.788287	-0.271833	0.652665
0.876664	0.788155	-0.271683	0.652398
0.877151	0.788023	-0.271533	0.652132
0.877638	0.787891	-0.271383	0.651865
0.878124	0.787759	-0.271233	0.651599
0.878611	0.787627	-0.271084	0.651333
0.879098	0.787495	-0.270934	0.651068
0.879584	0.787363	-0.270784	0.650802
0.880071	0.787232	-0.270634	0.650537
0.880558	0.7871	-0.270485	0.650272
0.881045	0.786968	-0.270335	0.650007
0.881532	0.786837	-0.270185	0.649742
0.882018	0.786705	-0.270036	0.649478
0.882505	0.786574	-0.269886	0.649214
0.882992	0.786442	-0.269737	0.64895
0.883479	0.786311	-0.269587	0.648686
0.883966	0.78618	-0.269438	0.648422
0.884453	0.786049	-0.269288	0.648159
0.88494	0.785918	-0.269139	0.647896
0.885427	0.785787	-0.26899	0.647633
0.885914	0.785656	-0.26884	0.64737
0.886401	0.785525	-0.268691	0.647108
0.886888	0.785394	-0.268542	0.646846
0.887375	0.785263	-0.268393	0.646584
0.887862	0.785133	-0.268244	0.646322
0.888349	0.785002	-0.268095	0.64606
0.888836	0.784872	-0.267946	0.645799
0.889323	0.784741	-0.267797	0.645538
0.88981	0.784611	-0.267648	0.645277
0.890297	0.78448	-0.267499	0.645016
0.890784	0.78435	-0.26735	0.644755
0.891272	0.78422	-0.267201	0.644495
0.891759	0.78409	-0.267052	0.644235
0.892246	0.78396	-0.266904	0.643975
0.892733	0.78383	-0.266755	0.643716
0.89322	0.7837	-0.266606	0.643456
0.893707	0.78357	-0.266458	0.643197
0.894195	0.78344	-0.266309	0.642938
0.894682	0.783311	-0.266161	0.642679
0.895169	0.783181	-0.266012	0.642421
0.895656	0.783051	-0.265864	0.642162
0.896144	0.782922	-0.265716	0.641904
0.896631	0.782793	-0.265567	0.641647
0.897118	0.782663	-0.265419	0.641389
0.897606	0.782534	-0.265271	0.641131
0.898093	0.782405	-0.265123	0.640874
0.89858	0.782275	-0.264975	0.640617
0.899068	0.782146	-0.264827	0.64036
0.899555	0.782017	-0.264679	0.640104
0.900042	0.781888	-0.264531	0.639848
0.90053	0.78176	-0.264383	0.639591
0.901017	0.781631	-0.264235	0.639336
0.901505	0.781502	-0.264087	0.63908
0.901992	0.781373	-0.263939	0.638824
0.902479	0.781245	-0.263792	0.638569
0.902967	0.781116	-0.263644	0.638314
0.903454	0.780988	-0.263496	0.638059
0.903942	0.780859	-0.263349	0.637805
0.904429	0.780731	-0.263202	0.63755
0.904917	0.780603	-0.263054	0.637296
0.905404	0.780475	-0.262907	0.637042
0.905891	0.780346	-0.262759	0.636789
0.906379	0.780218	-0.262612	0.636535
0.906866	0.78009	-0.262465	0.636282
0.907354	0.779962	-0.262318	0.636029
0.907841	0.779835	-0.262171	0.635776
0.908329	0.779707	-0.262024	0.635524
0.908816	0.779579	-0.261877	0.635271
0.909304	0.779452	-0.26173	0.635019
0.909791	0.779324	-0.261583	0.634767
0.910279	0.779197	-0.261436	0.634515
0.910767	0.779069	-0.26129	0.634264
0.911254	0.778942	-0.261143	0.634013
0.911742	0.778814	-0.260996	0.633762
0.912229	0.778687	-0.26085	0.633511
0.912717	0.77856	-0.260703	0.63326
0.913204	0.778433	-0.260557	0.63301
0.913692	0.778306	-0.260411	0.63276
0.914179	0.778179	-0.260264	0.63251
0.914667	0.778052	-0.260118	0.63226
0.915155	0.777925	-0.259972	0.63201
0.915642	0.777799	-0.259826	0.631761
0.91613	0.777672	-0.25968	0.631512
0.916617	0.777546	-0.259534	0.631263
0.917105	0.777419	-0.259388	0.631015
0.917592	0.777293	-0.259242	0.630766
0.91808	0.777166	-0.259096	0.630518
0.918568	0.77704	-0.25895	0.63027
0.919055	0.776914	-0.258805	0.630022
0.919543	0.776788	-0.258659	0.629775
0.92003	0.776661	-0.258514	0.629528
0.920518	0.776535	-0.258368	0.629281
0.921005	0.77641	-0.258223	0.629034
0.921493	0.776284	-0.258077	0.628787
0.921981	0.776158	-0.257932	0.628541
0.922468	0.776032	-0.257787	0.628295
0.922956	0.775906	-0.257642	0.628049
0.923443	0.775781	-0.257497	0.627803
0.923931	0.775655	-0.257352	0.627557
0.924418	0.77553	-0.257207	0.627312
0.924906	0.775405	-0.257062	0.627067
0.925394	0.775279	-0.256917	0.626822
0.925881	0.775154	-0.256772	0.626578
0.926369	0.775029	-0.256628	0.626333
0.926856	0.774904	-0.256483	0.626089
0.927344	0.774779	-0.256339	0.625845
0.927831	0.774654	-0.256194	0.625601
0.928319	0.774529	-0.25605	0.625358
0.928807	0.774404	-0.255906	0.625114
0.929294	0.774279	-0.255761	0.624871
0.929782	0.774155	-0.255617	0.624629
0.930269	0.77403	-0.255473	0.624386
0.930757	0.773906	-0.255329	0.624144
0.931244	0.773781	-0.255185	0.623901
0.931732	0.773657	-0.255041	0.623659
0.932219	0.773532	-0.254897	0.623418
0.932707	0.773408	-0.254754	0.623176
0.933194	0.773284	-0.25461	0.622935
0.933682	0.77316	-0.254467	0.622694
0.934169	0.773036	-0.254323	0.622453
0.934657	0.772912	-0.25418	0.622212
0.935144	0.772788	-0.254036	0.621972
0.935632	0.772664	-0.253893	0.621732
0.936119	0.77254	-0.25375	0.621492
0.936607	0.772417	-0.253607	0.621252
0.937094	0.772293	-0.253464	0.621012
0.937582	0.77217	-0.253321	0.620773
0.938069	0.772046	-0.253178	0.620534
0.938556	0.771923	-0.253035	0.620295
0.939044	0.7718	-0.252892	0.620056
0.939531	0.771676	-0.252749	0.619818
0.940019	0.771553	-0.252607	0.61958
0.940506	0.77143	-0.252464	0.619342
0.940993	0.771307	-0.252322	0.619104
0.941481	0.771184	-0.25218	0.618866
0.941968	0.771061	-0.252037	0.618629
0.942455	0.770938	-0.251895	0.618392
0.942943	0.770816	-0.251753	0.618155
0.94343	0.770693	-0.251611	0.617918
0.943917	0.77057	-0.251469	0.617682
0.944405	0.770448	-0.251327	0.617446
0.944892	0.770325	-0.251185	0.61721
0.945379	0.770203	-0.251044	0.616974
0.945867	0.770081	-0.250902	0.616738
0.946354	0.769958	-0.25076	0.616503
0.946841	0.769836	-0.250619	0.616268
0.947328	0.769714	-0.250478	0.616033
0.947816	0.769592	-0.250336	0.615798
0.948303	0.76947	-0.250195	0.615564
0.94879	0.769348	-0.250054	0.61533
0.949277	0.769227	-0.249913	0.615096
0.949764	0.769105	-0.249772	0.614862
0.950252	0.768983	-0.249631	0.614628
0.950739	0.768862	-0.24949	0.614395
0.951226	0.76874	-0.249349	0.614162
0.951713	0.768619	-0.249209	0.613929
0.9522	0.768497	-0.249068	0.613696
0.952687	0.768376	-0.248928	0.613464
0.953174	0.768255	-0.248787	0.613231
0.953661	0.768133	-0.248647	0.612999
0.954148	0.768012	-0.248507	0.612768
0.954636	0.767891	-0.248367	0.612536
0.955123	0.76777	-0.248226	0.612305
0.95561	0.76765	-0.248086	0.612073
0.956097	0.767529	-0.247947	0.611842
0.956584	0.767408	-0.247807	0.611612
0.95707	0.767287	-0.247667	0.611381
0.957557	0.767167	-0.247527	0.611151
0.958044	0.767046	-0.247388	0.610921
0.958531	0.766926	-0.247248	0.610691
0.959018	0.766805	-0.247109	0.610461
0.959505	0.766685	-0.24697	0.610232
0.959992	0.766565	-0.246831	0.610003
0.960479	0.766445	-0.246691	0.609774
0.960966	0.766325	-0.246552	0.609545
0.961452	0.766205	-0.246414	0.609316
0.961939	0.766085	-0.246275	0.609088
0.962426	0.765965	-0.246136	0.60886
0.962913	0.765845	-0.245997	0.608632
0.963399	0.765725	-0.245859	0.608404
0.963886	0.765606	-0.24572	0.608177
0.964373	0.765486	-0.245582	0.60795
0.964859	0.765367	-0.245443	0.607723
0.965346	0.765247	-0.245305	0.607496
0.965833	0.765128	-0.245167	0.607269
0.966319	0.765009	-0.245029	0.607043
0.966806	0.764889	-0.244891	0.606817
0.967293	0.76477	-0.244753	0.606591
0.967779	0.764651	-0.244616	0.606365
0.968266	0.764532	-0.244478	0.60614
0.968752	0.764413	-0.24434	0.605914
0.969239	0.764294	-0.244203	0.605689
0.969725	0.764176	-0.244065	0.605464
0.970212	0.764057	-0.243928	0.60524
0.970698	0.763938	-0.243791	0.605015
0.971184	0.76382	-0.243654	0.604791
0.971671	0.763701	-0.243517	0.604567
0.972157	0.763583	-0.24338	0.604343
0.972643	0.763464	-0.243243	0.60412
0.97313	0.763346	-0.243106	0.603896
0.973616	0.763228	-0.24297	0.603673
0.974102	0.76311	-0.242833	0.60345
0.974589	0.762992	-0.242696	0.603228
0.975075	0.762874	-0.24256	0.603005
0.975561	0.762756	-0.242424	0.602783
0.976047	0.762638	-0.242288	0.602561
0.976533	0.76252	-0.242152	0.602339
0.977019	0.762403	-0.242016	0.602117
0.977506	0.762285	-0.24188	0.601896
0.977992	0.762167	-0.241744	0.601675
0.978478	0.76205	-0.241608	0.601454
0.978964	0.761932	-0.241472	0.601233
0.97945	0.761815	-0.241337	0.601012
0.979936	0.761698	-0.241202	0.600792
0.980422	0.761581	-0.241066	0.600572
0.980908	0.761463	-0.240931	0.600352
0.981393	0.761346	-0.240796	0.600132
0.981879	0.761229	-0.240661	0.599913
0.982365	0.761113	-0.240526	0.599694
0.982851	0.760996	-0.240391	0.599475
0.983337	0.760879	-0.240256	0.599256
0.983823	0.760762	-0.240122	0.599037
0.984308	0.760646	-0.239987	0.598819
0.984794	0.760529	-0.239852	0.598601
0.98528	0.760413	-0.239718	0.598383
0.985765	0.760296	-0.239584	0.598165
0.986251	0.76018	-0.23945	0.597947
0.986737	0.760064	-0.239316	0.59773
0.987222	0.759947	-0.239182	0.597513
0.987708	0.759831	-0.239048	0.597296
0.988193	0.759715	-0.238914	0.597079
0.988679	0.759599	-0.23878	0.596863
0.989164	0.759483	-0.238647	0.596646
0.98965	0.759367	-0.238513	0.59643
0.990135	0.759252	-0.23838	0.596214
0.99062	0.759136	-0.238246	0.595999
0.991106	0.75902	-0.238113	0.595783
0.991591	0.758905	-0.23798	0.595568
0.992076	0.758789	-0.237847	0.595353
0.992562	0.758674	-0.237714	0.595138
0.993047	0.758559	-0.237582	0.594923
0.993532	0.758443	-0.237449	0.594709
0.994017	0.758328	-0.237316	0.594495
0.994502	0.758213	-0.237184	0.594281
0.994988	0.758098	-0.237051	0.594067
0.995473	0.757983	-0.236919	0.593854
0.995958	0.757868	-0.236787	0.59364
0.996443	0.757753	-0.236655	0.593427
0.996928	0.757639	-0.236523	0.593214
0.997413	0.757524	-0.236391	0.593001
0.997898	0.757409	-0.236259	0.592789
0.998382	0.757295	-0.236127	0.592577
0.998867	0.75718	-0.235996	0.592365
0.999352	0.757066	-0.235864	0.592153
0.999837	0.756952	-0.235733	0.591941
1.00032	0.756837	-0.235602	0.591729
1.00081	0.756723	-0.23547	0.591518
1.00129	0.756609	-0.235339	0.591307
1.00178	0.756495	-0.235208	0.591096
1.00226	0.756381	-0.235078	0.590886
1.00275	0.756267	-0.234947	0.590675
1.00323	0.756153	-0.234816	0.590465
1.00371	0.75604	-0.234685	0.590255
1.0042	0.755926	-0.234555	0.590045
1.00468	0.755812	-0.234425	0.589836
1.00517	0.755699	-0.234294	0.589626
1.00565	0.755585	-0.234164	0.589417
1.00614	0.755472	-0.234034	0.589208
1.00662	0.755358	-0.233904	0.588999
1.0071	0.755245	-0.233774	0.588791
1.00759	0.755132	-0.233645	0.588582
1.00807	0.755019	-0.233515	0.588374
1.00856	0.754906	-0.233385	0.588166
1.00904	0.754793	-0.233256	0.587958
1.00953	0.75468	-0.233127	0.587751
1.01001	0.754567	-0.232997	0.587544
1.01049	0.754454	-0.232868	0.587336
1.01098	0.754342	-0.232739	0.58713
1.01146	0.754229	-0.23261	0.586923
1.01195	0.754117	-0.232482	0.586716
1.01243	0.754004	-0.232353	0.58651
1.01291	0.753892	-0.232224	0.586304
1.0134	0.753779	-0.232096	0.586098
1.01388	0.753667	-0.231967	0.585892
1.01437	0.753555	-0.231839	0.585687
1.01485	0.753443	-0.231711	0.585481
1.01533	0.753331	-0.231583	0.585276
1.01582	0.753219	-0.231455	0.585071
1.0163	0.753107	-0.231327	0.584867
1.01678	0.752995	-0.231199	0.584662
1.01727	0.752883	-0.231071	0.584458
1.01775	0.752771	-0.230944	0.584254
1.01823	0.75266	-0.230816	0.58405
1.01872	0.752548	-0.230689	0.583846
1.0192	0.752437	-0.230562	0.583643
1.01968	0.752325	-0.230435	0.58344
1.02017	0.752214	-0.230308	0.583236
1.02065	0.752103	-0.230181	0.583034
1.02113	0.751992	-0.230054	0.582831
1.02162	0.75188	-0.229927	0.582628
1.0221	0.751769	-0.2298	0.582426
1.02258	0.751658	-0.229674	0.582224
1.02307	0.751547	-0.229548	0.582022
1.02355	0.751437	-0.229421	0.581821
1.02403	0.751326	-0.229295	0.581619
1.02452	0.751215	-0.229169	0.581418
1.025	0.751104	-0.229043	0.581217
1.02548	0.750994	-0.228917	0.581016
1.02596	0.750883	-0.228791	0.580815
1.02645	0.750773	-0.228666	0.580615
1.02693	0.750663	-0.22854	0.580414
1.02741	0.750552	-0.228415	0.580214
1.0279	0.750442	-0.228289	0.580014
1.02838	0.750332	-0.228164	0.579815
1.02886	0.750222	-0.228039	0.579615
1.02934	0.750112	-0.227914	0.579416
1.02983	0.750002	-0.227789	0.579217
1.03031	0.749892	-0.227664	0.579018
1.03079	0.749782	-0.227539	0.578819
1.03127	0.749673	-0.227415	0.578621
1.03176	0.749563	-0.22729	0.578423
1.03224	0.749453	-0.227166	0.578224
1.03272	0.749344	-0.227042	0.578027
1.0332	0.749234	-0.226917	0.577829
1.03368	0.749125	-0.226793	0.577631
1.03417	0.749016	-0.226669	0.577434
1.03465	0.748906	-0.226545	0.577237
1.03513	0.748797	-0.226422	0.57704
1.03561	0.748688	-0.226298	0.576843
1.03609	0.748579	-0.226175	0.576647
1.03658	0.74847	-0.226051	0.57645
1.03706	0.748361	-0.225928	0.576254
1.03754	0.748252	-0.225805	0.576058
1.03802	0.748144	-0.225681	0.575862
1.0385	0.748035	-0.225558	0.575667
1.03899	0.747926	-0.225436	0.575471
1.03947	0.747818	-0.225313	0.575276
1.03995	0.747709	-0.22519	0.575081
1.04043	0.747601	-0.225067	0.574887
1.04091	0.747492	-0.224945	0.574692
1.04139	0.747384	-0.224823	0.574498
1.04187	0.747276	-0.2247	0.574303
1.04236	0.747168	-0.224578	0.574109
1.04284	0.74706	-0.224456	0.573915
1.04332	0.746952	-0.224334	0.573722
1.0438	0.746844	-0.224212	0.573528
1.04428	0.746736	-0.224091	0.573335
1.04476	0.746628	-0.223969	0.573142
1.04524	0.74652	-0.223848	0.572949
1.04573	0.746413	-0.223726	0.572756
1.04621	0.746305	-0.223605	0.572564
1.04669	0.746198	-0.223484	0.572372
1.04717	0.74609	-0.223363	0.57218
1.04765	0.745983	-0.223242	0.571988
1.04813	0.745876	-0.223121	0.571796
1.04861	0.745768	-0.223	0.571604
1.04909	0.745661	-0.222879	0.571413
1.04957	0.745554	-0.222759	0.571222
1.05005	0.745447	-0.222638	0.571031
1.05053	0.74534	-0.222518	0.57084
1.05101	0.745233	-0.222398	0.57065
1.05149	0.745126	-0.222278	0.570459
1.05198	0.74502	-0.222158	0.570269
1.05246	0.744913	-0.222038	0.570079
1.05294	0.744806	-0.221918	0.569889
1.05342	0.7447	-0.221798	0.569699
1.0539	0.744593	-0.221679	0.56951
1.05438	0.744487	-0.221559	0.569321
1.05486	0.74438	-0.22144	0.569132
1.05534	0.744274	-0.22132	0.568943
1.05582	0.744168	-0.221201	0.568754
1.0563	0.744062	-0.221082	0.568565
1.05678	0.743956	-0.220963	0.568377
1.05726	0.74385	-0.220844	0.568189
1.05774	0.743744	-0.220726	0.568001
1.05822	0.743638	-0.220607	0.567813
1.0587	0.743532	-0.220489	0.567625
1.05918	0.743426	-0.22037	0.567438
1.05966	0.74332	-0.220252	0.567251
1.06014	0.743215	-0.220134	0.567064
1.06062	0.743109	-0.220016	0.566877
1.0611	0.743004	-0.219898	0.56669
1.06158	0.742898	-0.21978	0.566504
1.06206	0.742793	-0.219662	0.566317
1.06254	0.742688	-0.219544	0.566131
1.06301	0.742583	-0.219427	0.565945
1.06349	0.742477	-0.219309	0.56576
1.06397	0.742372	-0.219192	0.565574
1.06445	0.742267	-0.219075	0.565389
1.06493	0.742162	-0.218958	0.565203
1.06541	0.742057	-0.218841	0.565018
1.06589	0.741953	-0.218724	0.564833
1.06637	0.741848	-0.218607	0.564649
1.06685	0.741743	-0.21849	0.564464
1.06733	0.741639	-0.218373	0.56428
1.06781	0.741534	-0.218257	0.564096
1.06829	0.74143	-0.218141	0.563912
1.06876	0.741325	-0.218024	0.563728
1.06924	0.741221	-0.217908	0.563545
1.06972	0.741117	-0.217792	0.563361
1.0702	0.741012	-0.217676	0.563178
1.07068	0.740908	-0.21756	0.562995
1.07116	0.740804	-0.217444	0.562812
1.07164	0.7407	-0.217329	0.562629
1.07212	0.740596	-0.217213	0.562447
1.07259	0.740492	-0.217098	0.562264
1.07307	0.740388	-0.216982	0.562082
1.07355	0.740285	-0.216867	0.5619
1.07403	0.740181	-0.216752	0.561719
1.07451	0.740077	-0.216637	0.561537
1.07499	0.739974	-0.216522	0.561356
1.07546	0.73987	-0.216407	0.561174
1.07594	0.739767	-0.216293	0.560993
1.07642	0.739664	-0.216178	0.560812
1.0769	0.73956	-0.216064	0.560632
1.07738	0.739457	-0.215949	0.560451
1.07785	0.739354	-0.215835	0.560271
1.07833	0.739251	-0.215721	0.56009
1.07881	0.739148	-0.215607	0.55991
1.07929	0.739045	-0.215493	0.559731
1.07977	0.738942	-0.215379	0.559551
1.08024	0.738839	-0.215265	0.559371
1.08072	0.738736	-0.215151	0.559192
1.0812	0.738634	-0.215038	0.559013
1.08168	0.738531	-0.214924	0.558834
1.08215	0.738428	-0.214811	0.558655
1.08263	0.738326	-0.214698	0.558476
1.08311	0.738223	-0.214585	0.558298
1.08359	0.738121	-0.214472	0.55812
1.08406	0.738019	-0.214359	0.557942
1.08454	0.737916	-0.214246	0.557764
1.08502	0.737814	-0.214133	0.557586
1.08549	0.737712	-0.21402	0.557408
1.08597	0.73761	-0.213908	0.557231
1.08645	0.737508	-0.213796	0.557054
1.08693	0.737406	-0.213683	0.556877
1.0874	0.737304	-0.213571	0.5567
1.08788	0.737202	-0.213459	0.556523
1.08836	0.737101	-0.213347	0.556346
1.08883	0.736999	-0.213235	0.55617
1.08931	0.736897	-0.213123	0.555994
1.08979	0.736796	-0.213012	0.555818
1.09026	0.736694	-0.2129	0.555642
1.09074	0.736593	-0.212788	0.555466
1.09122	0.736492	-0.212677	0.555291
1.09169	0.73639	-0.212566	0.555115
1.09217	0.736289	-0.212455	0.55494
1.09265	0.736188	-0.212344	0.554765
1.09312	0.736087	-0.212233	0.55459
1.0936	0.735986	-0.212122	0.554416
1.09407	0.735885	-0.212011	0.554241
1.09455	0.735784	-0.2119	0.554067
1.09503	0.735683	-0.21179	0.553892
1.0955	0.735582	-0.211679	0.553718
1.09598	0.735481	-0.211569	0.553545
1.09646	0.735381	-0.211459	0.553371
1.09693	0.73528	-0.211348	0.553197
1.09741	0.73518	-0.211238	0.553024
1.09788	0.735079	-0.211128	0.552851
1.09836	0.734979	-0.211019	0.552678
1.09883	0.734878	-0.210909	0.552505
1.09931	0.734778	-0.210799	0.552332
1.09979	0.734678	-0.21069	0.55216
1.10026	0.734578	-0.21058	0.551987
1.10074	0.734478	-0.210471	0.551815
1.10121	0.734378	-0.210361	0.551643
1.10169	0.734278	-0.210252	0.551471
1.10216	0.734178	-0.210143	0.5513
1.10264	0.734078	-0.210034	0.551128
1.10311	0.733978	-0.209925	0.550957
1.10359	0.733878	-0.209817	0.550786
1.10406	0.733779	-0.209708	0.550615
1.10454	0.733679	-0.209599	0.550444
1.10501	0.73358	-0.209491	0.550273
1.10549	0.73348	-0.209383	0.550102
1.10596	0.733381	-0.209274	0.549932
1.10644	0.733281	-0.209166	0.549762
1.10691	0.733182	-0.209058	0.549592
1.10739	0.733083	-0.20895	0.549422
1.10786	0.732984	-0.208842	0.549252
1.10834	0.732885	-0.208735	0.549083
1.10881	0.732786	-0.208627	0.548913
1.10929	0.732687	-0.208519	0.548744
1.10976	0.732588	-0.208412	0.548575
1.11024	0.732489	-0.208304	0.548406
1.11071	0.73239	-0.208197	0.548237
1.11118	0.732291	-0.20809	0.548069
1.11166	0.732193	-0.207983	0.5479
1.11213	0.732094	-0.207876	0.547732
1.11261	0.731995	-0.207769	0.547564
1.11308	0.731897	-0.207662	0.547396
1.11356	0.731798	-0.207556	0.547228
1.11403	0.7317	-0.207449	0.54706
1.1145	0.731602	-0.207342	0.546893
1.11498	0.731504	-0.207236	0.546725
1.11545	0.731405	-0.20713	0.546558
1.11593	0.731307	-0.207024	0.546391
1.1164	0.731209	-0.206917	0.546224
1.11687	0.731111	-0.206811	0.546058
1.11735	0.731013	-0.206705	0.545891
1.11782	0.730915	-0.2066	0.545725
1.11829	0.730817	-0.206494	0.545558
1.11877	0.73072	-0.206388	0.545392
1.11924	0.730622	-0.206283	0.545226
1.11971	0.730524	-0.206177	0.545061
1.12019	0.730427	-0.206072	0.544895
1.12066	0.730329	-0.205967	0.54473
1.12113	0.730232	-0.205861	0.544564
1.12161	0.730134	-0.205756	0.544399
1.12208	0.730037	-0.205651	0.544234
1.12255	0.72994	-0.205547	0.544069
1.12303	0.729842	-0.205442	0.543905
1.1235	0.729745	-0.205337	0.54374
1.12397	0.729648	-0.205232	0.543576
1.12445	0.729551	-0.205128	0.543411
1.12492	0.729454	-0.205023	0.543247
1.12539	0.729357	-0.204919	0.543083
1.12586	0.72926	-0.204815	0.54292
1.12634	0.729163	-0.204711	0.542756
1.12681	0.729067	-0.204607	0.542593
1.12728	0.72897	-0.204503	0.542429
1.12775	0.728873	-0.204399	0.542266
1.12823	0.728777	-0.204295	0.542103
1.1287	0.72868	-0.204192	0.54194
1.12917	0.728584	-0.204088	0.541778
1.12964	0.728487	-0.203984	0.541615
1.13012	0.728391	-0.203881	0.541453
1.13059	0.728295	-0.203778	0.54129
1.13106	0.728199	-0.203674	0.541128
1.13153	0.728102	-0.203571	0.540966
1.132	0.728006	-0.203468	0.540804
1.13248	0.72791	-0.203365	0.540643
1.13295	0.727814	-0.203263	0.540481
1.13342	0.727718	-0.203161	0.54032
1.13389	0.727622	-0.203059	0.540159
1.13436	0.727527	-0.202958	0.539998
1.13484	0.727431	-0.202857	0.539837
1.13531	0.727335	-0.202755	0.539677
1.13578	0.727239	-0.202654	0.539516
1.13625	0.727144	-0.202553	0.539356
1.13672	0.727048	-0.202452	0.539196
1.13719	0.726953	-0.202351	0.539036
1.13767	0.726858	-0.20225	0.538876
1.13814	0.726762	-0.202149	0.538716
1.13861	0.726667	-0.202048	0.538557
1.13908	0.726572	-0.201948	0.538397
1.13955	0.726477	-0.201847	0.538238
1.14002	0.726381	-0.201747	0.538079
1.14049	0.726286	-0.201647	0.53792
1.14096	0.726191	-0.201546	0.537761
1.14144	0.726096	-0.201446	0.537602
1.14191	0.726002	-0.201346	0.537444
1.14238	0.725907	-0.201246	0.537285
1.14285	0.725812	-0.201146	0.537127
1.14332	0.725717	-0.201046	0.536969
1.14379	0.725623	-0.200947	0.536811
1.14426	0.725528	-0.200847	0.536653
1.14473	0.725434	-0.200748	0.536496
1.1452	0.725339	-0.200648	0.536338
1.14567	0.725245	-0.200549	0.536181
1.14614	0.72515	-0.200449	0.536023
1.14661	0.725056	-0.20035	0.535866
1.14708	0.724962	-0.200251	0.535709
1.14755	0.724868	-0.200152	0.535553
1.14802	0.724774	-0.200053	0.535396
1.14849	0.724679	-0.199954	0.535239
1.14896	0.724585	-0.199856	0.535083
1.14943	0.724492	-0.199757	0.534927
1.1499	0.724398	-0.199658	0.534771
1.15037	0.724304	-0.19956	0.534615
1.15084	0.72421	-0.199462	0.534459
1.15131	0.724116	-0.199363	0.534303
1.15178	0.724023	-0.199265	0.534148
1.15225	0.723929	-0.199167	0.533993
1.15272	0.723835	-0.199069	0.533837
1.15319	0.723742	-0.198971	0.533682
1.15366	0.723649	-0.198873	0.533527
1.15413	0.723555	-0.198775	0.533373
1.1546	0.723462	-0.198678	0.533218
1.15507	0.723369	-0.19858	0.533063
1.15554	0.723275	-0.198483	0.532909
1.15601	0.723182	-0.198385	0.532755
1.15648	0.723089	-0.198288	0.532601
1.15695	0.722996	-0.198191	0.532447
1.15742	0.722903	-0.198093	0.532293
1.15789	0.72281	-0.197996	0.532139
1.15836	0.722717	-0.197899	0.531986
1.15883	0.722625	-0.197802	0.531832
1.15929	0.722532	-0.197706	0.531679
1.15976	0.722439	-0.197609	0.531526
1.16023	0.722346	-0.197512	0.531373
1.1607	0.722254	-0.197416	0.53122
1.16117	0.722161	-0.197319	0.531068
1.16164	0.722069	-0.197223	0.530915
1.16211	0.721976	-0.197127	0.530763
1.16258	0.721884	-0.19703	0.53061
1.16304	0.721792	-0.196934	0.530458
1.16351	0.721699	-0.196838	0.530306
1.16398	0.721607	-0.196742	0.530154
1.16445	0.721515	-0.196646	0.530003
1.16492	0.721423	-0.196551	0.529851
1.16539	0.721331	-0.196455	0.5297
1.16586	0.721239	-0.196359	0.529548
1.16632	0.721147	-0.196264	0.529397
1.16679	0.721055	-0.196168	0.529246
1.16726	0.720963	-0.196073	0.529095
1.16773	0.720872	-0.195978	0.528944
1.1682	0.72078	-0.195883	0.528794
1.16866	0.720688	-0.195788	0.528643
1.16913	0.720597	-0.195693	0.528493
1.1696	0.720505	-0.195598	0.528343
1.17007	0.720414	-0.195503	0.528193
1.17054	0.720322	-0.195408	0.528043
1.171	0.720231	-0.195313	0.527893
1.17147	0.72014	-0.195219	0.527743
1.17194	0.720048	-0.195124	0.527594
1.17241	0.719957	-0.19503	0.527444
1.17287	0.719866	-0.194936	0.527295
1.17334	0.719775	-0.194841	0.527146
1.17381	0.719684	-0.194747	0.526997
1.17428	0.719593	-0.194653	0.526848
1.17474	0.719502	-0.194559	0.526699
1.17521	0.719411	-0.194465	0.52655
1.17568	0.71932	-0.194372	0.526402
1.17614	0.719229	-0.194278	0.526254
1.17661	0.719139	-0.194184	0.526105
1.17708	0.719048	-0.194091	0.525957
1.17755	0.718957	-0.193997	0.525809
1.17801	0.718867	-0.193904	0.525661
1.17848	0.718776	-0.193811	0.525514
1.17895	0.718686	-0.193717	0.525366
1.17941	0.718595	-0.193624	0.525219
1.17988	0.718505	-0.193531	0.525071
1.18035	0.718415	-0.193438	0.524924
1.18081	0.718324	-0.193345	0.524777
1.18128	0.718234	-0.193253	0.52463
1.18175	0.718144	-0.19316	0.524484
1.18221	0.718054	-0.193067	0.524337
1.18268	0.717964	-0.192975	0.52419
1.18315	0.717874	-0.192882	0.524044
1.18361	0.717784	-0.19279	0.523898
1.18408	0.717694	-0.192698	0.523752
1.18455	0.717604	-0.192605	0.523606
1.18501	0.717515	-0.192513	0.52346
1.18548	0.717425	-0.192421	0.523314
1.18594	0.717335	-0.192329	0.523168
1.18641	0.717246	-0.192237	0.523023
1.18688	0.717156	-0.192146	0.522878
1.18734	0.717066	-0.192054	0.522732
1.18781	0.716977	-0.191962	0.522587
1.18827	0.716888	-0.191871	0.522442
1.18874	0.716798	-0.191779	0.522297
1.18921	0.716709	-0.191688	0.522153
1.18967	0.71662	-0.191597	0.522008
1.19014	0.716531	-0.191505	0.521864
1.1906	0.716441	-0.191414	0.521719
1.19107	0.716352	-0.191323	0.521575
