Q2:	5

z	fQ	dfQ/dz	fQ^2 + (dfQ/dz)^2/Q2
0.955264	0.479799	-0.444347	0.254416
0.955353	0.479759	-0.444283	0.254367
0.955443	0.479719	-0.444219	0.254318
0.955533	0.479679	-0.444154	0.254269
0.955622	0.479639	-0.44409	0.25422
0.955712	0.4796	-0.444026	0.254171
0.955802	0.47956	-0.443962	0.254122
0.955891	0.47952	-0.443897	0.254073
0.955981	0.47948	-0.443833	0.254024
0.95607	0.479441	-0.443769	0.253975
0.95616	0.479401	-0.443705	0.253926
0.95625	0.479361	-0.443641	0.253877
0.956339	0.479321	-0.443577	0.253828
0.956429	0.479282	-0.443513	0.253779
0.956518	0.479242	-0.443449	0.25373
0.956608	0.479202	-0.443384	0.253681
0.956697	0.479163	-0.44332	0.253632
0.956787	0.479123	-0.443256	0.253584
0.956876	0.479083	-0.443192	0.253535
0.956966	0.479044	-0.443128	0.253486
0.957055	0.479004	-0.443064	0.253437
0.957145	0.478964	-0.443001	0.253389
0.957234	0.478925	-0.442937	0.25334
0.957323	0.478885	-0.442873	0.253291
0.957413	0.478845	-0.442809	0.253243
0.957502	0.478806	-0.442745	0.253194
0.957592	0.478766	-0.442681	0.253145
0.957681	0.478727	-0.442617	0.253097
0.95777	0.478687	-0.442553	0.253048
0.95786	0.478648	-0.44249	0.252999
0.957949	0.478608	-0.442426	0.252951
0.958038	0.478569	-0.442362	0.252902
0.958128	0.478529	-0.442298	0.252854
0.958217	0.47849	-0.442235	0.252805
0.958306	0.47845	-0.442171	0.252757
0.958396	0.478411	-0.442107	0.252708
0.958485	0.478371	-0.442044	0.25266
0.958574	0.478332	-0.44198	0.252612
0.958663	0.478292	-0.441916	0.252563
0.958753	0.478253	-0.441853	0.252515
0.958842	0.478213	-0.441789	0.252466
0.958931	0.478174	-0.441726	0.252418
0.95902	0.478135	-0.441662	0.25237
0.95911	0.478095	-0.441598	0.252321
0.959199	0.478056	-0.441535	0.252273
0.959288	0.478016	-0.441471	0.252225
0.959377	0.477977	-0.441408	0.252177
0.959466	0.477938	-0.441345	0.252128
0.959555	0.477898	-0.441281	0.25208
0.959644	0.477859	-0.441218	0.252032
0.959734	0.47782	-0.441154	0.251984
0.959823	0.47778	-0.441091	0.251936
0.959912	0.477741	-0.441027	0.251888
0.960001	0.477702	-0.440964	0.251839
0.96009	0.477663	-0.440901	0.251791
0.960179	0.477623	-0.440837	0.251743
0.960268	0.477584	-0.440774	0.251695
0.960357	0.477545	-0.440711	0.251647
0.960446	0.477506	-0.440648	0.251599
0.960535	0.477466	-0.440584	0.251551
0.960624	0.477427	-0.440521	0.251503
0.960713	0.477388	-0.440458	0.251455
0.960802	0.477349	-0.440395	0.251407
0.960891	0.47731	-0.440332	0.251359
0.96098	0.47727	-0.440268	0.251311
0.961069	0.477231	-0.440205	0.251264
0.961158	0.477192	-0.440142	0.251216
0.961247	0.477153	-0.440079	0.251168
0.961336	0.477114	-0.440016	0.25112
0.961425	0.477075	-0.439953	0.251072
0.961513	0.477036	-0.43989	0.251024
0.961602	0.476997	-0.439827	0.250977
0.961691	0.476958	-0.439764	0.250929
0.96178	0.476918	-0.439701	0.250881
0.961869	0.476879	-0.439638	0.250833
0.961958	0.47684	-0.439575	0.250786
0.962047	0.476801	-0.439512	0.250738
0.962135	0.476762	-0.439449	0.25069
0.962224	0.476723	-0.439386	0.250643
0.962313	0.476684	-0.439323	0.250595
0.962402	0.476645	-0.43926	0.250547
0.96249	0.476606	-0.439197	0.2505
0.962579	0.476567	-0.439134	0.250452
0.962668	0.476528	-0.439072	0.250405
0.962757	0.476489	-0.439009	0.250357
0.962845	0.47645	-0.438946	0.25031
0.962934	0.476411	-0.438883	0.250262
0.963023	0.476373	-0.438821	0.250215
0.963112	0.476334	-0.438758	0.250167
0.9632	0.476295	-0.438695	0.25012
0.963289	0.476256	-0.438632	0.250072
0.963378	0.476217	-0.43857	0.250025
0.963466	0.476178	-0.438507	0.249978
0.963555	0.476139	-0.438444	0.24993
0.963643	0.4761	-0.438382	0.249883
0.963732	0.476062	-0.438319	0.249836
0.963821	0.476023	-0.438257	0.249788
0.963909	0.475984	-0.438194	0.249741
0.963998	0.475945	-0.438131	0.249694
0.964086	0.475906	-0.438069	0.249646
0.964175	0.475867	-0.438006	0.249599
0.964264	0.475829	-0.437944	0.249552
0.964352	0.47579	-0.437881	0.249505
0.964441	0.475751	-0.437819	0.249458
0.964529	0.475712	-0.437756	0.24941
0.964618	0.475674	-0.437694	0.249363
0.964706	0.475635	-0.437631	0.249316
0.964795	0.475596	-0.437569	0.249269
0.964883	0.475557	-0.437507	0.249222
0.964972	0.475519	-0.437444	0.249175
0.96506	0.47548	-0.437382	0.249128
0.965148	0.475441	-0.43732	0.249081
0.965237	0.475403	-0.437257	0.249034
0.965325	0.475364	-0.437195	0.248987
0.965414	0.475325	-0.437133	0.24894
0.965502	0.475287	-0.43707	0.248893
0.965591	0.475248	-0.437008	0.248846
0.965679	0.47521	-0.436946	0.248799
0.965767	0.475171	-0.436884	0.248752
0.965856	0.475132	-0.436822	0.248705
0.965944	0.475094	-0.436759	0.248658
0.966032	0.475055	-0.436697	0.248611
0.966121	0.475017	-0.436635	0.248564
0.966209	0.474978	-0.436573	0.248518
0.966297	0.474939	-0.436511	0.248471
0.966386	0.474901	-0.436449	0.248424
0.966474	0.474862	-0.436387	0.248377
0.966562	0.474824	-0.436325	0.24833
0.96665	0.474785	-0.436263	0.248284
0.966739	0.474747	-0.4362	0.248237
0.966827	0.474708	-0.436138	0.24819
0.966915	0.47467	-0.436076	0.248144
0.967003	0.474631	-0.436015	0.248097
0.967092	0.474593	-0.435953	0.24805
0.96718	0.474555	-0.435891	0.248004
0.967268	0.474516	-0.435829	0.247957
0.967356	0.474478	-0.435767	0.247911
0.967444	0.474439	-0.435705	0.247864
0.967533	0.474401	-0.435643	0.247817
0.967621	0.474362	-0.435581	0.247771
0.967709	0.474324	-0.435519	0.247724
0.967797	0.474286	-0.435457	0.247678
0.967885	0.474247	-0.435396	0.247631
0.967973	0.474209	-0.435334	0.247585
0.968061	0.474171	-0.435272	0.247538
0.968149	0.474132	-0.43521	0.247492
0.968237	0.474094	-0.435149	0.247446
0.968326	0.474056	-0.435087	0.247399
0.968414	0.474017	-0.435025	0.247353
0.968502	0.473979	-0.434963	0.247306
0.96859	0.473941	-0.434902	0.24726
0.968678	0.473902	-0.43484	0.247214
0.968766	0.473864	-0.434778	0.247167
0.968854	0.473826	-0.434717	0.247121
0.968942	0.473788	-0.434655	0.247075
0.96903	0.473749	-0.434594	0.247029
0.969118	0.473711	-0.434532	0.246982
0.969206	0.473673	-0.434471	0.246936
0.969294	0.473635	-0.434409	0.24689
0.969382	0.473597	-0.434347	0.246844
0.96947	0.473558	-0.434286	0.246798
0.969558	0.47352	-0.434224	0.246751
0.969645	0.473482	-0.434163	0.246705
0.969733	0.473444	-0.434102	0.246659
0.969821	0.473406	-0.43404	0.246613
0.969909	0.473367	-0.433979	0.246567
0.969997	0.473329	-0.433917	0.246521
0.970085	0.473291	-0.433856	0.246475
0.970173	0.473253	-0.433794	0.246429
0.970261	0.473215	-0.433733	0.246383
0.970349	0.473177	-0.433672	0.246337
0.970436	0.473139	-0.43361	0.246291
0.970524	0.473101	-0.433549	0.246245
0.970612	0.473063	-0.433488	0.246199
0.9707	0.473025	-0.433427	0.246153
0.970788	0.472987	-0.433365	0.246107
0.970875	0.472949	-0.433304	0.246061
0.970963	0.47291	-0.433243	0.246015
0.971051	0.472872	-0.433182	0.245969
0.971139	0.472834	-0.43312	0.245924
0.971226	0.472796	-0.433059	0.245878
0.971314	0.472758	-0.432998	0.245832
0.971402	0.47272	-0.432937	0.245786
0.97149	0.472683	-0.432876	0.24574
0.971577	0.472645	-0.432815	0.245695
0.971665	0.472607	-0.432754	0.245649
0.971753	0.472569	-0.432693	0.245603
0.97184	0.472531	-0.432631	0.245557
0.971928	0.472493	-0.43257	0.245512
0.972016	0.472455	-0.432509	0.245466
0.972103	0.472417	-0.432448	0.24542
0.972191	0.472379	-0.432387	0.245375
0.972279	0.472341	-0.432326	0.245329
0.972366	0.472303	-0.432265	0.245283
0.972454	0.472265	-0.432204	0.245238
0.972542	0.472228	-0.432144	0.245192
0.972629	0.47219	-0.432083	0.245147
0.972717	0.472152	-0.432022	0.245101
0.972804	0.472114	-0.431961	0.245056
0.972892	0.472076	-0.4319	0.24501
0.972979	0.472038	-0.431839	0.244965
0.973067	0.472001	-0.431778	0.244919
0.973155	0.471963	-0.431717	0.244874
0.973242	0.471925	-0.431657	0.244828
0.97333	0.471887	-0.431596	0.244783
0.973417	0.47185	-0.431535	0.244737
0.973505	0.471812	-0.431474	0.244692
0.973592	0.471774	-0.431414	0.244647
0.97368	0.471736	-0.431353	0.244601
0.973767	0.471699	-0.431292	0.244556
0.973855	0.471661	-0.431231	0.244511
0.973942	0.471623	-0.431171	0.244465
0.974029	0.471585	-0.43111	0.24442
0.974117	0.471548	-0.431049	0.244375
0.974204	0.47151	-0.430989	0.24433
0.974292	0.471472	-0.430928	0.244284
0.974379	0.471435	-0.430868	0.244239
0.974467	0.471397	-0.430807	0.244194
0.974554	0.471359	-0.430746	0.244149
0.974641	0.471322	-0.430686	0.244104
0.974729	0.471284	-0.430625	0.244058
0.974816	0.471247	-0.430565	0.244013
0.974903	0.471209	-0.430504	0.243968
0.974991	0.471171	-0.430444	0.243923
0.975078	0.471134	-0.430383	0.243878
0.975165	0.471096	-0.430323	0.243833
0.975253	0.471059	-0.430262	0.243788
0.97534	0.471021	-0.430202	0.243743
0.975427	0.470983	-0.430142	0.243698
0.975515	0.470946	-0.430081	0.243653
0.975602	0.470908	-0.430021	0.243608
0.975689	0.470871	-0.429961	0.243563
0.975777	0.470833	-0.4299	0.243518
0.975864	0.470796	-0.42984	0.243473
0.975951	0.470758	-0.42978	0.243428
0.976038	0.470721	-0.429719	0.243383
0.976126	0.470683	-0.429659	0.243338
0.976213	0.470646	-0.429599	0.243293
0.9763	0.470608	-0.429538	0.243248
0.976387	0.470571	-0.429478	0.243204
0.976474	0.470534	-0.429418	0.243159
0.976562	0.470496	-0.429358	0.243114
0.976649	0.470459	-0.429298	0.243069
0.976736	0.470421	-0.429237	0.243024
0.976823	0.470384	-0.429177	0.24298
0.97691	0.470346	-0.429117	0.242935
0.976997	0.470309	-0.429057	0.24289
0.977084	0.470272	-0.428997	0.242845
0.977172	0.470234	-0.428937	0.242801
0.977259	0.470197	-0.428877	0.242756
0.977346	0.47016	-0.428817	0.242711
0.977433	0.470122	-0.428757	0.242667
0.97752	0.470085	-0.428697	0.242622
0.977607	0.470048	-0.428637	0.242577
0.977694	0.47001	-0.428577	0.242533
0.977781	0.469973	-0.428517	0.242488
0.977868	0.469936	-0.428457	0.242444
0.977955	0.469898	-0.428397	0.242399
0.978042	0.469861	-0.428337	0.242355
0.978129	0.469824	-0.428277	0.24231
0.978216	0.469787	-0.428217	0.242265
0.978303	0.469749	-0.428157	0.242221
0.97839	0.469712	-0.428097	0.242177
0.978477	0.469675	-0.428037	0.242132
0.978564	0.469638	-0.427977	0.242088
0.978651	0.4696	-0.427918	0.242043
0.978738	0.469563	-0.427858	0.241999
0.978825	0.469526	-0.427798	0.241954
0.978912	0.469489	-0.427738	0.24191
0.978999	0.469452	-0.427678	0.241866
0.979086	0.469414	-0.427619	0.241821
0.979173	0.469377	-0.427559	0.241777
0.97926	0.46934	-0.427499	0.241733
0.979347	0.469303	-0.42744	0.241688
0.979434	0.469266	-0.42738	0.241644
0.979521	0.469229	-0.42732	0.2416
0.979608	0.469192	-0.427261	0.241556
0.979694	0.469154	-0.427201	0.241511
0.979781	0.469117	-0.427141	0.241467
0.979868	0.46908	-0.427082	0.241423
0.979955	0.469043	-0.427022	0.241379
0.980042	0.469006	-0.426962	0.241335
0.980129	0.468969	-0.426903	0.24129
0.980216	0.468932	-0.426843	0.241246
0.980302	0.468895	-0.426784	0.241202
0.980389	0.468858	-0.426724	0.241158
0.980476	0.468821	-0.426665	0.241114
0.980563	0.468784	-0.426605	0.24107
0.98065	0.468747	-0.426546	0.241026
0.980736	0.46871	-0.426486	0.240982
0.980823	0.468673	-0.426427	0.240938
0.98091	0.468636	-0.426367	0.240894
0.980997	0.468599	-0.426308	0.24085
0.981083	0.468562	-0.426249	0.240806
0.98117	0.468525	-0.426189	0.240762
0.981257	0.468488	-0.42613	0.240718
0.981344	0.468451	-0.42607	0.240674
0.98143	0.468414	-0.426011	0.24063
0.981517	0.468377	-0.425952	0.240586
0.981604	0.46834	-0.425893	0.240542
0.98169	0.468303	-0.425833	0.240498
0.981777	0.468266	-0.425774	0.240454
0.981864	0.46823	-0.425715	0.24041
0.98195	0.468193	-0.425655	0.240367
0.982037	0.468156	-0.425596	0.240323
0.982124	0.468119	-0.425537	0.240279
0.98221	0.468082	-0.425478	0.240235
0.982297	0.468045	-0.425419	0.240191
0.982383	0.468008	-0.425359	0.240148
0.98247	0.467972	-0.4253	0.240104
0.982557	0.467935	-0.425241	0.24006
0.982643	0.467898	-0.425182	0.240017
0.98273	0.467861	-0.425123	0.239973
0.982816	0.467824	-0.425064	0.239929
0.982903	0.467787	-0.425005	0.239886
0.98299	0.467751	-0.424946	0.239842
0.983076	0.467714	-0.424886	0.239798
0.983163	0.467677	-0.424827	0.239755
0.983249	0.46764	-0.424768	0.239711
0.983336	0.467604	-0.424709	0.239667
0.983422	0.467567	-0.42465	0.239624
0.983509	0.46753	-0.424591	0.23958
0.983595	0.467493	-0.424532	0.239537
0.983682	0.467457	-0.424473	0.239493
0.983768	0.46742	-0.424415	0.23945
0.983855	0.467383	-0.424356	0.239406
0.983941	0.467347	-0.424297	0.239363
0.984028	0.46731	-0.424238	0.239319
0.984114	0.467273	-0.424179	0.239276
0.984201	0.467237	-0.42412	0.239232
0.984287	0.4672	-0.424061	0.239189
0.984374	0.467163	-0.424002	0.239146
0.98446	0.467127	-0.423944	0.239102
0.984546	0.46709	-0.423885	0.239059
0.984633	0.467053	-0.423826	0.239016
0.984719	0.467017	-0.423767	0.238972
0.984806	0.46698	-0.423708	0.238929
0.984892	0.466944	-0.42365	0.238886
0.984978	0.466907	-0.423591	0.238842
0.985065	0.46687	-0.423532	0.238799
0.985151	0.466834	-0.423473	0.238756
0.985237	0.466797	-0.423415	0.238712
0.985324	0.466761	-0.423356	0.238669
0.98541	0.466724	-0.423297	0.238626
0.985497	0.466688	-0.423239	0.238583
0.985583	0.466651	-0.42318	0.23854
0.985669	0.466615	-0.423122	0.238496
0.985755	0.466578	-0.423063	0.238453
0.985842	0.466542	-0.423004	0.23841
0.985928	0.466505	-0.422946	0.238367
0.986014	0.466469	-0.422887	0.238324
0.986101	0.466432	-0.422829	0.238281
0.986187	0.466396	-0.42277	0.238238
0.986273	0.466359	-0.422712	0.238195
0.986359	0.466323	-0.422653	0.238152
0.986446	0.466286	-0.422595	0.238108
0.986532	0.46625	-0.422536	0.238065
0.986618	0.466213	-0.422478	0.238022
0.986704	0.466177	-0.422419	0.237979
0.986791	0.466141	-0.422361	0.237936
0.986877	0.466104	-0.422302	0.237894
0.986963	0.466068	-0.422244	0.237851
0.987049	0.466031	-0.422186	0.237808
0.987135	0.465995	-0.422127	0.237765
0.987222	0.465959	-0.422069	0.237722
0.987308	0.465922	-0.422011	0.237679
0.987394	0.465886	-0.421952	0.237636
0.98748	0.46585	-0.421894	0.237593
0.987566	0.465813	-0.421836	0.23755
0.987652	0.465777	-0.421777	0.237507
0.987739	0.465741	-0.421719	0.237465
0.987825	0.465704	-0.421661	0.237422
0.987911	0.465668	-0.421603	0.237379
0.987997	0.465632	-0.421544	0.237336
0.988083	0.465595	-0.421486	0.237293
0.988169	0.465559	-0.421428	0.237251
0.988255	0.465523	-0.42137	0.237208
0.988341	0.465486	-0.421311	0.237165
0.988428	0.46545	-0.421253	0.237123
0.988514	0.465414	-0.421195	0.23708
0.9886	0.465378	-0.421137	0.237037
0.988686	0.465341	-0.421079	0.236995
0.988772	0.465305	-0.421021	0.236952
0.988858	0.465269	-0.420963	0.236909
0.988944	0.465233	-0.420905	0.236867
0.98903	0.465197	-0.420847	0.236824
0.989116	0.46516	-0.420789	0.236781
0.989202	0.465124	-0.420731	0.236739
0.989288	0.465088	-0.420673	0.236696
0.989374	0.465052	-0.420614	0.236654
0.98946	0.465016	-0.420557	0.236611
0.989546	0.46498	-0.420499	0.236569
0.989632	0.464943	-0.420441	0.236526
0.989718	0.464907	-0.420383	0.236484
0.989804	0.464871	-0.420325	0.236441
0.98989	0.464835	-0.420267	0.236399
0.989976	0.464799	-0.420209	0.236356
0.990062	0.464763	-0.420151	0.236314
0.990148	0.464727	-0.420093	0.236272
0.990234	0.464691	-0.420035	0.236229
0.99032	0.464655	-0.419977	0.236187
0.990405	0.464618	-0.41992	0.236144
0.990491	0.464582	-0.419862	0.236102
0.990577	0.464546	-0.419804	0.23606
0.990663	0.46451	-0.419746	0.236017
0.990749	0.464474	-0.419688	0.235975
0.990835	0.464438	-0.419631	0.235933
0.990921	0.464402	-0.419573	0.23589
0.991007	0.464366	-0.419515	0.235848
0.991093	0.46433	-0.419457	0.235806
0.991178	0.464294	-0.4194	0.235764
0.991264	0.464258	-0.419342	0.235721
0.99135	0.464222	-0.419284	0.235679
0.991436	0.464186	-0.419227	0.235637
0.991522	0.46415	-0.419169	0.235595
0.991608	0.464114	-0.419111	0.235553
0.991693	0.464078	-0.419054	0.235511
0.991779	0.464042	-0.418996	0.235468
0.991865	0.464006	-0.418938	0.235426
0.991951	0.46397	-0.418881	0.235384
0.992037	0.463935	-0.418823	0.235342
0.992122	0.463899	-0.418766	0.2353
0.992208	0.463863	-0.418708	0.235258
0.992294	0.463827	-0.418651	0.235216
0.99238	0.463791	-0.418593	0.235174
0.992465	0.463755	-0.418536	0.235132
0.992551	0.463719	-0.418478	0.23509
0.992637	0.463683	-0.418421	0.235048
0.992723	0.463647	-0.418363	0.235006
0.992808	0.463612	-0.418306	0.234964
0.992894	0.463576	-0.418248	0.234922
0.99298	0.46354	-0.418191	0.23488
0.993066	0.463504	-0.418133	0.234838
0.993151	0.463468	-0.418076	0.234796
0.993237	0.463432	-0.418019	0.234754
0.993323	0.463397	-0.417961	0.234712
0.993408	0.463361	-0.417904	0.23467
0.993494	0.463325	-0.417847	0.234628
0.99358	0.463289	-0.417789	0.234587
0.993665	0.463253	-0.417732	0.234545
0.993751	0.463218	-0.417675	0.234503
0.993837	0.463182	-0.417617	0.234461
0.993922	0.463146	-0.41756	0.234419
0.994008	0.46311	-0.417503	0.234378
0.994093	0.463075	-0.417446	0.234336
0.994179	0.463039	-0.417388	0.234294
0.994265	0.463003	-0.417331	0.234252
0.99435	0.462967	-0.417274	0.234211
0.994436	0.462932	-0.417217	0.234169
0.994522	0.462896	-0.41716	0.234127
0.994607	0.46286	-0.417102	0.234085
0.994693	0.462825	-0.417045	0.234044
0.994778	0.462789	-0.416988	0.234002
0.994864	0.462753	-0.416931	0.233961
0.994949	0.462718	-0.416874	0.233919
0.995035	0.462682	-0.416817	0.233877
0.99512	0.462646	-0.41676	0.233836
0.995206	0.462611	-0.416703	0.233794
0.995292	0.462575	-0.416646	0.233753
0.995377	0.462539	-0.416588	0.233711
0.995463	0.462504	-0.416531	0.233669
0.995548	0.462468	-0.416474	0.233628
0.995634	0.462433	-0.416417	0.233586
0.995719	0.462397	-0.41636	0.233545
0.995805	0.462361	-0.416303	0.233503
0.99589	0.462326	-0.416246	0.233462
0.995976	0.46229	-0.41619	0.23342
0.996061	0.462255	-0.416133	0.233379
0.996147	0.462219	-0.416076	0.233338
0.996232	0.462184	-0.416019	0.233296
0.996318	0.462148	-0.415962	0.233255
0.996403	0.462112	-0.415905	0.233213
0.996488	0.462077	-0.415848	0.233172
0.996574	0.462041	-0.415791	0.233131
0.996659	0.462006	-0.415734	0.233089
0.996745	0.46197	-0.415678	0.233048
0.99683	0.461935	-0.415621	0.233007
0.996916	0.461899	-0.415564	0.232965
0.997001	0.461864	-0.415507	0.232924
0.997086	0.461828	-0.41545	0.232883
0.997172	0.461793	-0.415394	0.232841
0.997257	0.461757	-0.415337	0.2328
0.997343	0.461722	-0.41528	0.232759
0.997428	0.461687	-0.415223	0.232718
0.997513	0.461651	-0.415167	0.232676
0.997599	0.461616	-0.41511	0.232635
0.997684	0.46158	-0.415053	0.232594
0.997769	0.461545	-0.414997	0.232553
0.997855	0.461509	-0.41494	0.232512
0.99794	0.461474	-0.414883	0.23247
0.998025	0.461439	-0.414827	0.232429
0.998111	0.461403	-0.41477	0.232388
0.998196	0.461368	-0.414713	0.232347
0.998281	0.461332	-0.414657	0.232306
0.998367	0.461297	-0.4146	0.232265
0.998452	0.461262	-0.414544	0.232224
0.998537	0.461226	-0.414487	0.232183
0.998623	0.461191	-0.414431	0.232142
0.998708	0.461156	-0.414374	0.232101
0.998793	0.46112	-0.414317	0.23206
0.998878	0.461085	-0.414261	0.232019
0.998964	0.46105	-0.414204	0.231978
0.999049	0.461014	-0.414148	0.231937
0.999134	0.460979	-0.414092	0.231896
0.999219	0.460944	-0.414035	0.231855
0.999305	0.460909	-0.413979	0.231814
0.99939	0.460873	-0.413922	0.231773
0.999475	0.460838	-0.413866	0.231732
0.99956	0.460803	-0.413809	0.231691
0.999646	0.460767	-0.413753	0.23165
0.999731	0.460732	-0.413697	0.231609
0.999816	0.460697	-0.41364	0.231568
0.999901	0.460662	-0.413584	0.231528
0.999987	0.460627	-0.413528	0.231487
1.00007	0.460591	-0.413471	0.231446
1.00016	0.460556	-0.413415	0.231405
1.00024	0.460521	-0.413359	0.231364
1.00033	0.460486	-0.413302	0.231324
1.00041	0.460451	-0.413246	0.231283
1.0005	0.460415	-0.41319	0.231242
1.00058	0.46038	-0.413134	0.231201
1.00067	0.460345	-0.413077	0.231161
1.00075	0.46031	-0.413021	0.23112
1.00084	0.460275	-0.412965	0.231079
1.00092	0.460239	-0.412909	0.231038
1.00101	0.460204	-0.412852	0.230998
1.00109	0.460169	-0.412796	0.230957
1.00118	0.460134	-0.41274	0.230916
1.00126	0.460099	-0.412684	0.230876
1.00135	0.460064	-0.412628	0.230835
1.00143	0.460029	-0.412572	0.230795
1.00152	0.459994	-0.412516	0.230754
1.0016	0.459959	-0.41246	0.230713
1.00169	0.459923	-0.412403	0.230673
1.00177	0.459888	-0.412347	0.230632
1.00186	0.459853	-0.412291	0.230592
1.00194	0.459818	-0.412235	0.230551
1.00203	0.459783	-0.412179	0.230511
1.00211	0.459748	-0.412123	0.23047
1.0022	0.459713	-0.412067	0.23043
1.00228	0.459678	-0.412011	0.230389
1.00237	0.459643	-0.411955	0.230349
1.00245	0.459608	-0.411899	0.230308
1.00254	0.459573	-0.411843	0.230268
1.00262	0.459538	-0.411787	0.230227
1.00271	0.459503	-0.411731	0.230187
1.00279	0.459468	-0.411676	0.230147
1.00288	0.459433	-0.41162	0.230106
1.00296	0.459398	-0.411564	0.230066
1.00305	0.459363	-0.411508	0.230025
1.00313	0.459328	-0.411452	0.229985
1.00322	0.459293	-0.411396	0.229945
1.0033	0.459258	-0.41134	0.229904
1.00339	0.459223	-0.411284	0.229864
1.00347	0.459188	-0.411229	0.229824
1.00356	0.459153	-0.411173	0.229783
1.00364	0.459118	-0.411117	0.229743
1.00373	0.459084	-0.411061	0.229703
1.00381	0.459049	-0.411005	0.229663
1.0039	0.459014	-0.41095	0.229622
1.00398	0.458979	-0.410894	0.229582
1.00407	0.458944	-0.410838	0.229542
1.00415	0.458909	-0.410782	0.229502
1.00424	0.458874	-0.410727	0.229462
1.00432	0.458839	-0.410671	0.229421
1.00441	0.458804	-0.410615	0.229381
1.00449	0.45877	-0.41056	0.229341
1.00458	0.458735	-0.410504	0.229301
1.00466	0.4587	-0.410448	0.229261
1.00475	0.458665	-0.410393	0.229221
1.00483	0.45863	-0.410337	0.229181
1.00492	0.458595	-0.410282	0.229141
1.005	0.458561	-0.410226	0.2291
1.00509	0.458526	-0.41017	0.22906
1.00517	0.458491	-0.410115	0.22902
1.00526	0.458456	-0.410059	0.22898
1.00534	0.458421	-0.410004	0.22894
1.00543	0.458387	-0.409948	0.2289
1.00551	0.458352	-0.409893	0.22886
1.0056	0.458317	-0.409837	0.22882
1.00568	0.458282	-0.409782	0.22878
1.00577	0.458248	-0.409726	0.22874
1.00585	0.458213	-0.409671	0.2287
1.00594	0.458178	-0.409615	0.22866
1.00602	0.458143	-0.40956	0.22862
1.00611	0.458109	-0.409504	0.228581
1.00619	0.458074	-0.409449	0.228541
1.00628	0.458039	-0.409393	0.228501
1.00636	0.458004	-0.409338	0.228461
1.00645	0.45797	-0.409283	0.228421
1.00653	0.457935	-0.409227	0.228381
1.00661	0.4579	-0.409172	0.228341
1.0067	0.457866	-0.409117	0.228301
1.00678	0.457831	-0.409061	0.228262
1.00687	0.457796	-0.409006	0.228222
1.00695	0.457762	-0.408951	0.228182
1.00704	0.457727	-0.408895	0.228142
1.00712	0.457692	-0.40884	0.228103
1.00721	0.457658	-0.408785	0.228063
1.00729	0.457623	-0.408729	0.228023
1.00738	0.457589	-0.408674	0.227983
1.00746	0.457554	-0.408619	0.227944
1.00755	0.457519	-0.408564	0.227904
1.00763	0.457485	-0.408508	0.227864
1.00772	0.45745	-0.408453	0.227825
1.0078	0.457416	-0.408398	0.227785
1.00789	0.457381	-0.408343	0.227745
1.00797	0.457346	-0.408288	0.227706
1.00806	0.457312	-0.408233	0.227666
1.00814	0.457277	-0.408177	0.227626
1.00822	0.457243	-0.408122	0.227587
1.00831	0.457208	-0.408067	0.227547
1.00839	0.457174	-0.408012	0.227508
1.00848	0.457139	-0.407957	0.227468
1.00856	0.457105	-0.407902	0.227428
1.00865	0.45707	-0.407847	0.227389
1.00873	0.457035	-0.407792	0.227349
1.00882	0.457001	-0.407737	0.22731
1.0089	0.456966	-0.407682	0.22727
1.00899	0.456932	-0.407627	0.227231
1.00907	0.456897	-0.407571	0.227191
1.00916	0.456863	-0.407516	0.227152
1.00924	0.456829	-0.407461	0.227112
1.00933	0.456794	-0.407406	0.227073
1.00941	0.45676	-0.407352	0.227033
1.00949	0.456725	-0.407297	0.226994
1.00958	0.456691	-0.407242	0.226955
1.00966	0.456656	-0.407187	0.226915
1.00975	0.456622	-0.407132	0.226876
1.00983	0.456587	-0.407077	0.226836
1.00992	0.456553	-0.407022	0.226797
1.01	0.456519	-0.406967	0.226758
1.01009	0.456484	-0.406912	0.226718
1.01017	0.45645	-0.406857	0.226679
1.01026	0.456415	-0.406802	0.22664
1.01034	0.456381	-0.406748	0.2266
1.01042	0.456347	-0.406693	0.226561
1.01051	0.456312	-0.406638	0.226522
1.01059	0.456278	-0.406583	0.226483
1.01068	0.456243	-0.406528	0.226443
1.01076	0.456209	-0.406474	0.226404
1.01085	0.456175	-0.406419	0.226365
1.01093	0.45614	-0.406364	0.226326
1.01102	0.456106	-0.406309	0.226286
1.0111	0.456072	-0.406255	0.226247
1.01119	0.456037	-0.4062	0.226208
1.01127	0.456003	-0.406145	0.226169
1.01135	0.455969	-0.40609	0.22613
1.01144	0.455934	-0.406036	0.226091
1.01152	0.4559	-0.405981	0.226051
1.01161	0.455866	-0.405926	0.226012
1.01169	0.455832	-0.405872	0.225973
1.01178	0.455797	-0.405817	0.225934
1.01186	0.455763	-0.405762	0.225895
1.01195	0.455729	-0.405708	0.225856
1.01203	0.455694	-0.405653	0.225817
1.01212	0.45566	-0.405599	0.225778
1.0122	0.455626	-0.405544	0.225739
1.01228	0.455592	-0.405489	0.2257
1.01237	0.455557	-0.405435	0.225661
1.01245	0.455523	-0.40538	0.225622
1.01254	0.455489	-0.405326	0.225583
1.01262	0.455455	-0.405271	0.225544
1.01271	0.455421	-0.405217	0.225505
