Q2:	1000

z	fQ	dfQ/dz	fQ^2 + (dfQ/dz)^2/Q2
0.00451315	0.970651	-10.4115	1.05056
0.00455749	0.970188	-10.463	1.05074
0.00460205	0.969721	-10.5144	1.05091
0.00464683	0.969249	-10.5655	1.05107
0.00469183	0.968773	-10.6165	1.05123
0.00473704	0.968291	-10.6672	1.05138
0.00478248	0.967805	-10.7177	1.05152
0.00482814	0.967315	-10.768	1.05165
0.00487402	0.96682	-10.8181	1.05177
0.00492011	0.96632	-10.868	1.05189
0.00496643	0.965816	-10.9176	1.05199
0.00501296	0.965306	-10.967	1.05209
0.00505972	0.964792	-11.0162	1.05218
0.00510669	0.964274	-11.0652	1.05226
0.00515389	0.96375	-11.114	1.05234
0.0052013	0.963222	-11.1625	1.0524
0.00524894	0.962689	-11.2108	1.05245
0.00529679	0.962152	-11.2589	1.0525
0.00534486	0.961609	-11.3067	1.05253
0.00539316	0.961062	-11.3543	1.05256
0.00544167	0.96051	-11.4017	1.05258
0.0054904	0.959953	-11.4489	1.05259
0.00553935	0.959392	-11.4958	1.05259
0.00558852	0.958825	-11.5424	1.05257
0.00563791	0.958254	-11.5889	1.05255
0.00568753	0.957678	-11.6351	1.05252
0.00573736	0.957097	-11.681	1.05248
0.00578741	0.956511	-11.7268	1.05243
0.00583768	0.955921	-11.7722	1.05237
0.00588817	0.955325	-11.8175	1.0523
0.00593888	0.954725	-11.8625	1.05222
0.00598981	0.954119	-11.9072	1.05213
0.00604096	0.953509	-11.9517	1.05202
0.00609233	0.952894	-11.996	1.05191
0.00614392	0.952274	-12.04	1.05179
0.00619573	0.951649	-12.0837	1.05165
0.00624776	0.951019	-12.1272	1.05151
0.00630001	0.950385	-12.1705	1.05135
0.00635247	0.949745	-12.2135	1.05118
0.00640516	0.9491	-12.2562	1.05101
0.00645807	0.948451	-12.2987	1.05082
0.0065112	0.947796	-12.341	1.05062
0.00656455	0.947137	-12.383	1.05041
0.00661812	0.946472	-12.4247	1.05018
0.00667191	0.945803	-12.4661	1.04995
0.00672592	0.945128	-12.5073	1.0497
0.00678015	0.944449	-12.5483	1.04944
0.0068346	0.943765	-12.589	1.04917
0.00688926	0.943075	-12.6294	1.04889
0.00694415	0.942381	-12.6696	1.0486
0.00699926	0.941682	-12.7095	1.0483
0.00705459	0.940977	-12.7491	1.04798
0.00711014	0.940268	-12.7885	1.04765
0.00716591	0.939554	-12.8276	1.04731
0.0072219	0.938834	-12.8664	1.04696
0.00727811	0.93811	-12.905	1.04659
0.00733454	0.937381	-12.9433	1.04621
0.00739119	0.936647	-12.9814	1.04582
0.00744806	0.935907	-13.0191	1.04542
0.00750515	0.935163	-13.0566	1.04501
0.00756246	0.934414	-13.0939	1.04458
0.00761999	0.933659	-13.1308	1.04414
0.00767774	0.9329	-13.1675	1.04369
0.00773572	0.932135	-13.204	1.04322
0.00779391	0.931366	-13.2401	1.04274
0.00785232	0.930592	-13.276	1.04225
0.00791095	0.929812	-13.3116	1.04175
0.0079698	0.929028	-13.3469	1.04123
0.00802888	0.928238	-13.382	1.0407
0.00808817	0.927444	-13.4167	1.04016
0.00814768	0.926644	-13.4512	1.03961
0.00820742	0.92584	-13.4855	1.03904
0.00826737	0.92503	-13.5194	1.03846
0.00832755	0.924216	-13.5531	1.03786
0.00838794	0.923396	-13.5865	1.03725
0.00844856	0.922571	-13.6196	1.03663
0.00850939	0.921742	-13.6525	1.036
0.00857045	0.920907	-13.685	1.03535
0.00863173	0.920068	-13.7173	1.03469
0.00869322	0.919223	-13.7493	1.03402
0.00875494	0.918374	-13.7811	1.03333
0.00881688	0.917519	-13.8125	1.03263
0.00887904	0.91666	-13.8437	1.03191
0.00894141	0.915795	-13.8746	1.03118
0.00900401	0.914926	-13.9052	1.03044
0.00906683	0.914051	-13.9355	1.02969
0.00912987	0.913172	-13.9655	1.02892
0.00919314	0.912287	-13.9953	1.02814
0.00925662	0.911398	-14.0248	1.02734
0.00932032	0.910503	-14.054	1.02653
0.00938424	0.909604	-14.0829	1.02571
0.00944839	0.9087	-14.1115	1.02487
0.00951275	0.907791	-14.1399	1.02402
0.00957733	0.906877	-14.1679	1.02316
0.00964214	0.905958	-14.1957	1.02228
0.00970717	0.905034	-14.2232	1.02139
0.00977241	0.904105	-14.2505	1.02048
0.00983788	0.903171	-14.2774	1.01956
0.00990357	0.902232	-14.304	1.01863
0.00996948	0.901288	-14.3304	1.01768
0.0100356	0.90034	-14.3565	1.01672
0.010102	0.899387	-14.3823	1.01575
0.0101685	0.898428	-14.4078	1.01476
0.0102353	0.897465	-14.433	1.01376
0.0103023	0.896497	-14.458	1.01274
0.0103696	0.895524	-14.4826	1.01171
0.010437	0.894546	-14.507	1.01067
0.0105047	0.893564	-14.5311	1.00961
0.0105726	0.892576	-14.5549	1.00854
0.0106407	0.891584	-14.5785	1.00745
0.010709	0.890587	-14.6017	1.00636
0.0107776	0.889585	-14.6247	1.00524
0.0108464	0.888579	-14.6473	1.00412
0.0109154	0.887567	-14.6697	1.00298
0.0109846	0.886551	-14.6918	1.00182
0.011054	0.88553	-14.7136	1.00065
0.0111237	0.884504	-14.7352	0.999473
0.0111936	0.883474	-14.7564	0.998278
0.0112637	0.882439	-14.7774	0.99707
0.011334	0.881399	-14.7981	0.995847
0.0114046	0.880354	-14.8185	0.994611
0.0114753	0.879305	-14.8386	0.993361
0.0115463	0.878251	-14.8585	0.992098
0.0116175	0.877192	-14.878	0.99082
0.011689	0.876128	-14.8973	0.98953
0.0117606	0.87506	-14.9163	0.988225
0.0118325	0.873987	-14.935	0.986907
0.0119046	0.87291	-14.9534	0.985576
0.0119769	0.871828	-14.9715	0.984231
0.0120494	0.870741	-14.9894	0.982872
0.0121222	0.86965	-15.007	0.9815
0.0121952	0.868554	-15.0242	0.980115
0.0122684	0.867454	-15.0413	0.978716
0.0123418	0.866349	-15.058	0.977304
0.0124154	0.86524	-15.0744	0.975878
0.0124893	0.864126	-15.0906	0.97444
0.0125634	0.863007	-15.1065	0.972988
0.0126377	0.861884	-15.1221	0.971522
0.0127122	0.860756	-15.1374	0.970044
0.0127869	0.859624	-15.1525	0.968552
0.0128619	0.858488	-15.1673	0.967047
0.0129371	0.857347	-15.1818	0.965529
0.0130125	0.856201	-15.196	0.963998
0.0130881	0.855052	-15.2099	0.962455
0.013164	0.853897	-15.2236	0.960898
0.0132401	0.852739	-15.2369	0.959328
0.0133164	0.851576	-15.25	0.957745
0.0133929	0.850408	-15.2629	0.95615
0.0134696	0.849237	-15.2754	0.954541
0.0135466	0.848061	-15.2877	0.95292
0.0136238	0.84688	-15.2997	0.951287
0.0137012	0.845695	-15.3114	0.94964
0.0137788	0.844506	-15.3229	0.947982
0.0138566	0.843313	-15.3341	0.94631
0.0139347	0.842116	-15.345	0.944626
0.014013	0.840914	-15.3556	0.94293
0.0140915	0.839708	-15.3659	0.941222
0.0141702	0.838498	-15.376	0.939501
0.0142492	0.837283	-15.3858	0.937767
0.0143284	0.836065	-15.3954	0.936022
0.0144078	0.834842	-15.4047	0.934265
0.0144874	0.833615	-15.4137	0.932495
0.0145672	0.832384	-15.4224	0.930713
0.0146473	0.831149	-15.4308	0.92892
0.0147276	0.82991	-15.439	0.927115
0.0148081	0.828667	-15.447	0.925297
0.0148888	0.82742	-15.4546	0.923468
0.0149697	0.826168	-15.462	0.921628
0.0150509	0.824913	-15.4691	0.919775
0.0151323	0.823654	-15.476	0.917911
0.0152139	0.82239	-15.4826	0.916035
0.0152957	0.821123	-15.4889	0.914148
0.0153778	0.819852	-15.4949	0.91225
0.0154601	0.818577	-15.5007	0.910341
0.0155426	0.817298	-15.5063	0.90842
0.0156253	0.816015	-15.5115	0.906488
0.0157082	0.814728	-15.5166	0.904545
0.0157914	0.813437	-15.5213	0.902591
0.0158748	0.812143	-15.5258	0.900626
0.0159584	0.810845	-15.53	0.898651
0.0160422	0.809543	-15.534	0.896664
0.0161263	0.808237	-15.5377	0.894667
0.0162105	0.806927	-15.5412	0.89266
0.016295	0.805614	-15.5444	0.890641
0.0163798	0.804297	-15.5473	0.888613
0.0164647	0.802976	-15.55	0.886573
0.0165499	0.801652	-15.5524	0.884524
0.0166352	0.800324	-15.5546	0.882464
0.0167208	0.798993	-15.5565	0.880394
0.0168067	0.797657	-15.5582	0.878314
0.0168927	0.796319	-15.5596	0.876224
0.016979	0.794976	-15.5607	0.874124
0.0170655	0.79363	-15.5617	0.872014
0.0171522	0.792281	-15.5623	0.869895
0.0172391	0.790928	-15.5627	0.867765
0.0173263	0.789571	-15.5629	0.865626
0.0174137	0.788212	-15.5628	0.863478
0.0175013	0.786848	-15.5625	0.86132
0.0175891	0.785482	-15.5619	0.859153
0.0176771	0.784111	-15.561	0.856977
0.0177654	0.782738	-15.56	0.854791
0.0178539	0.781361	-15.5586	0.852596
0.0179426	0.779981	-15.5571	0.850393
0.0180315	0.778597	-15.5553	0.84818
0.0181207	0.777211	-15.5532	0.845959
0.0182101	0.775821	-15.5509	0.843729
0.0182997	0.774427	-15.5484	0.84149
0.0183895	0.773031	-15.5456	0.839243
0.0184795	0.771631	-15.5426	0.836987
0.0185698	0.770228	-15.5394	0.834723
0.0186603	0.768822	-15.5359	0.832451
0.018751	0.767413	-15.5322	0.830171
0.0188419	0.766001	-15.5282	0.827882
0.0189331	0.764585	-15.524	0.825586
0.0190245	0.763167	-15.5196	0.823281
0.0191161	0.761746	-15.5149	0.820969
0.0192079	0.760321	-15.51	0.81865
0.0193	0.758894	-15.5049	0.816322
0.0193922	0.757464	-15.4996	0.813987
0.0194847	0.75603	-15.494	0.811645
0.0195774	0.754594	-15.4882	0.809296
0.0196704	0.753155	-15.4821	0.806939
0.0197635	0.751713	-15.4759	0.804575
0.0198569	0.750268	-15.4694	0.802204
0.0199505	0.74882	-15.4627	0.799826
0.0200443	0.74737	-15.4557	0.797442
0.0201384	0.745917	-15.4486	0.79505
0.0202326	0.744461	-15.4412	0.792652
0.0203271	0.743002	-15.4336	0.790248
0.0204218	0.741541	-15.4258	0.787837
0.0205168	0.740077	-15.4177	0.785419
0.0206119	0.73861	-15.4095	0.782996
0.0207073	0.737141	-15.401	0.780566
0.0208029	0.735669	-15.3923	0.77813
0.0208988	0.734194	-15.3834	0.775689
0.0209948	0.732717	-15.3742	0.773241
0.0210911	0.731237	-15.3649	0.770787
0.0211876	0.729755	-15.3553	0.768328
0.0212843	0.72827	-15.3456	0.765864
0.0213812	0.726783	-15.3356	0.763393
0.0214784	0.725294	-15.3254	0.760918
0.0215758	0.723802	-15.315	0.758437
0.0216734	0.722307	-15.3044	0.755951
0.0217712	0.72081	-15.2935	0.75346
0.0218693	0.719311	-15.2825	0.750964
0.0219676	0.71781	-15.2713	0.748463
0.0220661	0.716306	-15.2598	0.745957
0.0221648	0.7148	-15.2482	0.743447
0.0222637	0.713292	-15.2364	0.740932
0.0223629	0.711782	-15.2243	0.738413
0.0224623	0.710269	-15.2121	0.735889
0.0225619	0.708755	-15.1996	0.733362
0.0226617	0.707238	-15.187	0.73083
0.0227618	0.705719	-15.1741	0.728294
0.0228621	0.704198	-15.1611	0.725753
0.0229626	0.702675	-15.1479	0.72321
0.0230633	0.70115	-15.1344	0.720662
0.0231643	0.699622	-15.1208	0.718111
0.0232654	0.698093	-15.107	0.715556
0.0233668	0.696562	-15.093	0.712998
0.0234685	0.695029	-15.0788	0.710436
0.0235703	0.693494	-15.0644	0.707871
0.0236724	0.691957	-15.0498	0.705303
0.0237747	0.690419	-15.0351	0.702732
0.0238772	0.688878	-15.0201	0.700157
0.0239799	0.687336	-15.005	0.69758
0.0240829	0.685792	-14.9897	0.695001
0.024186	0.684246	-14.9742	0.692418
0.0242895	0.682698	-14.9585	0.689833
0.0243931	0.681149	-14.9426	0.687246
0.0244969	0.679598	-14.9266	0.684656
0.024601	0.678045	-14.9103	0.682064
0.0247053	0.676491	-14.8939	0.679469
0.0248098	0.674935	-14.8773	0.676873
0.0249146	0.673378	-14.8606	0.674275
0.0250195	0.671819	-14.8437	0.671674
0.0251247	0.670258	-14.8265	0.669072
0.0252301	0.668696	-14.8093	0.666469
0.0253358	0.667133	-14.7918	0.663863
0.0254416	0.665568	-14.7742	0.661257
0.0255477	0.664001	-14.7564	0.658649
0.025654	0.662434	-14.7384	0.656039
0.0257606	0.660865	-14.7203	0.653428
0.0258673	0.659294	-14.702	0.650817
0.0259743	0.657722	-14.6835	0.648204
0.0260815	0.656149	-14.6649	0.64559
0.0261889	0.654575	-14.6461	0.642976
0.0262966	0.652999	-14.6271	0.640361
0.0264044	0.651422	-14.608	0.637745
0.0265125	0.649844	-14.5887	0.635129
0.0266208	0.648265	-14.5693	0.632512
0.0267294	0.646685	-14.5497	0.629895
0.0268382	0.645103	-14.5299	0.627278
0.0269471	0.643521	-14.51	0.62466
0.0270564	0.641937	-14.49	0.622043
0.0271658	0.640353	-14.4698	0.619425
0.0272755	0.638767	-14.4494	0.616808
0.0273853	0.637181	-14.4289	0.614191
0.0274954	0.635593	-14.4082	0.611574
0.0276058	0.634005	-14.3874	0.608958
0.0277163	0.632415	-14.3664	0.606342
0.0278271	0.630825	-14.3453	0.603726
0.0279381	0.629234	-14.324	0.601111
0.0280493	0.627642	-14.3026	0.598497
0.0281608	0.626049	-14.281	0.595884
0.0282725	0.624455	-14.2593	0.593272
0.0283843	0.622861	-14.2375	0.590661
0.0284965	0.621266	-14.2155	0.58805
0.0286088	0.61967	-14.1933	0.585441
0.0287214	0.618073	-14.171	0.582833
0.0288342	0.616476	-14.1486	0.580227
0.0289472	0.614878	-14.1261	0.577622
0.0290604	0.61328	-14.1034	0.575018
0.0291739	0.611681	-14.0806	0.572417
0.0292876	0.610082	-14.0576	0.569817
0.0294015	0.608482	-14.0346	0.567219
0.0295156	0.606881	-14.0114	0.564623
0.02963	0.60528	-13.988	0.562029
0.0297446	0.603679	-13.9646	0.559437
0.0298594	0.602077	-13.941	0.556847
0.0299744	0.600475	-13.9172	0.554259
0.0300897	0.598872	-13.8934	0.551674
0.0302051	0.597269	-13.8694	0.549091
0.0303208	0.595666	-13.8453	0.54651
0.0304368	0.594062	-13.8211	0.543932
0.0305529	0.592458	-13.7967	0.541357
0.0306693	0.590854	-13.7723	0.538784
0.0307859	0.58925	-13.7477	0.536214
0.0309027	0.587645	-13.723	0.533647
0.0310198	0.586041	-13.6982	0.531083
0.031137	0.584436	-13.6732	0.528522
0.0312545	0.582831	-13.6482	0.525964
0.0313722	0.581225	-13.623	0.523409
0.0314902	0.57962	-13.5977	0.520857
0.0316084	0.578015	-13.5723	0.518309
0.0317268	0.57641	-13.5468	0.515764
0.0318454	0.574804	-13.5212	0.513222
0.0319642	0.573199	-13.4955	0.510684
0.0320833	0.571594	-13.4696	0.50815
0.0322026	0.569988	-13.4437	0.505619
0.0323221	0.568383	-13.4176	0.503092
0.0324418	0.566778	-13.3915	0.500568
0.0325618	0.565173	-13.3652	0.498049
0.032682	0.563569	-13.3388	0.495534
0.0328024	0.561964	-13.3124	0.493022
0.032923	0.56036	-13.2858	0.490515
0.0330439	0.558755	-13.2591	0.488012
0.033165	0.557152	-13.2323	0.485513
0.0332863	0.555548	-13.2055	0.483018
0.0334078	0.553945	-13.1785	0.480528
0.0335296	0.552342	-13.1514	0.478042
0.0336516	0.550739	-13.1243	0.47556
0.0337738	0.549137	-13.097	0.473084
0.0338962	0.547535	-13.0697	0.470611
0.0340189	0.545933	-13.0423	0.468144
0.0341417	0.544332	-13.0147	0.465681
0.0342648	0.542732	-12.9871	0.463223
0.0343882	0.541132	-12.9594	0.46077
0.0345117	0.539532	-12.9316	0.458322
0.0346355	0.537933	-12.9037	0.455879
0.0347595	0.536335	-12.8758	0.453441
0.0348837	0.534737	-12.8477	0.451008
0.0350082	0.53314	-12.8196	0.44858
0.0351329	0.531543	-12.7914	0.446158
0.0352578	0.529947	-12.7631	0.443741
0.0353829	0.528352	-12.7347	0.441329
0.0355083	0.526757	-12.7063	0.438922
0.0356338	0.525163	-12.6777	0.436521
0.0357597	0.52357	-12.6491	0.434126
0.0358857	0.521978	-12.6204	0.431736
0.0360119	0.520386	-12.5917	0.429352
0.0361384	0.518795	-12.5628	0.426974
0.0362651	0.517205	-12.5339	0.424601
0.036392	0.515616	-12.505	0.422234
0.0365192	0.514028	-12.4759	0.419873
0.0366466	0.512441	-12.4468	0.417518
0.0367742	0.510854	-12.4176	0.415169
0.036902	0.509269	-12.3883	0.412826
0.0370301	0.507685	-12.359	0.410489
0.0371583	0.506101	-12.3296	0.408158
0.0372868	0.504519	-12.3002	0.405833
0.0374156	0.502937	-12.2707	0.403515
0.0375445	0.501357	-12.2411	0.401202
0.0376737	0.499777	-12.2114	0.398896
0.0378031	0.498199	-12.1817	0.396597
0.0379327	0.496622	-12.152	0.394304
0.0380626	0.495046	-12.1221	0.392017
0.0381927	0.493471	-12.0923	0.389736
0.038323	0.491897	-12.0623	0.387462
0.0384535	0.490325	-12.0323	0.385195
0.0385843	0.488754	-12.0023	0.382934
0.0387152	0.487184	-11.9722	0.38068
0.0388465	0.485615	-11.942	0.378433
0.0389779	0.484047	-11.9118	0.376192
0.0391095	0.482481	-11.8815	0.373958
0.0392414	0.480916	-11.8512	0.371731
0.0393735	0.479353	-11.8208	0.369511
0.0395059	0.47779	-11.7904	0.367298
0.0396384	0.476229	-11.76	0.365091
0.0397712	0.47467	-11.7294	0.362891
0.0399042	0.473112	-11.6989	0.360699
0.0400374	0.471555	-11.6683	0.358513
0.0401709	0.47	-11.6376	0.356334
0.0403046	0.468446	-11.6069	0.354163
0.0404385	0.466894	-11.5762	0.351998
0.0405726	0.465343	-11.5454	0.349841
0.040707	0.463794	-11.5146	0.34769
0.0408416	0.462246	-11.4837	0.345547
0.0409764	0.4607	-11.4528	0.343411
0.0411114	0.459156	-11.4219	0.341283
0.0412467	0.457613	-11.3909	0.339162
0.0413822	0.456071	-11.3599	0.337048
0.0415179	0.454532	-11.3288	0.334941
0.0416539	0.452994	-11.2977	0.332842
0.04179	0.451458	-11.2666	0.330751
0.0419264	0.449923	-11.2355	0.328667
0.042063	0.44839	-11.2043	0.32659
0.0421999	0.446859	-11.1731	0.324521
0.042337	0.44533	-11.1419	0.32246
0.0424742	0.443802	-11.1106	0.320406
0.0426118	0.442276	-11.0793	0.318359
0.0427495	0.440752	-11.048	0.31632
0.0428875	0.43923	-11.0166	0.314289
0.0430257	0.43771	-10.9853	0.312266
0.0431641	0.436191	-10.9539	0.31025
0.0433028	0.434675	-10.9224	0.308242
0.0434416	0.43316	-10.891	0.306241
0.0435807	0.431647	-10.8595	0.304248
0.0437201	0.430137	-10.828	0.302263
0.0438596	0.428628	-10.7965	0.300286
0.0439994	0.427121	-10.765	0.298317
0.0441394	0.425616	-10.7334	0.296355
0.0442797	0.424113	-10.7019	0.294401
0.0444201	0.422612	-10.6703	0.292455
0.0445608	0.421113	-10.6387	0.290517
0.0447017	0.419616	-10.607	0.288587
0.0448429	0.418121	-10.5754	0.286665
0.0449842	0.416629	-10.5438	0.28475
0.0451258	0.415138	-10.5121	0.282844
0.0452676	0.413649	-10.4804	0.280945
0.0454097	0.412163	-10.4487	0.279054
0.0455519	0.410679	-10.417	0.277172
0.0456944	0.409196	-10.3853	0.275297
0.0458371	0.407717	-10.3536	0.27343
0.0459801	0.406239	-10.3219	0.271571
0.0461233	0.404763	-10.2902	0.26972
0.0462667	0.40329	-10.2584	0.267878
0.0464103	0.401819	-10.2267	0.266043
0.0465542	0.40035	-10.1949	0.264216
0.0466982	0.398883	-10.1632	0.262397
0.0468425	0.397419	-10.1314	0.260587
0.0469871	0.395957	-10.0996	0.258784
0.0471318	0.394497	-10.0679	0.25699
0.0472768	0.39304	-10.0361	0.255203
