Q2:	1

u	fQ	dfQ/du	fQ^2 + (dfQ/du)^2/Q2
0.000765248	0.999994	-0.0081416	1.00005
0.000782479	0.999993	-0.00819656	1.00005
0.000799931	0.999993	-0.00825219	1.00005
0.000817605	0.999993	-0.0083085	1.00006
0.000835498	0.999993	-0.00836546	1.00006
0.000853611	0.999993	-0.0084231	1.00006
0.000871942	0.999993	-0.00848139	1.00006
0.000890492	0.999992	-0.00854033	1.00006
0.000909259	0.999992	-0.00859993	1.00006
0.000928244	0.999992	-0.00866018	1.00006
0.000947445	0.999992	-0.00872108	1.00006
0.000966862	0.999992	-0.00878262	1.00006
0.000986495	0.999991	-0.0088448	1.00006
0.00100634	0.999991	-0.00890763	1.00006
0.00102641	0.999991	-0.00897108	1.00006
0.00104668	0.999991	-0.00903518	1.00006
0.00106718	0.999991	-0.0090999	1.00006
0.00108788	0.99999	-0.00916525	1.00006
0.0011088	0.99999	-0.00923123	1.00007
0.00112993	0.99999	-0.00929783	1.00007
0.00115128	0.99999	-0.00936505	1.00007
0.00117283	0.999989	-0.00943289	1.00007
0.0011946	0.999989	-0.00950135	1.00007
0.00121659	0.999989	-0.00957043	1.00007
0.00123878	0.999989	-0.00964011	1.00007
0.00126119	0.999988	-0.00971041	1.00007
0.0012838	0.999988	-0.00978131	1.00007
0.00130663	0.999988	-0.00985282	1.00007
0.00132967	0.999988	-0.00992494	1.00007
0.00135292	0.999987	-0.00999765	1.00007
0.00137638	0.999987	-0.010071	1.00008
0.00140006	0.999987	-0.0101449	1.00008
0.00142394	0.999987	-0.0102194	1.00008
0.00144803	0.999986	-0.0102945	1.00008
0.00147234	0.999986	-0.0103702	1.00008
0.00149685	0.999986	-0.0104465	1.00008
0.00152157	0.999985	-0.0105234	1.00008
0.00154651	0.999985	-0.0106008	1.00008
0.00157165	0.999985	-0.0106789	1.00008
0.00159701	0.999984	-0.0107575	1.00008
0.00162257	0.999984	-0.0108367	1.00009
0.00164834	0.999984	-0.0109165	1.00009
0.00167433	0.999984	-0.0109969	1.00009
0.00170052	0.999983	-0.0110778	1.00009
0.00172692	0.999983	-0.0111593	1.00009
0.00175353	0.999983	-0.0112414	1.00009
0.00178035	0.999982	-0.011324	1.00009
0.00180739	0.999982	-0.0114073	1.00009
0.00183463	0.999982	-0.011491	1.0001
0.00186208	0.999981	-0.0115754	1.0001
0.00188973	0.999981	-0.0116603	1.0001
0.0019176	0.99998	-0.0117458	1.0001
0.00194568	0.99998	-0.0118318	1.0001
0.00197397	0.99998	-0.0119184	1.0001
0.00200246	0.999979	-0.0120055	1.0001
0.00203117	0.999979	-0.0120932	1.0001
0.00206008	0.999979	-0.0121815	1.00011
0.00208921	0.999978	-0.0122702	1.00011
0.00211854	0.999978	-0.0123596	1.00011
0.00214808	0.999977	-0.0124495	1.00011
0.00217783	0.999977	-0.0125399	1.00011
0.00220779	0.999977	-0.0126308	1.00011
0.00223796	0.999976	-0.0127223	1.00011
0.00226834	0.999976	-0.0128144	1.00012
0.00229893	0.999975	-0.012907	1.00012
0.00232972	0.999975	-0.0130001	1.00012
0.00236073	0.999974	-0.0130937	1.00012
0.00239195	0.999974	-0.0131879	1.00012
0.00242337	0.999974	-0.0132826	1.00012
0.002455	0.999973	-0.0133778	1.00013
0.00248684	0.999973	-0.0134735	1.00013
0.0025189	0.999972	-0.0135698	1.00013
0.00255116	0.999972	-0.0136666	1.00013
0.00258363	0.999971	-0.0137639	1.00013
0.0026163	0.999971	-0.0138617	1.00013
0.00264919	0.99997	-0.01396	1.00014
0.00268229	0.99997	-0.0140589	1.00014
0.00271559	0.999969	-0.0141582	1.00014
0.00274911	0.999969	-0.0142581	1.00014
0.00278283	0.999968	-0.0143584	1.00014
0.00281677	0.999968	-0.0144593	1.00014
0.00285091	0.999967	-0.0145607	1.00015
0.00288526	0.999967	-0.0146625	1.00015
0.00291982	0.999966	-0.0147649	1.00015
0.00295459	0.999966	-0.0148677	1.00015
0.00298957	0.999965	-0.0149711	1.00015
0.00302476	0.999964	-0.0150749	1.00016
0.00306016	0.999964	-0.0151792	1.00016
0.00309576	0.999963	-0.015284	1.00016
0.00313158	0.999963	-0.0153893	1.00016
0.0031676	0.999962	-0.0154951	1.00016
0.00320384	0.999961	-0.0156014	1.00017
0.00324028	0.999961	-0.0157081	1.00017
0.00327694	0.99996	-0.0158153	1.00017
0.0033138	0.99996	-0.015923	1.00017
0.00335087	0.999959	-0.0160311	1.00018
0.00338815	0.999958	-0.0161397	1.00018
0.00342564	0.999958	-0.0162488	1.00018
0.00346334	0.999957	-0.0163584	1.00018
0.00350125	0.999956	-0.0164684	1.00018
0.00353937	0.999956	-0.0165788	1.00019
0.00357769	0.999955	-0.0166898	1.00019
0.00361623	0.999954	-0.0168012	1.00019
0.00365497	0.999954	-0.016913	1.00019
0.00369393	0.999953	-0.0170253	1.0002
0.00373309	0.999952	-0.017138	1.0002
0.00377247	0.999952	-0.0172512	1.0002
0.00381205	0.999951	-0.0173648	1.0002
0.00385185	0.99995	-0.0174789	1.00021
0.00389185	0.99995	-0.0175934	1.00021
0.00393206	0.999949	-0.0177083	1.00021
0.00397248	0.999948	-0.0178237	1.00021
0.00401311	0.999947	-0.0179395	1.00022
0.00405395	0.999947	-0.0180557	1.00022
0.004095	0.999946	-0.0181724	1.00022
0.00413626	0.999945	-0.0182895	1.00022
0.00417773	0.999944	-0.018407	1.00023
0.00421941	0.999943	-0.0185249	1.00023
0.0042613	0.999943	-0.0186433	1.00023
0.00430339	0.999942	-0.018762	1.00024
0.0043457	0.999941	-0.0188812	1.00024
0.00438822	0.99994	-0.0190008	1.00024
0.00443094	0.999939	-0.0191208	1.00024
0.00447388	0.999938	-0.0192412	1.00025
0.00451703	0.999938	-0.019362	1.00025
0.00456038	0.999937	-0.0194832	1.00025
0.00460395	0.999936	-0.0196048	1.00026
0.00464772	0.999935	-0.0197268	1.00026
0.0046917	0.999934	-0.0198492	1.00026
0.0047359	0.999933	-0.019972	1.00027
0.0047803	0.999932	-0.0200952	1.00027
0.00482492	0.999931	-0.0202187	1.00027
0.00486974	0.99993	-0.0203427	1.00027
0.00491477	0.99993	-0.020467	1.00028
0.00496001	0.999929	-0.0205917	1.00028
0.00500547	0.999928	-0.0207168	1.00028
0.00505113	0.999927	-0.0208422	1.00029
0.005097	0.999926	-0.0209681	1.00029
0.00514308	0.999925	-0.0210943	1.00029
0.00518937	0.999924	-0.0212208	1.0003
0.00523587	0.999923	-0.0213478	1.0003
0.00528259	0.999922	-0.021475	1.0003
0.00532951	0.999921	-0.0216027	1.00031
0.00537664	0.99992	-0.0217307	1.00031
0.00542398	0.999919	-0.021859	1.00032
0.00547153	0.999918	-0.0219878	1.00032
0.00551929	0.999916	-0.0221168	1.00032
0.00556726	0.999915	-0.0222462	1.00033
0.00561544	0.999914	-0.022376	1.00033
0.00566383	0.999913	-0.0225061	1.00033
0.00571243	0.999912	-0.0226365	1.00034
0.00576124	0.999911	-0.0227672	1.00034
0.00581026	0.99991	-0.0228983	1.00034
0.0058595	0.999909	-0.0230298	1.00035
0.00590894	0.999908	-0.0231615	1.00035
0.00595859	0.999906	-0.0232936	1.00036
0.00600845	0.999905	-0.023426	1.00036
0.00605852	0.999904	-0.0235587	1.00036
0.0061088	0.999903	-0.0236918	1.00037
0.00615929	0.999902	-0.0238251	1.00037
0.00620999	0.9999	-0.0239588	1.00038
0.0062609	0.999899	-0.0240928	1.00038
0.00631202	0.999898	-0.0242271	1.00038
0.00636335	0.999897	-0.0243617	1.00039
0.0064149	0.999896	-0.0244966	1.00039
0.00646665	0.999894	-0.0246318	1.0004
0.00651861	0.999893	-0.0247673	1.0004
0.00657078	0.999892	-0.024903	1.0004
0.00662316	0.99989	-0.0250391	1.00041
0.00667576	0.999889	-0.0251755	1.00041
0.00672856	0.999888	-0.0253121	1.00042
0.00678157	0.999886	-0.0254491	1.00042
0.0068348	0.999885	-0.0255863	1.00042
0.00688823	0.999884	-0.0257238	1.00043
0.00694187	0.999882	-0.0258616	1.00043
0.00699573	0.999881	-0.0259996	1.00044
0.00704979	0.999879	-0.0261379	1.00044
0.00710407	0.999878	-0.0262765	1.00045
0.00715855	0.999877	-0.0264153	1.00045
0.00721325	0.999875	-0.0265544	1.00046
0.00726815	0.999874	-0.0266938	1.00046
0.00732327	0.999872	-0.0268334	1.00046
0.0073786	0.999871	-0.0269733	1.00047
0.00743413	0.999869	-0.0271135	1.00047
0.00748988	0.999868	-0.0272538	1.00048
0.00754584	0.999866	-0.0273945	1.00048
0.00760201	0.999865	-0.0275353	1.00049
0.00765839	0.999863	-0.0276764	1.00049
0.00771498	0.999862	-0.0278178	1.0005
0.00777178	0.99986	-0.0279594	1.0005
0.00782879	0.999858	-0.0281012	1.00051
0.00788601	0.999857	-0.0282433	1.00051
0.00794344	0.999855	-0.0283855	1.00052
0.00800108	0.999854	-0.028528	1.00052
0.00805893	0.999852	-0.0286708	1.00053
0.008117	0.99985	-0.0288137	1.00053
0.00817527	0.999849	-0.0289569	1.00054
0.00823375	0.999847	-0.0291002	1.00054
0.00829245	0.999845	-0.0292438	1.00055
0.00835136	0.999844	-0.0293876	1.00055
0.00841047	0.999842	-0.0295316	1.00056
0.0084698	0.99984	-0.0296758	1.00056
0.00852934	0.999838	-0.0298202	1.00057
0.00858908	0.999837	-0.0299648	1.00057
0.00864904	0.999835	-0.0301096	1.00058
0.00870921	0.999833	-0.0302546	1.00058
0.00876959	0.999831	-0.0303998	1.00059
0.00883018	0.999829	-0.0305451	1.00059
0.00889099	0.999828	-0.0306907	1.0006
0.008952	0.999826	-0.0308364	1.0006
0.00901322	0.999824	-0.0309823	1.00061
0.00907465	0.999822	-0.0311284	1.00061
0.0091363	0.99982	-0.0312746	1.00062
0.00919816	0.999818	-0.0314211	1.00062
0.00926022	0.999816	-0.0315677	1.00063
0.0093225	0.999814	-0.0317144	1.00063
0.00938499	0.999812	-0.0318614	1.00064
0.00944769	0.99981	-0.0320084	1.00065
0.0095106	0.999808	-0.0321557	1.00065
0.00957372	0.999806	-0.0323031	1.00066
0.00963705	0.999804	-0.0324506	1.00066
0.00970059	0.999802	-0.0325983	1.00067
0.00976434	0.9998	-0.0327462	1.00067
0.00982831	0.999798	-0.0328941	1.00068
0.00989248	0.999796	-0.0330423	1.00068
0.00995687	0.999794	-0.0331905	1.00069
0.0100215	0.999792	-0.0333389	1.0007
0.0100863	0.99979	-0.0334875	1.0007
0.0101513	0.999788	-0.0336361	1.00071
0.0102165	0.999785	-0.0337849	1.00071
0.010282	0.999783	-0.0339338	1.00072
0.0103476	0.999781	-0.0340829	1.00072
0.0104135	0.999779	-0.034232	1.00073
0.0104796	0.999777	-0.0343813	1.00074
0.0105458	0.999774	-0.0345307	1.00074
0.0106123	0.999772	-0.0346802	1.00075
0.010679	0.99977	-0.0348298	1.00075
0.010746	0.999768	-0.0349795	1.00076
0.0108131	0.999765	-0.0351293	1.00076
0.0108804	0.999763	-0.0352793	1.00077
0.010948	0.999761	-0.0354293	1.00078
0.0110158	0.999758	-0.0355794	1.00078
0.0110837	0.999756	-0.0357296	1.00079
0.0111519	0.999753	-0.0358799	1.00079
0.0112203	0.999751	-0.0360303	1.0008
0.0112889	0.999749	-0.0361807	1.00081
0.0113577	0.999746	-0.0363313	1.00081
0.0114268	0.999744	-0.0364819	1.00082
0.011496	0.999741	-0.0366326	1.00082
0.0115655	0.999739	-0.0367834	1.00083
0.0116351	0.999736	-0.0369343	1.00084
0.011705	0.999734	-0.0370852	1.00084
0.0117751	0.999731	-0.0372362	1.00085
0.0118454	0.999729	-0.0373872	1.00085
0.0119159	0.999726	-0.0375383	1.00086
0.0119866	0.999723	-0.0376895	1.00087
0.0120576	0.999721	-0.0378407	1.00087
0.0121287	0.999718	-0.037992	1.00088
0.0122001	0.999715	-0.0381433	1.00089
0.0122716	0.999713	-0.0382947	1.00089
0.0123434	0.99971	-0.0384461	1.0009
0.0124154	0.999707	-0.0385976	1.0009
0.0124876	0.999705	-0.0387491	1.00091
0.01256	0.999702	-0.0389007	1.00092
0.0126326	0.999699	-0.0390523	1.00092
0.0127055	0.999696	-0.0392039	1.00093
0.0127785	0.999693	-0.0393555	1.00094
0.0128518	0.999691	-0.0395072	1.00094
0.0129253	0.999688	-0.0396589	1.00095
0.0129989	0.999685	-0.0398106	1.00095
0.0130728	0.999682	-0.0399624	1.00096
0.0131469	0.999679	-0.0401141	1.00097
0.0132213	0.999676	-0.0402659	1.00097
0.0132958	0.999673	-0.0404177	1.00098
0.0133705	0.99967	-0.0405695	1.00099
0.0134455	0.999667	-0.0407213	1.00099
0.0135207	0.999664	-0.0408731	1.001
0.013596	0.999661	-0.0410249	1.00101
0.0136716	0.999658	-0.0411767	1.00101
0.0137474	0.999655	-0.0413285	1.00102
0.0138234	0.999652	-0.0414803	1.00102
0.0138997	0.999649	-0.0416321	1.00103
0.0139761	0.999646	-0.0417839	1.00104
0.0140527	0.999643	-0.0419357	1.00104
0.0141296	0.999639	-0.0420874	1.00105
0.0142067	0.999636	-0.0422392	1.00106
0.0142839	0.999633	-0.0423909	1.00106
0.0143614	0.99963	-0.0425426	1.00107
0.0144391	0.999627	-0.0426943	1.00108
0.0145171	0.999623	-0.0428459	1.00108
0.0145952	0.99962	-0.0429976	1.00109
0.0146735	0.999617	-0.0431492	1.0011
0.0147521	0.999613	-0.0433007	1.0011
0.0148309	0.99961	-0.0434522	1.00111
0.0149098	0.999607	-0.0436037	1.00111
0.014989	0.999603	-0.0437552	1.00112
0.0150684	0.9996	-0.0439065	1.00113
0.015148	0.999596	-0.0440579	1.00113
0.0152279	0.999593	-0.0442092	1.00114
0.0153079	0.99959	-0.0443604	1.00115
0.0153881	0.999586	-0.0445116	1.00115
0.0154686	0.999583	-0.0446628	1.00116
0.0155493	0.999579	-0.0448139	1.00117
0.0156302	0.999575	-0.0449649	1.00117
0.0157113	0.999572	-0.0451159	1.00118
0.0157926	0.999568	-0.0452668	1.00119
0.0158741	0.999565	-0.0454176	1.00119
0.0159558	0.999561	-0.0455684	1.0012
0.0160378	0.999557	-0.045719	1.0012
0.0161199	0.999554	-0.0458697	1.00121
0.0162023	0.99955	-0.0460202	1.00122
0.0162849	0.999546	-0.0461707	1.00122
0.0163677	0.999542	-0.0463211	1.00123
0.0164507	0.999539	-0.0464714	1.00124
0.0165339	0.999535	-0.0466216	1.00124
0.0166173	0.999531	-0.0467717	1.00125
0.016701	0.999527	-0.0469218	1.00126
0.0167848	0.999523	-0.0470717	1.00126
0.0168689	0.999519	-0.0472216	1.00127
0.0169532	0.999515	-0.0473713	1.00128
0.0170377	0.999512	-0.047521	1.00128
0.0171224	0.999508	-0.0476705	1.00129
0.0172073	0.999504	-0.04782	1.00129
0.0172924	0.9995	-0.0479694	1.0013
0.0173778	0.999496	-0.0481186	1.00131
0.0174633	0.999492	-0.0482678	1.00131
0.0175491	0.999487	-0.0484168	1.00132
0.0176351	0.999483	-0.0485657	1.00133
0.0177213	0.999479	-0.0487145	1.00133
0.0178077	0.999475	-0.0488632	1.00134
0.0178943	0.999471	-0.0490118	1.00134
0.0179811	0.999467	-0.0491602	1.00135
0.0180682	0.999463	-0.0493086	1.00136
0.0181554	0.999458	-0.0494568	1.00136
0.0182429	0.999454	-0.0496048	1.00137
0.0183306	0.99945	-0.0497528	1.00138
0.0184185	0.999445	-0.0499006	1.00138
0.0185066	0.999441	-0.0500483	1.00139
0.0185949	0.999437	-0.0501958	1.00139
0.0186834	0.999432	-0.0503432	1.0014
0.0187722	0.999428	-0.0504905	1.00141
0.0188611	0.999424	-0.0506377	1.00141
0.0189503	0.999419	-0.0507846	1.00142
0.0190397	0.999415	-0.0509315	1.00142
0.0191293	0.99941	-0.0510782	1.00143
0.0192191	0.999406	-0.0512247	1.00144
0.0193091	0.999401	-0.0513711	1.00144
0.0193994	0.999396	-0.0515174	1.00145
0.0194898	0.999392	-0.0516635	1.00145
0.0195805	0.999387	-0.0518094	1.00146
0.0196713	0.999383	-0.0519552	1.00146
0.0197624	0.999378	-0.0521008	1.00147
0.0198537	0.999373	-0.0522463	1.00148
0.0199452	0.999369	-0.0523916	1.00148
0.020037	0.999364	-0.0525367	1.00149
0.0201289	0.999359	-0.0526817	1.00149
0.020221	0.999354	-0.0528265	1.0015
0.0203134	0.999349	-0.0529711	1.00151
0.020406	0.999345	-0.0531156	1.00151
0.0204988	0.99934	-0.0532599	1.00152
0.0205918	0.999335	-0.053404	1.00152
0.020685	0.99933	-0.0535479	1.00153
0.0207784	0.999325	-0.0536917	1.00153
0.0208721	0.99932	-0.0538353	1.00154
0.0209659	0.999315	-0.0539787	1.00154
0.02106	0.99931	-0.0541219	1.00155
0.0211543	0.999305	-0.0542649	1.00156
0.0212488	0.9993	-0.0544077	1.00156
0.0213435	0.999295	-0.0545504	1.00157
0.0214384	0.99929	-0.0546928	1.00157
0.0215335	0.999285	-0.0548351	1.00158
0.0216289	0.999279	-0.0549772	1.00158
0.0217244	0.999274	-0.0551191	1.00159
0.0218202	0.999269	-0.0552608	1.00159
0.0219162	0.999264	-0.0554022	1.0016
0.0220124	0.999258	-0.0555435	1.0016
0.0221088	0.999253	-0.0556846	1.00161
0.0222054	0.999248	-0.0558255	1.00161
0.0223023	0.999242	-0.0559662	1.00162
0.0223993	0.999237	-0.0561067	1.00162
0.0224966	0.999232	-0.0562469	1.00163
0.022594	0.999226	-0.056387	1.00163
0.0226917	0.999221	-0.0565269	1.00164
0.0227896	0.999215	-0.0566665	1.00164
0.0228878	0.99921	-0.0568059	1.00165
0.0229861	0.999204	-0.0569451	1.00165
0.0230846	0.999199	-0.0570841	1.00166
0.0231834	0.999193	-0.0572229	1.00166
0.0232824	0.999188	-0.0573615	1.00167
0.0233816	0.999182	-0.0574998	1.00167
0.023481	0.999176	-0.057638	1.00168
0.0235806	0.999171	-0.0577759	1.00168
0.0236804	0.999165	-0.0579136	1.00168
0.0237805	0.999159	-0.058051	1.00169
0.0238807	0.999153	-0.0581883	1.00169
0.0239812	0.999148	-0.0583253	1.0017
0.0240819	0.999142	-0.0584621	1.0017
0.0241828	0.999136	-0.0585986	1.00171
0.0242839	0.99913	-0.0587349	1.00171
0.0243852	0.999124	-0.058871	1.00171
0.0244867	0.999118	-0.0590069	1.00172
0.0245885	0.999112	-0.0591425	1.00172
0.0246904	0.999106	-0.0592779	1.00173
0.0247926	0.9991	-0.059413	1.00173
0.024895	0.999094	-0.059548	1.00174
0.0249976	0.999088	-0.0596826	1.00174
0.0251004	0.999082	-0.0598171	1.00174
0.0252035	0.999076	-0.0599513	1.00175
0.0253067	0.99907	-0.0600852	1.00175
0.0254102	0.999064	-0.0602189	1.00175
0.0255139	0.999057	-0.0603524	1.00176
0.0256177	0.999051	-0.0604856	1.00176
0.0257218	0.999045	-0.0606186	1.00177
0.0258262	0.999039	-0.0607514	1.00177
0.0259307	0.999032	-0.0608839	1.00177
0.0260354	0.999026	-0.0610161	1.00178
0.0261404	0.99902	-0.0611481	1.00178
0.0262456	0.999013	-0.0612798	1.00178
0.026351	0.999007	-0.0614113	1.00179
0.0264566	0.999	-0.0615425	1.00179
0.0265624	0.998994	-0.0616735	1.00179
0.0266684	0.998987	-0.0618043	1.0018
0.0267746	0.998981	-0.0619347	1.0018
0.0268811	0.998974	-0.062065	1.0018
0.0269878	0.998968	-0.0621949	1.0018
0.0270947	0.998961	-0.0623246	1.00181
0.0272018	0.998954	-0.0624541	1.00181
0.0273091	0.998948	-0.0625833	1.00181
0.0274166	0.998941	-0.0627122	1.00182
0.0275244	0.998934	-0.0628409	1.00182
0.0276323	0.998927	-0.0629693	1.00182
0.0277405	0.998921	-0.0630975	1.00182
0.0278489	0.998914	-0.0632253	1.00183
0.0279575	0.998907	-0.063353	1.00183
0.0280663	0.9989	-0.0634803	1.00183
0.0281753	0.998893	-0.0636074	1.00183
0.0282846	0.998886	-0.0637343	1.00184
0.028394	0.998879	-0.0638608	1.00184
0.0285037	0.998872	-0.0639871	1.00184
0.0286136	0.998865	-0.0641132	1.00184
0.0287237	0.998858	-0.064239	1.00184
0.028834	0.998851	-0.0643645	1.00185
0.0289445	0.998844	-0.0644897	1.00185
0.0290553	0.998837	-0.0646147	1.00185
0.0291662	0.99883	-0.0647394	1.00185
0.0292774	0.998823	-0.0648638	1.00185
0.0293888	0.998815	-0.064988	1.00186
0.0295004	0.998808	-0.0651118	1.00186
0.0296122	0.998801	-0.0652355	1.00186
0.0297242	0.998794	-0.0653588	1.00186
0.0298365	0.998786	-0.0654819	1.00186
0.029949	0.998779	-0.0656047	1.00186
0.0300616	0.998771	-0.0657272	1.00186
0.0301745	0.998764	-0.0658495	1.00187
0.0302876	0.998757	-0.0659715	1.00187
0.030401	0.998749	-0.0660932	1.00187
0.0305145	0.998742	-0.0662146	1.00187
0.0306282	0.998734	-0.0663358	1.00187
0.0307422	0.998726	-0.0664567	1.00187
0.0308564	0.998719	-0.0665773	1.00187
0.0309708	0.998711	-0.0666976	1.00187
0.0310854	0.998704	-0.0668177	1.00187
0.0312002	0.998696	-0.0669375	1.00187
0.0313153	0.998688	-0.067057	1.00187
0.0314305	0.99868	-0.0671763	1.00188
0.031546	0.998673	-0.0672952	1.00188
0.0316617	0.998665	-0.0674139	1.00188
0.0317776	0.998657	-0.0675323	1.00188
0.0318937	0.998649	-0.0676505	1.00188
0.03201	0.998641	-0.0677683	1.00188
0.0321266	0.998633	-0.0678859	1.00188
0.0322433	0.998625	-0.0680032	1.00188
0.0323603	0.998618	-0.0681203	1.00188
0.0324775	0.99861	-0.068237	1.00188
0.0325949	0.998601	-0.0683535	1.00188
0.0327125	0.998593	-0.0684697	1.00188
0.0328303	0.998585	-0.0685856	1.00188
0.0329484	0.998577	-0.0687013	1.00188
0.0330667	0.998569	-0.0688167	1.00188
0.0331852	0.998561	-0.0689318	1.00188
0.0333038	0.998553	-0.0690466	1.00187
0.0334228	0.998544	-0.0691611	1.00187
0.0335419	0.998536	-0.0692754	1.00187
0.0336612	0.998528	-0.0693894	1.00187
0.0337808	0.99852	-0.0695031	1.00187
0.0339006	0.998511	-0.0696166	1.00187
0.0340206	0.998503	-0.0697297	1.00187
0.0341408	0.998494	-0.0698426	1.00187
0.0342612	0.998486	-0.0699553	1.00187
0.0343818	0.998477	-0.0700676	1.00187
0.0345027	0.998469	-0.0701797	1.00187
0.0346237	0.99846	-0.0702915	1.00186
0.034745	0.998452	-0.070403	1.00186
0.0348665	0.998443	-0.0705142	1.00186
0.0349882	0.998435	-0.0706252	1.00186
0.0351102	0.998426	-0.0707359	1.00186
0.0352323	0.998417	-0.0708464	1.00186
0.0353547	0.998409	-0.0709565	1.00185
0.0354772	0.9984	-0.0710664	1.00185
0.0356	0.998391	-0.071176	1.00185
0.035723	0.998382	-0.0712854	1.00185
0.0358463	0.998373	-0.0713944	1.00185
0.0359697	0.998365	-0.0715032	1.00184
0.0360934	0.998356	-0.0716118	1.00184
0.0362172	0.998347	-0.07172	1.00184
0.0363413	0.998338	-0.071828	1.00184
0.0364656	0.998329	-0.0719357	1.00184
0.0365901	0.99832	-0.0720432	1.00183
0.0367149	0.998311	-0.0721504	1.00183
0.0368398	0.998302	-0.0722573	1.00183
0.036965	0.998293	-0.0723639	1.00182
0.0370904	0.998283	-0.0724703	1.00182
0.037216	0.998274	-0.0725765	1.00182
0.0373418	0.998265	-0.0726823	1.00182
0.0374678	0.998256	-0.0727879	1.00181
0.0375941	0.998247	-0.0728932	1.00181
0.0377205	0.998237	-0.0729983	1.00181
0.0378472	0.998228	-0.0731031	1.0018
0.0379741	0.998219	-0.0732076	1.0018
