Q2:	0

u	fQ	dfQ/du	fQ^2 + (dfQ/du)^2/Q2
0.00678157	1	0	1
0.0068348	1	0	1
0.00688823	1	0	1
0.00694187	1	0	1
0.00699573	1	0	1
0.00704979	1	0	1
0.00710407	1	0	1
0.00715855	1	0	1
0.00721325	1	0	1
0.00726815	1	0	1
0.00732327	1	0	1
0.0073786	1	0	1
0.00743413	1	0	1
0.00748988	1	0	1
0.00754584	1	0	1
0.00760201	1	0	1
0.00765839	1	0	1
0.00771498	1	0	1
0.00777178	1	0	1
0.00782879	1	0	1
0.00788601	1	0	1
0.00794344	1	0	1
0.00800108	1	0	1
0.00805893	1	0	1
0.008117	1	0	1
0.00817527	1	0	1
0.00823375	1	0	1
0.00829245	1	0	1
0.00835136	1	0	1
0.00841047	1	0	1
0.0084698	1	0	1
0.00852934	1	0	1
0.00858908	1	0	1
0.00864904	1	0	1
0.00870921	1	0	1
0.00876959	1	0	1
0.00883018	1	0	1
0.00889099	1	0	1
0.008952	1	0	1
0.00901322	1	0	1
0.00907465	1	0	1
0.0091363	1	0	1
0.00919816	1	0	1
0.00926022	1	0	1
0.0093225	1	0	1
0.00938499	1	0	1
0.00944769	1	0	1
0.0095106	1	0	1
0.00957372	1	0	1
0.00963705	1	0	1
0.00970059	1	0	1
0.00976434	1	0	1
0.00982831	1	0	1
0.00989248	1	0	1
0.00995687	1	0	1
0.0100215	1	0	1
0.0100863	1	0	1
0.0101513	1	0	1
0.0102165	1	0	1
0.010282	1	0	1
0.0103476	1	0	1
0.0104135	1	0	1
0.0104796	1	0	1
0.0105458	1	0	1
0.0106123	1	0	1
0.010679	1	0	1
0.010746	1	0	1
0.0108131	1	0	1
0.0108804	1	0	1
0.010948	1	0	1
0.0110158	1	0	1
0.0110837	1	0	1
0.0111519	1	0	1
0.0112203	1	0	1
0.0112889	1	0	1
0.0113577	1	0	1
0.0114268	1	0	1
0.011496	1	0	1
0.0115655	1	0	1
0.0116351	1	0	1
0.011705	1	0	1
0.0117751	1	0	1
0.0118454	1	0	1
0.0119159	1	0	1
0.0119866	1	0	1
0.0120576	1	0	1
0.0121287	1	0	1
0.0122001	1	0	1
0.0122716	1	0	1
0.0123434	1	0	1
0.0124154	1	0	1
0.0124876	1	0	1
0.01256	1	0	1
0.0126326	1	0	1
0.0127055	1	0	1
0.0127785	1	0	1
0.0128518	1	0	1
0.0129253	1	0	1
0.0129989	1	0	1
0.0130728	1	0	1
0.0131469	1	0	1
0.0132213	1	0	1
0.0132958	1	0	1
0.0133705	1	0	1
0.0134455	1	0	1
0.0135207	1	0	1
0.013596	1	0	1
0.0136716	1	0	1
0.0137474	1	0	1
0.0138234	1	0	1
0.0138997	1	0	1
0.0139761	1	0	1
0.0140527	1	0	1
0.0141296	1	0	1
0.0142067	1	0	1
0.0142839	1	0	1
0.0143614	1	0	1
0.0144391	1	0	1
0.0145171	1	0	1
0.0145952	1	0	1
0.0146735	1	0	1
0.0147521	1	0	1
0.0148309	1	0	1
0.0149098	1	0	1
0.014989	1	0	1
0.0150684	1	0	1
0.015148	1	0	1
0.0152279	1	0	1
0.0153079	1	0	1
0.0153881	1	0	1
0.0154686	1	0	1
0.0155493	1	0	1
0.0156302	1	0	1
0.0157113	1	0	1
0.0157926	1	0	1
0.0158741	1	0	1
0.0159558	1	0	1
0.0160378	1	0	1
0.0161199	1	0	1
0.0162023	1	0	1
0.0162849	1	0	1
0.0163677	1	0	1
0.0164507	1	0	1
0.0165339	1	0	1
0.0166173	1	0	1
0.016701	1	0	1
0.0167848	1	0	1
0.0168689	1	0	1
0.0169532	1	0	1
0.0170377	1	0	1
0.0171224	1	0	1
0.0172073	1	0	1
0.0172924	1	0	1
0.0173778	1	0	1
0.0174633	1	0	1
0.0175491	1	0	1
0.0176351	1	0	1
0.0177213	1	0	1
0.0178077	1	0	1
0.0178943	1	0	1
0.0179811	1	0	1
0.0180682	1	0	1
0.0181554	1	0	1
0.0182429	1	0	1
0.0183306	1	0	1
0.0184185	1	0	1
0.0185066	1	0	1
0.0185949	1	0	1
0.0186834	1	0	1
0.0187722	1	0	1
0.0188611	1	0	1
0.0189503	1	0	1
0.0190397	1	0	1
0.0191293	1	0	1
0.0192191	1	0	1
0.0193091	1	0	1
0.0193994	1	0	1
0.0194898	1	0	1
0.0195805	1	0	1
0.0196713	1	0	1
0.0197624	1	0	1
0.0198537	1	0	1
0.0199452	1	0	1
0.020037	1	0	1
0.0201289	1	0	1
0.020221	1	0	1
0.0203134	1	0	1
0.020406	1	0	1
0.0204988	1	0	1
0.0205918	1	0	1
0.020685	1	0	1
0.0207784	1	0	1
0.0208721	1	0	1
0.0209659	1	0	1
0.02106	1	0	1
0.0211543	1	0	1
0.0212488	1	0	1
0.0213435	1	0	1
0.0214384	1	0	1
0.0215335	1	0	1
0.0216289	1	0	1
0.0217244	1	0	1
0.0218202	1	0	1
0.0219162	1	0	1
0.0220124	1	0	1
0.0221088	1	0	1
0.0222054	1	0	1
0.0223023	1	0	1
0.0223993	1	0	1
0.0224966	1	0	1
0.022594	1	0	1
0.0226917	1	0	1
0.0227896	1	0	1
0.0228878	1	0	1
0.0229861	1	0	1
0.0230846	1	0	1
0.0231834	1	0	1
0.0232824	1	0	1
0.0233816	1	0	1
0.023481	1	0	1
0.0235806	1	0	1
0.0236804	1	0	1
0.0237805	1	0	1
0.0238807	1	0	1
0.0239812	1	0	1
0.0240819	1	0	1
0.0241828	1	0	1
0.0242839	1	0	1
0.0243852	1	0	1
0.0244867	1	0	1
0.0245885	1	0	1
0.0246904	1	0	1
0.0247926	1	0	1
0.024895	1	0	1
0.0249976	1	0	1
0.0251004	1	0	1
0.0252035	1	0	1
0.0253067	1	0	1
0.0254102	1	0	1
0.0255139	1	0	1
0.0256177	1	0	1
0.0257218	1	0	1
0.0258262	1	0	1
0.0259307	1	0	1
0.0260354	1	0	1
0.0261404	1	0	1
0.0262456	1	0	1
0.026351	1	0	1
0.0264566	1	0	1
0.0265624	1	0	1
0.0266684	1	0	1
0.0267746	1	0	1
0.0268811	1	0	1
0.0269878	1	0	1
0.0270947	1	0	1
0.0272018	1	0	1
0.0273091	1	0	1
0.0274166	1	0	1
0.0275244	1	0	1
0.0276323	1	0	1
0.0277405	1	0	1
0.0278489	1	0	1
0.0279575	1	0	1
0.0280663	1	0	1
0.0281753	1	0	1
0.0282846	1	0	1
0.028394	1	0	1
0.0285037	1	0	1
0.0286136	1	0	1
0.0287237	1	0	1
0.028834	1	0	1
0.0289445	1	0	1
0.0290553	1	0	1
0.0291662	1	0	1
0.0292774	1	0	1
0.0293888	1	0	1
0.0295004	1	0	1
0.0296122	1	0	1
0.0297242	1	0	1
0.0298365	1	0	1
0.029949	1	0	1
0.0300616	1	0	1
0.0301745	1	0	1
0.0302876	1	0	1
0.030401	1	0	1
0.0305145	1	0	1
0.0306282	1	0	1
0.0307422	1	0	1
0.0308564	1	0	1
0.0309708	1	0	1
0.0310854	1	0	1
0.0312002	1	0	1
0.0313153	1	0	1
0.0314305	1	0	1
0.031546	1	0	1
0.0316617	1	0	1
0.0317776	1	0	1
0.0318937	1	0	1
0.03201	1	0	1
0.0321266	1	0	1
0.0322433	1	0	1
0.0323603	1	0	1
0.0324775	1	0	1
0.0325949	1	0	1
0.0327125	1	0	1
0.0328303	1	0	1
0.0329484	1	0	1
0.0330667	1	0	1
0.0331852	1	0	1
0.0333038	1	0	1
0.0334228	1	0	1
0.0335419	1	0	1
0.0336612	1	0	1
0.0337808	1	0	1
0.0339006	1	0	1
0.0340206	1	0	1
0.0341408	1	0	1
0.0342612	1	0	1
0.0343818	1	0	1
0.0345027	1	0	1
0.0346237	1	0	1
0.034745	1	0	1
0.0348665	1	0	1
0.0349882	1	0	1
0.0351102	1	0	1
0.0352323	1	0	1
0.0353547	1	0	1
0.0354772	1	0	1
0.0356	1	0	1
0.035723	1	0	1
0.0358463	1	0	1
0.0359697	1	0	1
0.0360934	1	0	1
0.0362172	1	0	1
0.0363413	1	0	1
0.0364656	1	0	1
0.0365901	1	0	1
0.0367149	1	0	1
0.0368398	1	0	1
0.036965	1	0	1
0.0370904	1	0	1
0.037216	1	0	1
0.0373418	1	0	1
0.0374678	1	0	1
0.0375941	1	0	1
0.0377205	1	0	1
0.0378472	1	0	1
0.0379741	1	0	1
0.0381012	1	0	1
0.0382285	1	0	1
0.0383561	1	0	1
0.0384838	1	0	1
0.0386118	1	0	1
0.03874	1	0	1
0.0388684	1	0	1
0.038997	1	0	1
0.0391259	1	0	1
0.0392549	1	0	1
0.0393842	1	0	1
0.0395137	1	0	1
0.0396434	1	0	1
0.0397733	1	0	1
0.0399035	1	0	1
0.0400338	1	0	1
0.0401644	1	0	1
0.0402952	1	0	1
0.0404262	1	0	1
0.0405574	1	0	1
0.0406889	1	0	1
0.0408205	1	0	1
0.0409524	1	0	1
0.0410845	1	0	1
0.0412168	1	0	1
0.0413493	1	0	1
0.041482	1	0	1
0.041615	1	0	1
0.0417482	1	0	1
0.0418816	1	0	1
0.0420152	1	0	1
0.042149	1	0	1
0.042283	1	0	1
0.0424173	1	0	1
0.0425518	1	0	1
0.0426864	1	0	1
0.0428214	1	0	1
0.0429565	1	0	1
0.0430918	1	0	1
0.0432274	1	0	1
0.0433631	1	0	1
0.0434991	1	0	1
0.0436354	1	0	1
0.0437718	1	0	1
0.0439084	1	0	1
0.0440453	1	0	1
0.0441824	1	0	1
0.0443197	1	0	1
0.0444572	1	0	1
0.0445949	1	0	1
0.0447328	1	0	1
0.044871	1	0	1
0.0450094	1	0	1
0.045148	1	0	1
0.0452868	1	0	1
0.0454258	1	0	1
0.0455651	1	0	1
0.0457046	1	0	1
0.0458442	1	0	1
0.0459841	1	0	1
0.0461243	1	0	1
0.0462646	1	0	1
0.0464052	1	0	1
0.0465459	1	0	1
0.0466869	1	0	1
0.0468281	1	0	1
0.0469696	1	0	1
0.0471112	1	0	1
0.0472531	1	0	1
0.0473952	1	0	1
0.0475374	1	0	1
0.04768	1	0	1
0.0478227	1	0	1
0.0479656	1	0	1
0.0481088	1	0	1
0.0482522	1	0	1
0.0483958	1	0	1
0.0485396	1	0	1
0.0486837	1	0	1
0.0488279	1	0	1
0.0489724	1	0	1
0.0491171	1	0	1
0.049262	1	0	1
0.0494071	1	0	1
0.0495525	1	0	1
0.0496981	1	0	1
0.0498438	1	0	1
0.0499898	1	0	1
0.0501361	1	0	1
0.0502825	1	0	1
0.0504292	1	0	1
0.050576	1	0	1
0.0507231	1	0	1
0.0508705	1	0	1
0.051018	1	0	1
0.0511657	1	0	1
0.0513137	1	0	1
0.0514619	1	0	1
0.0516103	1	0	1
0.0517589	1	0	1
0.0519078	1	0	1
0.0520568	1	0	1
0.0522061	1	0	1
0.0523556	1	0	1
0.0525053	1	0	1
0.0526552	1	0	1
0.0528054	1	0	1
0.0529558	1	0	1
0.0531064	1	0	1
0.0532572	1	0	1
0.0534082	1	0	1
0.0535594	1	0	1
0.0537109	1	0	1
0.0538626	1	0	1
0.0540145	1	0	1
0.0541666	1	0	1
0.054319	1	0	1
0.0544715	1	0	1
0.0546243	1	0	1
0.0547773	1	0	1
0.0549305	1	0	1
0.055084	1	0	1
0.0552376	1	0	1
0.0553915	1	0	1
0.0555456	1	0	1
0.0556999	1	0	1
0.0558544	1	0	1
0.0560092	1	0	1
0.0561642	1	0	1
0.0563193	1	0	1
0.0564747	1	0	1
0.0566304	1	0	1
0.0567862	1	0	1
0.0569423	1	0	1
0.0570986	1	0	1
0.0572551	1	0	1
0.0574118	1	0	1
0.0575688	1	0	1
0.0577259	1	0	1
0.0578833	1	0	1
0.0580409	1	0	1
0.0581987	1	0	1
0.0583568	1	0	1
0.058515	1	0	1
0.0586735	1	0	1
0.0588322	1	0	1
0.0589911	1	0	1
0.0591503	1	0	1
0.0593096	1	0	1
0.0594692	1	0	1
0.059629	1	0	1
0.059789	1	0	1
0.0599493	1	0	1
0.0601097	1	0	1
0.0602704	1	0	1
0.0604313	1	0	1
0.0605924	1	0	1
0.0607538	1	0	1
0.0609153	1	0	1
0.0610771	1	0	1
0.0612391	1	0	1
0.0614013	1	0	1
0.0615638	1	0	1
0.0617264	1	0	1
0.0618893	1	0	1
0.0620524	1	0	1
0.0622157	1	0	1
0.0623793	1	0	1
0.062543	1	0	1
0.062707	1	0	1
0.0628712	1	0	1
0.0630356	1	0	1
0.0632003	1	0	1
0.0633651	1	0	1
0.0635302	1	0	1
0.0636955	1	0	1
0.063861	1	0	1
0.0640268	1	0	1
0.0641927	1	0	1
0.0643589	1	0	1
0.0645253	1	0	1
0.064692	1	0	1
0.0648588	1	0	1
0.0650259	1	0	1
0.0651932	1	0	1
0.0653607	1	0	1
0.0655284	1	0	1
0.0656964	1	0	1
0.0658645	1	0	1
0.0660329	1	0	1
0.0662015	1	0	1
0.0663704	1	0	1
0.0665394	1	0	1
0.0667087	1	0	1
0.0668782	1	0	1
0.0670479	1	0	1
0.0672179	1	0	1
0.067388	1	0	1
0.0675584	1	0	1
0.067729	1	0	1
0.0678998	1	0	1
0.0680709	1	0	1
0.0682421	1	0	1
0.0684136	1	0	1
0.0685853	1	0	1
0.0687573	1	0	1
0.0689294	1	0	1
0.0691018	1	0	1
0.0692744	1	0	1
0.0694472	1	0	1
0.0696202	1	0	1
0.0697935	1	0	1
0.069967	1	0	1
0.0701407	1	0	1
0.0703146	1	0	1
0.0704887	1	0	1
0.0706631	1	0	1
0.0708377	1	0	1
0.0710125	1	0	1
0.0711875	1	0	1
0.0713628	1	0	1
0.0715382	1	0	1
0.0717139	1	0	1
0.0718899	1	0	1
0.072066	1	0	1
0.0722423	1	0	1
0.0724189	1	0	1
0.0725957	1	0	1
0.0727728	1	0	1
0.07295	1	0	1
0.0731275	1	0	1
0.0733052	1	0	1
0.0734831	1	0	1
0.0736612	1	0	1
0.0738396	1	0	1
0.0740182	1	0	1
0.074197	1	0	1
0.074376	1	0	1
0.0745552	1	0	1
0.0747347	1	0	1
0.0749144	1	0	1
0.0750943	1	0	1
0.0752744	1	0	1
0.0754548	1	0	1
0.0756354	1	0	1
0.0758162	1	0	1
0.0759972	1	0	1
0.0761785	1	0	1
0.0763599	1	0	1
0.0765416	1	0	1
0.0767235	1	0	1
0.0769057	1	0	1
0.077088	1	0	1
0.0772706	1	0	1
0.0774534	1	0	1
0.0776365	1	0	1
0.0778197	1	0	1
0.0780032	1	0	1
0.0781869	1	0	1
0.0783708	1	0	1
0.0785549	1	0	1
0.0787393	1	0	1
0.0789239	1	0	1
0.0791087	1	0	1
0.0792937	1	0	1
0.079479	1	0	1
0.0796645	1	0	1
0.0798502	1	0	1
0.0800361	1	0	1
0.0802222	1	0	1
0.0804086	1	0	1
0.0805952	1	0	1
0.080782	1	0	1
0.0809691	1	0	1
0.0811563	1	0	1
0.0813438	1	0	1
0.0815315	1	0	1
0.0817195	1	0	1
0.0819076	1	0	1
0.082096	1	0	1
0.0822846	1	0	1
0.0824734	1	0	1
0.0826625	1	0	1
0.0828518	1	0	1
0.0830413	1	0	1
0.083231	1	0	1
0.0834209	1	0	1
0.0836111	1	0	1
0.0838015	1	0	1
0.0839921	1	0	1
0.084183	1	0	1
0.084374	1	0	1
0.0845653	1	0	1
0.0847568	1	0	1
0.0849486	1	0	1
0.0851405	1	0	1
0.0853327	1	0	1
0.0855251	1	0	1
0.0857177	1	0	1
0.0859106	1	0	1
0.0861037	1	0	1
0.086297	1	0	1
0.0864905	1	0	1
0.0866842	1	0	1
0.0868782	1	0	1
0.0870724	1	0	1
0.0872668	1	0	1
0.0874615	1	0	1
0.0876564	1	0	1
0.0878515	1	0	1
0.0880468	1	0	1
0.0882423	1	0	1
0.0884381	1	0	1
0.0886341	1	0	1
0.0888303	1	0	1
0.0890267	1	0	1
0.0892234	1	0	1
0.0894203	1	0	1
0.0896174	1	0	1
0.0898147	1	0	1
0.0900123	1	0	1
0.0902101	1	0	1
0.0904081	1	0	1
0.0906063	1	0	1
0.0908048	1	0	1
0.0910035	1	0	1
0.0912024	1	0	1
0.0914015	1	0	1
0.0916009	1	0	1
0.0918005	1	0	1
0.0920003	1	0	1
0.0922003	1	0	1
0.0924006	1	0	1
0.0926011	1	0	1
0.0928018	1	0	1
0.0930027	1	0	1
0.0932039	1	0	1
0.0934053	1	0	1
0.0936069	1	0	1
0.0938087	1	0	1
0.0940108	1	0	1
0.0942131	1	0	1
0.0944156	1	0	1
0.0946183	1	0	1
0.0948213	1	0	1
0.0950245	1	0	1
0.0952279	1	0	1
0.0954315	1	0	1
0.0956354	1	0	1
0.0958395	1	0	1
0.0960438	1	0	1
0.0962483	1	0	1
0.0964531	1	0	1
0.0966581	1	0	1
0.0968633	1	0	1
0.0970687	1	0	1
0.0972744	1	0	1
0.0974803	1	0	1
0.0976864	1	0	1
0.0978928	1	0	1
0.0980993	1	0	1
0.0983061	1	0	1
0.0985132	1	0	1
0.0987204	1	0	1
0.0989279	1	0	1
0.0991356	1	0	1
0.0993435	1	0	1
0.0995516	1	0	1
0.09976	1	0	1
0.0999686	1	0	1
0.100177	1	0	1
0.100387	1	0	1
0.100596	1	0	1
0.100805	1	0	1
0.101015	1	0	1
0.101225	1	0	1
0.101435	1	0	1
0.101646	1	0	1
0.101856	1	0	1
0.102067	1	0	1
0.102278	1	0	1
0.10249	1	0	1
0.102701	1	0	1
0.102913	1	0	1
0.103125	1	0	1
0.103337	1	0	1
0.103549	1	0	1
0.103762	1	0	1
0.103975	1	0	1
0.104188	1	0	1
0.104402	1	0	1
0.104615	1	0	1
0.104829	1	0	1
0.105043	1	0	1
0.105257	1	0	1
0.105472	1	0	1
0.105686	1	0	1
0.105901	1	0	1
0.106117	1	0	1
0.106332	1	0	1
0.106548	1	0	1
0.106763	1	0	1
0.10698	1	0	1
0.107196	1	0	1
0.107412	1	0	1
0.107629	1	0	1
0.107846	1	0	1
0.108063	1	0	1
0.108281	1	0	1
0.108498	1	0	1
0.108716	1	0	1
0.108934	1	0	1
0.109153	1	0	1
0.109371	1	0	1
0.10959	1	0	1
0.109809	1	0	1
0.110028	1	0	1
0.110248	1	0	1
0.110468	1	0	1
0.110688	1	0	1
0.110908	1	0	1
0.111128	1	0	1
0.111349	1	0	1
0.11157	1	0	1
0.111791	1	0	1
0.112012	1	0	1
0.112234	1	0	1
0.112455	1	0	1
0.112677	1	0	1
0.1129	1	0	1
0.113122	1	0	1
0.113345	1	0	1
0.113568	1	0	1
0.113791	1	0	1
0.114014	1	0	1
0.114238	1	0	1
0.114461	1	0	1
0.114686	1	0	1
0.11491	1	0	1
0.115134	1	0	1
0.115359	1	0	1
0.115584	1	0	1
0.115809	1	0	1
0.116035	1	0	1
0.11626	1	0	1
0.116486	1	0	1
0.116712	1	0	1
0.116938	1	0	1
0.117165	1	0	1
0.117392	1	0	1
0.117619	1	0	1
0.117846	1	0	1
0.118074	1	0	1
0.118301	1	0	1
0.118529	1	0	1
0.118757	1	0	1
0.118986	1	0	1
0.119214	1	0	1
0.119443	1	0	1
0.119672	1	0	1
0.119901	1	0	1
0.120131	1	0	1
0.120361	1	0	1
0.120591	1	0	1
0.120821	1	0	1
0.121051	1	0	1
0.121282	1	0	1
0.121513	1	0	1
0.121744	1	0	1
0.121975	1	0	1
0.122207	1	0	1
0.122439	1	0	1
0.122671	1	0	1
0.122903	1	0	1
0.123136	1	0	1
0.123368	1	0	1
0.123601	1	0	1
0.123835	1	0	1
0.124068	1	0	1
0.124302	1	0	1
0.124536	1	0	1
0.12477	1	0	1
0.125004	1	0	1
0.125239	1	0	1
0.125473	1	0	1
0.125708	1	0	1
0.125944	1	0	1
0.126179	1	0	1
0.126415	1	0	1
0.126651	1	0	1
0.126887	1	0	1
0.127123	1	0	1
0.12736	1	0	1
0.127597	1	0	1
0.127834	1	0	1
0.128071	1	0	1
0.128309	1	0	1
0.128547	1	0	1
0.128785	1	0	1
0.129023	1	0	1
0.129261	1	0	1
0.1295	1	0	1
0.129739	1	0	1
0.129978	1	0	1
0.130217	1	0	1
0.130457	1	0	1
0.130697	1	0	1
0.130937	1	0	1
0.131177	1	0	1
0.131418	1	0	1
0.131659	1	0	1
0.1319	1	0	1
0.132141	1	0	1
0.132382	1	0	1
0.132624	1	0	1
0.132866	1	0	1
0.133108	1	0	1
0.133351	1	0	1
0.133593	1	0	1
0.133836	1	0	1
0.134079	1	0	1
0.134322	1	0	1
0.134566	1	0	1
0.13481	1	0	1
0.135054	1	0	1
0.135298	1	0	1
0.135542	1	0	1
0.135787	1	0	1
0.136032	1	0	1
0.136277	1	0	1
0.136523	1	0	1
0.136768	1	0	1
0.137014	1	0	1
0.13726	1	0	1
0.137506	1	0	1
0.137753	1	0	1
0.138	1	0	1
0.138247	1	0	1
0.138494	1	0	1
0.138741	1	0	1
0.138989	1	0	1
0.139237	1	0	1
0.139485	1	0	1
0.139734	1	0	1
0.139982	1	0	1
0.140231	1	0	1
0.14048	1	0	1
0.14073	1	0	1
0.140979	1	0	1
0.141229	1	0	1
0.141479	1	0	1
0.141729	1	0	1
0.14198	1	0	1
0.14223	1	0	1
0.142481	1	0	1
0.142732	1	0	1
0.142984	1	0	1
0.143235	1	0	1
0.143487	1	0	1
0.143739	1	0	1
0.143992	1	0	1
0.144244	1	0	1
0.144497	1	0	1
0.14475	1	0	1
0.145003	1	0	1
0.145257	1	0	1
0.145511	1	0	1
0.145765	1	0	1
0.146019	1	0	1
