Q2:	107.56

z	fQ	dfQ/dz	fQ^2 + (dfQ/dz)^2/Q2
0.00189229	0.998933	-0.99822	1.00713
0.00192082	0.998905	-1.00933	1.00728
0.00194956	0.998875	-1.02047	1.00743
0.00197852	0.998846	-1.03163	1.00759
0.00200771	0.998815	-1.04282	1.00774
0.00203711	0.998785	-1.05403	1.0079
0.00206673	0.998753	-1.06527	1.00806
0.00209657	0.998721	-1.07654	1.00822
0.00212663	0.998689	-1.08782	1.00838
0.0021569	0.998656	-1.09913	1.00854
0.0021874	0.998622	-1.11047	1.00871
0.00221812	0.998588	-1.12182	1.00888
0.00224905	0.998553	-1.1332	1.00905
0.00228021	0.998517	-1.1446	1.00922
0.00231158	0.998481	-1.15602	1.00939
0.00234317	0.998445	-1.16746	1.00956
0.00237499	0.998407	-1.17892	1.00974
0.00240702	0.998369	-1.1904	1.00992
0.00243927	0.998331	-1.2019	1.01009
0.00247174	0.998291	-1.21342	1.01027
0.00250443	0.998252	-1.22496	1.01046
0.00253733	0.998211	-1.23652	1.01064
0.00257046	0.99817	-1.24809	1.01083
0.00260381	0.998128	-1.25968	1.01101
0.00263737	0.998086	-1.27129	1.0112
0.00267115	0.998043	-1.28292	1.01139
0.00270516	0.997999	-1.29456	1.01158
0.00273938	0.997954	-1.30622	1.01178
0.00277382	0.997909	-1.31789	1.01197
0.00280848	0.997863	-1.32958	1.01217
0.00284336	0.997817	-1.34128	1.01236
0.00287846	0.997769	-1.353	1.01256
0.00291377	0.997721	-1.36473	1.01276
0.00294931	0.997673	-1.37647	1.01297
0.00298507	0.997623	-1.38823	1.01317
0.00302104	0.997573	-1.4	1.01337
0.00305723	0.997522	-1.41178	1.01358
0.00309365	0.997471	-1.42358	1.01379
0.00313028	0.997418	-1.43538	1.014
0.00316713	0.997365	-1.4472	1.01421
0.0032042	0.997311	-1.45903	1.01442
0.00324149	0.997257	-1.47087	1.01463
0.00327899	0.997201	-1.48272	1.01485
0.00331672	0.997145	-1.49458	1.01507
0.00335467	0.997088	-1.50645	1.01528
0.00339283	0.99703	-1.51833	1.0155
0.00343122	0.996972	-1.53022	1.01572
0.00346982	0.996913	-1.54212	1.01594
0.00350865	0.996852	-1.55403	1.01617
0.00354769	0.996792	-1.56594	1.01639
0.00358695	0.99673	-1.57786	1.01662
0.00362643	0.996667	-1.58979	1.01684
0.00366613	0.996604	-1.60173	1.01707
0.00370605	0.99654	-1.61367	1.0173
0.00374619	0.996475	-1.62562	1.01753
0.00378654	0.996409	-1.63757	1.01776
0.00382712	0.996342	-1.64953	1.01799
0.00386792	0.996275	-1.6615	1.01823
0.00390893	0.996206	-1.67347	1.01846
0.00395017	0.996137	-1.68545	1.0187
0.00399162	0.996067	-1.69743	1.01894
0.00403329	0.995996	-1.70942	1.01918
0.00407519	0.995924	-1.72141	1.01941
0.0041173	0.995851	-1.7334	1.01965
0.00415963	0.995778	-1.7454	1.0199
0.00420218	0.995703	-1.7574	1.02014
0.00424495	0.995628	-1.7694	1.02038
0.00428794	0.995551	-1.78141	1.02063
0.00433115	0.995474	-1.79341	1.02087
0.00437458	0.995396	-1.80542	1.02112
0.00441823	0.995317	-1.81743	1.02136
0.00446209	0.995237	-1.82945	1.02161
0.00450618	0.995156	-1.84146	1.02186
0.00455049	0.995074	-1.85347	1.02211
0.00459501	0.994991	-1.86549	1.02236
0.00463976	0.994908	-1.8775	1.02261
0.00468472	0.994823	-1.88952	1.02287
0.0047299	0.994737	-1.90153	1.02312
0.00477531	0.994651	-1.91355	1.02337
0.00482093	0.994563	-1.92556	1.02363
0.00486677	0.994475	-1.93757	1.02388
0.00491284	0.994385	-1.94959	1.02414
0.00495912	0.994295	-1.96159	1.0244
0.00500562	0.994203	-1.9736	1.02465
0.00505234	0.994111	-1.98561	1.02491
0.00509928	0.994017	-1.99761	1.02517
0.00514644	0.993923	-2.00961	1.02543
0.00519382	0.993827	-2.02161	1.02569
0.00524142	0.993731	-2.0336	1.02595
0.00528924	0.993633	-2.04559	1.02621
0.00533728	0.993534	-2.05758	1.02647
0.00538554	0.993435	-2.06956	1.02673
0.00543402	0.993334	-2.08154	1.027
0.00548271	0.993233	-2.09351	1.02726
0.00553163	0.99313	-2.10548	1.02752
0.00558077	0.993026	-2.11745	1.02779
0.00563013	0.992921	-2.12941	1.02805
0.0056797	0.992815	-2.14136	1.02831
0.0057295	0.992709	-2.15331	1.02858
0.00577952	0.992601	-2.16525	1.02884
0.00582975	0.992491	-2.17719	1.02911
0.00588021	0.992381	-2.18912	1.02937
0.00593088	0.99227	-2.20104	1.02964
0.00598178	0.992158	-2.21296	1.02991
0.0060329	0.992044	-2.22486	1.03017
0.00608423	0.99193	-2.23677	1.03044
0.00613579	0.991814	-2.24866	1.03071
0.00618756	0.991697	-2.26055	1.03097
0.00623956	0.99158	-2.27243	1.03124
0.00629177	0.991461	-2.2843	1.03151
0.00634421	0.991341	-2.29616	1.03177
0.00639686	0.991219	-2.30802	1.03204
0.00644974	0.991097	-2.31986	1.03231
0.00650283	0.990974	-2.3317	1.03258
0.00655615	0.990849	-2.34352	1.03284
0.00660968	0.990723	-2.35534	1.03311
0.00666344	0.990596	-2.36715	1.03338
0.00671741	0.990468	-2.37895	1.03364
0.00677161	0.990339	-2.39073	1.03391
0.00682602	0.990208	-2.40251	1.03418
0.00688066	0.990077	-2.41428	1.03444
0.00693551	0.989944	-2.42603	1.03471
0.00699059	0.98981	-2.43778	1.03497
0.00704588	0.989675	-2.44951	1.03524
0.0071014	0.989539	-2.46123	1.03551
0.00715713	0.989401	-2.47294	1.03577
0.00721309	0.989263	-2.48464	1.03604
0.00726926	0.989123	-2.49632	1.0363
0.00732566	0.988982	-2.508	1.03656
0.00738228	0.988839	-2.51966	1.03683
0.00743911	0.988696	-2.53131	1.03709
0.00749617	0.988551	-2.54294	1.03735
0.00755344	0.988405	-2.55456	1.03762
0.00761094	0.988258	-2.56617	1.03788
0.00766866	0.988109	-2.57777	1.03814
0.0077266	0.98796	-2.58935	1.0384
0.00778475	0.987809	-2.60092	1.03866
0.00784313	0.987656	-2.61247	1.03892
0.00790173	0.987503	-2.62401	1.03918
0.00796055	0.987348	-2.63554	1.03944
0.00801959	0.987192	-2.64705	1.03969
0.00807885	0.987035	-2.65854	1.03995
0.00813833	0.986877	-2.67002	1.04021
0.00819802	0.986717	-2.68149	1.04046
0.00825794	0.986556	-2.69294	1.04071
0.00831809	0.986394	-2.70438	1.04097
0.00837845	0.98623	-2.7158	1.04122
0.00843903	0.986065	-2.7272	1.04147
0.00849983	0.985899	-2.73859	1.04172
0.00856085	0.985732	-2.74996	1.04197
0.00862209	0.985563	-2.76132	1.04222
0.00868356	0.985393	-2.77266	1.04247
0.00874524	0.985221	-2.78398	1.04272
0.00880714	0.985049	-2.79529	1.04297
0.00886927	0.984875	-2.80658	1.04321
0.00893161	0.984699	-2.81785	1.04345
0.00899418	0.984523	-2.82911	1.0437
0.00905696	0.984345	-2.84034	1.04394
0.00911997	0.984165	-2.85156	1.04418
0.0091832	0.983985	-2.86276	1.04442
0.00924665	0.983803	-2.87395	1.04466
0.00931031	0.983619	-2.88511	1.0449
0.0093742	0.983435	-2.89626	1.04513
0.00943831	0.983249	-2.90739	1.04537
0.00950264	0.983061	-2.91849	1.0456
0.00956719	0.982873	-2.92958	1.04583
0.00963196	0.982682	-2.94065	1.04606
0.00969695	0.982491	-2.95171	1.04629
0.00976217	0.982298	-2.96274	1.04652
0.0098276	0.982104	-2.97375	1.04674
0.00989325	0.981908	-2.98474	1.04697
0.00995913	0.981711	-2.99572	1.04719
0.0100252	0.981513	-3.00667	1.04741
0.0100915	0.981313	-3.01761	1.04763
0.0101581	0.981112	-3.02852	1.04785
0.0102248	0.98091	-3.03941	1.04807
0.0102918	0.980706	-3.05029	1.04829
0.010359	0.9805	-3.06114	1.0485
0.0104264	0.980294	-3.07197	1.04871
0.0104941	0.980085	-3.08278	1.04892
0.0105619	0.979876	-3.09357	1.04913
0.01063	0.979665	-3.10433	1.04934
0.0106983	0.979452	-3.11508	1.04954
0.0107668	0.979239	-3.1258	1.04975
0.0108356	0.979023	-3.13651	1.04995
0.0109046	0.978807	-3.14719	1.05015
0.0109737	0.978589	-3.15785	1.05035
0.0110431	0.978369	-3.16848	1.05054
0.0111128	0.978148	-3.1791	1.05074
0.0111826	0.977926	-3.18969	1.05093
0.0112527	0.977702	-3.20026	1.05112
0.011323	0.977476	-3.21081	1.05131
0.0113935	0.97725	-3.22133	1.05149
0.0114642	0.977021	-3.23183	1.05168
0.0115352	0.976792	-3.24231	1.05186
0.0116064	0.976561	-3.25276	1.05204
0.0116778	0.976328	-3.26319	1.05222
0.0117494	0.976094	-3.2736	1.05239
0.0118212	0.975858	-3.28399	1.05257
0.0118933	0.975621	-3.29435	1.05274
0.0119656	0.975383	-3.30468	1.05291
0.0120381	0.975143	-3.315	1.05307
0.0121108	0.974901	-3.32529	1.05324
0.0121837	0.974658	-3.33555	1.0534
0.0122569	0.974414	-3.34579	1.05356
0.0123303	0.974168	-3.35601	1.05372
0.0124039	0.973921	-3.3662	1.05387
0.0124777	0.973672	-3.37636	1.05402
0.0125518	0.973421	-3.3865	1.05417
0.012626	0.97317	-3.39662	1.05432
0.0127005	0.972916	-3.40671	1.05447
0.0127752	0.972661	-3.41678	1.05461
0.0128502	0.972405	-3.42682	1.05475
0.0129253	0.972147	-3.43684	1.05489
0.0130007	0.971887	-3.44683	1.05502
0.0130763	0.971627	-3.45679	1.05515
0.0131521	0.971364	-3.46673	1.05528
0.0132282	0.9711	-3.47664	1.05541
0.0133044	0.970835	-3.48653	1.05553
0.0133809	0.970567	-3.49639	1.05566
0.0134576	0.970299	-3.50622	1.05578
0.0135345	0.970029	-3.51603	1.05589
0.0136117	0.969757	-3.52581	1.056
0.0136891	0.969484	-3.53556	1.05612
0.0137666	0.969209	-3.54529	1.05622
0.0138445	0.968933	-3.55499	1.05633
0.0139225	0.968655	-3.56467	1.05643
0.0140007	0.968376	-3.57432	1.05653
0.0140792	0.968095	-3.58394	1.05663
0.0141579	0.967813	-3.59353	1.05672
0.0142368	0.967529	-3.6031	1.05681
0.014316	0.967243	-3.61264	1.0569
0.0143953	0.966956	-3.62215	1.05698
0.0144749	0.966667	-3.63164	1.05706
0.0145547	0.966377	-3.64109	1.05714
0.0146348	0.966085	-3.65052	1.05722
0.014715	0.965792	-3.65992	1.05729
0.0147955	0.965497	-3.6693	1.05736
0.0148762	0.965201	-3.67864	1.05743
0.0149571	0.964903	-3.68796	1.05749
0.0150382	0.964603	-3.69725	1.05755
0.0151196	0.964302	-3.70651	1.0576
0.0152012	0.963999	-3.71574	1.05766
0.015283	0.963695	-3.72495	1.05771
0.015365	0.963389	-3.73412	1.05775
0.0154472	0.963082	-3.74327	1.0578
0.0155297	0.962773	-3.75239	1.05784
0.0156124	0.962462	-3.76148	1.05788
0.0156953	0.96215	-3.77054	1.05791
0.0157784	0.961836	-3.77957	1.05794
0.0158618	0.96152	-3.78857	1.05797
0.0159453	0.961203	-3.79754	1.05799
0.0160291	0.960885	-3.80648	1.05801
0.0161131	0.960565	-3.8154	1.05803
0.0161974	0.960243	-3.82428	1.05804
0.0162818	0.959919	-3.83314	1.05805
0.0163665	0.959595	-3.84196	1.05805
0.0164514	0.959268	-3.85075	1.05806
0.0165366	0.95894	-3.85952	1.05805
0.0166219	0.95861	-3.86825	1.05805
0.0167075	0.958279	-3.87696	1.05804
0.0167933	0.957946	-3.88563	1.05803
0.0168793	0.957611	-3.89428	1.05801
0.0169655	0.957275	-3.90289	1.05799
0.017052	0.956937	-3.91148	1.05797
0.0171387	0.956598	-3.92003	1.05794
0.0172256	0.956257	-3.92856	1.05791
0.0173127	0.955914	-3.93705	1.05788
0.0174	0.95557	-3.94551	1.05784
0.0174876	0.955224	-3.95394	1.0578
0.0175754	0.954876	-3.96234	1.05776
0.0176634	0.954527	-3.97072	1.05771
0.0177516	0.954176	-3.97905	1.05765
0.0178401	0.953824	-3.98736	1.0576
0.0179288	0.95347	-3.99564	1.05754
0.0180177	0.953115	-4.00389	1.05747
0.0181068	0.952757	-4.0121	1.0574
0.0181961	0.952399	-4.02029	1.05733
0.0182857	0.952038	-4.02844	1.05725
0.0183755	0.951676	-4.03657	1.05717
0.0184655	0.951312	-4.04466	1.05709
0.0185557	0.950947	-4.05272	1.057
0.0186462	0.95058	-4.06075	1.05691
0.0187369	0.950211	-4.06874	1.05681
0.0188278	0.949841	-4.07671	1.05671
0.0189189	0.949469	-4.08464	1.05661
0.0190102	0.949096	-4.09254	1.0565
0.0191018	0.948721	-4.10041	1.05639
0.0191936	0.948344	-4.10825	1.05627
0.0192856	0.947966	-4.11606	1.05615
0.0193778	0.947586	-4.12383	1.05603
0.0194703	0.947204	-4.13158	1.0559
0.019563	0.946821	-4.13929	1.05576
0.0196559	0.946436	-4.14697	1.05563
0.019749	0.946049	-4.15461	1.05549
0.0198423	0.945661	-4.16223	1.05534
0.0199359	0.945271	-4.16981	1.05519
0.0200297	0.94488	-4.17736	1.05504
0.0201237	0.944487	-4.18488	1.05488
0.020218	0.944092	-4.19236	1.05472
0.0203124	0.943696	-4.19981	1.05455
0.0204071	0.943298	-4.20723	1.05438
0.020502	0.942898	-4.21462	1.0542
0.0205971	0.942497	-4.22197	1.05402
0.0206925	0.942094	-4.2293	1.05384
0.020788	0.941689	-4.23658	1.05365
0.0208838	0.941283	-4.24384	1.05346
0.0209799	0.940875	-4.25106	1.05326
0.0210761	0.940466	-4.25825	1.05306
0.0211726	0.940055	-4.2654	1.05285
0.0212692	0.939642	-4.27253	1.05264
0.0213661	0.939228	-4.27962	1.05243
0.0214633	0.938812	-4.28668	1.05221
0.0215606	0.938394	-4.2937	1.05198
0.0216582	0.937975	-4.30069	1.05176
0.021756	0.937554	-4.30765	1.05152
0.021854	0.937131	-4.31458	1.05129
0.0219523	0.936707	-4.32147	1.05104
0.0220507	0.936281	-4.32833	1.0508
0.0221494	0.935854	-4.33515	1.05055
0.0222483	0.935425	-4.34194	1.05029
0.0223475	0.934994	-4.3487	1.05003
0.0224468	0.934561	-4.35543	1.04977
0.0225464	0.934127	-4.36212	1.0495
0.0226462	0.933692	-4.36878	1.04923
0.0227462	0.933254	-4.3754	1.04895
0.0228465	0.932815	-4.38199	1.04867
0.022947	0.932375	-4.38855	1.04838
0.0230476	0.931933	-4.39508	1.04809
0.0231486	0.931489	-4.40157	1.04779
0.0232497	0.931043	-4.40802	1.04749
0.0233511	0.930596	-4.41444	1.04719
0.0234527	0.930147	-4.42083	1.04687
0.0235545	0.929697	-4.42719	1.04656
0.0236565	0.929245	-4.43351	1.04624
0.0237588	0.928791	-4.43979	1.04592
0.0238612	0.928336	-4.44605	1.04559
0.0239639	0.927879	-4.45227	1.04525
0.0240669	0.92742	-4.45845	1.04491
0.02417	0.92696	-4.4646	1.04457
0.0242734	0.926498	-4.47072	1.04422
0.024377	0.926035	-4.4768	1.04387
0.0244808	0.92557	-4.48285	1.04351
0.0245848	0.925103	-4.48887	1.04315
0.0246891	0.924635	-4.49485	1.04279
0.0247936	0.924165	-4.50079	1.04241
0.0248983	0.923693	-4.50671	1.04204
0.0250032	0.92322	-4.51258	1.04166
0.0251084	0.922745	-4.51843	1.04127
0.0252138	0.922269	-4.52424	1.04088
0.0253194	0.921791	-4.53001	1.04048
0.0254252	0.921311	-4.53575	1.04008
0.0255312	0.920829	-4.54146	1.03968
0.0256375	0.920347	-4.54713	1.03927
0.025744	0.919862	-4.55277	1.03885
0.0258507	0.919376	-4.55838	1.03844
0.0259577	0.918888	-4.56394	1.03801
0.0260648	0.918399	-4.56948	1.03758
0.0261722	0.917908	-4.57498	1.03715
0.0262799	0.917415	-4.58045	1.03671
0.0263877	0.916921	-4.58588	1.03627
0.0264958	0.916425	-4.59128	1.03582
0.026604	0.915927	-4.59664	1.03536
0.0267125	0.915428	-4.60197	1.0349
0.0268213	0.914928	-4.60726	1.03444
0.0269302	0.914425	-4.61252	1.03397
0.0270394	0.913922	-4.61775	1.0335
0.0271488	0.913416	-4.62294	1.03302
0.0272584	0.912909	-4.6281	1.03254
0.0273683	0.9124	-4.63322	1.03205
0.0274784	0.91189	-4.63831	1.03156
0.0275887	0.911378	-4.64336	1.03106
0.0276992	0.910865	-4.64838	1.03056
0.0278099	0.91035	-4.65336	1.03005
0.0279209	0.909833	-4.65831	1.02954
0.0280321	0.909315	-4.66323	1.02903
0.0281435	0.908795	-4.66811	1.0285
0.0282551	0.908274	-4.67295	1.02798
0.028367	0.907751	-4.67776	1.02745
0.0284791	0.907226	-4.68254	1.02691
0.0285914	0.9067	-4.68728	1.02637
0.0287039	0.906172	-4.69199	1.02582
0.0288167	0.905643	-4.69666	1.02527
0.0289297	0.905112	-4.7013	1.02471
0.0290429	0.904579	-4.7059	1.02415
0.0291563	0.904045	-4.71046	1.02359
0.02927	0.90351	-4.715	1.02302
0.0293838	0.902972	-4.7195	1.02244
0.0294979	0.902434	-4.72396	1.02186
0.0296123	0.901893	-4.72839	1.02127
0.0297268	0.901352	-4.73278	1.02068
0.0298416	0.900808	-4.73715	1.02009
0.0299566	0.900263	-4.74147	1.01949
0.0300718	0.899716	-4.74576	1.01888
0.0301872	0.899168	-4.75002	1.01827
0.0303029	0.898619	-4.75424	1.01766
0.0304188	0.898067	-4.75843	1.01704
0.0305349	0.897515	-4.76259	1.01641
